Sexo;Municipios;Lugar de nacimiento;Total
Ambos sexos;29012-Álora;Rep. Dominicana;2
Ambos sexos;29012-Álora;Uruguay;0
Ambos sexos;29012-Álora;Venezuela;1
Ambos sexos;29012-Álora;Total Asia;30
Ambos sexos;29012-Álora;China;25
Ambos sexos;29012-Álora;Pakistán;0
Ambos sexos;29012-Álora;Oceanía;10
Ambos sexos;29013-Alozaina;Total Población;2.238
Ambos sexos;29013-Alozaina;Nacidos en España;2.010
Ambos sexos;29013-Alozaina;Nacidos en el Extranjero;228
Ambos sexos;29013-Alozaina;Total Europa;160
Ambos sexos;29013-Alozaina;Total Unión Europea;152
Ambos sexos;29013-Alozaina;Alemania;20
Ambos sexos;29013-Alozaina;Bulgaria;1
Ambos sexos;29013-Alozaina;Francia;22
Ambos sexos;29013-Alozaina;Italia;0
Ambos sexos;29013-Alozaina;Polonia;7
Ambos sexos;29013-Alozaina;Portugal;0
Ambos sexos;29013-Alozaina;Reino Unido;79
Ambos sexos;29013-Alozaina;Rumanía;1
Ambos sexos;29013-Alozaina;Total Europa No Comunitaria;8
Ambos sexos;29013-Alozaina;Rusia;0
Ambos sexos;29013-Alozaina;Ucrania;4
Ambos sexos;29013-Alozaina;Total Africa;28
Ambos sexos;29013-Alozaina;Argelia;0
Ambos sexos;29013-Alozaina;Marruecos;26
Ambos sexos;29013-Alozaina;Nigeria;1
Ambos sexos;29013-Alozaina;Senegal;0
Ambos sexos;29013-Alozaina;Total América;39
Ambos sexos;29013-Alozaina;Argentina;2
Ambos sexos;29013-Alozaina;Bolivia;7
Ambos sexos;29013-Alozaina;Brasil;4
Ambos sexos;29013-Alozaina;Colombia;15
Ambos sexos;29013-Alozaina;Cuba;1
Ambos sexos;29013-Alozaina;Chile;1
Ambos sexos;29013-Alozaina;Ecuador;2
Ambos sexos;29013-Alozaina;Paraguay;2
Ambos sexos;29013-Alozaina;Perú;0
Ambos sexos;29013-Alozaina;Rep. Dominicana;0
Ambos sexos;29013-Alozaina;Uruguay;0
Ambos sexos;29013-Alozaina;Venezuela;1
Ambos sexos;29013-Alozaina;Total Asia;1
Ambos sexos;29013-Alozaina;China;0
Ambos sexos;29013-Alozaina;Pakistán;0
Ambos sexos;29013-Alozaina;Oceanía;0
Ambos sexos;29014-Alpandeire;Total Población;278
Ambos sexos;29014-Alpandeire;Nacidos en España;261
