Sexo;Municipios;Nacionalidad (continentes);Total
Ambos sexos;097  Villanueva del Arzobispo;Europa;4
Ambos sexos;097  Villanueva del Arzobispo;Resto;..
Ambos sexos;098  Villardompardo;Africa;..
Ambos sexos;098  Villardompardo;América;..
Ambos sexos;098  Villardompardo;Asia;..
Ambos sexos;098  Villardompardo;Europa;..
Ambos sexos;098  Villardompardo;Resto;..
Ambos sexos;099  Villares (Los);Africa;..
Ambos sexos;099  Villares (Los);América;..
Ambos sexos;099  Villares (Los);Asia;..
Ambos sexos;099  Villares (Los);Europa;..
Ambos sexos;099  Villares (Los);Resto;..
Ambos sexos;901  Cárcheles;Africa;..
Ambos sexos;901  Cárcheles;América;..
Ambos sexos;901  Cárcheles;Asia;..
Ambos sexos;901  Cárcheles;Europa;4
Ambos sexos;901  Cárcheles;Resto;..
Ambos sexos;902  Bedmar y Garcíez;Africa;..
Ambos sexos;902  Bedmar y Garcíez;América;..
Ambos sexos;902  Bedmar y Garcíez;Asia;..
Ambos sexos;902  Bedmar y Garcíez;Europa;..
Ambos sexos;902  Bedmar y Garcíez;Resto;..
Ambos sexos;904  Santiago-Pontones;Africa;..
Ambos sexos;904  Santiago-Pontones;América;..
Ambos sexos;904  Santiago-Pontones;Asia;..
Ambos sexos;904  Santiago-Pontones;Europa;1
Ambos sexos;904  Santiago-Pontones;Resto;..
