Sexo;Municipios;Nacionalidad (continentes);Total
Ambos sexos;114  Calahorra (La);Africa;..
Ambos sexos;114  Calahorra (La);América;..
Ambos sexos;114  Calahorra (La);Asia;..
Ambos sexos;114  Calahorra (La);Europa;7
Ambos sexos;114  Calahorra (La);Resto;3
Ambos sexos;115  Láchar;Africa;..
Ambos sexos;115  Láchar;América;..
Ambos sexos;115  Láchar;Asia;..
Ambos sexos;115  Láchar;Europa;..
Ambos sexos;115  Láchar;Resto;..
Ambos sexos;116  Lanjarón;Africa;1
Ambos sexos;116  Lanjarón;América;2
Ambos sexos;116  Lanjarón;Asia;..
Ambos sexos;116  Lanjarón;Europa;24
Ambos sexos;116  Lanjarón;Resto;..
Ambos sexos;117  Lanteira;Africa;..
Ambos sexos;117  Lanteira;América;..
Ambos sexos;117  Lanteira;Asia;..
Ambos sexos;117  Lanteira;Europa;..
Ambos sexos;117  Lanteira;Resto;..
Ambos sexos;119  Lecrín;Africa;1
Ambos sexos;119  Lecrín;América;1
Ambos sexos;119  Lecrín;Asia;1
Ambos sexos;119  Lecrín;Europa;13
Ambos sexos;119  Lecrín;Resto;..
Ambos sexos;120  Lentegí;Africa;..
Ambos sexos;120  Lentegí;América;..
Ambos sexos;120  Lentegí;Asia;..
Ambos sexos;120  Lentegí;Europa;4
Ambos sexos;120  Lentegí;Resto;..
Ambos sexos;121  Lobras;Africa;..
Ambos sexos;121  Lobras;América;..
Ambos sexos;121  Lobras;Asia;..
Ambos sexos;121  Lobras;Europa;..
Ambos sexos;121  Lobras;Resto;..
Ambos sexos;122  Loja;Africa;14
Ambos sexos;122  Loja;América;3
Ambos sexos;122  Loja;Asia;2
Ambos sexos;122  Loja;Europa;14
Ambos sexos;122  Loja;Resto;..
Ambos sexos;123  Lugros;Africa;..
Ambos sexos;123  Lugros;América;..
Ambos sexos;123  Lugros;Asia;..
Ambos sexos;123  Lugros;Europa;..
Ambos sexos;123  Lugros;Resto;..
Ambos sexos;124  Lújar;Africa;1
Ambos sexos;124  Lújar;América;..
Ambos sexos;124  Lújar;Asia;..
Ambos sexos;124  Lújar;Europa;9
Ambos sexos;124  Lújar;Resto;..
Ambos sexos;126  Malahá (La);Africa;1
Ambos sexos;126  Malahá (La);América;..
Ambos sexos;126  Malahá (La);Asia;..
Ambos sexos;126  Malahá (La);Europa;..
Ambos sexos;126  Malahá (La);Resto;..
Ambos sexos;127  Maracena;Africa;8
Ambos sexos;127  Maracena;América;9
Ambos sexos;127  Maracena;Asia;4
Ambos sexos;127  Maracena;Europa;13
Ambos sexos;127  Maracena;Resto;..
Ambos sexos;128  Marchal;Africa;..
Ambos sexos;128  Marchal;América;..
Ambos sexos;128  Marchal;Asia;..
Ambos sexos;128  Marchal;Europa;..
Ambos sexos;128  Marchal;Resto;..
Ambos sexos;132  Moclín;Africa;..
Ambos sexos;132  Moclín;América;..
Ambos sexos;132  Moclín;Asia;..
Ambos sexos;132  Moclín;Europa;2
Ambos sexos;132  Moclín;Resto;..
Ambos sexos;133  Molvízar;Africa;1
Ambos sexos;133  Molvízar;América;..
Ambos sexos;133  Molvízar;Asia;1
Ambos sexos;133  Molvízar;Europa;..
Ambos sexos;133  Molvízar;Resto;..
Ambos sexos;134  Monachil;Africa;5
Ambos sexos;134  Monachil;América;14
Ambos sexos;134  Monachil;Asia;1
Ambos sexos;134  Monachil;Europa;52
Ambos sexos;134  Monachil;Resto;3
Ambos sexos;135  Montefrío;Africa;..
Ambos sexos;135  Montefrío;América;..
Ambos sexos;135  Montefrío;Asia;..
Ambos sexos;135  Montefrío;Europa;2
Ambos sexos;135  Montefrío;Resto;..
Ambos sexos;136  Montejícar;Africa;..
Ambos sexos;136  Montejícar;América;..
Ambos sexos;136  Montejícar;Asia;..
Ambos sexos;136  Montejícar;Europa;2
Ambos sexos;136  Montejícar;Resto;..
Ambos sexos;137  Montillana;Africa;..
Ambos sexos;137  Montillana;América;1
Ambos sexos;137  Montillana;Asia;..
Ambos sexos;137  Montillana;Europa;1
Ambos sexos;137  Montillana;Resto;..
Ambos sexos;138  Moraleda de Zafayona;Africa;20
Ambos sexos;138  Moraleda de Zafayona;América;..
Ambos sexos;138  Moraleda de Zafayona;Asia;..
Ambos sexos;138  Moraleda de Zafayona;Europa;1
Ambos sexos;138  Moraleda de Zafayona;Resto;..
Ambos sexos;140  Motril;Africa;60
Ambos sexos;140  Motril;América;37
Ambos sexos;140  Motril;Asia;13
Ambos sexos;140  Motril;Europa;140
Ambos sexos;140  Motril;Resto;..
Ambos sexos;141  Murtas;Africa;..
Ambos sexos;141  Murtas;América;..
Ambos sexos;141  Murtas;Asia;..
Ambos sexos;141  Murtas;Europa;7
Ambos sexos;141  Murtas;Resto;..
Ambos sexos;143  Nigüelas;Africa;1
Ambos sexos;143  Nigüelas;América;..
Ambos sexos;143  Nigüelas;Asia;..
Ambos sexos;143  Nigüelas;Europa;25
Ambos sexos;143  Nigüelas;Resto;..
Ambos sexos;144  Nívar;Africa;1
Ambos sexos;144  Nívar;América;..
Ambos sexos;144  Nívar;Asia;..
Ambos sexos;144  Nívar;Europa;1
Ambos sexos;144  Nívar;Resto;..
Ambos sexos;145  Ogíjares;Africa;4
Ambos sexos;145  Ogíjares;América;8
Ambos sexos;145  Ogíjares;Asia;6
Ambos sexos;145  Ogíjares;Europa;14
Ambos sexos;145  Ogíjares;Resto;..
Ambos sexos;146  Orce;Africa;2
