Sexo;Municipios;Nacionalidad (continentes);Total
Ambos sexos;052  Lantejuela (La);América;..
Ambos sexos;052  Lantejuela (La);Asia;..
Ambos sexos;052  Lantejuela (La);Europa;..
Ambos sexos;052  Lantejuela (La);Resto;..
Ambos sexos;053  Lebrija;Africa;10
Ambos sexos;053  Lebrija;América;19
Ambos sexos;053  Lebrija;Asia;5
Ambos sexos;053  Lebrija;Europa;11
Ambos sexos;053  Lebrija;Resto;..
Ambos sexos;054  Lora de Estepa;Africa;1
Ambos sexos;054  Lora de Estepa;América;2
Ambos sexos;054  Lora de Estepa;Asia;..
Ambos sexos;054  Lora de Estepa;Europa;2
Ambos sexos;054  Lora de Estepa;Resto;..
Ambos sexos;055  Lora del Río;Africa;14
Ambos sexos;055  Lora del Río;América;1
Ambos sexos;055  Lora del Río;Asia;..
Ambos sexos;055  Lora del Río;Europa;13
Ambos sexos;055  Lora del Río;Resto;..
Ambos sexos;056  Luisiana (La);Africa;7
Ambos sexos;056  Luisiana (La);América;..
Ambos sexos;056  Luisiana (La);Asia;..
Ambos sexos;056  Luisiana (La);Europa;..
Ambos sexos;056  Luisiana (La);Resto;..
Ambos sexos;057  Madroño (El);Africa;1
Ambos sexos;057  Madroño (El);América;..
Ambos sexos;057  Madroño (El);Asia;..
Ambos sexos;057  Madroño (El);Europa;..
Ambos sexos;057  Madroño (El);Resto;..
Ambos sexos;058  Mairena del Alcor;Africa;18
Ambos sexos;058  Mairena del Alcor;América;18
Ambos sexos;058  Mairena del Alcor;Asia;3
Ambos sexos;058  Mairena del Alcor;Europa;14
Ambos sexos;058  Mairena del Alcor;Resto;..
Ambos sexos;059  Mairena del Aljarafe;Africa;14
Ambos sexos;059  Mairena del Aljarafe;América;79
Ambos sexos;059  Mairena del Aljarafe;Asia;5
Ambos sexos;059  Mairena del Aljarafe;Europa;112
Ambos sexos;059  Mairena del Aljarafe;Resto;2
Ambos sexos;060  Marchena;Africa;39
Ambos sexos;060  Marchena;América;8
Ambos sexos;060  Marchena;Asia;8
Ambos sexos;060  Marchena;Europa;11
Ambos sexos;060  Marchena;Resto;..
Ambos sexos;061  Marinaleda;Africa;..
Ambos sexos;061  Marinaleda;América;..
Ambos sexos;061  Marinaleda;Asia;..
Ambos sexos;061  Marinaleda;Europa;..
Ambos sexos;061  Marinaleda;Resto;..
Ambos sexos;062  Martín de la Jara;Africa;..
Ambos sexos;062  Martín de la Jara;América;..
Ambos sexos;062  Martín de la Jara;Asia;..
Ambos sexos;062  Martín de la Jara;Europa;1
Ambos sexos;062  Martín de la Jara;Resto;..
Ambos sexos;063  Molares (Los);Africa;1
Ambos sexos;063  Molares (Los);América;..
Ambos sexos;063  Molares (Los);Asia;..
Ambos sexos;063  Molares (Los);Europa;..
Ambos sexos;063  Molares (Los);Resto;..
Ambos sexos;064  Montellano;Africa;..
Ambos sexos;064  Montellano;América;..
Ambos sexos;064  Montellano;Asia;..
Ambos sexos;064  Montellano;Europa;..
Ambos sexos;064  Montellano;Resto;..
Ambos sexos;065  Morón de la Frontera;Africa;12
Ambos sexos;065  Morón de la Frontera;América;27
Ambos sexos;065  Morón de la Frontera;Asia;3
Ambos sexos;065  Morón de la Frontera;Europa;8
Ambos sexos;065  Morón de la Frontera;Resto;1
Ambos sexos;066  Navas de la Concepción (Las);Africa;..
Ambos sexos;066  Navas de la Concepción (Las);América;..
Ambos sexos;066  Navas de la Concepción (Las);Asia;..
Ambos sexos;066  Navas de la Concepción (Las);Europa;1
Ambos sexos;066  Navas de la Concepción (Las);Resto;..
Ambos sexos;067  Olivares;Africa;2
Ambos sexos;067  Olivares;América;3
Ambos sexos;067  Olivares;Asia;2
Ambos sexos;067  Olivares;Europa;7
Ambos sexos;067  Olivares;Resto;1
Ambos sexos;068  Osuna;Africa;6
Ambos sexos;068  Osuna;América;..
Ambos sexos;068  Osuna;Asia;1
Ambos sexos;068  Osuna;Europa;4
Ambos sexos;068  Osuna;Resto;..
Ambos sexos;069  Palacios y Villafranca (Los);Africa;21
Ambos sexos;069  Palacios y Villafranca (Los);América;17
Ambos sexos;069  Palacios y Villafranca (Los);Asia;1
Ambos sexos;069  Palacios y Villafranca (Los);Europa;30
Ambos sexos;069  Palacios y Villafranca (Los);Resto;4
Ambos sexos;070  Palomares del Río;Africa;2
Ambos sexos;070  Palomares del Río;América;8
Ambos sexos;070  Palomares del Río;Asia;..
Ambos sexos;070  Palomares del Río;Europa;15
Ambos sexos;070  Palomares del Río;Resto;..
Ambos sexos;071  Paradas;Africa;1
Ambos sexos;071  Paradas;América;5
