Sexo;Municipios;Nacionalidad (principales nacionalidades);Total
Ambos sexos;18064 Dehesas de Guadix;Ecuador;2
Ambos sexos;18064 Dehesas de Guadix;Total Asia;0
Ambos sexos;18064 Dehesas de Guadix;Resto;0
Ambos sexos;18066 Deifontes;Total Unión Europea;2
Ambos sexos;18066 Deifontes;Reino Unido;0
Ambos sexos;18066 Deifontes;Alemania;0
Ambos sexos;18066 Deifontes;Total Africa;0
Ambos sexos;18066 Deifontes;Marruecos;0
Ambos sexos;18066 Deifontes;Total América;1
Ambos sexos;18066 Deifontes;Colombia;1
Ambos sexos;18066 Deifontes;Ecuador;0
Ambos sexos;18066 Deifontes;Total Asia;0
Ambos sexos;18066 Deifontes;Resto;0
Ambos sexos;18067 Diezma;Total Unión Europea;0
Ambos sexos;18067 Diezma;Reino Unido;0
Ambos sexos;18067 Diezma;Alemania;0
Ambos sexos;18067 Diezma;Total Africa;0
Ambos sexos;18067 Diezma;Marruecos;0
Ambos sexos;18067 Diezma;Total América;0
Ambos sexos;18067 Diezma;Colombia;0
Ambos sexos;18067 Diezma;Ecuador;0
Ambos sexos;18067 Diezma;Total Asia;1
Ambos sexos;18067 Diezma;Resto;0
Ambos sexos;18068 Dílar;Total Unión Europea;7
Ambos sexos;18068 Dílar;Reino Unido;0
Ambos sexos;18068 Dílar;Alemania;4
Ambos sexos;18068 Dílar;Total Africa;0
Ambos sexos;18068 Dílar;Marruecos;0
Ambos sexos;18068 Dílar;Total América;0
Ambos sexos;18068 Dílar;Colombia;0
Ambos sexos;18068 Dílar;Ecuador;0
Ambos sexos;18068 Dílar;Total Asia;1
Ambos sexos;18068 Dílar;Resto;0
Ambos sexos;18069 Dólar;Total Unión Europea;0
Ambos sexos;18069 Dólar;Reino Unido;0
Ambos sexos;18069 Dólar;Alemania;0
Ambos sexos;18069 Dólar;Total Africa;1
Ambos sexos;18069 Dólar;Marruecos;1
Ambos sexos;18069 Dólar;Total América;0
Ambos sexos;18069 Dólar;Colombia;0
Ambos sexos;18069 Dólar;Ecuador;0
Ambos sexos;18069 Dólar;Total Asia;0
Ambos sexos;18069 Dólar;Resto;0
Ambos sexos;18070 Dúdar;Total Unión Europea;0
Ambos sexos;18070 Dúdar;Reino Unido;0
Ambos sexos;18070 Dúdar;Alemania;0
Ambos sexos;18070 Dúdar;Total Africa;0
Ambos sexos;18070 Dúdar;Marruecos;0
Ambos sexos;18070 Dúdar;Total América;1
Ambos sexos;18070 Dúdar;Colombia;0
Ambos sexos;18070 Dúdar;Ecuador;0
Ambos sexos;18070 Dúdar;Total Asia;0
Ambos sexos;18070 Dúdar;Resto;0
Ambos sexos;18071 Dúrcal;Total Unión Europea;9
Ambos sexos;18071 Dúrcal;Reino Unido;0
Ambos sexos;18071 Dúrcal;Alemania;4
Ambos sexos;18071 Dúrcal;Total Africa;7
Ambos sexos;18071 Dúrcal;Marruecos;7
Ambos sexos;18071 Dúrcal;Total América;9
Ambos sexos;18071 Dúrcal;Colombia;0
Ambos sexos;18071 Dúrcal;Ecuador;0
Ambos sexos;18071 Dúrcal;Total Asia;1
Ambos sexos;18071 Dúrcal;Resto;0
Ambos sexos;18072 Escúzar;Total Unión Europea;7
Ambos sexos;18072 Escúzar;Reino Unido;0
Ambos sexos;18072 Escúzar;Alemania;6
Ambos sexos;18072 Escúzar;Total Africa;0
Ambos sexos;18072 Escúzar;Marruecos;0
Ambos sexos;18072 Escúzar;Total América;0
Ambos sexos;18072 Escúzar;Colombia;0
Ambos sexos;18072 Escúzar;Ecuador;0
Ambos sexos;18072 Escúzar;Total Asia;0
Ambos sexos;18072 Escúzar;Resto;0
Ambos sexos;18074 Ferreira;Total Unión Europea;0
Ambos sexos;18074 Ferreira;Reino Unido;0
Ambos sexos;18074 Ferreira;Alemania;0
Ambos sexos;18074 Ferreira;Total Africa;0
Ambos sexos;18074 Ferreira;Marruecos;0
Ambos sexos;18074 Ferreira;Total América;0
Ambos sexos;18074 Ferreira;Colombia;0
Ambos sexos;18074 Ferreira;Ecuador;0
Ambos sexos;18074 Ferreira;Total Asia;0
Ambos sexos;18074 Ferreira;Resto;0
Ambos sexos;18076 Fonelas;Total Unión Europea;1
Ambos sexos;18076 Fonelas;Reino Unido;0
Ambos sexos;18076 Fonelas;Alemania;0
Ambos sexos;18076 Fonelas;Total Africa;0
Ambos sexos;18076 Fonelas;Marruecos;0
Ambos sexos;18076 Fonelas;Total América;2
Ambos sexos;18076 Fonelas;Colombia;0
Ambos sexos;18076 Fonelas;Ecuador;2
Ambos sexos;18076 Fonelas;Total Asia;0
Ambos sexos;18076 Fonelas;Resto;0
Ambos sexos;18078 Freila;Total Unión Europea;1
Ambos sexos;18078 Freila;Reino Unido;0
Ambos sexos;18078 Freila;Alemania;0
Ambos sexos;18078 Freila;Total Africa;1
Ambos sexos;18078 Freila;Marruecos;1
Ambos sexos;18078 Freila;Total América;0
Ambos sexos;18078 Freila;Colombia;0
Ambos sexos;18078 Freila;Ecuador;0
Ambos sexos;18078 Freila;Total Asia;0
Ambos sexos;18078 Freila;Resto;0
Ambos sexos;18079 Fuente Vaqueros;Total Unión Europea;9
Ambos sexos;18079 Fuente Vaqueros;Reino Unido;3
Ambos sexos;18079 Fuente Vaqueros;Alemania;1
Ambos sexos;18079 Fuente Vaqueros;Total Africa;0
Ambos sexos;18079 Fuente Vaqueros;Marruecos;0
Ambos sexos;18079 Fuente Vaqueros;Total América;2
Ambos sexos;18079 Fuente Vaqueros;Colombia;0
Ambos sexos;18079 Fuente Vaqueros;Ecuador;0
Ambos sexos;18079 Fuente Vaqueros;Total Asia;0
Ambos sexos;18079 Fuente Vaqueros;Resto;0
Ambos sexos;18082 Galera;Total Unión Europea;0
Ambos sexos;18082 Galera;Reino Unido;0
Ambos sexos;18082 Galera;Alemania;0
Ambos sexos;18082 Galera;Total Africa;0
Ambos sexos;18082 Galera;Marruecos;0
Ambos sexos;18082 Galera;Total América;4
Ambos sexos;18082 Galera;Colombia;0
Ambos sexos;18082 Galera;Ecuador;4
Ambos sexos;18082 Galera;Total Asia;0
Ambos sexos;18082 Galera;Resto;0
Ambos sexos;18083 Gobernador;Total Unión Europea;0
Ambos sexos;18083 Gobernador;Reino Unido;0
Ambos sexos;18083 Gobernador;Alemania;0
Ambos sexos;18083 Gobernador;Total Africa;0
Ambos sexos;18083 Gobernador;Marruecos;0
Ambos sexos;18083 Gobernador;Total América;0
Ambos sexos;18083 Gobernador;Colombia;0
Ambos sexos;18083 Gobernador;Ecuador;0
Ambos sexos;18083 Gobernador;Total Asia;0
Ambos sexos;18083 Gobernador;Resto;0
Ambos sexos;18084 Gójar;Total Unión Europea;6
Ambos sexos;18084 Gójar;Reino Unido;2
Ambos sexos;18084 Gójar;Alemania;1
Ambos sexos;18084 Gójar;Total Africa;6
Ambos sexos;18084 Gójar;Marruecos;3
Ambos sexos;18084 Gójar;Total América;9
Ambos sexos;18084 Gójar;Colombia;5
Ambos sexos;18084 Gójar;Ecuador;0
Ambos sexos;18084 Gójar;Total Asia;0
Ambos sexos;18084 Gójar;Resto;0
Ambos sexos;18085 Gor;Total Unión Europea;4
Ambos sexos;18085 Gor;Reino Unido;1
Ambos sexos;18085 Gor;Alemania;0
Ambos sexos;18085 Gor;Total Africa;0
Ambos sexos;18085 Gor;Marruecos;0
Ambos sexos;18085 Gor;Total América;1
Ambos sexos;18085 Gor;Colombia;1
Ambos sexos;18085 Gor;Ecuador;0
Ambos sexos;18085 Gor;Total Asia;0
Ambos sexos;18085 Gor;Resto;0
Ambos sexos;18086 Gorafe;Total Unión Europea;3
Ambos sexos;18086 Gorafe;Reino Unido;0
Ambos sexos;18086 Gorafe;Alemania;0
Ambos sexos;18086 Gorafe;Total Africa;1
Ambos sexos;18086 Gorafe;Marruecos;0
Ambos sexos;18086 Gorafe;Total América;0
Ambos sexos;18086 Gorafe;Colombia;0
Ambos sexos;18086 Gorafe;Ecuador;0
Ambos sexos;18086 Gorafe;Total Asia;0
Ambos sexos;18086 Gorafe;Resto;0
Ambos sexos;18087 Granada;Total Unión Europea;974
Ambos sexos;18087 Granada;Reino Unido;167
Ambos sexos;18087 Granada;Alemania;183
Ambos sexos;18087 Granada;Total Africa;2.402
Ambos sexos;18087 Granada;Marruecos;1.831
Ambos sexos;18087 Granada;Total América;1.785
Ambos sexos;18087 Granada;Colombia;463
Ambos sexos;18087 Granada;Ecuador;300
Ambos sexos;18087 Granada;Total Asia;577
Ambos sexos;18087 Granada;Resto;6
Ambos sexos;18088 Guadahortuna;Total Unión Europea;1
Ambos sexos;18088 Guadahortuna;Reino Unido;0
Ambos sexos;18088 Guadahortuna;Alemania;1
Ambos sexos;18088 Guadahortuna;Total Africa;0
Ambos sexos;18088 Guadahortuna;Marruecos;0
Ambos sexos;18088 Guadahortuna;Total América;0
Ambos sexos;18088 Guadahortuna;Colombia;0
Ambos sexos;18088 Guadahortuna;Ecuador;0
Ambos sexos;18088 Guadahortuna;Total Asia;0
Ambos sexos;18088 Guadahortuna;Resto;0
Ambos sexos;18089 Guadix;Total Unión Europea;54
Ambos sexos;18089 Guadix;Reino Unido;2
Ambos sexos;18089 Guadix;Alemania;12
Ambos sexos;18089 Guadix;Total Africa;28
Ambos sexos;18089 Guadix;Marruecos;25
Ambos sexos;18089 Guadix;Total América;55
Ambos sexos;18089 Guadix;Colombia;8
Ambos sexos;18089 Guadix;Ecuador;7
Ambos sexos;18089 Guadix;Total Asia;12
Ambos sexos;18089 Guadix;Resto;0
Ambos sexos;18094 Güejar Sierra;Total Unión Europea;11
Ambos sexos;18094 Güejar Sierra;Reino Unido;0
Ambos sexos;18094 Güejar Sierra;Alemania;2
Ambos sexos;18094 Güejar Sierra;Total Africa;1
Ambos sexos;18094 Güejar Sierra;Marruecos;1
Ambos sexos;18094 Güejar Sierra;Total América;11
Ambos sexos;18094 Güejar Sierra;Colombia;0
Ambos sexos;18094 Güejar Sierra;Ecuador;0
Ambos sexos;18094 Güejar Sierra;Total Asia;0
Ambos sexos;18094 Güejar Sierra;Resto;0
Ambos sexos;18095 Güevéjar;Total Unión Europea;0
Ambos sexos;18095 Güevéjar;Reino Unido;0
Ambos sexos;18095 Güevéjar;Alemania;0
Ambos sexos;18095 Güevéjar;Total Africa;1
Ambos sexos;18095 Güevéjar;Marruecos;0
Ambos sexos;18095 Güevéjar;Total América;1
Ambos sexos;18095 Güevéjar;Colombia;0
Ambos sexos;18095 Güevéjar;Ecuador;0
Ambos sexos;18095 Güevéjar;Total Asia;1
Ambos sexos;18095 Güevéjar;Resto;0
Ambos sexos;18096 Huélago;Total Unión Europea;0
Ambos sexos;18096 Huélago;Reino Unido;0
Ambos sexos;18096 Huélago;Alemania;0
Ambos sexos;18096 Huélago;Total Africa;0
Ambos sexos;18096 Huélago;Marruecos;0
Ambos sexos;18096 Huélago;Total América;0
Ambos sexos;18096 Huélago;Colombia;0
Ambos sexos;18096 Huélago;Ecuador;0
Ambos sexos;18096 Huélago;Total Asia;0
Ambos sexos;18096 Huélago;Resto;0
Ambos sexos;18097 Huéneja;Total Unión Europea;2
Ambos sexos;18097 Huéneja;Reino Unido;1
Ambos sexos;18097 Huéneja;Alemania;1
Ambos sexos;18097 Huéneja;Total Africa;3
Ambos sexos;18097 Huéneja;Marruecos;2
Ambos sexos;18097 Huéneja;Total América;0
Ambos sexos;18097 Huéneja;Colombia;0
Ambos sexos;18097 Huéneja;Ecuador;0
Ambos sexos;18097 Huéneja;Total Asia;0
Ambos sexos;18097 Huéneja;Resto;0
Ambos sexos;18098 Huéscar;Total Unión Europea;3
Ambos sexos;18098 Huéscar;Reino Unido;1
Ambos sexos;18098 Huéscar;Alemania;1
Ambos sexos;18098 Huéscar;Total Africa;15
Ambos sexos;18098 Huéscar;Marruecos;15
Ambos sexos;18098 Huéscar;Total América;10
Ambos sexos;18098 Huéscar;Colombia;4
Ambos sexos;18098 Huéscar;Ecuador;1
Ambos sexos;18098 Huéscar;Total Asia;0
Ambos sexos;18098 Huéscar;Resto;0
Ambos sexos;18099 Huétor de Santillán;Total Unión Europea;2
Ambos sexos;18099 Huétor de Santillán;Reino Unido;1
Ambos sexos;18099 Huétor de Santillán;Alemania;0
Ambos sexos;18099 Huétor de Santillán;Total Africa;2
Ambos sexos;18099 Huétor de Santillán;Marruecos;2
Ambos sexos;18099 Huétor de Santillán;Total América;0
Ambos sexos;18099 Huétor de Santillán;Colombia;0
Ambos sexos;18099 Huétor de Santillán;Ecuador;0
Ambos sexos;18099 Huétor de Santillán;Total Asia;0
Ambos sexos;18099 Huétor de Santillán;Resto;0
Ambos sexos;18100 Huétor Tájar;Total Unión Europea;0
Ambos sexos;18100 Huétor Tájar;Reino Unido;0
Ambos sexos;18100 Huétor Tájar;Alemania;0
Ambos sexos;18100 Huétor Tájar;Total Africa;15
Ambos sexos;18100 Huétor Tájar;Marruecos;8
Ambos sexos;18100 Huétor Tájar;Total América;213
Ambos sexos;18100 Huétor Tájar;Colombia;8
Ambos sexos;18100 Huétor Tájar;Ecuador;97
Ambos sexos;18100 Huétor Tájar;Total Asia;0
Ambos sexos;18100 Huétor Tájar;Resto;0
Ambos sexos;18101 Huétor Vega;Total Unión Europea;65
Ambos sexos;18101 Huétor Vega;Reino Unido;12
Ambos sexos;18101 Huétor Vega;Alemania;9
Ambos sexos;18101 Huétor Vega;Total Africa;13
Ambos sexos;18101 Huétor Vega;Marruecos;12
Ambos sexos;18101 Huétor Vega;Total América;43
Ambos sexos;18101 Huétor Vega;Colombia;18
Ambos sexos;18101 Huétor Vega;Ecuador;4
Ambos sexos;18101 Huétor Vega;Total Asia;8
Ambos sexos;18101 Huétor Vega;Resto;0
Ambos sexos;18102 Illora;Total Unión Europea;4
Ambos sexos;18102 Illora;Reino Unido;3
Ambos sexos;18102 Illora;Alemania;0
Ambos sexos;18102 Illora;Total Africa;3
Ambos sexos;18102 Illora;Marruecos;2
Ambos sexos;18102 Illora;Total América;7
Ambos sexos;18102 Illora;Colombia;0
Ambos sexos;18102 Illora;Ecuador;0
Ambos sexos;18102 Illora;Total Asia;0
Ambos sexos;18102 Illora;Resto;0
Ambos sexos;18103 Itrabo;Total Unión Europea;0
Ambos sexos;18103 Itrabo;Reino Unido;0
Ambos sexos;18103 Itrabo;Alemania;0
Ambos sexos;18103 Itrabo;Total Africa;10
Ambos sexos;18103 Itrabo;Marruecos;10
Ambos sexos;18103 Itrabo;Total América;1
Ambos sexos;18103 Itrabo;Colombia;0
Ambos sexos;18103 Itrabo;Ecuador;0
Ambos sexos;18103 Itrabo;Total Asia;0
Ambos sexos;18103 Itrabo;Resto;0
Ambos sexos;18105 Iznalloz;Total Unión Europea;11
Ambos sexos;18105 Iznalloz;Reino Unido;1
Ambos sexos;18105 Iznalloz;Alemania;0
Ambos sexos;18105 Iznalloz;Total Africa;6
Ambos sexos;18105 Iznalloz;Marruecos;4
Ambos sexos;18105 Iznalloz;Total América;20
Ambos sexos;18105 Iznalloz;Colombia;9
Ambos sexos;18105 Iznalloz;Ecuador;2
Ambos sexos;18105 Iznalloz;Total Asia;0
Ambos sexos;18105 Iznalloz;Resto;0
Ambos sexos;18107 Jayena;Total Unión Europea;0
Ambos sexos;18107 Jayena;Reino Unido;0
Ambos sexos;18107 Jayena;Alemania;0
Ambos sexos;18107 Jayena;Total Africa;0
Ambos sexos;18107 Jayena;Marruecos;0
Ambos sexos;18107 Jayena;Total América;0
Ambos sexos;18107 Jayena;Colombia;0
Ambos sexos;18107 Jayena;Ecuador;0
Ambos sexos;18107 Jayena;Total Asia;0
Ambos sexos;18107 Jayena;Resto;0
Ambos sexos;18108 Jerez del Marquesado;Total Unión Europea;1
Ambos sexos;18108 Jerez del Marquesado;Reino Unido;0
Ambos sexos;18108 Jerez del Marquesado;Alemania;1
Ambos sexos;18108 Jerez del Marquesado;Total Africa;0
Ambos sexos;18108 Jerez del Marquesado;Marruecos;0
Ambos sexos;18108 Jerez del Marquesado;Total América;0
Ambos sexos;18108 Jerez del Marquesado;Colombia;0
Ambos sexos;18108 Jerez del Marquesado;Ecuador;0
Ambos sexos;18108 Jerez del Marquesado;Total Asia;0
Ambos sexos;18108 Jerez del Marquesado;Resto;0
Ambos sexos;18109 Jete;Total Unión Europea;3
Ambos sexos;18109 Jete;Reino Unido;0
Ambos sexos;18109 Jete;Alemania;1
Ambos sexos;18109 Jete;Total Africa;0
Ambos sexos;18109 Jete;Marruecos;0
Ambos sexos;18109 Jete;Total América;5
Ambos sexos;18109 Jete;Colombia;0
Ambos sexos;18109 Jete;Ecuador;3
Ambos sexos;18109 Jete;Total Asia;0
Ambos sexos;18109 Jete;Resto;0
Ambos sexos;18111 Jun;Total Unión Europea;4
Ambos sexos;18111 Jun;Reino Unido;1
Ambos sexos;18111 Jun;Alemania;0
Ambos sexos;18111 Jun;Total Africa;3
Ambos sexos;18111 Jun;Marruecos;1
Ambos sexos;18111 Jun;Total América;3
Ambos sexos;18111 Jun;Colombia;0
Ambos sexos;18111 Jun;Ecuador;0
Ambos sexos;18111 Jun;Total Asia;2
Ambos sexos;18111 Jun;Resto;0
Ambos sexos;18112 Juviles;Total Unión Europea;1
Ambos sexos;18112 Juviles;Reino Unido;1
Ambos sexos;18112 Juviles;Alemania;0
Ambos sexos;18112 Juviles;Total Africa;0
Ambos sexos;18112 Juviles;Marruecos;0
Ambos sexos;18112 Juviles;Total América;0
Ambos sexos;18112 Juviles;Colombia;0
Ambos sexos;18112 Juviles;Ecuador;0
Ambos sexos;18112 Juviles;Total Asia;0
Ambos sexos;18112 Juviles;Resto;0
Ambos sexos;18114 Calahorra (La);Total Unión Europea;6
Ambos sexos;18114 Calahorra (La);Reino Unido;1
Ambos sexos;18114 Calahorra (La);Alemania;1
Ambos sexos;18114 Calahorra (La);Total Africa;0
Ambos sexos;18114 Calahorra (La);Marruecos;0
Ambos sexos;18114 Calahorra (La);Total América;0
Ambos sexos;18114 Calahorra (La);Colombia;0
Ambos sexos;18114 Calahorra (La);Ecuador;0
Ambos sexos;18114 Calahorra (La);Total Asia;0
Ambos sexos;18114 Calahorra (La);Resto;3
Ambos sexos;18115 Láchar;Total Unión Europea;0
Ambos sexos;18115 Láchar;Reino Unido;0
Ambos sexos;18115 Láchar;Alemania;0
Ambos sexos;18115 Láchar;Total Africa;0
Ambos sexos;18115 Láchar;Marruecos;0
Ambos sexos;18115 Láchar;Total América;0
Ambos sexos;18115 Láchar;Colombia;0
Ambos sexos;18115 Láchar;Ecuador;0
Ambos sexos;18115 Láchar;Total Asia;0
Ambos sexos;18115 Láchar;Resto;0
Ambos sexos;18116 Lanjarón;Total Unión Europea;40
Ambos sexos;18116 Lanjarón;Reino Unido;12
Ambos sexos;18116 Lanjarón;Alemania;5
Ambos sexos;18116 Lanjarón;Total Africa;3
Ambos sexos;18116 Lanjarón;Marruecos;2
Ambos sexos;18116 Lanjarón;Total América;5
Ambos sexos;18116 Lanjarón;Colombia;0
Ambos sexos;18116 Lanjarón;Ecuador;0
Ambos sexos;18116 Lanjarón;Total Asia;0
Ambos sexos;18116 Lanjarón;Resto;0
Ambos sexos;18117 Lanteira;Total Unión Europea;0
Ambos sexos;18117 Lanteira;Reino Unido;0
Ambos sexos;18117 Lanteira;Alemania;0
Ambos sexos;18117 Lanteira;Total Africa;0
Ambos sexos;18117 Lanteira;Marruecos;0
Ambos sexos;18117 Lanteira;Total América;0
Ambos sexos;18117 Lanteira;Colombia;0
Ambos sexos;18117 Lanteira;Ecuador;0
Ambos sexos;18117 Lanteira;Total Asia;0
Ambos sexos;18117 Lanteira;Resto;0
Ambos sexos;18119 Lecrín;Total Unión Europea;13
Ambos sexos;18119 Lecrín;Reino Unido;7
Ambos sexos;18119 Lecrín;Alemania;1
Ambos sexos;18119 Lecrín;Total Africa;2
Ambos sexos;18119 Lecrín;Marruecos;1
Ambos sexos;18119 Lecrín;Total América;1
Ambos sexos;18119 Lecrín;Colombia;0
Ambos sexos;18119 Lecrín;Ecuador;0
Ambos sexos;18119 Lecrín;Total Asia;1
Ambos sexos;18119 Lecrín;Resto;0
Ambos sexos;18120 Lentegí;Total Unión Europea;3
Ambos sexos;18120 Lentegí;Reino Unido;1
Ambos sexos;18120 Lentegí;Alemania;1
Ambos sexos;18120 Lentegí;Total Africa;0
Ambos sexos;18120 Lentegí;Marruecos;0
Ambos sexos;18120 Lentegí;Total América;0
Ambos sexos;18120 Lentegí;Colombia;0
Ambos sexos;18120 Lentegí;Ecuador;0
Ambos sexos;18120 Lentegí;Total Asia;0
Ambos sexos;18120 Lentegí;Resto;0
Ambos sexos;18121 Lobras;Total Unión Europea;0
Ambos sexos;18121 Lobras;Reino Unido;0
Ambos sexos;18121 Lobras;Alemania;0
Ambos sexos;18121 Lobras;Total Africa;0
Ambos sexos;18121 Lobras;Marruecos;0
Ambos sexos;18121 Lobras;Total América;0
Ambos sexos;18121 Lobras;Colombia;0
Ambos sexos;18121 Lobras;Ecuador;0
Ambos sexos;18121 Lobras;Total Asia;0
Ambos sexos;18121 Lobras;Resto;0
Ambos sexos;18122 Loja;Total Unión Europea;34
Ambos sexos;18122 Loja;Reino Unido;21
Ambos sexos;18122 Loja;Alemania;2
Ambos sexos;18122 Loja;Total Africa;50
Ambos sexos;18122 Loja;Marruecos;47
Ambos sexos;18122 Loja;Total América;26
Ambos sexos;18122 Loja;Colombia;11
Ambos sexos;18122 Loja;Ecuador;0
Ambos sexos;18122 Loja;Total Asia;1
Ambos sexos;18122 Loja;Resto;0
Ambos sexos;18123 Lugros;Total Unión Europea;0
Ambos sexos;18123 Lugros;Reino Unido;0
Ambos sexos;18123 Lugros;Alemania;0
Ambos sexos;18123 Lugros;Total Africa;1
Ambos sexos;18123 Lugros;Marruecos;1
Ambos sexos;18123 Lugros;Total América;0
Ambos sexos;18123 Lugros;Colombia;0
Ambos sexos;18123 Lugros;Ecuador;0
Ambos sexos;18123 Lugros;Total Asia;0
Ambos sexos;18123 Lugros;Resto;0
Ambos sexos;18124 Lújar;Total Unión Europea;11
Ambos sexos;18124 Lújar;Reino Unido;10
Ambos sexos;18124 Lújar;Alemania;0
Ambos sexos;18124 Lújar;Total Africa;1
Ambos sexos;18124 Lújar;Marruecos;0
Ambos sexos;18124 Lújar;Total América;0
Ambos sexos;18124 Lújar;Colombia;0
Ambos sexos;18124 Lújar;Ecuador;0
Ambos sexos;18124 Lújar;Total Asia;0
Ambos sexos;18124 Lújar;Resto;0
Ambos sexos;18126 Malahá (La);Total Unión Europea;0
Ambos sexos;18126 Malahá (La);Reino Unido;0
Ambos sexos;18126 Malahá (La);Alemania;0
Ambos sexos;18126 Malahá (La);Total Africa;1
Ambos sexos;18126 Malahá (La);Marruecos;1
Ambos sexos;18126 Malahá (La);Total América;1
Ambos sexos;18126 Malahá (La);Colombia;0
Ambos sexos;18126 Malahá (La);Ecuador;0
Ambos sexos;18126 Malahá (La);Total Asia;0
Ambos sexos;18126 Malahá (La);Resto;0
Ambos sexos;18127 Maracena;Total Unión Europea;24
Ambos sexos;18127 Maracena;Reino Unido;1
Ambos sexos;18127 Maracena;Alemania;1
Ambos sexos;18127 Maracena;Total Africa;71
Ambos sexos;18127 Maracena;Marruecos;64
Ambos sexos;18127 Maracena;Total América;70
Ambos sexos;18127 Maracena;Colombia;21
Ambos sexos;18127 Maracena;Ecuador;6
Ambos sexos;18127 Maracena;Total Asia;16
Ambos sexos;18127 Maracena;Resto;0
Ambos sexos;18128 Marchal;Total Unión Europea;0
Ambos sexos;18128 Marchal;Reino Unido;0
Ambos sexos;18128 Marchal;Alemania;0
Ambos sexos;18128 Marchal;Total Africa;0
Ambos sexos;18128 Marchal;Marruecos;0
Ambos sexos;18128 Marchal;Total América;0
Ambos sexos;18128 Marchal;Colombia;0
Ambos sexos;18128 Marchal;Ecuador;0
Ambos sexos;18128 Marchal;Total Asia;0
Ambos sexos;18128 Marchal;Resto;0
Ambos sexos;18132 Moclín;Total Unión Europea;3
Ambos sexos;18132 Moclín;Reino Unido;2
Ambos sexos;18132 Moclín;Alemania;0
Ambos sexos;18132 Moclín;Total Africa;0
Ambos sexos;18132 Moclín;Marruecos;0
Ambos sexos;18132 Moclín;Total América;0
Ambos sexos;18132 Moclín;Colombia;0
Ambos sexos;18132 Moclín;Ecuador;0
Ambos sexos;18132 Moclín;Total Asia;0
Ambos sexos;18132 Moclín;Resto;0
Ambos sexos;18133 Molvízar;Total Unión Europea;2
Ambos sexos;18133 Molvízar;Reino Unido;0
Ambos sexos;18133 Molvízar;Alemania;2
Ambos sexos;18133 Molvízar;Total Africa;8
Ambos sexos;18133 Molvízar;Marruecos;8
Ambos sexos;18133 Molvízar;Total América;2
Ambos sexos;18133 Molvízar;Colombia;2
Ambos sexos;18133 Molvízar;Ecuador;0
Ambos sexos;18133 Molvízar;Total Asia;3
Ambos sexos;18133 Molvízar;Resto;0
Ambos sexos;18134 Monachil;Total Unión Europea;61
Ambos sexos;18134 Monachil;Reino Unido;9
Ambos sexos;18134 Monachil;Alemania;16
Ambos sexos;18134 Monachil;Total Africa;11
Ambos sexos;18134 Monachil;Marruecos;7
Ambos sexos;18134 Monachil;Total América;43
Ambos sexos;18134 Monachil;Colombia;6
Ambos sexos;18134 Monachil;Ecuador;1
Ambos sexos;18134 Monachil;Total Asia;2
Ambos sexos;18134 Monachil;Resto;3
Ambos sexos;18135 Montefrío;Total Unión Europea;3
Ambos sexos;18135 Montefrío;Reino Unido;2
Ambos sexos;18135 Montefrío;Alemania;0
Ambos sexos;18135 Montefrío;Total Africa;5
Ambos sexos;18135 Montefrío;Marruecos;5
Ambos sexos;18135 Montefrío;Total América;4
Ambos sexos;18135 Montefrío;Colombia;1
Ambos sexos;18135 Montefrío;Ecuador;0
Ambos sexos;18135 Montefrío;Total Asia;0
Ambos sexos;18135 Montefrío;Resto;0
Ambos sexos;18136 Montejícar;Total Unión Europea;2
Ambos sexos;18136 Montejícar;Reino Unido;0
Ambos sexos;18136 Montejícar;Alemania;1
Ambos sexos;18136 Montejícar;Total Africa;0
Ambos sexos;18136 Montejícar;Marruecos;0
Ambos sexos;18136 Montejícar;Total América;0
Ambos sexos;18136 Montejícar;Colombia;0
Ambos sexos;18136 Montejícar;Ecuador;0
Ambos sexos;18136 Montejícar;Total Asia;0
Ambos sexos;18136 Montejícar;Resto;0
Ambos sexos;18137 Montillana;Total Unión Europea;1
Ambos sexos;18137 Montillana;Reino Unido;0
Ambos sexos;18137 Montillana;Alemania;0
Ambos sexos;18137 Montillana;Total Africa;1
Ambos sexos;18137 Montillana;Marruecos;1
Ambos sexos;18137 Montillana;Total América;4
Ambos sexos;18137 Montillana;Colombia;0
Ambos sexos;18137 Montillana;Ecuador;4
Ambos sexos;18137 Montillana;Total Asia;0
Ambos sexos;18137 Montillana;Resto;2
Ambos sexos;18138 Moraleda de Zafayona;Total Unión Europea;5
Ambos sexos;18138 Moraleda de Zafayona;Reino Unido;0
Ambos sexos;18138 Moraleda de Zafayona;Alemania;2
Ambos sexos;18138 Moraleda de Zafayona;Total Africa;29
Ambos sexos;18138 Moraleda de Zafayona;Marruecos;28
Ambos sexos;18138 Moraleda de Zafayona;Total América;2
Ambos sexos;18138 Moraleda de Zafayona;Colombia;0
Ambos sexos;18138 Moraleda de Zafayona;Ecuador;1
Ambos sexos;18138 Moraleda de Zafayona;Total Asia;0
Ambos sexos;18138 Moraleda de Zafayona;Resto;0
Ambos sexos;18140 Motril;Total Unión Europea;194
Ambos sexos;18140 Motril;Reino Unido;34
Ambos sexos;18140 Motril;Alemania;38
Ambos sexos;18140 Motril;Total Africa;249
Ambos sexos;18140 Motril;Marruecos;219
Ambos sexos;18140 Motril;Total América;391
Ambos sexos;18140 Motril;Colombia;156
Ambos sexos;18140 Motril;Ecuador;87
