Sexo;Municipios;Lugar de nacimiento;Total
Ambos sexos;11011-Bosque (El);Ecuador;0
Ambos sexos;11011-Bosque (El);Perú;0
Ambos sexos;11011-Bosque (El);Total Asia;1
Ambos sexos;11011-Bosque (El);China;0
Ambos sexos;11011-Bosque (El);Oceanía;1
Ambos sexos;11012-Cádiz;Total Población;128.554
Ambos sexos;11012-Cádiz;Nacidos en el Extranjero;2.915
Ambos sexos;11012-Cádiz;Total Europa;968
Ambos sexos;11012-Cádiz;Total Unión Europea (27);872
Ambos sexos;11012-Cádiz;Alemania;209
Ambos sexos;11012-Cádiz;Francia;197
Ambos sexos;11012-Cádiz;Italia;73
Ambos sexos;11012-Cádiz;Reino Unido;110
Ambos sexos;11012-Cádiz;Bulgaria;18
Ambos sexos;11012-Cádiz;Rumanía;32
Ambos sexos;11012-Cádiz;Resto de Europa;96
Ambos sexos;11012-Cádiz;Rusia;38
Ambos sexos;11012-Cádiz;Ucrania;25
Ambos sexos;11012-Cádiz;Total Africa;824
Ambos sexos;11012-Cádiz;Marruecos;706
Ambos sexos;11012-Cádiz;Total América;974
Ambos sexos;11012-Cádiz;Argentina;177
Ambos sexos;11012-Cádiz;Bolivia;107
Ambos sexos;11012-Cádiz;Colombia;99
Ambos sexos;11012-Cádiz;Ecuador;42
Ambos sexos;11012-Cádiz;Perú;54
Ambos sexos;11012-Cádiz;Total Asia;136
Ambos sexos;11012-Cádiz;China;96
Ambos sexos;11012-Cádiz;Oceanía;13
Ambos sexos;11013-Castellar de la Frontera;Total Población;2.995
Ambos sexos;11013-Castellar de la Frontera;Nacidos en el Extranjero;231
Ambos sexos;11013-Castellar de la Frontera;Total Europa;177
Ambos sexos;11013-Castellar de la Frontera;Total Unión Europea (27);173
Ambos sexos;11013-Castellar de la Frontera;Alemania;78
Ambos sexos;11013-Castellar de la Frontera;Francia;8
Ambos sexos;11013-Castellar de la Frontera;Italia;5
Ambos sexos;11013-Castellar de la Frontera;Reino Unido;36
Ambos sexos;11013-Castellar de la Frontera;Bulgaria;22
Ambos sexos;11013-Castellar de la Frontera;Rumanía;1
Ambos sexos;11013-Castellar de la Frontera;Resto de Europa;4
Ambos sexos;11013-Castellar de la Frontera;Rusia;0
Ambos sexos;11013-Castellar de la Frontera;Ucrania;1
Ambos sexos;11013-Castellar de la Frontera;Total Africa;11
Ambos sexos;11013-Castellar de la Frontera;Marruecos;9
Ambos sexos;11013-Castellar de la Frontera;Total América;39
Ambos sexos;11013-Castellar de la Frontera;Argentina;7
Ambos sexos;11013-Castellar de la Frontera;Bolivia;1
Ambos sexos;11013-Castellar de la Frontera;Colombia;2
Ambos sexos;11013-Castellar de la Frontera;Ecuador;0
Ambos sexos;11013-Castellar de la Frontera;Perú;4
Ambos sexos;11013-Castellar de la Frontera;Total Asia;2
Ambos sexos;11013-Castellar de la Frontera;China;0
Ambos sexos;11013-Castellar de la Frontera;Oceanía;2
Ambos sexos;11014-Conil de la Frontera;Total Población;20.301
Ambos sexos;11014-Conil de la Frontera;Nacidos en el Extranjero;1.184
Ambos sexos;11014-Conil de la Frontera;Total Europa;717
Ambos sexos;11014-Conil de la Frontera;Total Unión Europea (27);679
Ambos sexos;11014-Conil de la Frontera;Alemania;256
Ambos sexos;11014-Conil de la Frontera;Francia;38
Ambos sexos;11014-Conil de la Frontera;Italia;72
Ambos sexos;11014-Conil de la Frontera;Reino Unido;124
Ambos sexos;11014-Conil de la Frontera;Bulgaria;0
Ambos sexos;11014-Conil de la Frontera;Rumanía;84
Ambos sexos;11014-Conil de la Frontera;Resto de Europa;38
Ambos sexos;11014-Conil de la Frontera;Rusia;6
Ambos sexos;11014-Conil de la Frontera;Ucrania;3
Ambos sexos;11014-Conil de la Frontera;Total Africa;165
Ambos sexos;11014-Conil de la Frontera;Marruecos;150
Ambos sexos;11014-Conil de la Frontera;Total América;284
Ambos sexos;11014-Conil de la Frontera;Argentina;68
Ambos sexos;11014-Conil de la Frontera;Bolivia;61
Ambos sexos;11014-Conil de la Frontera;Colombia;31
Ambos sexos;11014-Conil de la Frontera;Ecuador;28
Ambos sexos;11014-Conil de la Frontera;Perú;8
Ambos sexos;11014-Conil de la Frontera;Total Asia;18
