Sexo;Municipios;Nacionalidad (continentes);Total
Ambos sexos;29091 Torrox;Resto;1
Ambos sexos;29092 Totalán;Africa;1
Ambos sexos;29092 Totalán;América;..
Ambos sexos;29092 Totalán;Asia;..
Ambos sexos;29092 Totalán;Europa;6
Ambos sexos;29092 Totalán;Resto;..
Ambos sexos;29093 Valle de Abdalajís;Africa;4
Ambos sexos;29093 Valle de Abdalajís;América;..
Ambos sexos;29093 Valle de Abdalajís;Asia;..
Ambos sexos;29093 Valle de Abdalajís;Europa;1
Ambos sexos;29093 Valle de Abdalajís;Resto;..
Ambos sexos;29094 Vélez-Málaga;Africa;87
Ambos sexos;29094 Vélez-Málaga;América;83
Ambos sexos;29094 Vélez-Málaga;Asia;28
Ambos sexos;29094 Vélez-Málaga;Europa;787
Ambos sexos;29094 Vélez-Málaga;Resto;..
Ambos sexos;29095 Villanueva de Algaidas;Africa;1
Ambos sexos;29095 Villanueva de Algaidas;América;..
Ambos sexos;29095 Villanueva de Algaidas;Asia;..
Ambos sexos;29095 Villanueva de Algaidas;Europa;2
Ambos sexos;29095 Villanueva de Algaidas;Resto;..
Ambos sexos;29096 Villanueva del Rosario;Africa;2
Ambos sexos;29096 Villanueva del Rosario;América;2
Ambos sexos;29096 Villanueva del Rosario;Asia;..
Ambos sexos;29096 Villanueva del Rosario;Europa;3
Ambos sexos;29096 Villanueva del Rosario;Resto;..
Ambos sexos;29097 Villanueva del Trabuco;Africa;..
Ambos sexos;29097 Villanueva del Trabuco;América;1
Ambos sexos;29097 Villanueva del Trabuco;Asia;..
Ambos sexos;29097 Villanueva del Trabuco;Europa;8
Ambos sexos;29097 Villanueva del Trabuco;Resto;..
Ambos sexos;29098 Villanueva de Tapia;Africa;..
Ambos sexos;29098 Villanueva de Tapia;América;..
Ambos sexos;29098 Villanueva de Tapia;Asia;..
Ambos sexos;29098 Villanueva de Tapia;Europa;..
Ambos sexos;29098 Villanueva de Tapia;Resto;..
Ambos sexos;29099 Viñuela;Africa;..
Ambos sexos;29099 Viñuela;América;2
Ambos sexos;29099 Viñuela;Asia;..
Ambos sexos;29099 Viñuela;Europa;27
Ambos sexos;29099 Viñuela;Resto;..
Ambos sexos;29100 Yunquera;Africa;..
Ambos sexos;29100 Yunquera;América;..
Ambos sexos;29100 Yunquera;Asia;1
Ambos sexos;29100 Yunquera;Europa;3
Ambos sexos;29100 Yunquera;Resto;..
Ambos sexos;29901 Torremolinos;Africa;1.124
Ambos sexos;29901 Torremolinos;América;635
Ambos sexos;29901 Torremolinos;Asia;677
Ambos sexos;29901 Torremolinos;Europa;4.269
Ambos sexos;29901 Torremolinos;Resto;13
