Sexo;Municipios;Lugar de nacimiento;Total
Ambos sexos;04015-Alsodux;Nacidos en el Extranjero;3
Ambos sexos;04015-Alsodux;Total Europa;2
Ambos sexos;04015-Alsodux;Total Unión Europea (25);2
Ambos sexos;04015-Alsodux;Alemania;0
Ambos sexos;04015-Alsodux;Francia;0
Ambos sexos;04015-Alsodux;Italia;0
Ambos sexos;04015-Alsodux;Reino Unido;2
Ambos sexos;04015-Alsodux;Resto de Europa;0
Ambos sexos;04015-Alsodux;Bulgaria;0
Ambos sexos;04015-Alsodux;Rumanía;0
Ambos sexos;04015-Alsodux;Total Africa;1
Ambos sexos;04015-Alsodux;Marruecos;0
Ambos sexos;04015-Alsodux;Total América;0
Ambos sexos;04015-Alsodux;Argentina;0
Ambos sexos;04015-Alsodux;Bolivia;0
Ambos sexos;04015-Alsodux;Colombia;0
Ambos sexos;04015-Alsodux;Ecuador;0
Ambos sexos;04015-Alsodux;Perú;0
Ambos sexos;04015-Alsodux;Total Asia;0
Ambos sexos;04015-Alsodux;China;0
Ambos sexos;04015-Alsodux;Oceanía;0
Ambos sexos;04016-Antas;Total Población;3.157
Ambos sexos;04016-Antas;Nacidos en el Extranjero;563
Ambos sexos;04016-Antas;Total Europa;341
Ambos sexos;04016-Antas;Total Unión Europea (25);274
Ambos sexos;04016-Antas;Alemania;46
Ambos sexos;04016-Antas;Francia;13
Ambos sexos;04016-Antas;Italia;1
Ambos sexos;04016-Antas;Reino Unido;149
Ambos sexos;04016-Antas;Resto de Europa;67
Ambos sexos;04016-Antas;Bulgaria;2
Ambos sexos;04016-Antas;Rumanía;24
Ambos sexos;04016-Antas;Total Africa;55
Ambos sexos;04016-Antas;Marruecos;42
Ambos sexos;04016-Antas;Total América;166
Ambos sexos;04016-Antas;Argentina;20
Ambos sexos;04016-Antas;Bolivia;17
Ambos sexos;04016-Antas;Colombia;2
Ambos sexos;04016-Antas;Ecuador;112
Ambos sexos;04016-Antas;Perú;5
Ambos sexos;04016-Antas;Total Asia;0
Ambos sexos;04016-Antas;China;0
Ambos sexos;04016-Antas;Oceanía;1
Ambos sexos;04017-Arboleas;Total Población;3.402
Ambos sexos;04017-Arboleas;Nacidos en el Extranjero;1.882
Ambos sexos;04017-Arboleas;Total Europa;1.618
Ambos sexos;04017-Arboleas;Total Unión Europea (25);1.563
Ambos sexos;04017-Arboleas;Alemania;19
Ambos sexos;04017-Arboleas;Francia;26
Ambos sexos;04017-Arboleas;Italia;0
Ambos sexos;04017-Arboleas;Reino Unido;1.471
Ambos sexos;04017-Arboleas;Resto de Europa;55
Ambos sexos;04017-Arboleas;Bulgaria;6
Ambos sexos;04017-Arboleas;Rumanía;30
Ambos sexos;04017-Arboleas;Total Africa;9
Ambos sexos;04017-Arboleas;Marruecos;3
Ambos sexos;04017-Arboleas;Total América;240
Ambos sexos;04017-Arboleas;Argentina;64
Ambos sexos;04017-Arboleas;Bolivia;45
Ambos sexos;04017-Arboleas;Colombia;2
Ambos sexos;04017-Arboleas;Ecuador;111
Ambos sexos;04017-Arboleas;Perú;4
Ambos sexos;04017-Arboleas;Total Asia;13
Ambos sexos;04017-Arboleas;China;0
Ambos sexos;04017-Arboleas;Oceanía;2
Ambos sexos;04018-Armuña de Almanzora;Total Población;321
Ambos sexos;04018-Armuña de Almanzora;Nacidos en el Extranjero;14
