,Sexo,Municipios,País de nacimiento,Total,Año
6528,Ambos sexos,Lobras,Europa,0,2001
6529,Ambos sexos,Lobras,Total Unión Europea,0.0,2002
6530,Ambos sexos,Lobras,Total Europa,0.0,2004
6531,Ambos sexos,Lobras,Total Europa,0.0,2005
6532,Ambos sexos,Lobras,Total Europa,2.0,2006
6533,Ambos sexos,Lobras,Total Europa,4.0,2007
6534,Ambos sexos,Lobras,Total Europa,4.0,2008
6535,Ambos sexos,Lobras,Total Europa,5.0,2009
6536,Ambos sexos,Lobras,Total Europa,14.0,2010
6537,Ambos sexos,Lobras,Total Europa,18.0,2011
6538,Ambos sexos,Lobras,Total Europa,19.0,2012
6539,Ambos sexos,Lobras,Total Europa,21.0,2013
6540,Ambos sexos,Lobras,Total Europa,20.0,2014
6541,Ambos sexos,Lobras,Total Europa,19.0,2015
6542,Ambos sexos,Lobras,Total Europa,18.0,2016
6543,Ambos sexos,Lobras,Total Europa,15.0,2017
6544,Ambos sexos,Lobras,Total Europa,11.0,2018
6545,Ambos sexos,Lobras,Total Europa,9.0,2019
6546,Ambos sexos,Loja,Europa,16,1998
6547,Ambos sexos,Loja,Europa,14,1999
6548,Ambos sexos,Loja,Europa,17,2000
6549,Ambos sexos,Loja,Europa,32,2001
6550,Ambos sexos,Loja,Total Unión Europea,34.0,2002
6551,Ambos sexos,Loja,Total Europa,172.0,2004
6552,Ambos sexos,Loja,Total Europa,259.0,2005
6553,Ambos sexos,Loja,Total Europa,356.0,2006
6554,Ambos sexos,Loja,Total Europa,418.0,2007
6555,Ambos sexos,Loja,Total Europa,581.0,2008
6556,Ambos sexos,Loja,Total Europa,632.0,2009
6557,Ambos sexos,Loja,Total Europa,655.0,2010
6558,Ambos sexos,Loja,Total Europa,704.0,2011
6559,Ambos sexos,Loja,Total Europa,707.0,2012
6560,Ambos sexos,Loja,Total Europa,442.0,2013
6561,Ambos sexos,Loja,Total Europa,579.0,2014
6562,Ambos sexos,Loja,Total Europa,496.0,2015
6563,Ambos sexos,Loja,Total Europa,402.0,2016
6564,Ambos sexos,Loja,Total Europa,380.0,2017
6565,Ambos sexos,Loja,Total Europa,380.0,2018
6566,Ambos sexos,Loja,Total Europa,372.0,2019
6567,Ambos sexos,Lugros,Europa,0,1998
6568,Ambos sexos,Lugros,Europa,0,1999
6569,Ambos sexos,Lugros,Europa,0,2000
6570,Ambos sexos,Lugros,Europa,0,2001
6571,Ambos sexos,Lugros,Total Unión Europea,0.0,2002
6572,Ambos sexos,Lugros,Total Europa,4.0,2004
6573,Ambos sexos,Lugros,Total Europa,5.0,2005
6574,Ambos sexos,Lugros,Total Europa,5.0,2006
6575,Ambos sexos,Lugros,Total Europa,6.0,2007
6576,Ambos sexos,Lugros,Total Europa,9.0,2008
6577,Ambos sexos,Lugros,Total Europa,9.0,2009
6578,Ambos sexos,Lugros,Total Europa,8.0,2010
6579,Ambos sexos,Lugros,Total Europa,8.0,2011
6580,Ambos sexos,Lugros,Total Europa,7.0,2012
6581,Ambos sexos,Lugros,Total Europa,3.0,2013
6582,Ambos sexos,Lugros,Total Europa,3.0,2014
6583,Ambos sexos,Lugros,Total Europa,2.0,2015
6584,Ambos sexos,Lugros,Total Europa,2.0,2016
6585,Ambos sexos,Lugros,Total Europa,2.0,2017
6586,Ambos sexos,Lugros,Total Europa,2.0,2018
6587,Ambos sexos,Lugros,Total Europa,2.0,2019
6588,Ambos sexos,Lújar,Europa,9,1998
6589,Ambos sexos,Lújar,Europa,9,1999
6590,Ambos sexos,Lújar,Europa,9,2000
6591,Ambos sexos,Lújar,Europa,13,2001
6592,Ambos sexos,Lújar,Total Unión Europea,11.0,2002
6593,Ambos sexos,Lújar,Total Europa,37.0,2004
6594,Ambos sexos,Lújar,Total Europa,38.0,2005
6595,Ambos sexos,Lújar,Total Europa,44.0,2006
6596,Ambos sexos,Lújar,Total Europa,52.0,2007
6597,Ambos sexos,Lújar,Total Europa,54.0,2008
6598,Ambos sexos,Lújar,Total Europa,48.0,2009
6599,Ambos sexos,Lújar,Total Europa,53.0,2010
6600,Ambos sexos,Lújar,Total Europa,56.0,2011
6601,Ambos sexos,Lújar,Total Europa,87.0,2012
6602,Ambos sexos,Lújar,Total Europa,92.0,2013
6603,Ambos sexos,Lújar,Total Europa,78.0,2014
6604,Ambos sexos,Lújar,Total Europa,78.0,2015
6605,Ambos sexos,Lújar,Total Europa,74.0,2016
6606,Ambos sexos,Lújar,Total Europa,67.0,2017
6607,Ambos sexos,Lújar,Total Europa,74.0,2018
6608,Ambos sexos,Lújar,Total Europa,84.0,2019
6609,Ambos sexos,La Malahá,Europa,0,1998
6610,Ambos sexos,La Malahá,Europa,0,1999
6611,Ambos sexos,La Malahá,Europa,0,2000
6612,Ambos sexos,La Malahá,Europa,0,2001
6613,Ambos sexos,La Malahá,Total Unión Europea,0.0,2002
6614,Ambos sexos,La Malahá,Total Europa,16.0,2004
6615,Ambos sexos,La Malahá,Total Europa,27.0,2005
6616,Ambos sexos,La Malahá,Total Europa,28.0,2006
6617,Ambos sexos,La Malahá,Total Europa,25.0,2007
6618,Ambos sexos,La Malahá,Total Europa,34.0,2008
6619,Ambos sexos,La Malahá,Total Europa,39.0,2009
6620,Ambos sexos,La Malahá,Total Europa,47.0,2010
6621,Ambos sexos,La Malahá,Total Europa,45.0,2011
6622,Ambos sexos,La Malahá,Total Europa,44.0,2012
6623,Ambos sexos,La Malahá,Total Europa,41.0,2013
6624,Ambos sexos,La Malahá,Total Europa,33.0,2014
6625,Ambos sexos,La Malahá,Total Europa,31.0,2015
6626,Ambos sexos,La Malahá,Total Europa,30.0,2016
6627,Ambos sexos,La Malahá,Total Europa,30.0,2017
6628,Ambos sexos,La Malahá,Total Europa,27.0,2018
6629,Ambos sexos,La Malahá,Total Europa,31.0,2019
6630,Ambos sexos,Maracena,Europa,5,1998
6631,Ambos sexos,Maracena,Europa,13,1999
6632,Ambos sexos,Maracena,Europa,22,2000
6633,Ambos sexos,Maracena,Europa,26,2001
6634,Ambos sexos,Maracena,Total Unión Europea,24.0,2002
6635,Ambos sexos,Maracena,Total Europa,222.0,2004
6636,Ambos sexos,Maracena,Total Europa,267.0,2005
6637,Ambos sexos,Maracena,Total Europa,289.0,2006
6638,Ambos sexos,Maracena,Total Europa,343.0,2007
6639,Ambos sexos,Maracena,Total Europa,416.0,2008
6640,Ambos sexos,Maracena,Total Europa,440.0,2009
6641,Ambos sexos,Maracena,Total Europa,470.0,2010
6642,Ambos sexos,Maracena,Total Europa,499.0,2011
6643,Ambos sexos,Maracena,Total Europa,535.0,2012
6644,Ambos sexos,Maracena,Total Europa,451.0,2013
6645,Ambos sexos,Maracena,Total Europa,425.0,2014
6646,Ambos sexos,Maracena,Total Europa,443.0,2015
6647,Ambos sexos,Maracena,Total Europa,465.0,2016
6648,Ambos sexos,Maracena,Total Europa,421.0,2017
6649,Ambos sexos,Maracena,Total Europa,416.0,2018
6650,Ambos sexos,Maracena,Total Europa,402.0,2019
6651,Ambos sexos,Marchal,Europa,0,1998
6652,Ambos sexos,Marchal,Europa,0,1999
6653,Ambos sexos,Marchal,Europa,0,2000
6654,Ambos sexos,Marchal,Europa,0,2001
6655,Ambos sexos,Marchal,Total Unión Europea,0.0,2002
6656,Ambos sexos,Marchal,Total Europa,1.0,2004
6657,Ambos sexos,Marchal,Total Europa,2.0,2005
6658,Ambos sexos,Marchal,Total Europa,2.0,2006
6659,Ambos sexos,Marchal,Total Europa,3.0,2007
6660,Ambos sexos,Marchal,Total Europa,3.0,2008
6661,Ambos sexos,Marchal,Total Europa,2.0,2009
6662,Ambos sexos,Marchal,Total Europa,2.0,2010
6663,Ambos sexos,Marchal,Total Europa,3.0,2011
6664,Ambos sexos,Marchal,Total Europa,7.0,2012
6665,Ambos sexos,Marchal,Total Europa,7.0,2013
6666,Ambos sexos,Marchal,Total Europa,5.0,2014
6667,Ambos sexos,Marchal,Total Europa,5.0,2015
6668,Ambos sexos,Marchal,Total Europa,5.0,2016
6669,Ambos sexos,Marchal,Total Europa,4.0,2017
6670,Ambos sexos,Marchal,Total Europa,4.0,2018
6671,Ambos sexos,Marchal,Total Europa,5.0,2019
6672,Ambos sexos,Moclín,Europa,2,1998
6673,Ambos sexos,Moclín,Europa,2,1999
6674,Ambos sexos,Moclín,Europa,2,2000
6675,Ambos sexos,Moclín,Europa,2,2001
6676,Ambos sexos,Moclín,Total Unión Europea,3.0,2002
6677,Ambos sexos,Moclín,Total Europa,54.0,2004
6678,Ambos sexos,Moclín,Total Europa,61.0,2005
6679,Ambos sexos,Moclín,Total Europa,83.0,2006
6680,Ambos sexos,Moclín,Total Europa,90.0,2007
6681,Ambos sexos,Moclín,Total Europa,155.0,2008
6682,Ambos sexos,Moclín,Total Europa,163.0,2009
6683,Ambos sexos,Moclín,Total Europa,166.0,2010
6684,Ambos sexos,Moclín,Total Europa,169.0,2011
6685,Ambos sexos,Moclín,Total Europa,180.0,2012
6686,Ambos sexos,Moclín,Total Europa,188.0,2013
6687,Ambos sexos,Moclín,Total Europa,178.0,2014
6688,Ambos sexos,Moclín,Total Europa,136.0,2015
6689,Ambos sexos,Moclín,Total Europa,126.0,2016
6690,Ambos sexos,Moclín,Total Europa,133.0,2017
6691,Ambos sexos,Moclín,Total Europa,123.0,2018
6692,Ambos sexos,Moclín,Total Europa,119.0,2019
6693,Ambos sexos,Molvízar,Europa,0,1998
6694,Ambos sexos,Molvízar,Europa,0,1999
6695,Ambos sexos,Molvízar,Europa,1,2000
6696,Ambos sexos,Molvízar,Europa,6,2001
6697,Ambos sexos,Molvízar,Total Unión Europea,2.0,2002
6698,Ambos sexos,Molvízar,Total Europa,70.0,2004
6699,Ambos sexos,Molvízar,Total Europa,134.0,2005
6700,Ambos sexos,Molvízar,Total Europa,210.0,2006
6701,Ambos sexos,Molvízar,Total Europa,275.0,2007
6702,Ambos sexos,Molvízar,Total Europa,484.0,2008
6703,Ambos sexos,Molvízar,Total Europa,460.0,2009
6704,Ambos sexos,Molvízar,Total Europa,471.0,2010
6705,Ambos sexos,Molvízar,Total Europa,476.0,2011
6706,Ambos sexos,Molvízar,Total Europa,503.0,2012
6707,Ambos sexos,Molvízar,Total Europa,278.0,2013
6708,Ambos sexos,Molvízar,Total Europa,239.0,2014
6709,Ambos sexos,Molvízar,Total Europa,240.0,2015
6710,Ambos sexos,Molvízar,Total Europa,270.0,2016
6711,Ambos sexos,Molvízar,Total Europa,234.0,2017
6712,Ambos sexos,Molvízar,Total Europa,224.0,2018
6713,Ambos sexos,Molvízar,Total Europa,239.0,2019
6714,Ambos sexos,Monachil,Europa,43,1998
6715,Ambos sexos,Monachil,Europa,52,1999
6716,Ambos sexos,Monachil,Europa,49,2000
6717,Ambos sexos,Monachil,Europa,58,2001
6718,Ambos sexos,Monachil,Total Unión Europea,61.0,2002
6719,Ambos sexos,Monachil,Total Europa,145.0,2004
6720,Ambos sexos,Monachil,Total Europa,168.0,2005
6721,Ambos sexos,Monachil,Total Europa,180.0,2006
6722,Ambos sexos,Monachil,Total Europa,186.0,2007
6723,Ambos sexos,Monachil,Total Europa,239.0,2008
6724,Ambos sexos,Monachil,Total Europa,259.0,2009
6725,Ambos sexos,Monachil,Total Europa,293.0,2010
6726,Ambos sexos,Monachil,Total Europa,311.0,2011
6727,Ambos sexos,Monachil,Total Europa,311.0,2012
6728,Ambos sexos,Monachil,Total Europa,297.0,2013
6729,Ambos sexos,Monachil,Total Europa,275.0,2014
6730,Ambos sexos,Monachil,Total Europa,294.0,2015
6731,Ambos sexos,Monachil,Total Europa,304.0,2016
6732,Ambos sexos,Monachil,Total Europa,297.0,2017
6733,Ambos sexos,Monachil,Total Europa,295.0,2018
6734,Ambos sexos,Monachil,Total Europa,314.0,2019
6735,Ambos sexos,Montefrío,Europa,1,1998
6736,Ambos sexos,Montefrío,Europa,2,1999
6737,Ambos sexos,Montefrío,Europa,1,2000
6738,Ambos sexos,Montefrío,Europa,1,2001
6739,Ambos sexos,Montefrío,Total Unión Europea,3.0,2002
6740,Ambos sexos,Montefrío,Total Europa,55.0,2004
6741,Ambos sexos,Montefrío,Total Europa,100.0,2005
6742,Ambos sexos,Montefrío,Total Europa,132.0,2006
6743,Ambos sexos,Montefrío,Total Europa,168.0,2007
6744,Ambos sexos,Montefrío,Total Europa,212.0,2008
6745,Ambos sexos,Montefrío,Total Europa,222.0,2009
6746,Ambos sexos,Montefrío,Total Europa,234.0,2010
6747,Ambos sexos,Montefrío,Total Europa,254.0,2011
6748,Ambos sexos,Montefrío,Total Europa,258.0,2012
6749,Ambos sexos,Montefrío,Total Europa,160.0,2013
6750,Ambos sexos,Montefrío,Total Europa,185.0,2014
6751,Ambos sexos,Montefrío,Total Europa,165.0,2015
6752,Ambos sexos,Montefrío,Total Europa,138.0,2016
6753,Ambos sexos,Montefrío,Total Europa,118.0,2017
6754,Ambos sexos,Montefrío,Total Europa,130.0,2018
6755,Ambos sexos,Montefrío,Total Europa,123.0,2019
6756,Ambos sexos,Montejícar,Europa,1,1998
6757,Ambos sexos,Montejícar,Europa,2,1999
6758,Ambos sexos,Montejícar,Europa,2,2000
6759,Ambos sexos,Montejícar,Europa,2,2001
6760,Ambos sexos,Montejícar,Total Unión Europea,2.0,2002
6761,Ambos sexos,Montejícar,Total Europa,29.0,2004
6762,Ambos sexos,Montejícar,Total Europa,23.0,2005
6763,Ambos sexos,Montejícar,Total Europa,24.0,2006
6764,Ambos sexos,Montejícar,Total Europa,29.0,2007
6765,Ambos sexos,Montejícar,Total Europa,29.0,2008
6766,Ambos sexos,Montejícar,Total Europa,30.0,2009
6767,Ambos sexos,Montejícar,Total Europa,30.0,2010
6768,Ambos sexos,Montejícar,Total Europa,30.0,2011
6769,Ambos sexos,Montejícar,Total Europa,27.0,2012
6770,Ambos sexos,Montejícar,Total Europa,20.0,2013
6771,Ambos sexos,Montejícar,Total Europa,21.0,2014
6772,Ambos sexos,Montejícar,Total Europa,22.0,2015
6773,Ambos sexos,Montejícar,Total Europa,17.0,2016
6774,Ambos sexos,Montejícar,Total Europa,19.0,2017
6775,Ambos sexos,Montejícar,Total Europa,20.0,2018
6776,Ambos sexos,Montejícar,Total Europa,19.0,2019
6777,Ambos sexos,Montillana,Europa,1,1998
6778,Ambos sexos,Montillana,Europa,1,1999
6779,Ambos sexos,Montillana,Europa,1,2000
6780,Ambos sexos,Montillana,Europa,1,2001
6781,Ambos sexos,Montillana,Total Unión Europea,1.0,2002
6782,Ambos sexos,Montillana,Total Europa,16.0,2004
6783,Ambos sexos,Montillana,Total Europa,34.0,2005
6784,Ambos sexos,Montillana,Total Europa,30.0,2006
6785,Ambos sexos,Montillana,Total Europa,32.0,2007
6786,Ambos sexos,Montillana,Total Europa,72.0,2008
6787,Ambos sexos,Montillana,Total Europa,82.0,2009
6788,Ambos sexos,Montillana,Total Europa,108.0,2010
6789,Ambos sexos,Montillana,Total Europa,124.0,2011
6790,Ambos sexos,Montillana,Total Europa,123.0,2012
6791,Ambos sexos,Montillana,Total Europa,118.0,2013
6792,Ambos sexos,Montillana,Total Europa,75.0,2014
6793,Ambos sexos,Montillana,Total Europa,93.0,2015
6794,Ambos sexos,Montillana,Total Europa,85.0,2016
6795,Ambos sexos,Montillana,Total Europa,63.0,2017
6796,Ambos sexos,Montillana,Total Europa,59.0,2018
6797,Ambos sexos,Montillana,Total Europa,57.0,2019
6798,Ambos sexos,Moraleda de Zafayona,Europa,1,1998
6799,Ambos sexos,Moraleda de Zafayona,Europa,1,1999
6800,Ambos sexos,Moraleda de Zafayona,Europa,2,2000
6801,Ambos sexos,Moraleda de Zafayona,Europa,4,2001
6802,Ambos sexos,Moraleda de Zafayona,Total Unión Europea,5.0,2002
6803,Ambos sexos,Moraleda de Zafayona,Total Europa,53.0,2004
6804,Ambos sexos,Moraleda de Zafayona,Total Europa,84.0,2005
6805,Ambos sexos,Moraleda de Zafayona,Total Europa,104.0,2006
6806,Ambos sexos,Moraleda de Zafayona,Total Europa,126.0,2007
6807,Ambos sexos,Moraleda de Zafayona,Total Europa,162.0,2008
6808,Ambos sexos,Moraleda de Zafayona,Total Europa,168.0,2009
6809,Ambos sexos,Moraleda de Zafayona,Total Europa,169.0,2010
6810,Ambos sexos,Moraleda de Zafayona,Total Europa,195.0,2011
6811,Ambos sexos,Moraleda de Zafayona,Total Europa,200.0,2012
6812,Ambos sexos,Moraleda de Zafayona,Total Europa,166.0,2013
6813,Ambos sexos,Moraleda de Zafayona,Total Europa,163.0,2014
6814,Ambos sexos,Moraleda de Zafayona,Total Europa,153.0,2015
6815,Ambos sexos,Moraleda de Zafayona,Total Europa,158.0,2016
6816,Ambos sexos,Moraleda de Zafayona,Total Europa,143.0,2017
6817,Ambos sexos,Moraleda de Zafayona,Total Europa,149.0,2018
6818,Ambos sexos,Moraleda de Zafayona,Total Europa,148.0,2019
6819,Ambos sexos,Morelábor,Europa,0,1998
6820,Ambos sexos,Morelábor,Europa,0,1999
6821,Ambos sexos,Morelábor,Europa,0,2000
6822,Ambos sexos,Morelábor,Europa,0,2001
6823,Ambos sexos,Morelábor,Total Unión Europea,0.0,2002
6824,Ambos sexos,Morelábor,Total Europa,3.0,2004
6825,Ambos sexos,Morelábor,Total Europa,4.0,2005
6826,Ambos sexos,Morelábor,Total Europa,4.0,2006
6827,Ambos sexos,Morelábor,Total Europa,6.0,2007
6828,Ambos sexos,Morelábor,Total Europa,11.0,2008
6829,Ambos sexos,Morelábor,Total Europa,12.0,2009
6830,Ambos sexos,Morelábor,Total Europa,14.0,2010
6831,Ambos sexos,Morelábor,Total Europa,18.0,2011
6832,Ambos sexos,Morelábor,Total Europa,16.0,2012
6833,Ambos sexos,Morelábor,Total Europa,16.0,2013
6834,Ambos sexos,Morelábor,Total Europa,14.0,2014
6835,Ambos sexos,Morelábor,Total Europa,13.0,2015
6836,Ambos sexos,Morelábor,Total Europa,14.0,2016
6837,Ambos sexos,Morelábor,Total Europa,13.0,2017
6838,Ambos sexos,Morelábor,Total Europa,6.0,2018
6839,Ambos sexos,Morelábor,Total Europa,5.0,2019
6840,Ambos sexos,Motril,Europa,138,1998
6841,Ambos sexos,Motril,Europa,140,1999
6842,Ambos sexos,Motril,Europa,159,2000
6843,Ambos sexos,Motril,Europa,289,2001
6844,Ambos sexos,Motril,Total Unión Europea,194.0,2002
6845,Ambos sexos,Motril,Total Europa,2029.0,2004
6846,Ambos sexos,Motril,Total Europa,2730.0,2005
6847,Ambos sexos,Motril,Total Europa,3138.0,2006
6848,Ambos sexos,Motril,Total Europa,3656.0,2007
6849,Ambos sexos,Motril,Total Europa,4170.0,2008
6850,Ambos sexos,Motril,Total Europa,4275.0,2009
6851,Ambos sexos,Motril,Total Europa,4318.0,2010
6852,Ambos sexos,Motril,Total Europa,4404.0,2011
6853,Ambos sexos,Motril,Total Europa,4515.0,2012
6854,Ambos sexos,Motril,Total Europa,4510.0,2013
6855,Ambos sexos,Motril,Total Europa,4127.0,2014
6856,Ambos sexos,Motril,Total Europa,3891.0,2015
6857,Ambos sexos,Motril,Total Europa,3443.0,2016
6858,Ambos sexos,Motril,Total Europa,3288.0,2017
6859,Ambos sexos,Motril,Total Europa,3303.0,2018
6860,Ambos sexos,Motril,Total Europa,2933.0,2019
6861,Ambos sexos,Murtas,Europa,6,1998
6862,Ambos sexos,Murtas,Europa,7,1999
6863,Ambos sexos,Murtas,Europa,7,2000
6864,Ambos sexos,Murtas,Europa,7,2001
6865,Ambos sexos,Murtas,Total Unión Europea,6.0,2002
6866,Ambos sexos,Murtas,Total Europa,26.0,2004
6867,Ambos sexos,Murtas,Total Europa,34.0,2005
6868,Ambos sexos,Murtas,Total Europa,40.0,2006
6869,Ambos sexos,Murtas,Total Europa,70.0,2007
6870,Ambos sexos,Murtas,Total Europa,67.0,2008
6871,Ambos sexos,Murtas,Total Europa,77.0,2009
6872,Ambos sexos,Murtas,Total Europa,79.0,2010
6873,Ambos sexos,Murtas,Total Europa,80.0,2011
6874,Ambos sexos,Murtas,Total Europa,83.0,2012
6875,Ambos sexos,Murtas,Total Europa,83.0,2013
6876,Ambos sexos,Murtas,Total Europa,44.0,2014
6877,Ambos sexos,Murtas,Total Europa,44.0,2015
6878,Ambos sexos,Murtas,Total Europa,37.0,2016
6879,Ambos sexos,Murtas,Total Europa,30.0,2017
6880,Ambos sexos,Murtas,Total Europa,34.0,2018
6881,Ambos sexos,Murtas,Total Europa,36.0,2019
6882,Ambos sexos,Nevada,Europa,7,1998
6883,Ambos sexos,Nevada,Europa,9,1999
6884,Ambos sexos,Nevada,Europa,10,2000
6885,Ambos sexos,Nevada,Europa,12,2001
6886,Ambos sexos,Nevada,Total Unión Europea,14.0,2002
6887,Ambos sexos,Nevada,Total Europa,30.0,2004
6888,Ambos sexos,Nevada,Total Europa,33.0,2005
6889,Ambos sexos,Nevada,Total Europa,34.0,2006
6890,Ambos sexos,Nevada,Total Europa,47.0,2007
6891,Ambos sexos,Nevada,Total Europa,56.0,2008
6892,Ambos sexos,Nevada,Total Europa,59.0,2009
6893,Ambos sexos,Nevada,Total Europa,57.0,2010
6894,Ambos sexos,Nevada,Total Europa,60.0,2011
6895,Ambos sexos,Nevada,Total Europa,62.0,2012
6896,Ambos sexos,Nevada,Total Europa,69.0,2013
6897,Ambos sexos,Nevada,Total Europa,56.0,2014
6898,Ambos sexos,Nevada,Total Europa,56.0,2015
6899,Ambos sexos,Nevada,Total Europa,59.0,2016
6900,Ambos sexos,Nevada,Total Europa,56.0,2017
6901,Ambos sexos,Nevada,Total Europa,54.0,2018
6902,Ambos sexos,Nevada,Total Europa,53.0,2019
6903,Ambos sexos,Nigüelas,Europa,27,1998
6904,Ambos sexos,Nigüelas,Europa,25,1999
6905,Ambos sexos,Nigüelas,Europa,25,2000
6906,Ambos sexos,Nigüelas,Europa,25,2001
6907,Ambos sexos,Nigüelas,Total Unión Europea,17.0,2002
6908,Ambos sexos,Nigüelas,Total Europa,21.0,2004
6909,Ambos sexos,Nigüelas,Total Europa,25.0,2005
6910,Ambos sexos,Nigüelas,Total Europa,56.0,2007
6911,Ambos sexos,Nigüelas,Total Europa,61.0,2008
6912,Ambos sexos,Nigüelas,Total Europa,61.0,2009
6913,Ambos sexos,Nigüelas,Total Europa,70.0,2010
6914,Ambos sexos,Nigüelas,Total Europa,77.0,2011
6915,Ambos sexos,Nigüelas,Total Europa,84.0,2012
6916,Ambos sexos,Nigüelas,Total Europa,98.0,2013
6917,Ambos sexos,Nigüelas,Total Europa,87.0,2014
6918,Ambos sexos,Nigüelas,Total Europa,84.0,2015
6919,Ambos sexos,Nigüelas,Total Europa,83.0,2016
6920,Ambos sexos,Nigüelas,Total Europa,77.0,2017
6921,Ambos sexos,Nigüelas,Total Europa,72.0,2018
6922,Ambos sexos,Nigüelas,Total Europa,80.0,2019
6923,Ambos sexos,Nívar,Europa,1,1998
6924,Ambos sexos,Nívar,Europa,1,1999
6925,Ambos sexos,Nívar,Europa,2,2000
6926,Ambos sexos,Nívar,Europa,2,2001
6927,Ambos sexos,Nívar,Total Unión Europea,2.0,2002
6928,Ambos sexos,Nívar,Total Europa,8.0,2004
6929,Ambos sexos,Nívar,Total Europa,9.0,2005
6930,Ambos sexos,Nívar,Total Europa,9.0,2006
6931,Ambos sexos,Nívar,Total Europa,12.0,2007
6932,Ambos sexos,Nívar,Total Europa,15.0,2008
6933,Ambos sexos,Nívar,Total Europa,20.0,2009
6934,Ambos sexos,Nívar,Total Europa,21.0,2010
6935,Ambos sexos,Nívar,Total Europa,21.0,2011
6936,Ambos sexos,Nívar,Total Europa,18.0,2012
6937,Ambos sexos,Nívar,Total Europa,17.0,2013
6938,Ambos sexos,Nívar,Total Europa,18.0,2014
6939,Ambos sexos,Nívar,Total Europa,16.0,2015
6940,Ambos sexos,Nívar,Total Europa,18.0,2016
6941,Ambos sexos,Nívar,Total Europa,25.0,2017
6942,Ambos sexos,Nívar,Total Europa,21.0,2018
6943,Ambos sexos,Nívar,Total Europa,21.0,2019
6944,Ambos sexos,Ogíjares,Europa,12,1998
6945,Ambos sexos,Ogíjares,Europa,14,1999
6946,Ambos sexos,Ogíjares,Europa,15,2000
6947,Ambos sexos,Ogíjares,Europa,19,2001
6948,Ambos sexos,Ogíjares,Total Unión Europea,22.0,2002
6949,Ambos sexos,Ogíjares,Total Europa,225.0,2004
6950,Ambos sexos,Ogíjares,Total Europa,257.0,2005
6951,Ambos sexos,Ogíjares,Total Europa,269.0,2006
6952,Ambos sexos,Ogíjares,Total Europa,289.0,2007
6953,Ambos sexos,Ogíjares,Total Europa,355.0,2008
6954,Ambos sexos,Ogíjares,Total Europa,366.0,2009
6955,Ambos sexos,Ogíjares,Total Europa,362.0,2010
6956,Ambos sexos,Ogíjares,Total Europa,370.0,2011
6957,Ambos sexos,Ogíjares,Total Europa,373.0,2012
6958,Ambos sexos,Ogíjares,Total Europa,384.0,2013
6959,Ambos sexos,Ogíjares,Total Europa,360.0,2014
6960,Ambos sexos,Ogíjares,Total Europa,345.0,2015
6961,Ambos sexos,Ogíjares,Total Europa,346.0,2016
6962,Ambos sexos,Ogíjares,Total Europa,343.0,2017
6963,Ambos sexos,Ogíjares,Total Europa,368.0,2018
6964,Ambos sexos,Ogíjares,Total Europa,387.0,2019
6965,Ambos sexos,Orce,Europa,11,1998
6966,Ambos sexos,Orce,Europa,11,1999
6967,Ambos sexos,Orce,Europa,11,2000
6968,Ambos sexos,Orce,Europa,11,2001
6969,Ambos sexos,Orce,Total Unión Europea,11.0,2002
6970,Ambos sexos,Orce,Total Europa,19.0,2004
6971,Ambos sexos,Orce,Total Europa,30.0,2005
6972,Ambos sexos,Orce,Total Europa,35.0,2006
6973,Ambos sexos,Orce,Total Europa,43.0,2007
6974,Ambos sexos,Orce,Total Europa,45.0,2008
6975,Ambos sexos,Orce,Total Europa,49.0,2009
6976,Ambos sexos,Orce,Total Europa,49.0,2010
6977,Ambos sexos,Orce,Total Europa,64.0,2011
6978,Ambos sexos,Orce,Total Europa,68.0,2012
6979,Ambos sexos,Orce,Total Europa,73.0,2013
6980,Ambos sexos,Orce,Total Europa,70.0,2014
6981,Ambos sexos,Orce,Total Europa,65.0,2015
6982,Ambos sexos,Orce,Total Europa,70.0,2016
6983,Ambos sexos,Orce,Total Europa,65.0,2017
6984,Ambos sexos,Orce,Total Europa,71.0,2018
6985,Ambos sexos,Orce,Total Europa,72.0,2019
6986,Ambos sexos,Órgiva,Europa,166,1998
6987,Ambos sexos,Órgiva,Europa,191,1999
6988,Ambos sexos,Órgiva,Europa,212,2000
6989,Ambos sexos,Órgiva,Europa,266,2001
6990,Ambos sexos,Órgiva,Total Unión Europea,308.0,2002
6991,Ambos sexos,Órgiva,Total Europa,403.0,2004
6992,Ambos sexos,Órgiva,Total Europa,558.0,2005
6993,Ambos sexos,Órgiva,Total Europa,745.0,2006
6994,Ambos sexos,Órgiva,Total Europa,808.0,2007
6995,Ambos sexos,Órgiva,Total Europa,953.0,2008
6996,Ambos sexos,Órgiva,Total Europa,1002.0,2009
6997,Ambos sexos,Órgiva,Total Europa,1057.0,2010
6998,Ambos sexos,Órgiva,Total Europa,1102.0,2011
6999,Ambos sexos,Órgiva,Total Europa,1143.0,2012
7000,Ambos sexos,Órgiva,Total Europa,1119.0,2013
7001,Ambos sexos,Órgiva,Total Europa,797.0,2014
7002,Ambos sexos,Órgiva,Total Europa,891.0,2015
7003,Ambos sexos,Órgiva,Total Europa,951.0,2016
7004,Ambos sexos,Órgiva,Total Europa,984.0,2017
7005,Ambos sexos,Órgiva,Total Europa,1058.0,2018
7006,Ambos sexos,Órgiva,Total Europa,1111.0,2019
7007,Ambos sexos,Otívar,Europa,20,1998
7008,Ambos sexos,Otívar,Europa,20,1999
