,Sexo,Municipios,País de nacimiento,Total,Año
1966,Ambos sexos,Lentegí,Europa,3,2001
1967,Ambos sexos,Lentegí,Total Unión Europea,3.0,2002
1968,Ambos sexos,Lentegí,Total Europa,11.0,2004
1969,Ambos sexos,Lentegí,Total Europa,13.0,2005
1970,Ambos sexos,Lentegí,Total Europa,12.0,2006
1971,Ambos sexos,Lentegí,Total Europa,13.0,2007
1972,Ambos sexos,Lentegí,Total Europa,12.0,2008
1973,Ambos sexos,Lentegí,Total Europa,14.0,2009
1974,Ambos sexos,Lentegí,Total Europa,14.0,2010
1975,Ambos sexos,Lentegí,Total Europa,15.0,2011
1976,Ambos sexos,Lentegí,Total Europa,16.0,2012
1977,Ambos sexos,Lentegí,Total Europa,12.0,2013
1978,Ambos sexos,Lentegí,Total Europa,16.0,2014
1979,Ambos sexos,Lentegí,Total Europa,16.0,2015
1980,Ambos sexos,Lentegí,Total Europa,15.0,2016
1981,Ambos sexos,Lentegí,Total Europa,11.0,2017
1982,Ambos sexos,Lentegí,Total Europa,13.0,2018
1983,Ambos sexos,Lentegí,Total Europa,12.0,2019
1984,Ambos sexos,Lobras,Europa,0,1998
1985,Ambos sexos,Lobras,Europa,0,1999
1986,Ambos sexos,Lobras,Europa,0,2000
1987,Ambos sexos,Lobras,Europa,0,2001
1988,Ambos sexos,Lobras,Total Unión Europea,0.0,2002
1989,Ambos sexos,Lobras,Total Europa,0.0,2004
1990,Ambos sexos,Lobras,Total Europa,0.0,2005
1991,Ambos sexos,Lobras,Total Europa,2.0,2006
1992,Ambos sexos,Lobras,Total Europa,4.0,2007
1993,Ambos sexos,Lobras,Total Europa,4.0,2008
1994,Ambos sexos,Lobras,Total Europa,5.0,2009
1995,Ambos sexos,Lobras,Total Europa,14.0,2010
1996,Ambos sexos,Lobras,Total Europa,18.0,2011
1997,Ambos sexos,Lobras,Total Europa,19.0,2012
1998,Ambos sexos,Lobras,Total Europa,21.0,2013
1999,Ambos sexos,Lobras,Total Europa,20.0,2014
2000,Ambos sexos,Lobras,Total Europa,19.0,2015
2001,Ambos sexos,Lobras,Total Europa,18.0,2016
2002,Ambos sexos,Lobras,Total Europa,15.0,2017
2003,Ambos sexos,Lobras,Total Europa,11.0,2018
2004,Ambos sexos,Lobras,Total Europa,9.0,2019
2005,Ambos sexos,Lugros,Europa,0,1998
2006,Ambos sexos,Lugros,Europa,0,1999
2007,Ambos sexos,Lugros,Europa,0,2000
2008,Ambos sexos,Lugros,Europa,0,2001
2009,Ambos sexos,Lugros,Total Unión Europea,0.0,2002
2010,Ambos sexos,Lugros,Total Europa,4.0,2004
2011,Ambos sexos,Lugros,Total Europa,5.0,2005
2012,Ambos sexos,Lugros,Total Europa,5.0,2006
2013,Ambos sexos,Lugros,Total Europa,6.0,2007
2014,Ambos sexos,Lugros,Total Europa,9.0,2008
2015,Ambos sexos,Lugros,Total Europa,9.0,2009
2016,Ambos sexos,Lugros,Total Europa,8.0,2010
2017,Ambos sexos,Lugros,Total Europa,8.0,2011
2018,Ambos sexos,Lugros,Total Europa,7.0,2012
2019,Ambos sexos,Lugros,Total Europa,3.0,2013
2020,Ambos sexos,Lugros,Total Europa,3.0,2014
2021,Ambos sexos,Lugros,Total Europa,2.0,2015
2022,Ambos sexos,Lugros,Total Europa,2.0,2016
2023,Ambos sexos,Lugros,Total Europa,2.0,2017
2024,Ambos sexos,Lugros,Total Europa,2.0,2018
2025,Ambos sexos,Lugros,Total Europa,2.0,2019
2026,Ambos sexos,Lújar,Europa,9,1998
2027,Ambos sexos,Lújar,Europa,9,1999
2028,Ambos sexos,Lújar,Europa,9,2000
2029,Ambos sexos,Lújar,Europa,13,2001
2030,Ambos sexos,Lújar,Total Unión Europea,11.0,2002
2031,Ambos sexos,Lújar,Total Europa,37.0,2004
2032,Ambos sexos,Lújar,Total Europa,38.0,2005
2033,Ambos sexos,Lújar,Total Europa,44.0,2006
2034,Ambos sexos,Lújar,Total Europa,52.0,2007
2035,Ambos sexos,Lújar,Total Europa,54.0,2008
2036,Ambos sexos,Lújar,Total Europa,48.0,2009
2037,Ambos sexos,Lújar,Total Europa,53.0,2010
2038,Ambos sexos,Lújar,Total Europa,56.0,2011
2039,Ambos sexos,Lújar,Total Europa,87.0,2012
2040,Ambos sexos,Lújar,Total Europa,92.0,2013
2041,Ambos sexos,Lújar,Total Europa,78.0,2014
2042,Ambos sexos,Lújar,Total Europa,78.0,2015
2043,Ambos sexos,Lújar,Total Europa,74.0,2016
2044,Ambos sexos,Lújar,Total Europa,67.0,2017
2045,Ambos sexos,Lújar,Total Europa,74.0,2018
2046,Ambos sexos,Lújar,Total Europa,84.0,2019
2047,Ambos sexos,Marchal,Europa,0,1998
2048,Ambos sexos,Marchal,Europa,0,1999
2049,Ambos sexos,Marchal,Europa,0,2000
2050,Ambos sexos,Marchal,Europa,0,2001
2051,Ambos sexos,Marchal,Total Unión Europea,0.0,2002
2052,Ambos sexos,Marchal,Total Europa,1.0,2004
2053,Ambos sexos,Marchal,Total Europa,2.0,2005
2054,Ambos sexos,Marchal,Total Europa,2.0,2006
2055,Ambos sexos,Marchal,Total Europa,3.0,2007
2056,Ambos sexos,Marchal,Total Europa,3.0,2008
2057,Ambos sexos,Marchal,Total Europa,2.0,2009
2058,Ambos sexos,Marchal,Total Europa,2.0,2010
2059,Ambos sexos,Marchal,Total Europa,3.0,2011
2060,Ambos sexos,Marchal,Total Europa,7.0,2012
2061,Ambos sexos,Marchal,Total Europa,7.0,2013
2062,Ambos sexos,Marchal,Total Europa,5.0,2014
2063,Ambos sexos,Marchal,Total Europa,5.0,2015
2064,Ambos sexos,Marchal,Total Europa,5.0,2016
2065,Ambos sexos,Marchal,Total Europa,4.0,2017
2066,Ambos sexos,Marchal,Total Europa,4.0,2018
2067,Ambos sexos,Marchal,Total Europa,5.0,2019
2068,Ambos sexos,Morelábor,Europa,0,1998
2069,Ambos sexos,Morelábor,Europa,0,1999
2070,Ambos sexos,Morelábor,Europa,0,2000
2071,Ambos sexos,Morelábor,Europa,0,2001
2072,Ambos sexos,Morelábor,Total Unión Europea,0.0,2002
2073,Ambos sexos,Morelábor,Total Europa,3.0,2004
2074,Ambos sexos,Morelábor,Total Europa,4.0,2005
2075,Ambos sexos,Morelábor,Total Europa,4.0,2006
2076,Ambos sexos,Morelábor,Total Europa,6.0,2007
2077,Ambos sexos,Morelábor,Total Europa,11.0,2008
2078,Ambos sexos,Morelábor,Total Europa,12.0,2009
2079,Ambos sexos,Morelábor,Total Europa,14.0,2010
2080,Ambos sexos,Morelábor,Total Europa,18.0,2011
2081,Ambos sexos,Morelábor,Total Europa,16.0,2012
2082,Ambos sexos,Morelábor,Total Europa,16.0,2013
2083,Ambos sexos,Morelábor,Total Europa,14.0,2014
2084,Ambos sexos,Morelábor,Total Europa,13.0,2015
2085,Ambos sexos,Morelábor,Total Europa,14.0,2016
2086,Ambos sexos,Morelábor,Total Europa,13.0,2017
2087,Ambos sexos,Morelábor,Total Europa,6.0,2018
2088,Ambos sexos,Morelábor,Total Europa,5.0,2019
2089,Ambos sexos,Murtas,Europa,6,1998
2090,Ambos sexos,Murtas,Europa,7,1999
2091,Ambos sexos,Murtas,Europa,7,2000
2092,Ambos sexos,Murtas,Europa,7,2001
2093,Ambos sexos,Murtas,Total Unión Europea,6.0,2002
2094,Ambos sexos,Murtas,Total Europa,26.0,2004
2095,Ambos sexos,Murtas,Total Europa,34.0,2005
2096,Ambos sexos,Murtas,Total Europa,40.0,2006
2097,Ambos sexos,Murtas,Total Europa,70.0,2007
2098,Ambos sexos,Murtas,Total Europa,67.0,2008
2099,Ambos sexos,Murtas,Total Europa,77.0,2009
2100,Ambos sexos,Murtas,Total Europa,79.0,2010
2101,Ambos sexos,Murtas,Total Europa,80.0,2011
2102,Ambos sexos,Murtas,Total Europa,83.0,2012
2103,Ambos sexos,Murtas,Total Europa,83.0,2013
2104,Ambos sexos,Murtas,Total Europa,44.0,2014
2105,Ambos sexos,Murtas,Total Europa,44.0,2015
2106,Ambos sexos,Murtas,Total Europa,37.0,2016
2107,Ambos sexos,Murtas,Total Europa,30.0,2017
2108,Ambos sexos,Murtas,Total Europa,34.0,2018
2109,Ambos sexos,Murtas,Total Europa,36.0,2019
2110,Ambos sexos,Nigüelas,Europa,27,1998
2111,Ambos sexos,Nigüelas,Europa,25,1999
2112,Ambos sexos,Nigüelas,Europa,25,2000
2113,Ambos sexos,Nigüelas,Europa,25,2001
2114,Ambos sexos,Nigüelas,Total Unión Europea,17.0,2002
2115,Ambos sexos,Nigüelas,Total Europa,21.0,2004
2116,Ambos sexos,Nigüelas,Total Europa,25.0,2005
2117,Ambos sexos,Nigüelas,Total Europa,56.0,2007
2118,Ambos sexos,Nigüelas,Total Europa,61.0,2008
2119,Ambos sexos,Nigüelas,Total Europa,61.0,2009
2120,Ambos sexos,Nigüelas,Total Europa,70.0,2010
2121,Ambos sexos,Nigüelas,Total Europa,77.0,2011
2122,Ambos sexos,Nigüelas,Total Europa,84.0,2012
2123,Ambos sexos,Nigüelas,Total Europa,98.0,2013
2124,Ambos sexos,Nigüelas,Total Europa,87.0,2014
2125,Ambos sexos,Nigüelas,Total Europa,84.0,2015
2126,Ambos sexos,Nigüelas,Total Europa,83.0,2016
2127,Ambos sexos,Nigüelas,Total Europa,77.0,2017
2128,Ambos sexos,Nigüelas,Total Europa,72.0,2018
2129,Ambos sexos,Nigüelas,Total Europa,80.0,2019
2130,Ambos sexos,Nívar,Europa,1,1998
2131,Ambos sexos,Nívar,Europa,1,1999
2132,Ambos sexos,Nívar,Europa,2,2000
2133,Ambos sexos,Nívar,Europa,2,2001
2134,Ambos sexos,Nívar,Total Unión Europea,2.0,2002
2135,Ambos sexos,Nívar,Total Europa,8.0,2004
2136,Ambos sexos,Nívar,Total Europa,9.0,2005
2137,Ambos sexos,Nívar,Total Europa,9.0,2006
2138,Ambos sexos,Nívar,Total Europa,12.0,2007
2139,Ambos sexos,Nívar,Total Europa,15.0,2008
2140,Ambos sexos,Nívar,Total Europa,20.0,2009
2141,Ambos sexos,Nívar,Total Europa,21.0,2010
2142,Ambos sexos,Nívar,Total Europa,21.0,2011
2143,Ambos sexos,Nívar,Total Europa,18.0,2012
2144,Ambos sexos,Nívar,Total Europa,17.0,2013
2145,Ambos sexos,Nívar,Total Europa,18.0,2014
2146,Ambos sexos,Nívar,Total Europa,16.0,2015
2147,Ambos sexos,Nívar,Total Europa,18.0,2016
2148,Ambos sexos,Nívar,Total Europa,25.0,2017
2149,Ambos sexos,Nívar,Total Europa,21.0,2018
2150,Ambos sexos,Nívar,Total Europa,21.0,2019
2151,Ambos sexos,Pampaneira,Europa,3,1998
2152,Ambos sexos,Pampaneira,Europa,2,1999
2153,Ambos sexos,Pampaneira,Europa,2,2000
2154,Ambos sexos,Pampaneira,Europa,2,2001
2155,Ambos sexos,Pampaneira,Total Unión Europea,2.0,2002
2156,Ambos sexos,Pampaneira,Total Europa,10.0,2004
2157,Ambos sexos,Pampaneira,Total Europa,15.0,2005
2158,Ambos sexos,Pampaneira,Total Europa,12.0,2006
2159,Ambos sexos,Pampaneira,Total Europa,12.0,2007
2160,Ambos sexos,Pampaneira,Total Europa,12.0,2008
2161,Ambos sexos,Pampaneira,Total Europa,9.0,2009
2162,Ambos sexos,Pampaneira,Total Europa,30.0,2010
2163,Ambos sexos,Pampaneira,Total Europa,31.0,2011
2164,Ambos sexos,Pampaneira,Total Europa,27.0,2012
2165,Ambos sexos,Pampaneira,Total Europa,27.0,2013
2166,Ambos sexos,Pampaneira,Total Europa,18.0,2014
2167,Ambos sexos,Pampaneira,Total Europa,15.0,2015
2168,Ambos sexos,Pampaneira,Total Europa,19.0,2016
2169,Ambos sexos,Pampaneira,Total Europa,17.0,2017
2170,Ambos sexos,Pampaneira,Total Europa,23.0,2018
2171,Ambos sexos,Pampaneira,Total Europa,26.0,2019
2172,Ambos sexos,Polícar,Europa,0,1998
2173,Ambos sexos,Polícar,Europa,0,1999
2174,Ambos sexos,Polícar,Europa,0,2000
2175,Ambos sexos,Polícar,Europa,0,2001
2176,Ambos sexos,Polícar,Total Unión Europea,0.0,2002
2177,Ambos sexos,Polícar,Total Europa,1.0,2004
2178,Ambos sexos,Polícar,Total Europa,1.0,2005
2179,Ambos sexos,Polícar,Total Europa,1.0,2006
2180,Ambos sexos,Polícar,Total Europa,2.0,2007
2181,Ambos sexos,Polícar,Total Europa,2.0,2008
2182,Ambos sexos,Polícar,Total Europa,2.0,2009
2183,Ambos sexos,Polícar,Total Europa,2.0,2010
2184,Ambos sexos,Polícar,Total Europa,3.0,2011
2185,Ambos sexos,Polícar,Total Europa,3.0,2012
2186,Ambos sexos,Polícar,Total Europa,1.0,2013
2187,Ambos sexos,Polícar,Total Europa,2.0,2014
2188,Ambos sexos,Polícar,Total Europa,3.0,2015
2189,Ambos sexos,Polícar,Total Europa,3.0,2016
2190,Ambos sexos,Polícar,Total Europa,3.0,2017
2191,Ambos sexos,Polícar,Total Europa,4.0,2018
2192,Ambos sexos,Polícar,Total Europa,5.0,2019
2193,Ambos sexos,Pórtugos,Europa,0,1998
2194,Ambos sexos,Pórtugos,Europa,0,1999
2195,Ambos sexos,Pórtugos,Europa,0,2000
2196,Ambos sexos,Pórtugos,Europa,0,2001
2197,Ambos sexos,Pórtugos,Total Unión Europea,1.0,2002
2198,Ambos sexos,Pórtugos,Total Europa,20.0,2004
2199,Ambos sexos,Pórtugos,Total Europa,18.0,2005
2200,Ambos sexos,Pórtugos,Total Europa,25.0,2006
2201,Ambos sexos,Pórtugos,Total Europa,28.0,2007
2202,Ambos sexos,Pórtugos,Total Europa,31.0,2008
2203,Ambos sexos,Pórtugos,Total Europa,31.0,2009
2204,Ambos sexos,Pórtugos,Total Europa,31.0,2010
2205,Ambos sexos,Pórtugos,Total Europa,28.0,2011
2206,Ambos sexos,Pórtugos,Total Europa,28.0,2012
2207,Ambos sexos,Pórtugos,Total Europa,32.0,2013
2208,Ambos sexos,Pórtugos,Total Europa,21.0,2014
2209,Ambos sexos,Pórtugos,Total Europa,22.0,2015
2210,Ambos sexos,Pórtugos,Total Europa,22.0,2016
2211,Ambos sexos,Pórtugos,Total Europa,21.0,2017
2212,Ambos sexos,Pórtugos,Total Europa,18.0,2018
2213,Ambos sexos,Pórtugos,Total Europa,20.0,2019
2214,Ambos sexos,Rubite,Europa,25,1998
2215,Ambos sexos,Rubite,Europa,25,1999
2216,Ambos sexos,Rubite,Europa,23,2000
2217,Ambos sexos,Rubite,Europa,21,2001
2218,Ambos sexos,Rubite,Total Unión Europea,21.0,2002
2219,Ambos sexos,Rubite,Total Europa,59.0,2004
2220,Ambos sexos,Rubite,Total Europa,82.0,2005
2221,Ambos sexos,Rubite,Total Europa,94.0,2006
2222,Ambos sexos,Rubite,Total Europa,94.0,2007
2223,Ambos sexos,Rubite,Total Europa,87.0,2008
2224,Ambos sexos,Rubite,Total Europa,99.0,2009
2225,Ambos sexos,Rubite,Total Europa,108.0,2010
2226,Ambos sexos,Rubite,Total Europa,115.0,2011
2227,Ambos sexos,Rubite,Total Europa,124.0,2012
2228,Ambos sexos,Rubite,Total Europa,131.0,2013
2229,Ambos sexos,Rubite,Total Europa,99.0,2014
2230,Ambos sexos,Rubite,Total Europa,51.0,2015
2231,Ambos sexos,Rubite,Total Europa,48.0,2016
2232,Ambos sexos,Rubite,Total Europa,48.0,2017
2233,Ambos sexos,Rubite,Total Europa,41.0,2018
2234,Ambos sexos,Rubite,Total Europa,39.0,2019
2235,Ambos sexos,Santa Cruz del Comercio,Europa,0,1998
2236,Ambos sexos,Santa Cruz del Comercio,Europa,0,1999
2237,Ambos sexos,Santa Cruz del Comercio,Europa,0,2000
2238,Ambos sexos,Santa Cruz del Comercio,Europa,0,2001
2239,Ambos sexos,Santa Cruz del Comercio,Total Unión Europea,0.0,2002
2240,Ambos sexos,Santa Cruz del Comercio,Total Europa,0.0,2004
2241,Ambos sexos,Santa Cruz del Comercio,Total Europa,8.0,2005
2242,Ambos sexos,Santa Cruz del Comercio,Total Europa,8.0,2006
2243,Ambos sexos,Santa Cruz del Comercio,Total Europa,11.0,2007
2244,Ambos sexos,Santa Cruz del Comercio,Total Europa,20.0,2008
2245,Ambos sexos,Santa Cruz del Comercio,Total Europa,39.0,2009
2246,Ambos sexos,Santa Cruz del Comercio,Total Europa,42.0,2010
2247,Ambos sexos,Santa Cruz del Comercio,Total Europa,43.0,2011
2248,Ambos sexos,Santa Cruz del Comercio,Total Europa,42.0,2012
2249,Ambos sexos,Santa Cruz del Comercio,Total Europa,42.0,2013
2250,Ambos sexos,Santa Cruz del Comercio,Total Europa,35.0,2014
2251,Ambos sexos,Santa Cruz del Comercio,Total Europa,33.0,2015
2252,Ambos sexos,Santa Cruz del Comercio,Total Europa,27.0,2016
2253,Ambos sexos,Santa Cruz del Comercio,Total Europa,29.0,2017
2254,Ambos sexos,Santa Cruz del Comercio,Total Europa,26.0,2018
2255,Ambos sexos,Santa Cruz del Comercio,Total Europa,26.0,2019
2256,Ambos sexos,Soportújar,Europa,0,1998
2257,Ambos sexos,Soportújar,Europa,0,1999
2258,Ambos sexos,Soportújar,Europa,0,2000
2259,Ambos sexos,Soportújar,Europa,0,2001
2260,Ambos sexos,Soportújar,Total Unión Europea,0.0,2002
2261,Ambos sexos,Soportújar,Total Europa,8.0,2004
2262,Ambos sexos,Soportújar,Total Europa,9.0,2005
2263,Ambos sexos,Soportújar,Total Europa,9.0,2006
2264,Ambos sexos,Soportújar,Total Europa,9.0,2007
2265,Ambos sexos,Soportújar,Total Europa,9.0,2008
2266,Ambos sexos,Soportújar,Total Europa,8.0,2009
2267,Ambos sexos,Soportújar,Total Europa,11.0,2010
2268,Ambos sexos,Soportújar,Total Europa,13.0,2011
2269,Ambos sexos,Soportújar,Total Europa,16.0,2012
2270,Ambos sexos,Soportújar,Total Europa,18.0,2013
2271,Ambos sexos,Soportújar,Total Europa,18.0,2014
2272,Ambos sexos,Soportújar,Total Europa,16.0,2015
2273,Ambos sexos,Soportújar,Total Europa,17.0,2016
2274,Ambos sexos,Soportújar,Total Europa,15.0,2017
2275,Ambos sexos,Soportújar,Total Europa,15.0,2018
2276,Ambos sexos,Soportújar,Total Europa,16.0,2019
2277,Ambos sexos,Sorvilán,Europa,7,1998
2278,Ambos sexos,Sorvilán,Europa,7,1999
2279,Ambos sexos,Sorvilán,Europa,7,2000
2280,Ambos sexos,Sorvilán,Europa,7,2001
2281,Ambos sexos,Sorvilán,Total Unión Europea,3.0,2002
2282,Ambos sexos,Sorvilán,Total Europa,25.0,2004
2283,Ambos sexos,Sorvilán,Total Europa,31.0,2005
2284,Ambos sexos,Sorvilán,Total Europa,28.0,2006
2285,Ambos sexos,Sorvilán,Total Europa,27.0,2007
2286,Ambos sexos,Sorvilán,Total Europa,28.0,2008
2287,Ambos sexos,Sorvilán,Total Europa,34.0,2009
2288,Ambos sexos,Sorvilán,Total Europa,35.0,2010
2289,Ambos sexos,Sorvilán,Total Europa,32.0,2011
2290,Ambos sexos,Sorvilán,Total Europa,35.0,2012
2291,Ambos sexos,Sorvilán,Total Europa,36.0,2013
2292,Ambos sexos,Sorvilán,Total Europa,17.0,2014
2293,Ambos sexos,Sorvilán,Total Europa,17.0,2015
2294,Ambos sexos,Sorvilán,Total Europa,19.0,2016
2295,Ambos sexos,Sorvilán,Total Europa,25.0,2017
2296,Ambos sexos,Sorvilán,Total Europa,27.0,2018
2297,Ambos sexos,Sorvilán,Total Europa,27.0,2019
2298,Ambos sexos,La Taha,Europa,21,1998
2299,Ambos sexos,La Taha,Europa,20,1999
2300,Ambos sexos,La Taha,Europa,18,2000
2301,Ambos sexos,La Taha,Europa,21,2001
2302,Ambos sexos,La Taha,Total Unión Europea,24.0,2002
2303,Ambos sexos,La Taha,Total Europa,100.0,2004
2304,Ambos sexos,La Taha,Total Europa,97.0,2005
2305,Ambos sexos,La Taha,Total Europa,89.0,2006
2306,Ambos sexos,La Taha,Total Europa,92.0,2007
2307,Ambos sexos,La Taha,Total Europa,93.0,2008
2308,Ambos sexos,La Taha,Total Europa,96.0,2009
2309,Ambos sexos,La Taha,Total Europa,121.0,2010
2310,Ambos sexos,La Taha,Total Europa,133.0,2011
2311,Ambos sexos,La Taha,Total Europa,139.0,2012
2312,Ambos sexos,La Taha,Total Europa,142.0,2013
2313,Ambos sexos,La Taha,Total Europa,100.0,2014
2314,Ambos sexos,La Taha,Total Europa,89.0,2015
2315,Ambos sexos,La Taha,Total Europa,93.0,2016
2316,Ambos sexos,La Taha,Total Europa,93.0,2017
2317,Ambos sexos,La Taha,Total Europa,91.0,2018
2318,Ambos sexos,La Taha,Total Europa,95.0,2019
2319,Ambos sexos,Torvizcón,Europa,3,1998
2320,Ambos sexos,Torvizcón,Europa,3,1999
2321,Ambos sexos,Torvizcón,Europa,3,2000
2322,Ambos sexos,Torvizcón,Europa,3,2001
2323,Ambos sexos,Torvizcón,Total Unión Europea,5.0,2002
2324,Ambos sexos,Torvizcón,Total Europa,24.0,2004
2325,Ambos sexos,Torvizcón,Total Europa,36.0,2005
2326,Ambos sexos,Torvizcón,Total Europa,49.0,2006
2327,Ambos sexos,Torvizcón,Total Europa,61.0,2007
2328,Ambos sexos,Torvizcón,Total Europa,73.0,2008
2329,Ambos sexos,Torvizcón,Total Europa,72.0,2009
2330,Ambos sexos,Torvizcón,Total Europa,85.0,2010
2331,Ambos sexos,Torvizcón,Total Europa,85.0,2011
2332,Ambos sexos,Torvizcón,Total Europa,85.0,2012
2333,Ambos sexos,Torvizcón,Total Europa,90.0,2013
2334,Ambos sexos,Torvizcón,Total Europa,68.0,2014
2335,Ambos sexos,Torvizcón,Total Europa,69.0,2015
2336,Ambos sexos,Torvizcón,Total Europa,63.0,2016
2337,Ambos sexos,Torvizcón,Total Europa,60.0,2017
2338,Ambos sexos,Torvizcón,Total Europa,56.0,2018
2339,Ambos sexos,Torvizcón,Total Europa,62.0,2019
2340,Ambos sexos,Trevélez,Europa,0,1998
2341,Ambos sexos,Trevélez,Europa,0,1999
2342,Ambos sexos,Trevélez,Europa,0,2000
2343,Ambos sexos,Trevélez,Europa,0,2001
2344,Ambos sexos,Trevélez,Total Unión Europea,0.0,2002
2345,Ambos sexos,Trevélez,Total Europa,25.0,2006
2346,Ambos sexos,Trevélez,Total Europa,23.0,2007
2347,Ambos sexos,Trevélez,Total Europa,33.0,2008
2348,Ambos sexos,Trevélez,Total Europa,35.0,2009
2349,Ambos sexos,Trevélez,Total Europa,34.0,2010
2350,Ambos sexos,Trevélez,Total Europa,35.0,2011
2351,Ambos sexos,Trevélez,Total Europa,39.0,2012
2352,Ambos sexos,Trevélez,Total Europa,38.0,2013
2353,Ambos sexos,Trevélez,Total Europa,31.0,2014
2354,Ambos sexos,Trevélez,Total Europa,30.0,2015
2355,Ambos sexos,Trevélez,Total Europa,28.0,2016
2356,Ambos sexos,Trevélez,Total Europa,27.0,2017
2357,Ambos sexos,Trevélez,Total Europa,21.0,2018
2358,Ambos sexos,Trevélez,Total Europa,20.0,2019
2359,Ambos sexos,Turón,Europa,1,1998
2360,Ambos sexos,Turón,Europa,1,1999
2361,Ambos sexos,Turón,Europa,1,2000
2362,Ambos sexos,Turón,Europa,1,2001
2363,Ambos sexos,Turón,Total Unión Europea,1.0,2002
2364,Ambos sexos,Turón,Total Europa,9.0,2004
2365,Ambos sexos,Turón,Total Europa,14.0,2005
2366,Ambos sexos,Turón,Total Europa,16.0,2006
2367,Ambos sexos,Turón,Total Europa,23.0,2007
2368,Ambos sexos,Turón,Total Europa,32.0,2008
2369,Ambos sexos,Turón,Total Europa,31.0,2009
2370,Ambos sexos,Turón,Total Europa,30.0,2010
2371,Ambos sexos,Turón,Total Europa,28.0,2011
2372,Ambos sexos,Turón,Total Europa,31.0,2012
2373,Ambos sexos,Turón,Total Europa,29.0,2013
2374,Ambos sexos,Turón,Total Europa,28.0,2014
2375,Ambos sexos,Turón,Total Europa,24.0,2015
2376,Ambos sexos,Turón,Total Europa,23.0,2016
2377,Ambos sexos,Turón,Total Europa,24.0,2017
2378,Ambos sexos,Turón,Total Europa,27.0,2018
2379,Ambos sexos,Turón,Total Europa,28.0,2019
2380,Ambos sexos,Válor,Europa,7,1998
2381,Ambos sexos,Válor,Europa,7,1999
2382,Ambos sexos,Válor,Europa,7,2000
2383,Ambos sexos,Válor,Europa,7,2001
2384,Ambos sexos,Válor,Total Unión Europea,6.0,2002
2385,Ambos sexos,Válor,Total Europa,10.0,2004
2386,Ambos sexos,Válor,Total Europa,10.0,2005
2387,Ambos sexos,Válor,Total Europa,7.0,2006
2388,Ambos sexos,Válor,Total Europa,7.0,2007
2389,Ambos sexos,Válor,Total Europa,7.0,2008
2390,Ambos sexos,Válor,Total Europa,25.0,2009
2391,Ambos sexos,Válor,Total Europa,22.0,2010
2392,Ambos sexos,Válor,Total Europa,35.0,2011
2393,Ambos sexos,Válor,Total Europa,33.0,2012
2394,Ambos sexos,Válor,Total Europa,21.0,2013
2395,Ambos sexos,Válor,Total Europa,24.0,2014
2396,Ambos sexos,Válor,Total Europa,25.0,2015
2397,Ambos sexos,Válor,Total Europa,20.0,2016
2398,Ambos sexos,Válor,Total Europa,25.0,2017
2399,Ambos sexos,Válor,Total Europa,22.0,2018
2400,Ambos sexos,Válor,Total Europa,26.0,2019
2401,Ambos sexos,Ventas de Huelma,Europa,0,1998
2402,Ambos sexos,Ventas de Huelma,Europa,0,1999
2403,Ambos sexos,Ventas de Huelma,Europa,0,2000
2404,Ambos sexos,Ventas de Huelma,Europa,0,2001
2405,Ambos sexos,Ventas de Huelma,Total Unión Europea,1.0,2002
2406,Ambos sexos,Ventas de Huelma,Total Europa,3.0,2004
2407,Ambos sexos,Ventas de Huelma,Total Europa,27.0,2005
2408,Ambos sexos,Ventas de Huelma,Total Europa,33.0,2006
2409,Ambos sexos,Ventas de Huelma,Total Europa,32.0,2007
2410,Ambos sexos,Ventas de Huelma,Total Europa,34.0,2008
2411,Ambos sexos,Ventas de Huelma,Total Europa,30.0,2009
2412,Ambos sexos,Ventas de Huelma,Total Europa,30.0,2010
2413,Ambos sexos,Ventas de Huelma,Total Europa,13.0,2011
2414,Ambos sexos,Ventas de Huelma,Total Europa,14.0,2012
2415,Ambos sexos,Ventas de Huelma,Total Europa,15.0,2013
2416,Ambos sexos,Ventas de Huelma,Total Europa,12.0,2014
2417,Ambos sexos,Ventas de Huelma,Total Europa,15.0,2015
2418,Ambos sexos,Ventas de Huelma,Total Europa,15.0,2016
2419,Ambos sexos,Ventas de Huelma,Total Europa,9.0,2017
2420,Ambos sexos,Ventas de Huelma,Total Europa,9.0,2018
2421,Ambos sexos,Ventas de Huelma,Total Europa,13.0,2019
2422,Ambos sexos,Villanueva de las Torres,Europa,0,1998
2423,Ambos sexos,Villanueva de las Torres,Europa,0,1999
2424,Ambos sexos,Villanueva de las Torres,Europa,0,2000
2425,Ambos sexos,Villanueva de las Torres,Europa,1,2001
2426,Ambos sexos,Villanueva de las Torres,Total Unión Europea,1.0,2002
2427,Ambos sexos,Villanueva de las Torres,Total Europa,2.0,2004
2428,Ambos sexos,Villanueva de las Torres,Total Europa,13.0,2005
2429,Ambos sexos,Villanueva de las Torres,Total Europa,13.0,2006
2430,Ambos sexos,Villanueva de las Torres,Total Europa,14.0,2007
2431,Ambos sexos,Villanueva de las Torres,Total Europa,34.0,2008
2432,Ambos sexos,Villanueva de las Torres,Total Europa,27.0,2009
2433,Ambos sexos,Villanueva de las Torres,Total Europa,17.0,2010
2434,Ambos sexos,Villanueva de las Torres,Total Europa,17.0,2011
2435,Ambos sexos,Villanueva de las Torres,Total Europa,17.0,2012
