,Sexo,Municipios,País de nacimiento,Total,Año
1579,Ambos sexos,Santaella,Total Europa,103.0,2014
1580,Ambos sexos,Santaella,Total Europa,78.0,2015
1581,Ambos sexos,Santaella,Total Europa,82.0,2016
1582,Ambos sexos,Santaella,Total Europa,75.0,2017
1583,Ambos sexos,Santaella,Total Europa,57.0,2018
1584,Ambos sexos,Santaella,Total Europa,50.0,2019
1585,Ambos sexos,Villa del Río,Europa,0,1998
1586,Ambos sexos,Villa del Río,Europa,3,1999
1587,Ambos sexos,Villa del Río,Europa,0,2000
1588,Ambos sexos,Villa del Río,Europa,0,2001
1589,Ambos sexos,Villa del Río,Total Unión Europea,0.0,2002
1590,Ambos sexos,Villa del Río,Total Europa,24.0,2004
1591,Ambos sexos,Villa del Río,Total Europa,42.0,2005
1592,Ambos sexos,Villa del Río,Total Europa,49.0,2006
1593,Ambos sexos,Villa del Río,Total Europa,48.0,2007
1594,Ambos sexos,Villa del Río,Total Europa,51.0,2008
1595,Ambos sexos,Villa del Río,Total Europa,61.0,2009
1596,Ambos sexos,Villa del Río,Total Europa,79.0,2010
1597,Ambos sexos,Villa del Río,Total Europa,85.0,2011
1598,Ambos sexos,Villa del Río,Total Europa,84.0,2012
1599,Ambos sexos,Villa del Río,Total Europa,81.0,2013
1600,Ambos sexos,Villa del Río,Total Europa,76.0,2014
1601,Ambos sexos,Villa del Río,Total Europa,70.0,2015
1602,Ambos sexos,Villa del Río,Total Europa,48.0,2016
1603,Ambos sexos,Villa del Río,Total Europa,45.0,2017
1604,Ambos sexos,Villa del Río,Total Europa,44.0,2018
1605,Ambos sexos,Villa del Río,Total Europa,46.0,2019
1606,Ambos sexos,Villafranca de Córdoba,Europa,0,1998
1607,Ambos sexos,Villafranca de Córdoba,Europa,0,1999
1608,Ambos sexos,Villafranca de Córdoba,Europa,0,2000
1609,Ambos sexos,Villafranca de Córdoba,Europa,0,2001
1610,Ambos sexos,Villafranca de Córdoba,Total Unión Europea,0.0,2002
1611,Ambos sexos,Villafranca de Córdoba,Total Europa,18.0,2004
1612,Ambos sexos,Villafranca de Córdoba,Total Europa,22.0,2005
1613,Ambos sexos,Villafranca de Córdoba,Total Europa,22.0,2006
1614,Ambos sexos,Villafranca de Córdoba,Total Europa,28.0,2007
1615,Ambos sexos,Villafranca de Córdoba,Total Europa,33.0,2008
1616,Ambos sexos,Villafranca de Córdoba,Total Europa,35.0,2009
1617,Ambos sexos,Villafranca de Córdoba,Total Europa,38.0,2010
1618,Ambos sexos,Villafranca de Córdoba,Total Europa,40.0,2011
1619,Ambos sexos,Villafranca de Córdoba,Total Europa,42.0,2012
1620,Ambos sexos,Villafranca de Córdoba,Total Europa,38.0,2013
1621,Ambos sexos,Villafranca de Córdoba,Total Europa,41.0,2014
1622,Ambos sexos,Villafranca de Córdoba,Total Europa,44.0,2015
1623,Ambos sexos,Villafranca de Córdoba,Total Europa,49.0,2016
1624,Ambos sexos,Villafranca de Córdoba,Total Europa,44.0,2017
1625,Ambos sexos,Villafranca de Córdoba,Total Europa,40.0,2018
1626,Ambos sexos,Villafranca de Córdoba,Total Europa,39.0,2019
1627,Ambos sexos,Villanueva de Córdoba,Europa,4,1998
1628,Ambos sexos,Villanueva de Córdoba,Europa,4,1999
1629,Ambos sexos,Villanueva de Córdoba,Europa,5,2000
1630,Ambos sexos,Villanueva de Córdoba,Europa,5,2001
1631,Ambos sexos,Villanueva de Córdoba,Total Unión Europea,1.0,2002
1632,Ambos sexos,Villanueva de Córdoba,Total Europa,145.0,2004
1633,Ambos sexos,Villanueva de Córdoba,Total Europa,171.0,2005
1634,Ambos sexos,Villanueva de Córdoba,Total Europa,207.0,2006
1635,Ambos sexos,Villanueva de Córdoba,Total Europa,197.0,2007
1636,Ambos sexos,Villanueva de Córdoba,Total Europa,269.0,2008
1637,Ambos sexos,Villanueva de Córdoba,Total Europa,267.0,2009
1638,Ambos sexos,Villanueva de Córdoba,Total Europa,278.0,2010
1639,Ambos sexos,Villanueva de Córdoba,Total Europa,288.0,2011
1640,Ambos sexos,Villanueva de Córdoba,Total Europa,283.0,2012
1641,Ambos sexos,Villanueva de Córdoba,Total Europa,249.0,2013
1642,Ambos sexos,Villanueva de Córdoba,Total Europa,218.0,2014
1643,Ambos sexos,Villanueva de Córdoba,Total Europa,173.0,2015
1644,Ambos sexos,Villanueva de Córdoba,Total Europa,139.0,2016
1645,Ambos sexos,Villanueva de Córdoba,Total Europa,123.0,2017
1646,Ambos sexos,Villanueva de Córdoba,Total Europa,128.0,2018
1647,Ambos sexos,Villanueva de Córdoba,Total Europa,108.0,2019
1648,Ambos sexos,Villaviciosa de Córdoba,Europa,1,1998
1649,Ambos sexos,Villaviciosa de Córdoba,Europa,1,1999
1650,Ambos sexos,Villaviciosa de Córdoba,Europa,1,2000
1651,Ambos sexos,Villaviciosa de Córdoba,Europa,1,2001
1652,Ambos sexos,Villaviciosa de Córdoba,Total Unión Europea,2.0,2002
1653,Ambos sexos,Villaviciosa de Córdoba,Total Europa,21.0,2004
1654,Ambos sexos,Villaviciosa de Córdoba,Total Europa,23.0,2005
1655,Ambos sexos,Villaviciosa de Córdoba,Total Europa,24.0,2006
1656,Ambos sexos,Villaviciosa de Córdoba,Total Europa,28.0,2007
1657,Ambos sexos,Villaviciosa de Córdoba,Total Europa,31.0,2008
1658,Ambos sexos,Villaviciosa de Córdoba,Total Europa,44.0,2009
1659,Ambos sexos,Villaviciosa de Córdoba,Total Europa,47.0,2010
1660,Ambos sexos,Villaviciosa de Córdoba,Total Europa,46.0,2011
1661,Ambos sexos,Villaviciosa de Córdoba,Total Europa,49.0,2012
1662,Ambos sexos,Villaviciosa de Córdoba,Total Europa,47.0,2013
1663,Ambos sexos,Villaviciosa de Córdoba,Total Europa,32.0,2014
1664,Ambos sexos,Villaviciosa de Córdoba,Total Europa,33.0,2015
1665,Ambos sexos,Villaviciosa de Córdoba,Total Europa,33.0,2016
1666,Ambos sexos,Villaviciosa de Córdoba,Total Europa,36.0,2017
1667,Ambos sexos,Villaviciosa de Córdoba,Total Europa,34.0,2018
1668,Ambos sexos,Villaviciosa de Córdoba,Total Europa,33.0,2019
1669,Ambos sexos,El Viso,Europa,1,1998
1670,Ambos sexos,El Viso,Europa,1,1999
1671,Ambos sexos,El Viso,Europa,1,2000
1672,Ambos sexos,El Viso,Europa,1,2001
1673,Ambos sexos,El Viso,Total Unión Europea,1.0,2002
1674,Ambos sexos,El Viso,Total Europa,51.0,2004
1675,Ambos sexos,El Viso,Total Europa,52.0,2005
1676,Ambos sexos,El Viso,Total Europa,51.0,2006
1677,Ambos sexos,El Viso,Total Europa,51.0,2007
1678,Ambos sexos,El Viso,Total Europa,47.0,2008
1679,Ambos sexos,El Viso,Total Europa,49.0,2009
1680,Ambos sexos,El Viso,Total Europa,55.0,2010
1681,Ambos sexos,El Viso,Total Europa,52.0,2011
1682,Ambos sexos,El Viso,Total Europa,53.0,2012
1683,Ambos sexos,El Viso,Total Europa,48.0,2013
1684,Ambos sexos,El Viso,Total Europa,50.0,2014
1685,Ambos sexos,El Viso,Total Europa,46.0,2015
1686,Ambos sexos,El Viso,Total Europa,41.0,2016
1687,Ambos sexos,El Viso,Total Europa,43.0,2017
1688,Ambos sexos,El Viso,Total Europa,40.0,2018
1689,Ambos sexos,El Viso,Total Europa,42.0,2019
1690,Ambos sexos,Albuñol,Europa,15,1998
1691,Ambos sexos,Albuñol,Europa,11,1999
1692,Ambos sexos,Albuñol,Europa,12,2000
1693,Ambos sexos,Albuñol,Europa,18,2001
1694,Ambos sexos,Albuñol,Total Unión Europea,22.0,2002
1695,Ambos sexos,Albuñol,Total Europa,156.0,2004
1696,Ambos sexos,Albuñol,Total Europa,232.0,2005
1697,Ambos sexos,Albuñol,Total Europa,372.0,2006
1698,Ambos sexos,Albuñol,Total Europa,428.0,2007
1699,Ambos sexos,Albuñol,Total Europa,582.0,2008
1700,Ambos sexos,Albuñol,Total Europa,632.0,2009
1701,Ambos sexos,Albuñol,Total Europa,595.0,2010
1702,Ambos sexos,Albuñol,Total Europa,588.0,2011
1703,Ambos sexos,Albuñol,Total Europa,581.0,2012
1704,Ambos sexos,Albuñol,Total Europa,604.0,2013
1705,Ambos sexos,Albuñol,Total Europa,517.0,2014
1706,Ambos sexos,Albuñol,Total Europa,455.0,2015
1707,Ambos sexos,Albuñol,Total Europa,427.0,2016
1708,Ambos sexos,Albuñol,Total Europa,400.0,2017
1709,Ambos sexos,Albuñol,Total Europa,384.0,2018
1710,Ambos sexos,Albuñol,Total Europa,393.0,2019
1711,Ambos sexos,Alfacar,Europa,6,1998
1712,Ambos sexos,Alfacar,Europa,6,1999
1713,Ambos sexos,Alfacar,Europa,7,2000
1714,Ambos sexos,Alfacar,Europa,8,2001
1715,Ambos sexos,Alfacar,Total Unión Europea,12.0,2002
1716,Ambos sexos,Alfacar,Total Europa,65.0,2004
1717,Ambos sexos,Alfacar,Total Europa,78.0,2005
1718,Ambos sexos,Alfacar,Total Europa,92.0,2006
1719,Ambos sexos,Alfacar,Total Europa,95.0,2007
1720,Ambos sexos,Alfacar,Total Europa,98.0,2008
1721,Ambos sexos,Alfacar,Total Europa,100.0,2009
1722,Ambos sexos,Alfacar,Total Europa,109.0,2010
1723,Ambos sexos,Alfacar,Total Europa,117.0,2011
1724,Ambos sexos,Alfacar,Total Europa,121.0,2012
1725,Ambos sexos,Alfacar,Total Europa,117.0,2013
1726,Ambos sexos,Alfacar,Total Europa,100.0,2014
1727,Ambos sexos,Alfacar,Total Europa,89.0,2015
1728,Ambos sexos,Alfacar,Total Europa,86.0,2016
1729,Ambos sexos,Alfacar,Total Europa,88.0,2017
1730,Ambos sexos,Alfacar,Total Europa,81.0,2018
1731,Ambos sexos,Alfacar,Total Europa,75.0,2019
1732,Ambos sexos,Algarinejo,Europa,0,2000
1733,Ambos sexos,Algarinejo,Europa,0,2001
1734,Ambos sexos,Algarinejo,Total Unión Europea,0.0,2002
1735,Ambos sexos,Algarinejo,Total Europa,5.0,2004
1736,Ambos sexos,Algarinejo,Total Europa,38.0,2005
1737,Ambos sexos,Algarinejo,Total Europa,63.0,2006
1738,Ambos sexos,Algarinejo,Total Europa,81.0,2007
1739,Ambos sexos,Algarinejo,Total Europa,104.0,2008
1740,Ambos sexos,Algarinejo,Total Europa,105.0,2009
1741,Ambos sexos,Algarinejo,Total Europa,104.0,2010
1742,Ambos sexos,Algarinejo,Total Europa,105.0,2011
1743,Ambos sexos,Algarinejo,Total Europa,107.0,2012
1744,Ambos sexos,Algarinejo,Total Europa,112.0,2013
1745,Ambos sexos,Algarinejo,Total Europa,86.0,2014
1746,Ambos sexos,Algarinejo,Total Europa,79.0,2015
1747,Ambos sexos,Algarinejo,Total Europa,85.0,2016
1748,Ambos sexos,Algarinejo,Total Europa,83.0,2017
1749,Ambos sexos,Algarinejo,Total Europa,73.0,2018
1750,Ambos sexos,Algarinejo,Total Europa,74.0,2019
1751,Ambos sexos,Alhama de Granada,Europa,9,1998
1752,Ambos sexos,Alhama de Granada,Europa,9,1999
1753,Ambos sexos,Alhama de Granada,Europa,12,2000
1754,Ambos sexos,Alhama de Granada,Europa,13,2001
1755,Ambos sexos,Alhama de Granada,Total Unión Europea,13.0,2002
1756,Ambos sexos,Alhama de Granada,Total Europa,52.0,2004
1757,Ambos sexos,Alhama de Granada,Total Europa,71.0,2005
1758,Ambos sexos,Alhama de Granada,Total Europa,91.0,2006
1759,Ambos sexos,Alhama de Granada,Total Europa,80.0,2007
1760,Ambos sexos,Alhama de Granada,Total Europa,102.0,2008
1761,Ambos sexos,Alhama de Granada,Total Europa,108.0,2009
1762,Ambos sexos,Alhama de Granada,Total Europa,122.0,2010
1763,Ambos sexos,Alhama de Granada,Total Europa,126.0,2011
1764,Ambos sexos,Alhama de Granada,Total Europa,133.0,2012
1765,Ambos sexos,Alhama de Granada,Total Europa,133.0,2013
1766,Ambos sexos,Alhama de Granada,Total Europa,133.0,2014
1767,Ambos sexos,Alhama de Granada,Total Europa,118.0,2015
1768,Ambos sexos,Alhama de Granada,Total Europa,111.0,2016
1769,Ambos sexos,Alhama de Granada,Total Europa,97.0,2017
1770,Ambos sexos,Alhama de Granada,Total Europa,94.0,2018
1771,Ambos sexos,Alhama de Granada,Total Europa,107.0,2019
1772,Ambos sexos,Alhendín,Europa,14,1998
1773,Ambos sexos,Alhendín,Europa,15,1999
1774,Ambos sexos,Alhendín,Europa,15,2000
1775,Ambos sexos,Alhendín,Europa,15,2001
1776,Ambos sexos,Alhendín,Total Unión Europea,20.0,2002
1777,Ambos sexos,Alhendín,Total Europa,93.0,2004
1778,Ambos sexos,Alhendín,Total Europa,122.0,2005
1779,Ambos sexos,Alhendín,Total Europa,146.0,2006
1780,Ambos sexos,Alhendín,Total Europa,160.0,2007
1781,Ambos sexos,Alhendín,Total Europa,191.0,2008
1782,Ambos sexos,Alhendín,Total Europa,193.0,2009
1783,Ambos sexos,Alhendín,Total Europa,219.0,2010
1784,Ambos sexos,Alhendín,Total Europa,252.0,2011
1785,Ambos sexos,Alhendín,Total Europa,257.0,2012
1786,Ambos sexos,Alhendín,Total Europa,231.0,2013
1787,Ambos sexos,Alhendín,Total Europa,265.0,2014
1788,Ambos sexos,Alhendín,Total Europa,227.0,2015
1789,Ambos sexos,Alhendín,Total Europa,216.0,2016
1790,Ambos sexos,Alhendín,Total Europa,226.0,2017
1791,Ambos sexos,Alhendín,Total Europa,226.0,2018
1792,Ambos sexos,Alhendín,Total Europa,237.0,2019
1793,Ambos sexos,Arenas del Rey,Europa,13,1998
1794,Ambos sexos,Arenas del Rey,Europa,12,1999
1795,Ambos sexos,Arenas del Rey,Europa,13,2000
1796,Ambos sexos,Arenas del Rey,Europa,16,2001
1797,Ambos sexos,Arenas del Rey,Total Unión Europea,22.0,2002
1798,Ambos sexos,Arenas del Rey,Total Europa,48.0,2004
1799,Ambos sexos,Arenas del Rey,Total Europa,86.0,2005
1800,Ambos sexos,Arenas del Rey,Total Europa,98.0,2006
1801,Ambos sexos,Arenas del Rey,Total Europa,112.0,2007
1802,Ambos sexos,Arenas del Rey,Total Europa,127.0,2008
1803,Ambos sexos,Arenas del Rey,Total Europa,150.0,2009
1804,Ambos sexos,Arenas del Rey,Total Europa,153.0,2010
1805,Ambos sexos,Arenas del Rey,Total Europa,146.0,2011
1806,Ambos sexos,Arenas del Rey,Total Europa,149.0,2012
1807,Ambos sexos,Arenas del Rey,Total Europa,67.0,2013
1808,Ambos sexos,Arenas del Rey,Total Europa,48.0,2014
1809,Ambos sexos,Arenas del Rey,Total Europa,37.0,2015
1810,Ambos sexos,Arenas del Rey,Total Europa,40.0,2016
1811,Ambos sexos,Arenas del Rey,Total Europa,32.0,2017
1812,Ambos sexos,Arenas del Rey,Total Europa,34.0,2018
1813,Ambos sexos,Arenas del Rey,Total Europa,27.0,2019
1814,Ambos sexos,Benalúa,Europa,2,1999
1815,Ambos sexos,Benalúa,Total Europa,23.0,2004
1816,Ambos sexos,Benalúa,Total Europa,31.0,2005
1817,Ambos sexos,Benalúa,Total Europa,34.0,2006
1818,Ambos sexos,Benalúa,Total Europa,38.0,2007
1819,Ambos sexos,Benalúa,Total Europa,40.0,2008
1820,Ambos sexos,Benalúa,Total Europa,39.0,2009
1821,Ambos sexos,Benalúa,Total Europa,38.0,2010
1822,Ambos sexos,Benalúa,Total Europa,38.0,2011
1823,Ambos sexos,Benalúa,Total Europa,36.0,2012
1824,Ambos sexos,Benalúa,Total Europa,35.0,2013
1825,Ambos sexos,Benalúa,Total Europa,37.0,2014
1826,Ambos sexos,Benalúa,Total Europa,38.0,2015
1827,Ambos sexos,Benalúa,Total Europa,38.0,2016
1828,Ambos sexos,Benalúa,Total Europa,40.0,2017
1829,Ambos sexos,Benalúa,Total Europa,42.0,2018
1830,Ambos sexos,Benalúa,Total Europa,41.0,2019
1831,Ambos sexos,Benamaurel,Europa,5,1998
1832,Ambos sexos,Benamaurel,Europa,5,1999
1833,Ambos sexos,Benamaurel,Europa,6,2000
1834,Ambos sexos,Benamaurel,Europa,5,2001
1835,Ambos sexos,Benamaurel,Total Unión Europea,5.0,2002
1836,Ambos sexos,Benamaurel,Total Europa,33.0,2004
1837,Ambos sexos,Benamaurel,Total Europa,40.0,2005
1838,Ambos sexos,Benamaurel,Total Europa,51.0,2006
1839,Ambos sexos,Benamaurel,Total Europa,89.0,2007
1840,Ambos sexos,Benamaurel,Total Europa,107.0,2008
1841,Ambos sexos,Benamaurel,Total Europa,115.0,2009
1842,Ambos sexos,Benamaurel,Total Europa,136.0,2010
1843,Ambos sexos,Benamaurel,Total Europa,148.0,2011
1844,Ambos sexos,Benamaurel,Total Europa,155.0,2012
1845,Ambos sexos,Benamaurel,Total Europa,158.0,2013
1846,Ambos sexos,Benamaurel,Total Europa,127.0,2014
1847,Ambos sexos,Benamaurel,Total Europa,124.0,2015
1848,Ambos sexos,Benamaurel,Total Europa,106.0,2016
1849,Ambos sexos,Benamaurel,Total Europa,104.0,2017
1850,Ambos sexos,Benamaurel,Total Europa,103.0,2018
1851,Ambos sexos,Benamaurel,Total Europa,105.0,2019
1852,Ambos sexos,Cájar,Europa,12,1998
1853,Ambos sexos,Cájar,Europa,12,1999
1854,Ambos sexos,Cájar,Europa,15,2000
1855,Ambos sexos,Cájar,Europa,21,2001
1856,Ambos sexos,Cájar,Total Unión Europea,20.0,2002
1857,Ambos sexos,Cájar,Total Europa,98.0,2004
1858,Ambos sexos,Cájar,Total Europa,100.0,2005
1859,Ambos sexos,Cájar,Total Europa,110.0,2006
1860,Ambos sexos,Cájar,Total Europa,117.0,2007
1861,Ambos sexos,Cájar,Total Europa,127.0,2008
1862,Ambos sexos,Cájar,Total Europa,129.0,2009
1863,Ambos sexos,Cájar,Total Europa,131.0,2010
1864,Ambos sexos,Cájar,Total Europa,127.0,2011
1865,Ambos sexos,Cájar,Total Europa,129.0,2012
1866,Ambos sexos,Cájar,Total Europa,131.0,2013
1867,Ambos sexos,Cájar,Total Europa,137.0,2014
1868,Ambos sexos,Cájar,Total Europa,137.0,2015
1869,Ambos sexos,Cájar,Total Europa,126.0,2016
1870,Ambos sexos,Cájar,Total Europa,119.0,2017
1871,Ambos sexos,Cájar,Total Europa,125.0,2018
1872,Ambos sexos,Cájar,Total Europa,129.0,2019
1873,Ambos sexos,Caniles,Europa,4,1998
1874,Ambos sexos,Caniles,Europa,4,1999
1875,Ambos sexos,Caniles,Europa,7,2000
1876,Ambos sexos,Caniles,Europa,7,2001
1877,Ambos sexos,Caniles,Total Unión Europea,13.0,2002
1878,Ambos sexos,Caniles,Total Europa,135.0,2004
1879,Ambos sexos,Caniles,Total Europa,211.0,2005
1880,Ambos sexos,Caniles,Total Europa,294.0,2006
1881,Ambos sexos,Caniles,Total Europa,354.0,2007
1882,Ambos sexos,Caniles,Total Europa,410.0,2008
1883,Ambos sexos,Caniles,Total Europa,443.0,2009
1884,Ambos sexos,Caniles,Total Europa,462.0,2010
1885,Ambos sexos,Caniles,Total Europa,471.0,2011
1886,Ambos sexos,Caniles,Total Europa,486.0,2012
1887,Ambos sexos,Caniles,Total Europa,493.0,2013
1888,Ambos sexos,Caniles,Total Europa,381.0,2014
1889,Ambos sexos,Caniles,Total Europa,277.0,2015
1890,Ambos sexos,Caniles,Total Europa,271.0,2016
1891,Ambos sexos,Caniles,Total Europa,248.0,2017
1892,Ambos sexos,Caniles,Total Europa,190.0,2018
1893,Ambos sexos,Caniles,Total Europa,185.0,2019
1894,Ambos sexos,Castril,Europa,1,1998
1895,Ambos sexos,Castril,Europa,1,1999
1896,Ambos sexos,Castril,Europa,2,2000
1897,Ambos sexos,Castril,Europa,2,2001
1898,Ambos sexos,Castril,Total Unión Europea,2.0,2002
1899,Ambos sexos,Castril,Total Europa,12.0,2004
1900,Ambos sexos,Castril,Total Europa,28.0,2005
1901,Ambos sexos,Castril,Total Europa,59.0,2006
1902,Ambos sexos,Castril,Total Europa,79.0,2007
1903,Ambos sexos,Castril,Total Europa,91.0,2008
1904,Ambos sexos,Castril,Total Europa,98.0,2009
1905,Ambos sexos,Castril,Total Europa,105.0,2010
1906,Ambos sexos,Castril,Total Europa,115.0,2011
1907,Ambos sexos,Castril,Total Europa,123.0,2012
1908,Ambos sexos,Castril,Total Europa,119.0,2013
1909,Ambos sexos,Castril,Total Europa,118.0,2014
1910,Ambos sexos,Castril,Total Europa,110.0,2015
1911,Ambos sexos,Castril,Total Europa,113.0,2016
1912,Ambos sexos,Castril,Total Europa,112.0,2017
1913,Ambos sexos,Castril,Total Europa,110.0,2018
1914,Ambos sexos,Castril,Total Europa,77.0,2019
1915,Ambos sexos,Cenes de la Vega,Europa,15,1998
1916,Ambos sexos,Cenes de la Vega,Europa,18,1999
1917,Ambos sexos,Cenes de la Vega,Europa,23,2000
1918,Ambos sexos,Cenes de la Vega,Europa,42,2001
1919,Ambos sexos,Cenes de la Vega,Total Unión Europea,40.0,2002
1920,Ambos sexos,Cenes de la Vega,Total Europa,113.0,2004
1921,Ambos sexos,Cenes de la Vega,Total Europa,163.0,2005
1922,Ambos sexos,Cenes de la Vega,Total Europa,157.0,2006
1923,Ambos sexos,Cenes de la Vega,Total Europa,170.0,2007
1924,Ambos sexos,Cenes de la Vega,Total Europa,194.0,2008
1925,Ambos sexos,Cenes de la Vega,Total Europa,233.0,2009
1926,Ambos sexos,Cenes de la Vega,Total Europa,255.0,2010
1927,Ambos sexos,Cenes de la Vega,Total Europa,285.0,2011
1928,Ambos sexos,Cenes de la Vega,Total Europa,294.0,2012
1929,Ambos sexos,Cenes de la Vega,Total Europa,293.0,2013
1930,Ambos sexos,Cenes de la Vega,Total Europa,257.0,2014
1931,Ambos sexos,Cenes de la Vega,Total Europa,219.0,2015
1932,Ambos sexos,Cenes de la Vega,Total Europa,197.0,2016
1933,Ambos sexos,Cenes de la Vega,Total Europa,199.0,2017
1934,Ambos sexos,Cenes de la Vega,Total Europa,196.0,2018
1935,Ambos sexos,Cenes de la Vega,Total Europa,206.0,2019
1936,Ambos sexos,Chauchina,Europa,1,1998
1937,Ambos sexos,Chauchina,Europa,1,1999
1938,Ambos sexos,Chauchina,Europa,1,2000
1939,Ambos sexos,Chauchina,Europa,1,2001
1940,Ambos sexos,Chauchina,Total Unión Europea,2.0,2002
1941,Ambos sexos,Chauchina,Total Europa,95.0,2004
1942,Ambos sexos,Chauchina,Total Europa,94.0,2005
1943,Ambos sexos,Chauchina,Total Europa,101.0,2006
1944,Ambos sexos,Chauchina,Total Europa,104.0,2007
1945,Ambos sexos,Chauchina,Total Europa,116.0,2008
1946,Ambos sexos,Chauchina,Total Europa,123.0,2009
1947,Ambos sexos,Chauchina,Total Europa,131.0,2010
1948,Ambos sexos,Chauchina,Total Europa,137.0,2011
1949,Ambos sexos,Chauchina,Total Europa,132.0,2012
1950,Ambos sexos,Chauchina,Total Europa,152.0,2013
1951,Ambos sexos,Chauchina,Total Europa,146.0,2014
1952,Ambos sexos,Chauchina,Total Europa,137.0,2015
1953,Ambos sexos,Chauchina,Total Europa,124.0,2016
1954,Ambos sexos,Chauchina,Total Europa,121.0,2017
1955,Ambos sexos,Chauchina,Total Europa,125.0,2018
1956,Ambos sexos,Chauchina,Total Europa,130.0,2019
1957,Ambos sexos,Churriana de la Vega,Europa,9,1998
1958,Ambos sexos,Churriana de la Vega,Europa,9,1999
1959,Ambos sexos,Churriana de la Vega,Europa,10,2000
1960,Ambos sexos,Churriana de la Vega,Europa,37,2001
1961,Ambos sexos,Churriana de la Vega,Total Unión Europea,7.0,2002
1962,Ambos sexos,Churriana de la Vega,Total Europa,172.0,2004
1963,Ambos sexos,Churriana de la Vega,Total Europa,205.0,2005
1964,Ambos sexos,Churriana de la Vega,Total Europa,253.0,2006
1965,Ambos sexos,Churriana de la Vega,Total Europa,303.0,2007
1966,Ambos sexos,Churriana de la Vega,Total Europa,341.0,2008
1967,Ambos sexos,Churriana de la Vega,Total Europa,385.0,2009
1968,Ambos sexos,Churriana de la Vega,Total Europa,386.0,2010
1969,Ambos sexos,Churriana de la Vega,Total Europa,391.0,2011
1970,Ambos sexos,Churriana de la Vega,Total Europa,403.0,2012
1971,Ambos sexos,Churriana de la Vega,Total Europa,415.0,2013
1972,Ambos sexos,Churriana de la Vega,Total Europa,403.0,2014
1973,Ambos sexos,Churriana de la Vega,Total Europa,385.0,2015
1974,Ambos sexos,Churriana de la Vega,Total Europa,373.0,2016
1975,Ambos sexos,Churriana de la Vega,Total Europa,369.0,2017
1976,Ambos sexos,Churriana de la Vega,Total Europa,382.0,2018
1977,Ambos sexos,Churriana de la Vega,Total Europa,392.0,2019
1978,Ambos sexos,Cijuela,Europa,1,1998
1979,Ambos sexos,Cijuela,Europa,1,1999
1980,Ambos sexos,Cijuela,Europa,1,2000
1981,Ambos sexos,Cijuela,Europa,1,2001
1982,Ambos sexos,Cijuela,Total Unión Europea,1.0,2002
1983,Ambos sexos,Cijuela,Total Europa,43.0,2004
1984,Ambos sexos,Cijuela,Total Europa,59.0,2005
1985,Ambos sexos,Cijuela,Total Europa,72.0,2006
1986,Ambos sexos,Cijuela,Total Europa,83.0,2007
1987,Ambos sexos,Cijuela,Total Europa,103.0,2008
1988,Ambos sexos,Cijuela,Total Europa,110.0,2009
1989,Ambos sexos,Cijuela,Total Europa,99.0,2010
1990,Ambos sexos,Cijuela,Total Europa,103.0,2011
1991,Ambos sexos,Cijuela,Total Europa,108.0,2012
1992,Ambos sexos,Cijuela,Total Europa,98.0,2013
1993,Ambos sexos,Cijuela,Total Europa,89.0,2014
1994,Ambos sexos,Cijuela,Total Europa,85.0,2015
1995,Ambos sexos,Cijuela,Total Europa,83.0,2016
1996,Ambos sexos,Cijuela,Total Europa,82.0,2017
1997,Ambos sexos,Cijuela,Total Europa,83.0,2018
1998,Ambos sexos,Cijuela,Total Europa,82.0,2019
1999,Ambos sexos,Cogollos de la Vega,Europa,1,1998
2000,Ambos sexos,Cogollos de la Vega,Europa,1,1999
2001,Ambos sexos,Cogollos de la Vega,Europa,1,2000
2002,Ambos sexos,Cogollos de la Vega,Europa,1,2001
2003,Ambos sexos,Cogollos de la Vega,Total Unión Europea,0.0,2002
2004,Ambos sexos,Cogollos de la Vega,Total Europa,6.0,2004
2005,Ambos sexos,Cogollos de la Vega,Total Europa,6.0,2005
2006,Ambos sexos,Cogollos de la Vega,Total Europa,12.0,2006
2007,Ambos sexos,Cogollos de la Vega,Total Europa,14.0,2007
2008,Ambos sexos,Cogollos de la Vega,Total Europa,17.0,2008
2009,Ambos sexos,Cogollos de la Vega,Total Europa,15.0,2009
2010,Ambos sexos,Cogollos de la Vega,Total Europa,14.0,2010
2011,Ambos sexos,Cogollos de la Vega,Total Europa,14.0,2011
2012,Ambos sexos,Cogollos de la Vega,Total Europa,13.0,2012
2013,Ambos sexos,Cogollos de la Vega,Total Europa,16.0,2013
2014,Ambos sexos,Cogollos de la Vega,Total Europa,20.0,2014
2015,Ambos sexos,Cogollos de la Vega,Total Europa,20.0,2015
2016,Ambos sexos,Cogollos de la Vega,Total Europa,18.0,2016
2017,Ambos sexos,Cogollos de la Vega,Total Europa,22.0,2017
2018,Ambos sexos,Cogollos de la Vega,Total Europa,23.0,2018
2019,Ambos sexos,Cogollos de la Vega,Total Europa,18.0,2019
2020,Ambos sexos,Cortes de Baza,Europa,4,1998
2021,Ambos sexos,Cortes de Baza,Europa,3,1999
2022,Ambos sexos,Cortes de Baza,Europa,3,2000
2023,Ambos sexos,Cortes de Baza,Europa,3,2001
2024,Ambos sexos,Cortes de Baza,Total Unión Europea,3.0,2002
2025,Ambos sexos,Cortes de Baza,Total Europa,11.0,2004
2026,Ambos sexos,Cortes de Baza,Total Europa,35.0,2005
