Provincia,Municipios,Población,Resultado Izquierda,Resultado Derecha,Diferencia,Fecha,Mes,Año
Granada,Guadahortuna,1984,77.62,22.02,55.6,201512,12,2015
Granada,Lecrín,2178,53.88,45.15,8.73,201512,12,2015
Granada,Orce,1264,62.45,37.0,25.45,201512,12,2015
Granada,Órgiva,5393,62.87,37.59,25.28,201512,12,2015
Granada,Nívar,920,51.87,47.62,4.25,201512,12,2015
Granada,Ogíjares,13681,47.7,52.18,-4.48,201512,12,2015
Granada,Nigüelas,1219,74.36,25.39,48.97,201512,12,2015
Granada,Motril,60870,56.26,43.32,12.94,201512,12,2015
Granada,Murtas,541,27.8,71.84,-44.04,201512,12,2015
Granada,Gobernador,304,53.62,45.89,7.73,201512,12,2015
Granada,Galera,1183,52.33,47.02,5.31,201512,12,2015
Granada,Granada,237540,44.87,54.85,-9.98,201512,12,2015
Granada,Gorafe,415,84.1,16.25,67.85,201512,12,2015
Granada,Otívar,1108,50.6,49.25,1.35,201512,12,2015
Granada,Villa de Otura,6872,44.18,55.72,-11.54,201512,12,2015
Granada,Albolote,18306,53.73,45.95,7.78,201512,12,2015
Granada,Alamedilla,658,73.87,25.9,47.97,201512,12,2015
Granada,Agrón,313,59.89,38.98,20.91,201512,12,2015
Granada,Albuñuelas,889,68.07,31.36,36.71,201512,12,2015
Granada,Albuñol,6853,52.12,47.17,4.95,201512,12,2015
Granada,Albuñán,430,76.23,23.02,53.21,201512,12,2015
Granada,Albondón,797,49.31,50.1,-0.79,201512,12,2015
Granada,Lentegí,358,73.15,25.93,47.22,201512,12,2015
Granada,Lobras,165,60.0,39.0,21.0,201512,12,2015
Granada,Loja,21136,55.15,44.46,10.69,201512,12,2015
Granada,Lújar,504,37.27,62.36,-25.09,201512,12,2015
Málaga,Villanueva de Tapia,1564,67.25,31.53,35.72,201512,12,2015
Málaga,Viñuela,1921,61.17,38.69,22.48,201512,12,2015
Málaga,Tolox,2233,47.38,51.93,-4.55,201512,12,2015
Málaga,Torrox,15511,52.44,47.31,5.13,201512,12,2015
Málaga,Totalán,723,73.98,25.06,48.92,201512,12,2015
Málaga,Valle de Abdalajís,2664,65.15,34.67,30.48,201512,12,2015
Málaga,Vélez-Málaga,77808,50.22,49.61,0.61,201512,12,2015
Málaga,Villanueva de Algaidas,4373,70.73,28.62,42.11,201512,12,2015
Málaga,Villanueva del Rosario,3538,72.37,26.89,45.48,201512,12,2015
Málaga,Villanueva del Trabuco,5270,67.49,31.08,36.41,201512,12,2015
Málaga,Almargen,2122,69.16,31.37,37.79,201512,12,2015
Málaga,Almogía,3906,69.78,30.27,39.51,201512,12,2015
Málaga,Álora,13046,66.56,32.95,33.61,201512,12,2015
Málaga,Alozaina,2119,71.93,28.07,43.86,201512,12,2015
Málaga,Alpandeire,269,63.04,36.23,26.81,201512,12,2015
Málaga,Antequera,41430,52.97,46.57,6.4,201512,12,2015
Málaga,Árchez,444,47.87,51.6,-3.73,201512,12,2015
Málaga,Archidona,8577,69.02,31.11,37.91,201512,12,2015
Málaga,Ardales,2555,66.89,32.39,34.5,201512,12,2015
Málaga,Arenas,1282,62.5,37.5,25.0,201512,12,2015
Málaga,Benalmádena,66939,49.74,49.93,-0.19,201512,12,2015
Málaga,Benalauría,482,60.55,37.89,22.66,201512,12,2015
Málaga,Benamocarra,3029,55.75,43.96,11.79,201512,12,2015
Málaga,Benamargosa,1489,63.45,36.29,27.16,201512,12,2015
Málaga,Atajate,133,44.86,42.99,1.87,201512,12,2015
Málaga,Arriate,4125,72.12,27.88,44.24,201512,12,2015
Málaga,Benahavís,6660,34.92,65.23,-30.31,201512,12,2015
Málaga,Benadalid,253,74.13,25.17,48.96,201512,12,2015
Málaga,Benarrabá,520,56.19,42.54,13.65,201512,12,2015
Málaga,Benaoján,1523,72.64,27.36,45.28,201512,12,2015
Málaga,Cártama,24328,60.42,38.77,21.65,201512,12,2015
Málaga,Casabermeja,3498,69.24,29.88,39.36,201512,12,2015
Málaga,Campillos,8570,68.87,31.05,37.82,201512,12,2015
Málaga,Canillas de Aceituno,1746,60.45,39.43,21.02,201512,12,2015
Málaga,El Borge,963,89.09,10.45,78.64,201512,12,2015
Málaga,El Burgo,1922,81.1,18.72,62.38,201512,12,2015
Málaga,Carratraca,793,76.84,22.53,54.31,201512,12,2015
Málaga,Cartajima,252,44.24,55.15,-10.91,201512,12,2015
Málaga,Canillas de Albaida,875,43.18,56.82,-13.64,201512,12,2015
Málaga,Cañete la Real,1768,79.72,20.45,59.27,201512,12,2015
Málaga,Estepona,66566,47.15,52.29,-5.14,201512,12,2015
Málaga,Cuevas de San Marcos,3951,73.46,25.86,47.6,201512,12,2015
Málaga,Cuevas del Becerro,1670,86.41,13.16,73.25,201512,12,2015
Málaga,Cuevas Bajas,1431,83.81,15.86,67.95,201512,12,2015
Málaga,Cortes de la Frontera,3357,64.99,34.19,30.8,201512,12,2015
Málaga,Yunquera,3046,67.5,31.93,35.57,201512,12,2015
Málaga,Comares,1435,51.26,48.92,2.34,201512,12,2015
Málaga,Colmenar,3486,61.42,38.22,23.2,201512,12,2015
Málaga,Coín,21553,50.21,49.15,1.06,201512,12,2015
Málaga,Casares,5744,67.64,31.23,36.41,201512,12,2015
Málaga,Casarabonela,2592,55.88,43.66,12.22,201512,12,2015
Málaga,Torremolinos,67353,47.64,52.04,-4.4,201512,12,2015
Málaga,Guaro,2143,62.15,37.64,24.51,201512,12,2015
Málaga,Humilladero,3377,78.18,21.57,56.61,201512,12,2015
Málaga,Fuengirola,75856,44.66,55.01,-10.35,201512,12,2015
Málaga,Fuente de Piedra,2612,63.54,35.46,28.08,201512,12,2015
Málaga,Gaucín,1671,54.77,44.36,10.41,201512,12,2015
Málaga,Genalguacil,437,69.01,30.63,38.38,201512,12,2015
Málaga,Cútar,635,54.37,45.95,8.42,201512,12,2015
Málaga,Cómpeta,3459,52.66,46.85,5.81,201512,12,2015
Málaga,Faraján,253,53.95,46.05,7.9,201512,12,2015
Málaga,Frigiliana,3093,47.16,51.47,-4.31,201512,12,2015
Málaga,Istán,1404,69.63,30.24,39.39,201512,12,2015
Málaga,Igualeja,811,38.57,61.43,-22.86,201512,12,2015
Málaga,Jimera de Líbar,414,42.23,56.97,-14.74,201512,12,2015
Málaga,Iznate,906,57.75,42.25,15.5,201512,12,2015
Málaga,Júzcar,232,45.52,54.48,-8.96,201512,12,2015
Málaga,Jubrique,643,56.99,42.47,14.52,201512,12,2015
Málaga,Málaga,566913,52.47,47.02,5.45,201512,12,2015
Málaga,Macharaviaya,465,60.56,38.65,21.91,201512,12,2015
Málaga,Marbella,138679,50.44,49.2,1.24,201512,12,2015
Málaga,Manilva,14451,50.34,49.26,1.08,201512,12,2015
Málaga,Ojén,3326,62.89,36.91,25.98,201512,12,2015
Málaga,Parauta,251,65.36,35.29,30.07,201512,12,2015
Málaga,Montejaque,985,63.01,36.33,26.68,201512,12,2015
Málaga,Nerja,20649,50.82,49.19,1.63,201512,12,2015
Málaga,Mollina,4943,63.39,36.44,26.95,201512,12,2015
Málaga,Monda,2375,71.25,28.3,42.95,201512,12,2015
Málaga,Mijas,77521,52.22,47.52,4.7,201512,12,2015
Málaga,Moclinejo,1256,60.03,39.02,21.01,201512,12,2015
Málaga,Periana,3361,70.8,29.36,41.44,201512,12,2015
Málaga,Teba,4001,81.42,18.74,62.68,201512,12,2015
Málaga,Sierra de Yeguas,3444,65.27,33.99,31.28,201512,12,2015
Málaga,Riogordo,2896,60.65,38.9,21.75,201512,12,2015
Málaga,Rincón de la Victoria,42688,47.56,52.15,-4.59,201512,12,2015
Málaga,Pujerra,294,41.0,58.5,-17.5,201512,12,2015
Málaga,Pizarra,9201,62.0,37.35,24.65,201512,12,2015
Málaga,Sedella,667,69.93,30.07,39.86,201512,12,2015
Málaga,Sayalonga,1512,60.2,39.18,21.02,201512,12,2015
Málaga,Salares,221,59.18,39.8,19.38,201512,12,2015
Málaga,Ronda,36208,50.87,48.5,2.37,201512,12,2015
Málaga,Alfarnate,1198,68.4,31.47,36.93,201512,12,2015
Málaga,Alcaucín,2454,55.7,43.71,11.99,201512,12,2015
Málaga,Alameda,5403,78.14,21.43,56.71,201512,12,2015
Málaga,Alhaurín de la Torre,38300,48.86,50.51,-1.65,201512,12,2015
Málaga,Algatocín,844,57.17,42.19,14.98,201512,12,2015
Málaga,Algarrobo,6103,51.79,47.66,4.13,201512,12,2015
Málaga,Alfarnatejo,477,57.14,42.44,14.7,201512,12,2015
Málaga,Almáchar,1890,80.73,19.27,61.46,201512,12,2015
Málaga,Alhaurín el Grande,24210,47.85,51.4,-3.55,201512,12,2015
Sevilla,Villanueva del Ariscal,6324,53.43,46.11,7.32,201512,12,2015
Sevilla,Villanueva del Río y Minas,5035,70.51,28.95,41.56,201512,12,2015
Sevilla,El Saucejo,4407,67.36,32.27,35.09,201512,12,2015
Sevilla,Sevilla,696676,54.66,44.6,10.06,201512,12,2015
Sevilla,Tocina,9685,72.89,26.16,46.73,201512,12,2015
Sevilla,Tomares,24501,42.7,56.89,-14.19,201512,12,2015
Sevilla,Umbrete,8608,59.57,39.93,19.64,201512,12,2015
Sevilla,Utrera,52437,62.98,35.89,27.09,201512,12,2015
Sevilla,Valencina de la Concepción,7930,54.38,44.99,9.39,201512,12,2015
Sevilla,Villamanrique de la Condesa,4406,70.35,29.26,41.09,201512,12,2015
Sevilla,Almensilla,5816,65.25,34.3,30.95,201512,12,2015
Sevilla,Arahal,19585,74.09,24.89,49.2,201512,12,2015
Sevilla,Aznalcázar,4349,62.28,37.45,24.83,201512,12,2015
Sevilla,Aznalcóllar,6144,82.64,17.22,65.42,201512,12,2015
Sevilla,Badolatosa,3150,85.55,14.4,71.15,201512,12,2015
Sevilla,Benacazón,7214,65.39,33.72,31.67,201512,12,2015
Sevilla,Bollullos de la Mitación,10031,54.51,44.75,9.76,201512,12,2015
Sevilla,Bormujos,20947,51.66,47.85,3.81,201512,12,2015
Sevilla,Brenes,12696,76.68,22.8,53.88,201512,12,2015
Sevilla,Burguillos,6475,65.54,33.78,31.76,201512,12,2015
Sevilla,Carrión de los Céspedes,2551,59.72,39.65,20.07,201512,12,2015
Sevilla,Carmona,28717,63.22,36.08,27.14,201512,12,2015
Sevilla,Castilblanco de los Arroyos,5033,65.08,34.26,30.82,201512,12,2015
Sevilla,Casariche,5596,85.07,14.99,70.08,201512,12,2015
Sevilla,Camas,26665,67.89,31.25,36.64,201512,12,2015
Sevilla,Las Cabezas de San Juan,16546,72.78,26.58,46.2,201512,12,2015
Sevilla,Cantillana,10842,65.05,34.99,30.06,201512,12,2015
Sevilla,La Campana,5451,77.31,21.79,55.52,201512,12,2015
Sevilla,Castilleja de la Cuesta,17536,59.85,39.91,19.94,201512,12,2015
Sevilla,Castilleja de Guzmán,2871,58.83,40.46,18.37,201512,12,2015
Sevilla,Dos Hermanas,130369,62.09,37.04,25.05,201512,12,2015
Sevilla,Écija,40634,53.71,45.57,8.14,201512,12,2015
Sevilla,Cazalla de la Sierra,5038,65.74,33.77,31.97,201512,12,2015
Sevilla,Constantina,6264,62.5,37.09,25.41,201512,12,2015
Sevilla,Castilleja del Campo,643,65.32,34.18,31.14,201512,12,2015
Sevilla,El Castillo de las Guardas,1539,75.96,23.21,52.75,201512,12,2015
Sevilla,El Coronil,4996,80.54,19.24,61.3,201512,12,2015
Sevilla,Los Corrales,4029,81.46,17.93,63.53,201512,12,2015
Sevilla,Coria del Río,30208,67.56,31.19,36.37,201512,12,2015
Sevilla,Coripe,1361,63.24,36.19,27.05,201512,12,2015
Sevilla,Huévar del Aljarafe,2746,64.0,35.82,28.18,201512,12,2015
Sevilla,Guillena,12464,72.56,27.07,45.49,201512,12,2015
Sevilla,Guadalcanal,2805,67.27,31.48,35.79,201512,12,2015
Sevilla,El Viso del Alcor,19119,65.16,33.65,31.51,201512,12,2015
Sevilla,Gilena,3867,78.87,20.87,58.0,201512,12,2015
Sevilla,Villanueva de San Juan,1257,68.44,31.03,37.41,201512,12,2015
Sevilla,Villaverde del Río,7777,65.71,34.11,31.6,201512,12,2015
Sevilla,El Garrobo,774,80.0,19.08,60.92,201512,12,2015
Sevilla,Fuentes de Andalucía,7188,77.31,22.04,55.27,201512,12,2015
Sevilla,Estepa,12667,59.33,40.51,18.82,201512,12,2015
Sevilla,Espartinas,14723,42.57,56.86,-14.29,201512,12,2015
Sevilla,Isla Mayor,5930,70.35,29.25,41.1,201512,12,2015
Sevilla,El Cuervo de Sevilla,8721,65.66,33.54,32.12,201512,12,2015
Sevilla,Cañada Rosal,3288,86.53,12.1,74.43,201512,12,2015
Sevilla,Gines,13299,49.89,49.29,0.6,201512,12,2015
Sevilla,Mairena del Alcor,22447,56.48,41.47,15.01,201512,12,2015
Sevilla,Mairena del Aljarafe,43723,56.41,42.84,13.57,201512,12,2015
Sevilla,Lora de Estepa,876,66.67,32.98,33.69,201512,12,2015
Sevilla,Lora del Río,19393,60.6,38.71,21.89,201512,12,2015
Sevilla,La Luisiana,4672,79.19,20.25,58.94,201512,12,2015
Sevilla,El Madroño,304,62.3,37.7,24.6,201512,12,2015
Sevilla,Herrera,6525,58.88,40.34,18.54,201512,12,2015
Sevilla,Gerena,7309,71.67,27.32,44.35,201512,12,2015
Sevilla,Lantejuela,3899,76.69,23.04,53.65,201512,12,2015
Sevilla,Lebrija,27385,64.65,34.86,29.79,201512,12,2015
Sevilla,Gelves,9688,54.49,45.15,9.34,201512,12,2015
Sevilla,Marinaleda,2748,87.66,12.17,75.49,201512,12,2015
Sevilla,Marchena,19940,60.02,39.08,20.94,201512,12,2015
Sevilla,Los Molares,3508,78.1,21.02,57.08,201512,12,2015
Sevilla,Martín de la Jara,2796,90.0,9.5,80.5,201512,12,2015
Sevilla,Morón de la Frontera,28241,69.7,29.5,40.2,201512,12,2015
Sevilla,Montellano,7092,73.89,25.06,48.83,201512,12,2015
Sevilla,Olivares,9564,61.51,37.91,23.6,201512,12,2015
Sevilla,Las Navas de la Concepción,1684,77.95,21.45,56.5,201512,12,2015
Sevilla,Los Palacios y Villafranca,38095,61.05,37.28,23.77,201512,12,2015
Sevilla,Osuna,17818,69.11,30.69,38.42,201512,12,2015
Sevilla,Pruna,2740,71.86,26.96,44.9,201512,12,2015
Sevilla,La Puebla de Cazalla,11352,71.77,28.15,43.62,201512,12,2015
Sevilla,Peñaflor,3755,72.83,26.95,45.88,201512,12,2015
Sevilla,Pilas,14014,57.97,41.69,16.28,201512,12,2015
Sevilla,Pedrera,5364,84.77,14.93,69.84,201512,12,2015
Sevilla,El Pedroso,2163,62.1,37.47,24.63,201512,12,2015
Sevilla,Palomares del Río,8022,55.34,44.17,11.17,201512,12,2015
Sevilla,Paradas,7063,73.32,26.17,47.15,201512,12,2015
Sevilla,La Puebla de los Infantes,3115,73.48,26.25,47.23,201512,12,2015
Sevilla,La Puebla del Río,12190,69.88,29.19,40.69,201512,12,2015
Sevilla,Santiponce,8439,69.67,29.7,39.97,201512,12,2015
Sevilla,San Nicolás del Puerto,621,73.47,26.53,46.94,201512,12,2015
Sevilla,El Ronquillo,1427,75.56,24.32,51.24,201512,12,2015
Sevilla,La Roda de Andalucía,4297,73.21,26.9,46.31,201512,12,2015
Sevilla,La Rinconada,38021,73.38,25.89,47.49,201512,12,2015
Sevilla,El Real de la Jara,1615,63.97,35.18,28.79,201512,12,2015
Sevilla,Sanlúcar la Mayor,13466,56.38,43.21,13.17,201512,12,2015
Sevilla,San Juan de Aznalfarache,21576,65.68,33.84,31.84,201512,12,2015
Sevilla,Salteras,5468,55.66,43.64,12.02,201512,12,2015
Sevilla,El Rubio,3520,70.1,29.72,40.38,201512,12,2015
Sevilla,Albaida del Aljarafe,3089,59.98,40.08,19.9,201512,12,2015
Sevilla,Alanís,1832,61.73,37.13,24.6,201512,12,2015
Sevilla,Aguadulce,2149,70.27,29.33,40.94,201512,12,2015
Sevilla,La Algaba,16105,72.02,27.15,44.87,201512,12,2015
Sevilla,Alcolea del Río,3402,73.12,26.15,46.97,201512,12,2015
Sevilla,Alcalá del Río,11690,66.82,32.75,34.07,201512,12,2015
Sevilla,Alcalá de Guadaíra,74404,62.19,36.57,25.62,201512,12,2015
Sevilla,Almadén de la Plata,1503,62.52,36.74,25.78,201512,12,2015
Sevilla,Algámitas,1316,84.47,15.53,68.94,201512,12,2015
Huelva,Villanueva de los Castillejos,2758,75.26,24.09,51.17,201512,12,2015
Huelva,Villarrasa,2149,58.43,41.57,16.86,201512,12,2015
Huelva,Villalba del Alcor,3352,61.66,37.8,23.86,201512,12,2015
Huelva,Villanueva de las Cruces,386,60.53,38.72,21.81,201512,12,2015
Huelva,Valverde del Camino,12740,63.83,35.88,27.95,201512,12,2015
Huelva,Minas de Riotinto,4070,71.2,28.65,42.55,201512,12,2015
Huelva,Trigueros,7780,68.02,31.68,36.34,201512,12,2015
Huelva,Valdelarco,227,60.76,37.97,22.79,201512,12,2015
Huelva,Castaño del Robledo,211,67.89,31.19,36.7,201512,12,2015
Huelva,Los Marines,280,68.18,30.45,37.73,201512,12,2015
Huelva,Aracena,7859,65.72,33.62,32.1,201512,12,2015
Huelva,Zalamea la Real,3232,76.93,23.39,53.54,201512,12,2015
Huelva,Zufre,880,69.73,29.69,40.04,201512,12,2015
Huelva,Ayamonte,19690,58.97,40.74,18.23,201512,12,2015
Huelva,Beas,4190,67.59,31.97,35.62,201512,12,2015
Huelva,Berrocal,329,64.32,35.68,28.64,201512,12,2015
Huelva,Bollullos Par del Condado,14393,62.12,37.62,24.5,201512,12,2015
Huelva,Bonares,6244,65.24,34.79,30.45,201512,12,2015
Huelva,Puerto Moral,289,87.27,10.91,76.36,201512,12,2015
Huelva,Cala,1244,78.01,21.73,56.28,201512,12,2015
Huelva,Calañas,4167,67.83,32.13,35.7,201512,12,2015
Huelva,El Campillo,2144,74.62,24.85,49.77,201512,12,2015
Huelva,Campofrío,673,75.41,23.64,51.77,201512,12,2015
Huelva,Chucena,2020,60.12,39.61,20.51,201512,12,2015
Huelva,Encinasola,1304,63.16,36.71,26.45,201512,12,2015
Huelva,La Granada de Río-Tinto,214,60.14,39.13,21.01,201512,12,2015
Huelva,El Granado,557,77.5,21.94,55.56,201512,12,2015
Huelva,Galaroza,1503,65.27,34.01,31.26,201512,12,2015
Huelva,Gibraleón,12474,59.96,39.7,20.26,201512,12,2015
Huelva,Cumbres Mayores,1872,58.7,40.59,18.11,201512,12,2015
Huelva,Paymogo,1218,69.53,29.38,40.15,201512,12,2015
Huelva,Moguer,21302,53.85,45.9,7.95,201512,12,2015
Huelva,Villablanca,2958,54.82,44.29,10.53,201512,12,2015
Huelva,Cumbres de San Bartolomé,426,52.61,47.39,5.22,201512,12,2015
Huelva,Nerva,5547,79.52,20.41,59.11,201512,12,2015
Huelva,Fuenteheridos,625,77.97,22.03,55.94,201512,12,2015
Huelva,Escacena del Campo,2082,67.7,31.86,35.84,201512,12,2015
Huelva,Niebla,4004,62.37,36.86,25.51,201512,12,2015
Huelva,Rociana del Condado,7691,62.03,37.3,24.73,201512,12,2015
Huelva,Punta Umbría,14934,55.13,44.31,10.82,201512,12,2015
Huelva,San Bartolomé de la Torre,3658,77.14,22.47,54.67,201512,12,2015
Huelva,Rosal de la Frontera,1775,57.24,42.12,15.12,201512,12,2015
Huelva,Sanlúcar de Guadiana,447,44.9,55.1,-10.2,201512,12,2015
Huelva,San Juan del Puerto,8743,63.76,35.77,27.99,201512,12,2015
Huelva,Santa Ana la Real,534,83.17,16.83,66.34,201512,12,2015
Huelva,San Silvestre de Guzmán,692,71.6,28.15,43.45,201512,12,2015
Huelva,Santa Olalla del Cala,2002,65.79,34.3,31.49,201512,12,2015
Huelva,Santa Bárbara de Casa,1093,61.32,36.36,24.96,201512,12,2015
Huelva,Arroyomolinos de León,998,71.53,27.39,44.14,201512,12,2015
Huelva,El Almendro,846,89.71,10.1,79.61,201512,12,2015
Huelva,Aljaraque,19857,50.17,49.57,0.6,201512,12,2015
Huelva,Alájar,798,75.91,23.24,52.67,201512,12,2015
Huelva,Cortelazor,289,69.66,29.78,39.88,201512,12,2015
Huelva,Cartaya,19168,53.8,45.52,8.28,201512,12,2015
Huelva,Cañaveral de León,416,68.49,30.67,37.82,201512,12,2015
Huelva,El Cerro de Andévalo,2460,72.07,27.71,44.36,201512,12,2015
Huelva,Almonaster la Real,1863,73.83,25.21,48.62,201512,12,2015
Huelva,Manzanilla,2118,65.06,33.67,31.39,201512,12,2015
Huelva,Lucena del Puerto,3015,52.94,46.12,6.82,201512,12,2015
Huelva,Linares de la Sierra,230,74.21,25.79,48.42,201512,12,2015
Huelva,Lepe,27054,43.23,56.73,-13.5,201512,12,2015
Huelva,Jabugo,2315,71.07,28.11,42.96,201512,12,2015
Huelva,Isla Cristina,21346,51.39,47.68,3.71,201512,12,2015
Huelva,Aroche,3205,70.34,29.16,41.18,201512,12,2015
Huelva,Hinojos,3905,63.5,36.08,27.42,201512,12,2015
Huelva,Alosno,4103,79.31,20.35,58.96,201512,12,2015
Huelva,Cortegana,5025,60.76,38.94,21.82,201512,12,2015
Huelva,La Nava,296,58.96,40.46,18.5,201512,12,2015
Huelva,Corteconcepción,556,75.87,22.67,53.2,201512,12,2015
Huelva,Huelva,147212,54.92,44.37,10.55,201512,12,2015
Huelva,Higuera de la Sierra,1352,57.3,41.86,15.44,201512,12,2015
Huelva,Hinojales,289,69.82,29.28,40.54,201512,12,2015
Huelva,Cumbres de Enmedio,48,61.11,36.11,25.0,201512,12,2015
Huelva,Almonte,23046,64.37,35.33,29.04,201512,12,2015
Huelva,La Palma del Condado,10618,37.73,62.12,-24.39,201512,12,2015
Huelva,Puebla de Guzmán,3101,77.84,21.79,56.05,201512,12,2015
Huelva,Paterna del Campo,3564,70.55,28.61,41.94,201512,12,2015
Huelva,Palos de la Frontera,10414,41.34,58.51,-17.17,201512,12,2015
Huelva,Cabezas Rubias,760,80.48,18.1,62.38,201512,12,2015
Almería,Abla,1342,52.83,46.31,6.52,201606,06,2016
Almería,Abrucena,1279,57.84,41.62,16.22,201606,06,2016
Almería,Adra,24670,37.78,61.6,-23.82,201606,06,2016
Almería,Albánchez,805,55.32,44.68,10.64,201606,06,2016
Almería,Alboloduy,653,47.8,51.51,-3.71,201606,06,2016
Almería,Albox,11429,39.63,59.61,-19.98,201606,06,2016
Almería,Alcolea,812,55.17,44.64,10.53,201606,06,2016
Almería,Alcóntar,570,30.7,68.11,-37.41,201606,06,2016
Almería,Alcudia de Monteagud,168,36.89,61.48,-24.59,201606,06,2016
Almería,Alhabia,700,60.72,38.6,22.12,201606,06,2016
Almería,Alhama de Almería,3763,57.92,40.84,17.08,201606,06,2016
Almería,Alicún,220,45.96,54.04,-8.08,201606,06,2016
Almería,Almería,194203,42.52,56.59,-14.07,201606,06,2016
Almería,Almócita,173,79.82,19.3,60.52,201606,06,2016
Almería,Alsodux,138,54.17,40.62,13.55,201606,06,2016
Almería,Antas,3195,37.5,61.26,-23.76,201606,06,2016
Almería,Arboleas,4670,45.78,53.63,-7.85,201606,06,2016
Almería,Armuña de Almanzora,332,63.76,36.24,27.52,201606,06,2016
Almería,Bacares,278,63.27,35.71,27.56,201606,06,2016
Almería,Bayárcal,336,40.61,59.39,-18.78,201606,06,2016
Almería,Bayarque,216,47.3,51.35,-4.05,201606,06,2016
Almería,Bédar,990,59.04,37.75,21.29,201606,06,2016
Almería,Beires,119,37.89,58.95,-21.06,201606,06,2016
Almería,Benahadux,4183,46.2,52.77,-6.57,201606,06,2016
Almería,Benitagla,78,21.57,78.43,-56.86,201606,06,2016
Almería,Benizalón,283,35.22,64.15,-28.93,201606,06,2016
Almería,Bentarique,258,71.58,27.89,43.69,201606,06,2016
Almería,Berja,12370,51.28,48.03,3.25,201606,06,2016
Almería,Canjáyar,1342,52.34,47.04,5.3,201606,06,2016
Almería,Cantoria,3580,57.95,41.94,16.01,201606,06,2016
Almería,Carboneras,7838,49.49,49.79,-0.3,201606,06,2016
Almería,Castro de Filabres,147,59.14,38.71,20.43,201606,06,2016
Almería,Cóbdar,183,30.3,67.68,-37.38,201606,06,2016
Almería,Cuevas del Almanzora,13292,49.29,50.09,-0.8,201606,06,2016
Almería,Chercos,275,43.43,56.57,-13.14,201606,06,2016
Almería,Chirivel,1604,52.04,47.23,4.81,201606,06,2016
Almería,Dalías,3979,51.51,47.74,3.77,201606,06,2016
Almería,Enix,437,44.96,52.52,-7.56,201606,06,2016
Almería,Felix,688,41.0,58.79,-17.79,201606,06,2016
Almería,Fines,2143,45.42,54.07,-8.65,201606,06,2016
Almería,Fiñana,2134,70.34,28.88,41.46,201606,06,2016
Almería,Fondón,1020,50.42,48.41,2.01,201606,06,2016
Almería,Gádor,3027,46.49,52.93,-6.44,201606,06,2016
Almería,Los Gallardos,2973,53.0,45.9,7.1,201606,06,2016
Almería,Garrucha,8577,44.23,54.96,-10.73,201606,06,2016
Almería,Gérgal,1093,54.97,44.3,10.67,201606,06,2016
Almería,Huécija,515,41.85,57.58,-15.73,201606,06,2016
Almería,Huércal de Almería,16823,45.45,53.24,-7.79,201606,06,2016
Almería,Huércal-Overa,18530,36.52,62.58,-26.06,201606,06,2016
Almería,Illar,380,47.69,51.6,-3.91,201606,06,2016
Almería,Instinción,458,60.71,39.29,21.42,201606,06,2016
Almería,Laroya,178,33.03,66.97,-33.94,201606,06,2016
Almería,Láujar de Andarax,1574,53.96,45.48,8.48,201606,06,2016
Almería,Líjar,431,56.76,42.86,13.9,201606,06,2016
Almería,Lubrín,1568,63.62,35.81,27.81,201606,06,2016
Almería,Lucainena de las Torres,606,39.71,58.84,-19.13,201606,06,2016
Almería,Lúcar,772,61.45,37.75,23.7,201606,06,2016
Almería,Macael,5676,49.43,49.94,-0.51,201606,06,2016
Almería,María,1285,49.35,50.39,-1.04,201606,06,2016
Almería,Mojácar,6825,38.38,60.92,-22.54,201606,06,2016
Almería,Nacimiento,501,55.32,42.2,13.12,201606,06,2016
Almería,Níjar,28056,39.4,60.01,-20.61,201606,06,2016
Almería,Ohanes,669,63.76,35.55,28.21,201606,06,2016
Almería,Olula de Castro,190,45.39,54.61,-9.22,201606,06,2016
Almería,Olula del Río,6259,46.35,52.78,-6.43,201606,06,2016
Almería,Oria,2428,45.97,53.69,-7.72,201606,06,2016
Almería,Padules,464,65.28,33.83,31.45,201606,06,2016
Almería,Partaloa,673,28.98,70.2,-41.22,201606,06,2016
Almería,Paterna del Río,376,45.06,54.08,-9.02,201606,06,2016
Almería,Pechina,3860,51.95,46.89,5.06,201606,06,2016
Almería,Pulpí,8762,43.12,56.23,-13.11,201606,06,2016
Almería,Purchena,1686,57.94,41.1,16.84,201606,06,2016
Almería,Rágol,338,28.35,70.88,-42.53,201606,06,2016
Almería,Rioja,1374,60.19,38.74,21.45,201606,06,2016
Almería,Roquetas de Mar,90623,37.52,61.62,-24.1,201606,06,2016
Almería,Santa Cruz de Marchena,254,41.98,56.17,-14.19,201606,06,2016
Almería,Santa Fe de Mondújar,448,70.03,29.62,40.41,201606,06,2016
Almería,Senés,330,37.0,63.0,-26.0,201606,06,2016
Almería,Serón,2167,57.41,42.14,15.27,201606,06,2016
Almería,Sierro,392,37.65,61.54,-23.89,201606,06,2016
Almería,Somontín,492,39.87,59.47,-19.6,201606,06,2016
Almería,Sorbas,2608,38.25,61.02,-22.77,201606,06,2016
Almería,Suflí,252,37.78,62.22,-24.44,201606,06,2016
Almería,Tabernas,3668,55.03,44.0,11.03,201606,06,2016
Almería,Taberno,1000,41.12,58.69,-17.57,201606,06,2016
Almería,Tahal,396,58.97,41.03,17.94,201606,06,2016
Almería,Terque,417,67.04,30.71,36.33,201606,06,2016
Almería,Tíjola,3701,44.7,54.78,-10.08,201606,06,2016
