,Municipio,variable,value
29435,Tocina,septiembre_2013,9.5
29436,Tolox,septiembre_2013,11.15
29437,Torreblascopedro,septiembre_2013,6.42
29438,Torreperogil,septiembre_2013,13.18
29439,Trebujena,septiembre_2013,15.79
29440,Trigueros,septiembre_2013,12.99
29441,Turre,septiembre_2013,8.59
29442,Tíjola,septiembre_2013,10.34
29443,Ugíjar,septiembre_2013,9.55
29444,Umbrete,septiembre_2013,11.94
29445,Valdepeñas de Jaén,septiembre_2013,3.49
29446,Valencina de la Concepción,septiembre_2013,12.02
29447,Valle de Abdalajís,septiembre_2013,11.25
29448,Valle del Zalabí,septiembre_2013,6.29
29449,Vegas del Genil,septiembre_2013,12.82
29450,Viator,septiembre_2013,13.07
29451,Vilches,septiembre_2013,11.83
29452,Villa de Otura,septiembre_2013,10.51
29453,Villa del Río,septiembre_2013,12.43
29454,Villablanca,septiembre_2013,8.27
29455,Villafranca de Córdoba,septiembre_2013,13.25
29456,Villalba del Alcor,septiembre_2013,9.99
29457,Villamanrique de la Condesa,septiembre_2013,7.57
29458,Villanueva Mesía,septiembre_2013,6.76
29459,Villanueva de Algaidas,septiembre_2013,6.26
29460,Villanueva de Córdoba,septiembre_2013,9.0
29461,Villanueva de la Reina,septiembre_2013,8.54
29462,Villanueva de los Castillejos,septiembre_2013,11.09
29463,Villanueva del Ariscal,septiembre_2013,14.72
29464,Villanueva del Arzobispo,septiembre_2013,5.34
29465,Villanueva del Rosario,septiembre_2013,11.54
29466,Villanueva del Río y Minas,septiembre_2013,13.27
29467,Villanueva del Trabuco,septiembre_2013,8.98
29468,Villarrasa,septiembre_2013,7.98
29469,Villatorres,septiembre_2013,6.53
29470,Villaverde del Río,septiembre_2013,10.15
29471,Villaviciosa de Córdoba,septiembre_2013,12.65
29472,Vélez de Benaudalla,septiembre_2013,10.76
29473,Vélez-Blanco,septiembre_2013,5.13
29474,Vélez-Rubio,septiembre_2013,7.97
29475,Yunquera,septiembre_2013,17.41
29476,Zafarraya,septiembre_2013,7.47
29477,Zalamea la Real,septiembre_2013,15.2
29478,Zurgena,septiembre_2013,6.56
29479,Zújar,septiembre_2013,6.89
29480,Órgiva,septiembre_2013,11.99
29481,Adamuz,octubre_2013,9.2
29482,Alameda,octubre_2013,6.87
29483,Albaida del Aljarafe,octubre_2013,16.34
29484,Albuñol,octubre_2013,9.29
29485,Alcalá de los Gazules,octubre_2013,17.8
29486,Alcalá del Río,octubre_2013,12.44
29487,Alcalá del Valle,octubre_2013,7.93
29488,Alcolea del Río,octubre_2013,6.43
29489,Alfacar,octubre_2013,12.5
29490,Algarinejo,octubre_2013,3.47
29491,Algarrobo,octubre_2013,10.06
29492,Algodonales,octubre_2013,11.35
29493,Alhama de Almería,octubre_2013,12.92
29494,Alhama de Granada,octubre_2013,9.03
29495,Alhendín,octubre_2013,14.16
29496,Almargen,octubre_2013,8.56
29497,Almedinilla,octubre_2013,6.92
29498,Almensilla,octubre_2013,12.97
29499,Almodóvar del Río,octubre_2013,14.69
29500,Almogía,octubre_2013,13.39
29501,Alosno,octubre_2013,13.82
29502,Alozaina,octubre_2013,13.42
29503,Antas,octubre_2013,5.6
29504,Aracena,octubre_2013,13.47
29505,Arboleas,octubre_2013,3.39
29506,Archidona,octubre_2013,9.7
29507,Ardales,octubre_2013,10.12
29508,Arenas del Rey,octubre_2013,6.43
29509,Arjona,octubre_2013,7.53
29510,Arjonilla,octubre_2013,6.7
29511,Aroche,octubre_2013,8.72
29512,Arriate,octubre_2013,14.21
29513,Arroyo del Ojanco,octubre_2013,6.23
29514,Aznalcázar,octubre_2013,10.45
29515,Aznalcóllar,octubre_2013,15.16
29516,Badolatosa,octubre_2013,5.18
29517,Baños de la Encina,octubre_2013,14.67
29518,Beas,octubre_2013,9.32
29519,Beas de Segura,octubre_2013,9.73
29520,Bedmar y Garcíez,octubre_2013,6.94
29521,Begíjar,octubre_2013,9.44
29522,Belalcázar,octubre_2013,13.79
29523,Belmez,octubre_2013,15.51
29524,Benacazón,octubre_2013,11.94
29525,Benahadux,octubre_2013,13.43
29526,Benahavís,octubre_2013,3.56
29527,Benalup-Casas Viejas,octubre_2013,21.3
29528,Benalúa,octubre_2013,13.97
29529,Benamaurel,octubre_2013,6.46
29530,Benamejí,octubre_2013,7.26
29531,Benamocarra,octubre_2013,8.79
29532,Bollullos de la Mitación,octubre_2013,12.97
29533,Bonares,octubre_2013,6.54
29534,Bornos,octubre_2013,13.06
29535,Bujalance,octubre_2013,9.39
29536,Burguillos,octubre_2013,13.06
29537,Cabra del Santo Cristo,octubre_2013,8.62
29538,Calañas,octubre_2013,15.85
29539,Cambil,octubre_2013,8.21
29540,Campillo de Arenas,octubre_2013,6.36
29541,Campillos,octubre_2013,11.85
29542,Canena,octubre_2013,7.98
29543,Caniles,octubre_2013,8.05
29544,Canillas de Aceituno,octubre_2013,10.21
29545,Cantillana,octubre_2013,10.76
29546,Cantoria,octubre_2013,8.79
29547,Carboneras,octubre_2013,10.44
29548,Carcabuey,octubre_2013,6.97
29549,Carrión de los Céspedes,octubre_2013,9.71
29550,Casabermeja,octubre_2013,10.87
29551,Casarabonela,octubre_2013,11.26
29552,Casares,octubre_2013,8.19
29553,Casariche,octubre_2013,7.3
29554,Castellar,octubre_2013,6.93
29555,Castellar de la Frontera,octubre_2013,15.95
29556,Castilblanco de los Arroyos,octubre_2013,14.29
29557,Castilleja de Guzmán,octubre_2013,9.52
29558,Castillo de Locubín,octubre_2013,4.04
29559,Castril,octubre_2013,6.04
29560,Castro del Río,octubre_2013,7.83
29561,Cazalla de la Sierra,octubre_2013,11.52
29562,Cazorla,octubre_2013,9.43
29563,Cañada Rosal,octubre_2013,8.42
29564,Cañete de las Torres,octubre_2013,8.62
29565,Cañete la Real,octubre_2013,10.71
29566,Cenes de la Vega,octubre_2013,12.99
29567,Chauchina,octubre_2013,12.25
29568,Chucena,octubre_2013,7.0
29569,Churriana de la Vega,octubre_2013,13.99
29570,Cijuela,octubre_2013,14.4
29571,Cogollos de la Vega,octubre_2013,11.41
29572,Colmenar,octubre_2013,12.36
29573,Constantina,octubre_2013,8.6
29574,Cortegana,octubre_2013,13.03
29575,Cortes de Baza,octubre_2013,5.31
29576,Cortes de la Frontera,octubre_2013,16.35
29577,Cuevas de San Marcos,octubre_2013,7.77
29578,Cuevas del Campo,octubre_2013,6.09
29579,Cumbres Mayores,octubre_2013,15.1
29580,Cájar,octubre_2013,9.2
29581,Cómpeta,octubre_2013,9.19
29582,Cúllar,octubre_2013,6.2
29583,Cúllar Vega,octubre_2013,12.82
29584,Dalías,octubre_2013,8.89
29585,Deifontes,octubre_2013,11.09
29586,Dos Torres,octubre_2013,13.43
29587,Doña Mencía,octubre_2013,8.11
29588,Dúrcal,octubre_2013,13.53
29589,El Bosque,octubre_2013,14.95
29590,El Burgo,octubre_2013,12.79
29591,El Campillo,octubre_2013,16.46
29592,El Carpio,octubre_2013,14.25
29593,El Cerro de Andévalo,octubre_2013,11.25
29594,El Coronil,octubre_2013,8.96
29595,El Cuervo de Sevilla,octubre_2013,15.05
29596,El Pedroso,octubre_2013,15.91
29597,El Rubio,octubre_2013,7.07
29598,El Saucejo,octubre_2013,7.96
29599,El Viso,octubre_2013,10.36
29600,Encinas Reales,octubre_2013,8.97
29601,Escacena del Campo,octubre_2013,9.99
29602,Espartinas,octubre_2013,8.86
29603,Espejo,octubre_2013,5.13
29604,Espera,octubre_2013,13.2
29605,Espiel,octubre_2013,14.52
29606,Fernán-Núñez,octubre_2013,12.38
29607,Fines,octubre_2013,15.02
29608,Fiñana,octubre_2013,10.79
29609,Frigiliana,octubre_2013,9.81
29610,Fuensanta de Martos,octubre_2013,6.45
29611,Fuente Obejuna,octubre_2013,18.04
29612,Fuente Vaqueros,octubre_2013,13.13
29613,Fuente de Piedra,octubre_2013,6.62
29614,Fuentes de Andalucía,octubre_2013,7.65
29615,Garrucha,octubre_2013,11.95
29616,Gelves,octubre_2013,13.1
29617,Gerena,octubre_2013,13.17
29618,Gilena,octubre_2013,4.9
29619,Grazalema,octubre_2013,14.42
29620,Guadahortuna,octubre_2013,11.2
29621,Guadalcanal,octubre_2013,9.33
29622,Gualchos,octubre_2013,7.18
29623,Guaro,octubre_2013,10.9
29624,Guarromán,octubre_2013,16.44
29625,Guillena,octubre_2013,14.87
29626,Gádor,octubre_2013,16.03
29627,Gójar,octubre_2013,10.76
29628,Güejar Sierra,octubre_2013,9.4
29629,Güevéjar,octubre_2013,15.04
29630,Herrera,octubre_2013,5.7
29631,Hinojos,octubre_2013,8.3
29632,Hinojosa del Duque,octubre_2013,15.76
29633,Hornachuelos,octubre_2013,8.51
29634,Huelma,octubre_2013,10.6
29635,Huesa,octubre_2013,3.2
29636,Humilladero,octubre_2013,8.54
29637,Huéscar,octubre_2013,9.2
29638,Huétor Tájar,octubre_2013,8.87
29639,Huévar del Aljarafe,octubre_2013,10.72
29640,Ibros,octubre_2013,10.07
29641,Isla Mayor,octubre_2013,7.5
29642,Iznalloz,octubre_2013,10.99
29643,Iznájar,octubre_2013,4.93
29644,Jabalquinto,octubre_2013,8.13
29645,Jabugo,octubre_2013,16.04
29646,Jamilena,octubre_2013,9.3
29647,Jimena de la Frontera,octubre_2013,13.55
29648,Jun,octubre_2013,11.19
29649,La Campana,octubre_2013,6.53
29650,La Guardia de Jaén,octubre_2013,7.67
29651,La Luisiana,octubre_2013,9.65
29652,La Mojonera,octubre_2013,8.96
29653,La Palma del Condado,octubre_2013,11.15
29654,La Puebla de los Infantes,octubre_2013,5.74
29655,La Puerta de Segura,octubre_2013,7.87
29656,La Rambla,octubre_2013,9.01
29657,La Roda de Andalucía,octubre_2013,7.38
29658,Lanjarón,octubre_2013,11.16
29659,Lantejuela,octubre_2013,0.0
29660,Lecrín,octubre_2013,7.57
29661,Lopera,octubre_2013,7.26
29662,Los Corrales,octubre_2013,6.52
29663,Los Gallardos,octubre_2013,7.87
29664,Los Molares,octubre_2013,13.12
29665,Los Villares,octubre_2013,5.57
29666,Lucena del Puerto,octubre_2013,5.23
29667,Luque,octubre_2013,8.95
29668,Láchar,octubre_2013,13.3
29669,Macael,octubre_2013,14.67
29670,Manilva,octubre_2013,9.52
29671,Manzanilla,octubre_2013,7.33
29672,Marinaleda,octubre_2013,4.04
29673,Marmolejo,octubre_2013,10.09
29674,Martín de la Jara,octubre_2013,6.11
29675,Mengíbar,octubre_2013,12.8
29676,Minas de Riotinto,octubre_2013,14.82
29677,Moclín,octubre_2013,8.41
29678,Mojácar,octubre_2013,5.93
29679,Mollina,octubre_2013,6.77
29680,Molvízar,octubre_2013,7.85
29681,Monachil,octubre_2013,12.71
29682,Monda,octubre_2013,12.67
29683,Montalbán de Córdoba,octubre_2013,3.69
29684,Montefrío,octubre_2013,6.37
29685,Montejícar,octubre_2013,5.98
29686,Montellano,octubre_2013,9.0
29687,Montemayor,octubre_2013,10.69
29688,Montoro,octubre_2013,13.1
29689,Monturque,octubre_2013,6.33
29690,Moraleda de Zafayona,octubre_2013,9.25
29691,Moriles,octubre_2013,8.14
29692,Navas de San Juan,octubre_2013,7.56
29693,Nerva,octubre_2013,17.72
29694,Niebla,octubre_2013,13.0
29695,Noalejo,octubre_2013,3.88
29696,Nueva Carteya,octubre_2013,5.95
29697,Ojén,octubre_2013,10.72
29698,Olivares,octubre_2013,14.75
29699,Olula del Río,octubre_2013,14.32
29700,Olvera,octubre_2013,9.35
29701,Orcera,octubre_2013,8.32
29702,Oria,octubre_2013,4.69
29703,Padul,octubre_2013,13.76
29704,Palomares del Río,octubre_2013,11.23
29705,Palos de la Frontera,octubre_2013,11.83
29706,Paradas,octubre_2013,7.81
29707,Paterna de Rivera,octubre_2013,23.05
29708,Paterna del Campo,octubre_2013,6.66
29709,Peal de Becerro,octubre_2013,7.08
29710,Pechina,octubre_2013,14.69
29711,Pedrera,octubre_2013,7.74
29712,Pedro Abad,octubre_2013,15.55
29713,Pegalajar,octubre_2013,9.6
29714,Periana,octubre_2013,10.36
29715,Peñaflor,octubre_2013,6.23
29716,Pizarra,octubre_2013,15.75
29717,Porcuna,octubre_2013,5.1
29718,Posadas,octubre_2013,11.03
29719,Pozo Alcón,octubre_2013,10.59
29720,Prado del Rey,octubre_2013,19.87
29721,Pruna,octubre_2013,5.45
29722,Puebla de Don Fadrique,octubre_2013,6.79
29723,Puebla de Guzmán,octubre_2013,12.73
29724,Puente de Génave,octubre_2013,8.01
29725,Puerto Serrano,octubre_2013,8.35
29726,Pulianas,octubre_2013,15.13
29727,Pulpí,octubre_2013,5.3
29728,Purullena,octubre_2013,12.72
29729,Quesada,octubre_2013,7.47
29730,Riogordo,octubre_2013,10.02
29731,Rociana del Condado,octubre_2013,7.45
29732,Rus,octubre_2013,13.05
29733,Sabiote,octubre_2013,11.1
29734,Salar,octubre_2013,9.18
29735,Salteras,octubre_2013,11.87
29736,San Bartolomé de la Torre,octubre_2013,9.81
29737,San José del Valle,octubre_2013,16.5
29738,San Juan del Puerto,octubre_2013,12.07
29739,Santa Olalla del Cala,octubre_2013,10.92
29740,Santaella,octubre_2013,6.53
29741,Santiago-Pontones,octubre_2013,6.24
29742,Santiponce,octubre_2013,16.57
29743,Santisteban del Puerto,octubre_2013,7.5
29744,Santo Tomé,octubre_2013,6.01
29745,Serón,octubre_2013,7.6
29746,Setenil de las Bodegas,octubre_2013,11.06
29747,Sierra de Yeguas,octubre_2013,7.8
29748,Siles,octubre_2013,7.83
29749,Sorbas,octubre_2013,8.68
29750,Tabernas,octubre_2013,12.04
29751,Teba,octubre_2013,9.94
29752,Tocina,octubre_2013,9.12
29753,Tolox,octubre_2013,11.29
29754,Torreblascopedro,octubre_2013,7.35
29755,Torreperogil,octubre_2013,13.57
29756,Trebujena,octubre_2013,16.57
29757,Trigueros,octubre_2013,13.36
29758,Turre,octubre_2013,9.9
29759,Tíjola,octubre_2013,10.21
29760,Ugíjar,octubre_2013,9.7
29761,Umbrete,octubre_2013,13.13
29762,Valdepeñas de Jaén,octubre_2013,3.76
29763,Valencina de la Concepción,octubre_2013,12.23
29764,Valle de Abdalajís,octubre_2013,10.14
29765,Valle del Zalabí,octubre_2013,6.24
29766,Vegas del Genil,octubre_2013,12.89
29767,Viator,octubre_2013,12.93
29768,Vilches,octubre_2013,11.54
29769,Villa de Otura,octubre_2013,10.88
29770,Villa del Río,octubre_2013,12.85
29771,Villablanca,octubre_2013,7.64
29772,Villafranca de Córdoba,octubre_2013,13.74
29773,Villalba del Alcor,octubre_2013,10.1
29774,Villamanrique de la Condesa,octubre_2013,8.12
29775,Villanueva Mesía,octubre_2013,6.57
29776,Villanueva de Algaidas,octubre_2013,5.66
29777,Villanueva de Córdoba,octubre_2013,9.26
29778,Villanueva de la Reina,octubre_2013,8.75
29779,Villanueva de los Castillejos,octubre_2013,10.51
29780,Villanueva del Ariscal,octubre_2013,15.41
29781,Villanueva del Arzobispo,octubre_2013,6.02
29782,Villanueva del Rosario,octubre_2013,10.87
29783,Villanueva del Río y Minas,octubre_2013,13.78
29784,Villanueva del Trabuco,octubre_2013,8.82
29785,Villarrasa,octubre_2013,8.52
29786,Villatorres,octubre_2013,7.13
29787,Villaverde del Río,octubre_2013,9.81
29788,Villaviciosa de Córdoba,octubre_2013,12.56
29789,Vélez de Benaudalla,octubre_2013,9.41
29790,Vélez-Blanco,octubre_2013,5.28
29791,Vélez-Rubio,octubre_2013,7.65
29792,Yunquera,octubre_2013,18.57
29793,Zafarraya,octubre_2013,9.34
29794,Zalamea la Real,octubre_2013,15.5
29795,Zurgena,octubre_2013,6.75
29796,Zújar,octubre_2013,7.99
29797,Órgiva,octubre_2013,12.42
29798,Adamuz,noviembre_2013,6.18
29799,Alameda,noviembre_2013,6.87
29800,Albaida del Aljarafe,noviembre_2013,16.31
29801,Albuñol,noviembre_2013,7.88
29802,Alcalá de los Gazules,noviembre_2013,17.43
29803,Alcalá del Río,noviembre_2013,12.87
29804,Alcalá del Valle,noviembre_2013,7.91
29805,Alcolea del Río,noviembre_2013,5.88
29806,Alfacar,noviembre_2013,12.19
29807,Algarinejo,noviembre_2013,3.3
29808,Algarrobo,noviembre_2013,10.17
29809,Algodonales,noviembre_2013,11.63
29810,Alhama de Almería,noviembre_2013,13.08
29811,Alhama de Granada,noviembre_2013,9.05
29812,Alhendín,noviembre_2013,14.25
29813,Almargen,noviembre_2013,8.12
29814,Almedinilla,noviembre_2013,6.2
29815,Almensilla,noviembre_2013,13.3
29816,Almodóvar del Río,noviembre_2013,13.97
29817,Almogía,noviembre_2013,13.15
29818,Alosno,noviembre_2013,15.32
29819,Alozaina,noviembre_2013,13.1
29820,Antas,noviembre_2013,5.69
29821,Aracena,noviembre_2013,13.56
29822,Arboleas,noviembre_2013,3.22
29823,Archidona,noviembre_2013,8.97
29824,Ardales,noviembre_2013,9.93
29825,Arenas del Rey,noviembre_2013,6.58
29826,Arjona,noviembre_2013,6.85
29827,Arjonilla,noviembre_2013,5.54
29828,Aroche,noviembre_2013,8.2
29829,Arriate,noviembre_2013,14.85
29830,Arroyo del Ojanco,noviembre_2013,5.59
29831,Aznalcázar,noviembre_2013,10.5
29832,Aznalcóllar,noviembre_2013,16.56
29833,Badolatosa,noviembre_2013,5.31
29834,Baños de la Encina,noviembre_2013,13.7
29835,Beas,noviembre_2013,8.46
29836,Beas de Segura,noviembre_2013,9.64
29837,Bedmar y Garcíez,noviembre_2013,4.75
29838,Begíjar,noviembre_2013,8.55
29839,Belalcázar,noviembre_2013,13.85
29840,Belmez,noviembre_2013,15.35
29841,Benacazón,noviembre_2013,12.36
29842,Benahadux,noviembre_2013,12.81
29843,Benahavís,noviembre_2013,3.71
29844,Benalup-Casas Viejas,noviembre_2013,22.07
29845,Benalúa,noviembre_2013,15.3
29846,Benamaurel,noviembre_2013,6.5
29847,Benamejí,noviembre_2013,7.23
29848,Benamocarra,noviembre_2013,9.24
29849,Bollullos de la Mitación,noviembre_2013,13.07
29850,Bonares,noviembre_2013,6.51
29851,Bornos,noviembre_2013,13.81
29852,Bujalance,noviembre_2013,8.21
29853,Burguillos,noviembre_2013,13.79
29854,Cabra del Santo Cristo,noviembre_2013,8.07
29855,Calañas,noviembre_2013,16.61
29856,Cambil,noviembre_2013,7.38
29857,Campillo de Arenas,noviembre_2013,5.61
29858,Campillos,noviembre_2013,10.99
29859,Canena,noviembre_2013,7.93
29860,Caniles,noviembre_2013,7.81
29861,Canillas de Aceituno,noviembre_2013,9.78
29862,Cantillana,noviembre_2013,10.94
29863,Cantoria,noviembre_2013,8.3
29864,Carboneras,noviembre_2013,10.27
29865,Carcabuey,noviembre_2013,6.26
29866,Carrión de los Céspedes,noviembre_2013,10.06
29867,Casabermeja,noviembre_2013,10.74
29868,Casarabonela,noviembre_2013,10.41
29869,Casares,noviembre_2013,8.85
29870,Casariche,noviembre_2013,6.35
29871,Castellar,noviembre_2013,6.82
29872,Castellar de la Frontera,noviembre_2013,15.53
29873,Castilblanco de los Arroyos,noviembre_2013,14.46
29874,Castilleja de Guzmán,noviembre_2013,9.27
29875,Castillo de Locubín,noviembre_2013,4.35
29876,Castril,noviembre_2013,5.87
29877,Castro del Río,noviembre_2013,5.57
29878,Cazalla de la Sierra,noviembre_2013,10.98
29879,Cazorla,noviembre_2013,8.92
29880,Cañada Rosal,noviembre_2013,7.6
29881,Cañete de las Torres,noviembre_2013,6.28
29882,Cañete la Real,noviembre_2013,9.77
29883,Cenes de la Vega,noviembre_2013,12.43
29884,Chauchina,noviembre_2013,12.57
29885,Chucena,noviembre_2013,7.0
29886,Churriana de la Vega,noviembre_2013,13.99
29887,Cijuela,noviembre_2013,14.63
29888,Cogollos de la Vega,noviembre_2013,10.81
29889,Colmenar,noviembre_2013,11.28
29890,Constantina,noviembre_2013,8.79
29891,Cortegana,noviembre_2013,12.8
29892,Cortes de Baza,noviembre_2013,5.22
29893,Cortes de la Frontera,noviembre_2013,15.83
29894,Cuevas de San Marcos,noviembre_2013,7.2
29895,Cuevas del Campo,noviembre_2013,6.71
29896,Cumbres Mayores,noviembre_2013,15.04
29897,Cájar,noviembre_2013,9.24
29898,Cómpeta,noviembre_2013,9.06
29899,Cúllar,noviembre_2013,6.33
29900,Cúllar Vega,noviembre_2013,12.89
29901,Dalías,noviembre_2013,8.46
29902,Deifontes,noviembre_2013,10.04
29903,Dos Torres,noviembre_2013,12.59
29904,Doña Mencía,noviembre_2013,7.21
29905,Dúrcal,noviembre_2013,13.35
29906,El Bosque,noviembre_2013,14.23
29907,El Burgo,noviembre_2013,11.76
29908,El Campillo,noviembre_2013,15.81
29909,El Carpio,noviembre_2013,13.2
29910,El Cerro de Andévalo,noviembre_2013,11.42
29911,El Coronil,noviembre_2013,10.08
29912,El Cuervo de Sevilla,noviembre_2013,15.45
29913,El Pedroso,noviembre_2013,15.59
29914,El Rubio,noviembre_2013,6.51
29915,El Saucejo,noviembre_2013,7.37
29916,El Viso,noviembre_2013,8.67
29917,Encinas Reales,noviembre_2013,9.14
29918,Escacena del Campo,noviembre_2013,10.82
29919,Espartinas,noviembre_2013,8.84
29920,Espejo,noviembre_2013,4.16
29921,Espera,noviembre_2013,13.0
29922,Espiel,noviembre_2013,13.34
29923,Fernán-Núñez,noviembre_2013,11.67
29924,Fines,noviembre_2013,14.97
29925,Fiñana,noviembre_2013,10.44
29926,Frigiliana,noviembre_2013,10.52
29927,Fuensanta de Martos,noviembre_2013,6.94
29928,Fuente Obejuna,noviembre_2013,17.91
29929,Fuente Vaqueros,noviembre_2013,13.69
29930,Fuente de Piedra,noviembre_2013,6.04
29931,Fuentes de Andalucía,noviembre_2013,7.79
29932,Garrucha,noviembre_2013,12.88
29933,Gelves,noviembre_2013,12.79
29934,Gerena,noviembre_2013,13.38
29935,Gilena,noviembre_2013,4.85
29936,Grazalema,noviembre_2013,14.74
29937,Guadahortuna,noviembre_2013,11.1
29938,Guadalcanal,noviembre_2013,8.81
29939,Gualchos,noviembre_2013,5.88
29940,Guaro,noviembre_2013,10.11
29941,Guarromán,noviembre_2013,15.97
29942,Guillena,noviembre_2013,15.23
29943,Gádor,noviembre_2013,15.72
29944,Gójar,noviembre_2013,10.71
29945,Güejar Sierra,noviembre_2013,9.51
29946,Güevéjar,noviembre_2013,14.3
29947,Herrera,noviembre_2013,5.79
29948,Hinojos,noviembre_2013,8.48
29949,Hinojosa del Duque,noviembre_2013,15.85
29950,Hornachuelos,noviembre_2013,8.04
29951,Huelma,noviembre_2013,9.18
29952,Huesa,noviembre_2013,3.24
29953,Humilladero,noviembre_2013,8.6
29954,Huéscar,noviembre_2013,9.28
29955,Huétor Tájar,noviembre_2013,8.52
29956,Huévar del Aljarafe,noviembre_2013,10.76
29957,Ibros,noviembre_2013,9.78
29958,Isla Mayor,noviembre_2013,9.94
29959,Iznalloz,noviembre_2013,10.53
29960,Iznájar,noviembre_2013,4.76
29961,Jabalquinto,noviembre_2013,7.57
29962,Jabugo,noviembre_2013,15.78
29963,Jamilena,noviembre_2013,8.1
29964,Jimena de la Frontera,noviembre_2013,13.18
29965,Jun,noviembre_2013,11.33
29966,La Campana,noviembre_2013,6.89
29967,La Guardia de Jaén,noviembre_2013,7.8
29968,La Luisiana,noviembre_2013,8.9
29969,La Mojonera,noviembre_2013,8.42
29970,La Palma del Condado,noviembre_2013,11.11
29971,La Puebla de los Infantes,noviembre_2013,5.42
29972,La Puerta de Segura,noviembre_2013,6.75
29973,La Rambla,noviembre_2013,8.38
29974,La Roda de Andalucía,noviembre_2013,7.12
29975,Lanjarón,noviembre_2013,11.16
29976,Lantejuela,noviembre_2013,0.0
29977,Lecrín,noviembre_2013,7.88
29978,Lopera,noviembre_2013,6.36
29979,Los Corrales,noviembre_2013,6.65
29980,Los Gallardos,noviembre_2013,8.6
29981,Los Molares,noviembre_2013,13.86
29982,Los Villares,noviembre_2013,5.16
29983,Lucena del Puerto,noviembre_2013,5.92
29984,Luque,noviembre_2013,6.84
29985,Láchar,noviembre_2013,12.99
29986,Macael,noviembre_2013,15.53
29987,Manilva,noviembre_2013,9.9
29988,Manzanilla,noviembre_2013,7.7
29989,Marinaleda,noviembre_2013,4.26
29990,Marmolejo,noviembre_2013,9.4
29991,Martín de la Jara,noviembre_2013,6.75
29992,Mengíbar,noviembre_2013,11.8
29993,Minas de Riotinto,noviembre_2013,14.25
29994,Moclín,noviembre_2013,7.5
29995,Mojácar,noviembre_2013,6.93
29996,Mollina,noviembre_2013,7.44
29997,Molvízar,noviembre_2013,7.14
29998,Monachil,noviembre_2013,12.57
29999,Monda,noviembre_2013,13.39
30000,Montalbán de Córdoba,noviembre_2013,3.78
30001,Montefrío,noviembre_2013,6.18
30002,Montejícar,noviembre_2013,5.76
30003,Montellano,noviembre_2013,9.37
30004,Montemayor,noviembre_2013,9.61
30005,Montoro,noviembre_2013,9.87
30006,Monturque,noviembre_2013,6.78
30007,Moraleda de Zafayona,noviembre_2013,8.23
30008,Moriles,noviembre_2013,8.65
30009,Navas de San Juan,noviembre_2013,6.68
30010,Nerva,noviembre_2013,16.87
30011,Niebla,noviembre_2013,12.63
30012,Noalejo,noviembre_2013,3.23
30013,Nueva Carteya,noviembre_2013,5.03
30014,Ojén,noviembre_2013,10.72
30015,Olivares,noviembre_2013,15.52
30016,Olula del Río,noviembre_2013,14.54
30017,Olvera,noviembre_2013,8.11
30018,Orcera,noviembre_2013,8.32
30019,Oria,noviembre_2013,4.69
30020,Padul,noviembre_2013,13.43
30021,Palomares del Río,noviembre_2013,10.97
30022,Palos de la Frontera,noviembre_2013,15.0
30023,Paradas,noviembre_2013,8.06
30024,Paterna de Rivera,noviembre_2013,23.47
30025,Paterna del Campo,noviembre_2013,6.72
30026,Peal de Becerro,noviembre_2013,6.0
30027,Pechina,noviembre_2013,14.94
30028,Pedrera,noviembre_2013,7.16
30029,Pedro Abad,noviembre_2013,12.87
30030,Pegalajar,noviembre_2013,8.82
30031,Periana,noviembre_2013,10.67
30032,Peñaflor,noviembre_2013,6.15
30033,Pizarra,noviembre_2013,15.65
30034,Porcuna,noviembre_2013,5.05
30035,Posadas,noviembre_2013,10.58
30036,Pozo Alcón,noviembre_2013,10.78
30037,Prado del Rey,noviembre_2013,19.95
30038,Pruna,noviembre_2013,5.6
30039,Puebla de Don Fadrique,noviembre_2013,6.75
30040,Puebla de Guzmán,noviembre_2013,12.89
30041,Puente de Génave,noviembre_2013,7.21
30042,Puerto Serrano,noviembre_2013,8.54
30043,Pulianas,noviembre_2013,15.23
30044,Pulpí,noviembre_2013,5.07
30045,Purullena,noviembre_2013,12.39
30046,Quesada,noviembre_2013,6.84
30047,Riogordo,noviembre_2013,9.41
30048,Rociana del Condado,noviembre_2013,8.37
30049,Rus,noviembre_2013,13.29
30050,Sabiote,noviembre_2013,10.14
30051,Salar,noviembre_2013,7.65
30052,Salteras,noviembre_2013,11.98
30053,San Bartolomé de la Torre,noviembre_2013,10.3
30054,San José del Valle,noviembre_2013,15.94
30055,San Juan del Puerto,noviembre_2013,12.22
30056,Santa Olalla del Cala,noviembre_2013,11.57
30057,Santaella,noviembre_2013,6.02
30058,Santiago-Pontones,noviembre_2013,5.87
30059,Santiponce,noviembre_2013,16.91
30060,Santisteban del Puerto,noviembre_2013,7.15
30061,Santo Tomé,noviembre_2013,5.88
30062,Serón,noviembre_2013,7.77
30063,Setenil de las Bodegas,noviembre_2013,9.88
30064,Sierra de Yeguas,noviembre_2013,7.86
30065,Siles,noviembre_2013,7.42
30066,Sorbas,noviembre_2013,8.97
30067,Tabernas,noviembre_2013,12.91
30068,Teba,noviembre_2013,8.06
30069,Tocina,noviembre_2013,8.9
30070,Tolox,noviembre_2013,11.76
30071,Torreblascopedro,noviembre_2013,6.99
30072,Torreperogil,noviembre_2013,12.71
