,Municipio,variable,value
10656,Estepona,octubre_2012,11.87
10657,Fuengirola,octubre_2012,10.8
10658,Fuente Palmera,octubre_2012,8.66
10659,Gibraleón,octubre_2012,13.11
10660,Gines,octubre_2012,11.26
10661,Guadix,octubre_2012,11.95
10662,Huércal de Almería,octubre_2012,13.93
10663,Huércal-Overa,octubre_2012,10.52
10664,Huétor Vega,octubre_2012,11.09
10665,Illora,octubre_2012,8.14
10666,Isla Cristina,octubre_2012,12.03
10667,Jódar,octubre_2012,7.56
10668,La Algaba,octubre_2012,16.5
10669,La Carlota,octubre_2012,11.39
10670,La Carolina,octubre_2012,18.58
10671,La Línea de la Concepción,octubre_2012,16.99
10672,La Puebla de Cazalla,octubre_2012,11.99
10673,La Puebla del Río,octubre_2012,16.47
10674,La Rinconada,octubre_2012,15.51
10675,La Zubia,octubre_2012,12.66
10676,Las Cabezas de San Juan,octubre_2012,16.73
10677,Las Gabias,octubre_2012,14.65
10678,Lebrija,octubre_2012,14.97
10679,Lepe,octubre_2012,11.88
10680,Linares,octubre_2012,14.99
10681,Loja,octubre_2012,10.49
10682,Lora del Río,octubre_2012,9.37
10683,Los Barrios,octubre_2012,15.18
10684,Los Palacios y Villafranca,octubre_2012,14.59
10685,Lucena,octubre_2012,12.95
10686,Mairena del Alcor,octubre_2012,15.37
10687,Mairena del Aljarafe,octubre_2012,12.1
10688,Mancha Real,octubre_2012,9.14
10689,Maracena,octubre_2012,13.28
10690,Marchena,octubre_2012,13.28
10691,Martos,octubre_2012,10.79
10692,Medina-Sidonia,octubre_2012,21.96
10693,Mijas,octubre_2012,10.52
10694,Moguer,octubre_2012,6.43
10695,Montilla,octubre_2012,11.41
10696,Morón de la Frontera,octubre_2012,13.65
10697,Motril,octubre_2012,12.86
10698,Nerja,octubre_2012,12.45
10699,Níjar,octubre_2012,9.05
10700,Ogíjares,octubre_2012,11.18
10701,Osuna,octubre_2012,10.5
10702,Palma del Río,octubre_2012,8.41
10703,Peligros,octubre_2012,13.87
10704,Peñarroya-Pueblonuevo,octubre_2012,18.12
10705,Pilas,octubre_2012,10.54
10706,Pinos Puente,octubre_2012,12.79
10707,Pozoblanco,octubre_2012,11.6
10708,Priego de Córdoba,octubre_2012,9.86
10709,Puente Genil,octubre_2012,12.4
10710,Puerto Real,octubre_2012,18.21
10711,Punta Umbría,octubre_2012,15.22
10712,Rincón de la Victoria,octubre_2012,11.4
10713,Ronda,octubre_2012,13.7
10714,Roquetas de Mar,octubre_2012,12.01
10715,Rota,octubre_2012,14.73
10716,Rute,octubre_2012,7.29
10717,Salobreña,octubre_2012,12.86
10718,San Fernando,octubre_2012,14.71
10719,San Juan de Aznalfarache,octubre_2012,16.45
10720,San Roque,octubre_2012,15.36
10721,Sanlúcar de Barrameda,octubre_2012,18.2
10722,Sanlúcar la Mayor,octubre_2012,14.76
10723,Santa Fe,octubre_2012,13.81
10724,Tarifa,octubre_2012,14.65
10725,Tomares,octubre_2012,9.67
10726,Torre del Campo,octubre_2012,10.92
10727,Torredonjimeno,octubre_2012,11.01
10728,Torremolinos,octubre_2012,11.5
10729,Torrox,octubre_2012,9.76
10730,Ubrique,octubre_2012,18.46
10731,Utrera,octubre_2012,16.58
10732,Valverde del Camino,octubre_2012,14.39
10733,Vejer de la Frontera,octubre_2012,21.73
10734,Vera,octubre_2012,10.09
10735,Villacarrillo,octubre_2012,6.05
10736,Villamartín,octubre_2012,18.22
10737,Vélez-Málaga,octubre_2012,13.35
10738,Vícar,octubre_2012,12.23
10739,Álora,octubre_2012,16.54
10740,Écija,octubre_2012,14.1
10741,Úbeda,octubre_2012,12.07
10742,Adra,noviembre_2012,11.74
10743,Aguilar de la Frontera,noviembre_2012,9.23
10744,Albolote,noviembre_2012,12.67
10745,Albox,noviembre_2012,9.71
10746,Alcalá de Guadaíra,noviembre_2012,15.96
10747,Alcalá la Real,noviembre_2012,7.09
10748,Alcaudete,noviembre_2012,7.78
10749,Alhaurín de la Torre,noviembre_2012,13.16
10750,Alhaurín el Grande,noviembre_2012,12.97
10751,Aljaraque,noviembre_2012,11.91
10752,Almonte,noviembre_2012,10.21
10753,Almuñécar,noviembre_2012,13.49
10754,Andújar,noviembre_2012,13.79
10755,Antequera,noviembre_2012,11.27
10756,Arahal,noviembre_2012,11.68
10757,Arcos de la Frontera,noviembre_2012,21.07
10758,Armilla,noviembre_2012,14.38
10759,Atarfe,noviembre_2012,14.22
10760,Ayamonte,noviembre_2012,13.35
10761,Baena,noviembre_2012,9.2
10762,Baeza,noviembre_2012,9.44
10763,Bailén,noviembre_2012,17.38
10764,Barbate,noviembre_2012,22.67
10765,Baza,noviembre_2012,10.8
10766,Benalmádena,noviembre_2012,11.68
10767,Berja,noviembre_2012,12.39
10768,Bollullos Par del Condado,noviembre_2012,8.33
10769,Bormujos,noviembre_2012,12.47
10770,Brenes,noviembre_2012,9.89
10771,Cabra,noviembre_2012,10.34
10772,Camas,noviembre_2012,17.6
10773,Carmona,noviembre_2012,13.9
10774,Cartaya,noviembre_2012,10.29
10775,Castilleja de la Cuesta,noviembre_2012,14.62
10776,Chiclana de la Frontera,noviembre_2012,18.07
10777,Chipiona,noviembre_2012,20.02
10778,Conil de la Frontera,noviembre_2012,15.5
10779,Coria del Río,noviembre_2012,16.5
10780,Coín,noviembre_2012,15.43
10781,Cuevas del Almanzora,noviembre_2012,10.87
10782,Cártama,noviembre_2012,14.64
10783,El Ejido,noviembre_2012,9.91
10784,El Puerto de Santa María,noviembre_2012,14.88
10785,El Viso del Alcor,noviembre_2012,16.56
10786,Estepa,noviembre_2012,7.44
10787,Estepona,noviembre_2012,12.43
10788,Fuengirola,noviembre_2012,11.34
10789,Fuente Palmera,noviembre_2012,8.22
10790,Gibraleón,noviembre_2012,13.44
10791,Gines,noviembre_2012,11.46
10792,Guadix,noviembre_2012,12.3
10793,Huércal de Almería,noviembre_2012,14.12
10794,Huércal-Overa,noviembre_2012,10.22
10795,Huétor Vega,noviembre_2012,11.38
10796,Illora,noviembre_2012,8.14
10797,Isla Cristina,noviembre_2012,12.16
10798,Jódar,noviembre_2012,5.69
10799,La Algaba,noviembre_2012,16.4
10800,La Carlota,noviembre_2012,11.37
10801,La Carolina,noviembre_2012,18.99
10802,La Línea de la Concepción,noviembre_2012,17.62
10803,La Puebla de Cazalla,noviembre_2012,11.72
10804,La Puebla del Río,noviembre_2012,17.14
10805,La Rinconada,noviembre_2012,15.33
10806,La Zubia,noviembre_2012,12.9
10807,Las Cabezas de San Juan,noviembre_2012,17.02
10808,Las Gabias,noviembre_2012,14.93
10809,Lebrija,noviembre_2012,15.25
10810,Lepe,noviembre_2012,12.53
10811,Linares,noviembre_2012,16.17
10812,Loja,noviembre_2012,10.83
10813,Lora del Río,noviembre_2012,9.26
10814,Los Barrios,noviembre_2012,15.36
10815,Los Palacios y Villafranca,noviembre_2012,14.89
10816,Lucena,noviembre_2012,13.33
10817,Mairena del Alcor,noviembre_2012,15.8
10818,Mairena del Aljarafe,noviembre_2012,12.28
10819,Mancha Real,noviembre_2012,8.43
10820,Maracena,noviembre_2012,13.69
10821,Marchena,noviembre_2012,13.32
10822,Martos,noviembre_2012,10.8
10823,Medina-Sidonia,noviembre_2012,21.97
10824,Mijas,noviembre_2012,11.1
10825,Moguer,noviembre_2012,7.18
10826,Montilla,noviembre_2012,11.54
10827,Morón de la Frontera,noviembre_2012,14.37
10828,Motril,noviembre_2012,12.52
10829,Nerja,noviembre_2012,13.84
10830,Níjar,noviembre_2012,8.82
10831,Ogíjares,noviembre_2012,11.64
10832,Osuna,noviembre_2012,10.12
10833,Palma del Río,noviembre_2012,8.02
10834,Peligros,noviembre_2012,13.93
10835,Peñarroya-Pueblonuevo,noviembre_2012,17.87
10836,Pilas,noviembre_2012,10.75
10837,Pinos Puente,noviembre_2012,13.03
10838,Pozoblanco,noviembre_2012,11.72
10839,Priego de Córdoba,noviembre_2012,9.59
10840,Puente Genil,noviembre_2012,12.78
10841,Puerto Real,noviembre_2012,18.39
10842,Punta Umbría,noviembre_2012,16.01
10843,Rincón de la Victoria,noviembre_2012,11.67
10844,Ronda,noviembre_2012,14.15
10845,Roquetas de Mar,noviembre_2012,11.92
10846,Rota,noviembre_2012,15.31
10847,Rute,noviembre_2012,7.38
10848,Salobreña,noviembre_2012,12.91
10849,San Fernando,noviembre_2012,15.1
10850,San Juan de Aznalfarache,noviembre_2012,16.82
10851,San Roque,noviembre_2012,15.87
10852,Sanlúcar de Barrameda,noviembre_2012,18.9
10853,Sanlúcar la Mayor,noviembre_2012,15.52
10854,Santa Fe,noviembre_2012,14.17
10855,Tarifa,noviembre_2012,15.81
10856,Tomares,noviembre_2012,9.78
10857,Torre del Campo,noviembre_2012,9.86
10858,Torredonjimeno,noviembre_2012,11.14
10859,Torremolinos,noviembre_2012,12.43
10860,Torrox,noviembre_2012,10.77
10861,Ubrique,noviembre_2012,19.88
10862,Utrera,noviembre_2012,16.71
10863,Valverde del Camino,noviembre_2012,14.65
10864,Vejer de la Frontera,noviembre_2012,22.85
10865,Vera,noviembre_2012,10.11
10866,Villacarrillo,noviembre_2012,5.65
10867,Villamartín,noviembre_2012,18.07
10868,Vélez-Málaga,noviembre_2012,13.79
10869,Vícar,noviembre_2012,11.86
10870,Álora,noviembre_2012,16.84
10871,Écija,noviembre_2012,14.06
10872,Úbeda,noviembre_2012,11.9
10873,Adra,diciembre_2012,11.49
10874,Aguilar de la Frontera,diciembre_2012,9.04
10875,Albolote,diciembre_2012,12.35
10876,Albox,diciembre_2012,9.36
10877,Alcalá de Guadaíra,diciembre_2012,15.82
10878,Alcalá la Real,diciembre_2012,5.7
10879,Alcaudete,diciembre_2012,5.86
10880,Alhaurín de la Torre,diciembre_2012,13.03
10881,Alhaurín el Grande,diciembre_2012,12.74
10882,Aljaraque,diciembre_2012,11.97
10883,Almonte,diciembre_2012,9.75
10884,Almuñécar,diciembre_2012,13.32
10885,Andújar,diciembre_2012,12.62
10886,Antequera,diciembre_2012,10.83
10887,Arahal,diciembre_2012,12.28
10888,Arcos de la Frontera,diciembre_2012,20.79
10889,Armilla,diciembre_2012,13.88
10890,Atarfe,diciembre_2012,13.89
10891,Ayamonte,diciembre_2012,13.26
10892,Baena,diciembre_2012,7.97
10893,Baeza,diciembre_2012,8.0
10894,Bailén,diciembre_2012,16.36
10895,Barbate,diciembre_2012,23.26
10896,Baza,diciembre_2012,10.52
10897,Benalmádena,diciembre_2012,11.8
10898,Berja,diciembre_2012,12.45
10899,Bollullos Par del Condado,diciembre_2012,8.66
10900,Bormujos,diciembre_2012,12.17
10901,Brenes,diciembre_2012,9.84
10902,Cabra,diciembre_2012,9.75
10903,Camas,diciembre_2012,17.38
10904,Carmona,diciembre_2012,13.96
10905,Cartaya,diciembre_2012,10.6
10906,Castilleja de la Cuesta,diciembre_2012,14.28
10907,Chiclana de la Frontera,diciembre_2012,17.93
10908,Chipiona,diciembre_2012,19.59
10909,Conil de la Frontera,diciembre_2012,15.15
10910,Coria del Río,diciembre_2012,16.33
10911,Coín,diciembre_2012,15.23
10912,Cuevas del Almanzora,diciembre_2012,10.93
10913,Cártama,diciembre_2012,14.85
10914,El Ejido,diciembre_2012,9.71
10915,El Puerto de Santa María,diciembre_2012,14.55
10916,El Viso del Alcor,diciembre_2012,16.76
10917,Estepa,diciembre_2012,8.75
10918,Estepona,diciembre_2012,12.28
10919,Fuengirola,diciembre_2012,11.11
10920,Fuente Palmera,diciembre_2012,7.86
10921,Gibraleón,diciembre_2012,13.45
10922,Gines,diciembre_2012,11.17
10923,Guadix,diciembre_2012,12.28
10924,Huércal de Almería,diciembre_2012,13.38
10925,Huércal-Overa,diciembre_2012,9.92
10926,Huétor Vega,diciembre_2012,11.04
10927,Illora,diciembre_2012,6.61
10928,Isla Cristina,diciembre_2012,12.05
10929,Jódar,diciembre_2012,5.1
10930,La Algaba,diciembre_2012,16.1
10931,La Carlota,diciembre_2012,11.14
10932,La Carolina,diciembre_2012,18.82
10933,La Línea de la Concepción,diciembre_2012,17.31
10934,La Puebla de Cazalla,diciembre_2012,11.52
10935,La Puebla del Río,diciembre_2012,16.78
10936,La Rinconada,diciembre_2012,15.17
10937,La Zubia,diciembre_2012,12.73
10938,Las Cabezas de San Juan,diciembre_2012,17.48
10939,Las Gabias,diciembre_2012,14.68
10940,Lebrija,diciembre_2012,15.44
10941,Lepe,diciembre_2012,12.65
10942,Linares,diciembre_2012,15.47
10943,Loja,diciembre_2012,10.12
10944,Lora del Río,diciembre_2012,8.96
10945,Los Barrios,diciembre_2012,15.12
10946,Los Palacios y Villafranca,diciembre_2012,14.79
10947,Lucena,diciembre_2012,12.96
10948,Mairena del Alcor,diciembre_2012,15.72
10949,Mairena del Aljarafe,diciembre_2012,12.2
10950,Mancha Real,diciembre_2012,6.56
10951,Maracena,diciembre_2012,13.37
10952,Marchena,diciembre_2012,13.28
10953,Martos,diciembre_2012,9.79
10954,Medina-Sidonia,diciembre_2012,22.6
10955,Mijas,diciembre_2012,10.98
10956,Moguer,diciembre_2012,7.56
10957,Montilla,diciembre_2012,11.15
10958,Morón de la Frontera,diciembre_2012,14.49
10959,Motril,diciembre_2012,12.37
10960,Nerja,diciembre_2012,14.11
10961,Níjar,diciembre_2012,8.53
10962,Ogíjares,diciembre_2012,11.34
10963,Osuna,diciembre_2012,9.8
10964,Palma del Río,diciembre_2012,8.03
10965,Peligros,diciembre_2012,13.53
10966,Peñarroya-Pueblonuevo,diciembre_2012,17.72
10967,Pilas,diciembre_2012,10.72
10968,Pinos Puente,diciembre_2012,12.22
10969,Pozoblanco,diciembre_2012,11.33
10970,Priego de Córdoba,diciembre_2012,8.91
10971,Puente Genil,diciembre_2012,12.24
10972,Puerto Real,diciembre_2012,17.83
10973,Punta Umbría,diciembre_2012,16.04
10974,Rincón de la Victoria,diciembre_2012,11.65
10975,Ronda,diciembre_2012,13.73
10976,Roquetas de Mar,diciembre_2012,11.59
10977,Rota,diciembre_2012,15.11
10978,Rute,diciembre_2012,6.92
10979,Salobreña,diciembre_2012,12.72
10980,San Fernando,diciembre_2012,14.81
10981,San Juan de Aznalfarache,diciembre_2012,16.62
10982,San Roque,diciembre_2012,15.5
10983,Sanlúcar de Barrameda,diciembre_2012,18.59
10984,Sanlúcar la Mayor,diciembre_2012,15.58
10985,Santa Fe,diciembre_2012,13.71
10986,Tarifa,diciembre_2012,15.77
10987,Tomares,diciembre_2012,9.42
10988,Torre del Campo,diciembre_2012,9.97
10989,Torredonjimeno,diciembre_2012,9.59
10990,Torremolinos,diciembre_2012,12.5
10991,Torrox,diciembre_2012,10.68
10992,Ubrique,diciembre_2012,19.98
10993,Utrera,diciembre_2012,16.88
10994,Valverde del Camino,diciembre_2012,14.78
10995,Vejer de la Frontera,diciembre_2012,22.9
10996,Vera,diciembre_2012,10.27
10997,Villacarrillo,diciembre_2012,4.14
10998,Villamartín,diciembre_2012,17.98
10999,Vélez-Málaga,diciembre_2012,13.64
11000,Vícar,diciembre_2012,11.47
11001,Álora,diciembre_2012,16.97
11002,Écija,diciembre_2012,13.84
11003,Úbeda,diciembre_2012,10.76
11004,Adra,enero_2013,11.11
11005,Aguilar de la Frontera,enero_2013,9.28
11006,Albolote,enero_2013,12.67
11007,Albox,enero_2013,9.84
11008,Alcalá de Guadaíra,enero_2013,16.02
11009,Alcalá la Real,enero_2013,6.68
11010,Alcaudete,enero_2013,8.26
11011,Alhaurín de la Torre,enero_2013,12.95
11012,Alhaurín el Grande,enero_2013,12.82
11013,Aljaraque,enero_2013,11.83
11014,Almonte,enero_2013,9.04
11015,Almuñécar,enero_2013,14.88
11016,Andújar,enero_2013,12.74
11017,Antequera,enero_2013,11.23
11018,Arahal,enero_2013,12.65
11019,Arcos de la Frontera,enero_2013,20.32
11020,Armilla,enero_2013,13.99
11021,Atarfe,enero_2013,14.39
11022,Ayamonte,enero_2013,13.7
11023,Baena,enero_2013,9.59
11024,Baeza,enero_2013,9.58
11025,Bailén,enero_2013,16.91
11026,Barbate,enero_2013,23.62
11027,Baza,enero_2013,10.81
11028,Benalmádena,enero_2013,11.68
11029,Berja,enero_2013,12.1
11030,Bollullos Par del Condado,enero_2013,8.57
11031,Bormujos,enero_2013,12.1
11032,Brenes,enero_2013,9.86
11033,Cabra,enero_2013,10.16
11034,Camas,enero_2013,17.63
11035,Carmona,enero_2013,14.3
11036,Cartaya,enero_2013,10.1
11037,Castilleja de la Cuesta,enero_2013,14.38
11038,Chiclana de la Frontera,enero_2013,17.75
11039,Chipiona,enero_2013,19.75
11040,Conil de la Frontera,enero_2013,15.03
11041,Coria del Río,enero_2013,16.7
11042,Coín,enero_2013,14.78
11043,Cuevas del Almanzora,enero_2013,10.54
11044,Cártama,enero_2013,14.73
11045,El Ejido,enero_2013,9.54
11046,El Puerto de Santa María,enero_2013,14.47
11047,El Viso del Alcor,enero_2013,17.39
11048,Estepa,enero_2013,10.88
11049,Estepona,enero_2013,12.32
11050,Fuengirola,enero_2013,11.16
11051,Fuente Palmera,enero_2013,9.11
11052,Gibraleón,enero_2013,13.33
11053,Gines,enero_2013,11.32
11054,Guadix,enero_2013,12.56
11055,Huércal de Almería,enero_2013,13.08
11056,Huércal-Overa,enero_2013,9.5
11057,Huétor Vega,enero_2013,11.27
11058,Illora,enero_2013,7.0
11059,Isla Cristina,enero_2013,12.06
11060,Jódar,enero_2013,7.72
11061,La Algaba,enero_2013,16.16
11062,La Carlota,enero_2013,11.74
11063,La Carolina,enero_2013,19.39
11064,La Línea de la Concepción,enero_2013,17.91
11065,La Puebla de Cazalla,enero_2013,12.68
11066,La Puebla del Río,enero_2013,17.02
11067,La Rinconada,enero_2013,15.38
11068,La Zubia,enero_2013,12.84
11069,Las Cabezas de San Juan,enero_2013,18.28
11070,Las Gabias,enero_2013,14.56
11071,Lebrija,enero_2013,15.94
11072,Lepe,enero_2013,12.05
11073,Linares,enero_2013,15.24
11074,Loja,enero_2013,10.02
11075,Lora del Río,enero_2013,8.76
11076,Los Barrios,enero_2013,15.8
11077,Los Palacios y Villafranca,enero_2013,14.75
11078,Lucena,enero_2013,12.63
11079,Mairena del Alcor,enero_2013,15.76
11080,Mairena del Aljarafe,enero_2013,12.1
11081,Mancha Real,enero_2013,8.34
11082,Maracena,enero_2013,13.69
11083,Marchena,enero_2013,13.97
11084,Martos,enero_2013,10.67
11085,Medina-Sidonia,enero_2013,23.18
11086,Mijas,enero_2013,10.68
11087,Moguer,enero_2013,6.92
11088,Montilla,enero_2013,11.74
11089,Morón de la Frontera,enero_2013,14.97
11090,Motril,enero_2013,12.62
11091,Nerja,enero_2013,14.35
11092,Níjar,enero_2013,8.56
11093,Ogíjares,enero_2013,11.55
11094,Osuna,enero_2013,10.34
11095,Palma del Río,enero_2013,7.95
11096,Peligros,enero_2013,13.9
11097,Peñarroya-Pueblonuevo,enero_2013,17.83
11098,Pilas,enero_2013,10.76
11099,Pinos Puente,enero_2013,13.24
11100,Pozoblanco,enero_2013,11.74
11101,Priego de Córdoba,enero_2013,9.34
11102,Puente Genil,enero_2013,12.9
11103,Puerto Real,enero_2013,17.71
11104,Punta Umbría,enero_2013,15.82
11105,Rincón de la Victoria,enero_2013,11.69
11106,Ronda,enero_2013,14.06
11107,Roquetas de Mar,enero_2013,11.85
11108,Rota,enero_2013,15.24
11109,Rute,enero_2013,6.62
11110,Salobreña,enero_2013,13.21
11111,San Fernando,enero_2013,14.91
11112,San Juan de Aznalfarache,enero_2013,16.73
11113,San Roque,enero_2013,15.9
11114,Sanlúcar de Barrameda,enero_2013,18.97
11115,Sanlúcar la Mayor,enero_2013,15.58
11116,Santa Fe,enero_2013,14.06
11117,Tarifa,enero_2013,15.95
11118,Tomares,enero_2013,9.28
11119,Torre del Campo,enero_2013,10.85
11120,Torredonjimeno,enero_2013,10.05
11121,Torremolinos,enero_2013,12.43
11122,Torrox,enero_2013,10.62
11123,Ubrique,enero_2013,21.19
11124,Utrera,enero_2013,17.32
11125,Valverde del Camino,enero_2013,15.14
11126,Vejer de la Frontera,enero_2013,22.78
11127,Vera,enero_2013,9.6
11128,Villacarrillo,enero_2013,5.48
11129,Villamartín,enero_2013,18.7
11130,Vélez-Málaga,enero_2013,13.95
11131,Vícar,enero_2013,10.81
11132,Álora,enero_2013,17.37
11133,Écija,enero_2013,14.45
11134,Úbeda,enero_2013,11.33
11135,Adra,febrero_2013,11.74
11136,Aguilar de la Frontera,febrero_2013,9.95
11137,Albolote,febrero_2013,12.95
11138,Albox,febrero_2013,10.12
11139,Alcalá de Guadaíra,febrero_2013,16.32
11140,Alcalá la Real,febrero_2013,7.51
11141,Alcaudete,febrero_2013,9.0
11142,Alhaurín de la Torre,febrero_2013,13.33
11143,Alhaurín el Grande,febrero_2013,13.29
11144,Aljaraque,febrero_2013,11.87
11145,Almonte,febrero_2013,9.14
11146,Almuñécar,febrero_2013,15.43
11147,Andújar,febrero_2013,13.26
11148,Antequera,febrero_2013,11.63
11149,Arahal,febrero_2013,12.75
11150,Arcos de la Frontera,febrero_2013,21.88
11151,Armilla,febrero_2013,14.23
11152,Atarfe,febrero_2013,14.54
11153,Ayamonte,febrero_2013,13.49
11154,Baena,febrero_2013,10.22
11155,Baeza,febrero_2013,10.13
11156,Bailén,febrero_2013,17.61
11157,Barbate,febrero_2013,22.53
11158,Baza,febrero_2013,11.06
11159,Benalmádena,febrero_2013,11.95
11160,Berja,febrero_2013,12.49
11161,Bollullos Par del Condado,febrero_2013,8.48
11162,Bormujos,febrero_2013,12.3
11163,Brenes,febrero_2013,10.32
11164,Cabra,febrero_2013,10.7
11165,Camas,febrero_2013,17.91
11166,Carmona,febrero_2013,14.54
11167,Cartaya,febrero_2013,9.68
11168,Castilleja de la Cuesta,febrero_2013,14.6
11169,Chiclana de la Frontera,febrero_2013,18.21
11170,Chipiona,febrero_2013,19.41
11171,Conil de la Frontera,febrero_2013,15.09
11172,Coria del Río,febrero_2013,16.54
11173,Coín,febrero_2013,14.95
11174,Cuevas del Almanzora,febrero_2013,10.63
11175,Cártama,febrero_2013,15.09
11176,El Ejido,febrero_2013,9.91
11177,El Puerto de Santa María,febrero_2013,14.91
11178,El Viso del Alcor,febrero_2013,17.7
11179,Estepa,febrero_2013,12.45
11180,Estepona,febrero_2013,12.31
11181,Fuengirola,febrero_2013,11.2
11182,Fuente Palmera,febrero_2013,9.66
11183,Gibraleón,febrero_2013,13.27
11184,Gines,febrero_2013,11.35
11185,Guadix,febrero_2013,12.88
11186,Huércal de Almería,febrero_2013,13.87
11187,Huércal-Overa,febrero_2013,9.83
11188,Huétor Vega,febrero_2013,11.45
11189,Illora,febrero_2013,8.0
11190,Isla Cristina,febrero_2013,11.36
11191,Jódar,febrero_2013,8.0
11192,La Algaba,febrero_2013,16.79
11193,La Carlota,febrero_2013,12.31
11194,La Carolina,febrero_2013,19.98
11195,La Línea de la Concepción,febrero_2013,18.08
11196,La Puebla de Cazalla,febrero_2013,13.6
11197,La Puebla del Río,febrero_2013,17.4
11198,La Rinconada,febrero_2013,15.97
11199,La Zubia,febrero_2013,13.14
11200,Las Cabezas de San Juan,febrero_2013,18.12
11201,Las Gabias,febrero_2013,14.99
11202,Lebrija,febrero_2013,16.19
11203,Lepe,febrero_2013,11.31
11204,Linares,febrero_2013,15.34
11205,Loja,febrero_2013,10.19
11206,Lora del Río,febrero_2013,8.67
11207,Los Barrios,febrero_2013,15.83
11208,Los Palacios y Villafranca,febrero_2013,15.09
11209,Lucena,febrero_2013,12.75
11210,Mairena del Alcor,febrero_2013,15.91
11211,Mairena del Aljarafe,febrero_2013,12.4
11212,Mancha Real,febrero_2013,9.15
11213,Maracena,febrero_2013,14.06
11214,Marchena,febrero_2013,14.3
11215,Martos,febrero_2013,10.74
11216,Medina-Sidonia,febrero_2013,23.33
11217,Mijas,febrero_2013,10.81
11218,Moguer,febrero_2013,5.95
11219,Montilla,febrero_2013,12.09
11220,Morón de la Frontera,febrero_2013,15.06
11221,Motril,febrero_2013,12.8
11222,Nerja,febrero_2013,14.38
11223,Níjar,febrero_2013,8.78
11224,Ogíjares,febrero_2013,11.53
11225,Osuna,febrero_2013,11.23
11226,Palma del Río,febrero_2013,8.22
11227,Peligros,febrero_2013,14.35
11228,Peñarroya-Pueblonuevo,febrero_2013,17.78
11229,Pilas,febrero_2013,10.9
11230,Pinos Puente,febrero_2013,13.85
11231,Pozoblanco,febrero_2013,12.33
11232,Priego de Córdoba,febrero_2013,9.63
11233,Puente Genil,febrero_2013,13.74
11234,Puerto Real,febrero_2013,17.84
11235,Punta Umbría,febrero_2013,16.08
11236,Rincón de la Victoria,febrero_2013,11.96
11237,Ronda,febrero_2013,14.4
11238,Roquetas de Mar,febrero_2013,11.96
11239,Rota,febrero_2013,15.18
11240,Rute,febrero_2013,6.77
11241,Salobreña,febrero_2013,13.42
11242,San Fernando,febrero_2013,15.29
11243,San Juan de Aznalfarache,febrero_2013,16.9
11244,San Roque,febrero_2013,15.98
11245,Sanlúcar de Barrameda,febrero_2013,19.12
11246,Sanlúcar la Mayor,febrero_2013,15.6
11247,Santa Fe,febrero_2013,14.49
11248,Tarifa,febrero_2013,15.9
11249,Tomares,febrero_2013,9.43
11250,Torre del Campo,febrero_2013,11.26
11251,Torredonjimeno,febrero_2013,10.69
11252,Torremolinos,febrero_2013,12.48
11253,Torrox,febrero_2013,10.55
11254,Ubrique,febrero_2013,21.62
11255,Utrera,febrero_2013,17.44
11256,Valverde del Camino,febrero_2013,15.15
11257,Vejer de la Frontera,febrero_2013,22.23
11258,Vera,febrero_2013,9.8
11259,Villacarrillo,febrero_2013,6.01
11260,Villamartín,febrero_2013,18.84
11261,Vélez-Málaga,febrero_2013,14.22
11262,Vícar,febrero_2013,11.0
11263,Álora,febrero_2013,17.59
11264,Écija,febrero_2013,14.93
11265,Úbeda,febrero_2013,12.14
11266,Adra,marzo_2013,12.34
11267,Aguilar de la Frontera,marzo_2013,10.2
11268,Albolote,marzo_2013,12.96
11269,Albox,marzo_2013,10.46
11270,Alcalá de Guadaíra,marzo_2013,16.33
11271,Alcalá la Real,marzo_2013,7.73
11272,Alcaudete,marzo_2013,9.17
11273,Alhaurín de la Torre,marzo_2013,13.08
11274,Alhaurín el Grande,marzo_2013,13.06
11275,Aljaraque,marzo_2013,11.84
11276,Almonte,marzo_2013,8.8
11277,Almuñécar,marzo_2013,14.57
11278,Andújar,marzo_2013,13.79
11279,Antequera,marzo_2013,12.0
11280,Arahal,marzo_2013,12.63
11281,Arcos de la Frontera,marzo_2013,21.99
11282,Armilla,marzo_2013,14.46
11283,Atarfe,marzo_2013,14.61
11284,Ayamonte,marzo_2013,12.35
11285,Baena,marzo_2013,10.29
11286,Baeza,marzo_2013,10.26
11287,Bailén,marzo_2013,17.62
11288,Barbate,marzo_2013,21.83
11289,Baza,marzo_2013,11.19
11290,Benalmádena,marzo_2013,11.61
11291,Berja,marzo_2013,13.06
11292,Bollullos Par del Condado,marzo_2013,8.05
11293,Bormujos,marzo_2013,12.32
11294,Brenes,marzo_2013,10.87
11295,Cabra,marzo_2013,11.25
11296,Camas,marzo_2013,17.82
11297,Carmona,marzo_2013,14.83
11298,Cartaya,marzo_2013,9.19
11299,Castilleja de la Cuesta,marzo_2013,14.41
11300,Chiclana de la Frontera,marzo_2013,18.17
11301,Chipiona,marzo_2013,19.21
11302,Conil de la Frontera,marzo_2013,14.37
11303,Coria del Río,marzo_2013,16.4
11304,Coín,marzo_2013,14.8
11305,Cuevas del Almanzora,marzo_2013,10.81
11306,Cártama,marzo_2013,15.02
11307,El Ejido,marzo_2013,10.1
11308,El Puerto de Santa María,marzo_2013,15.01
11309,El Viso del Alcor,marzo_2013,17.7
11310,Estepa,marzo_2013,13.01
11311,Estepona,marzo_2013,12.0
