,Sexo,Municipios,País de nacimiento,Total,Año
966,Ambos sexos,Jerez del Marquesado,Total Europa,4.0,2005
967,Ambos sexos,Jerez del Marquesado,Total Europa,7.0,2006
968,Ambos sexos,Jerez del Marquesado,Total Europa,14.0,2007
969,Ambos sexos,Jerez del Marquesado,Total Europa,22.0,2008
970,Ambos sexos,Jerez del Marquesado,Total Europa,26.0,2009
971,Ambos sexos,Jerez del Marquesado,Total Europa,22.0,2010
972,Ambos sexos,Jerez del Marquesado,Total Europa,22.0,2011
973,Ambos sexos,Jerez del Marquesado,Total Europa,18.0,2012
974,Ambos sexos,Jerez del Marquesado,Total Europa,20.0,2013
975,Ambos sexos,Jerez del Marquesado,Total Europa,14.0,2014
976,Ambos sexos,Jerez del Marquesado,Total Europa,14.0,2015
977,Ambos sexos,Jerez del Marquesado,Total Europa,12.0,2016
978,Ambos sexos,Jerez del Marquesado,Total Europa,13.0,2017
979,Ambos sexos,La Malahá,Europa,0,1998
980,Ambos sexos,La Malahá,Europa,0,1999
981,Ambos sexos,La Malahá,Europa,0,2000
982,Ambos sexos,La Malahá,Europa,0,2001
983,Ambos sexos,La Malahá,Total Unión Europea,0.0,2002
984,Ambos sexos,La Malahá,Total Europa,16.0,2004
985,Ambos sexos,La Malahá,Total Europa,27.0,2005
986,Ambos sexos,La Malahá,Total Europa,28.0,2006
987,Ambos sexos,La Malahá,Total Europa,25.0,2007
988,Ambos sexos,La Malahá,Total Europa,34.0,2008
989,Ambos sexos,La Malahá,Total Europa,39.0,2009
990,Ambos sexos,La Malahá,Total Europa,47.0,2010
991,Ambos sexos,La Malahá,Total Europa,45.0,2011
992,Ambos sexos,La Malahá,Total Europa,44.0,2012
993,Ambos sexos,La Malahá,Total Europa,41.0,2013
994,Ambos sexos,La Malahá,Total Europa,33.0,2014
995,Ambos sexos,La Malahá,Total Europa,31.0,2015
996,Ambos sexos,La Malahá,Total Europa,30.0,2016
997,Ambos sexos,La Malahá,Total Europa,30.0,2017
998,Ambos sexos,La Malahá,Total Europa,27.0,2018
999,Ambos sexos,La Malahá,Total Europa,31.0,2019
1000,Ambos sexos,Montillana,Europa,1,1998
1001,Ambos sexos,Montillana,Europa,1,1999
1002,Ambos sexos,Montillana,Europa,1,2000
1003,Ambos sexos,Montillana,Europa,1,2001
1004,Ambos sexos,Montillana,Total Unión Europea,1.0,2002
1005,Ambos sexos,Montillana,Total Europa,16.0,2004
1006,Ambos sexos,Montillana,Total Europa,34.0,2005
1007,Ambos sexos,Montillana,Total Europa,30.0,2006
1008,Ambos sexos,Montillana,Total Europa,32.0,2007
1009,Ambos sexos,Montillana,Total Europa,72.0,2008
1010,Ambos sexos,Montillana,Total Europa,82.0,2009
1011,Ambos sexos,Montillana,Total Europa,108.0,2010
1012,Ambos sexos,Montillana,Total Europa,124.0,2011
1013,Ambos sexos,Montillana,Total Europa,123.0,2012
1014,Ambos sexos,Montillana,Total Europa,118.0,2013
1015,Ambos sexos,Montillana,Total Europa,75.0,2014
1016,Ambos sexos,Montillana,Total Europa,93.0,2015
1017,Ambos sexos,Montillana,Total Europa,85.0,2016
1018,Ambos sexos,Montillana,Total Europa,63.0,2017
1019,Ambos sexos,Montillana,Total Europa,59.0,2018
1020,Ambos sexos,Montillana,Total Europa,57.0,2019
1021,Ambos sexos,Nevada,Europa,7,1998
1022,Ambos sexos,Nevada,Europa,9,1999
1023,Ambos sexos,Nevada,Europa,10,2000
1024,Ambos sexos,Nevada,Europa,12,2001
1025,Ambos sexos,Nevada,Total Unión Europea,14.0,2002
1026,Ambos sexos,Nevada,Total Europa,30.0,2004
1027,Ambos sexos,Nevada,Total Europa,33.0,2005
1028,Ambos sexos,Nevada,Total Europa,34.0,2006
1029,Ambos sexos,Nevada,Total Europa,47.0,2007
1030,Ambos sexos,Nevada,Total Europa,56.0,2008
1031,Ambos sexos,Nevada,Total Europa,59.0,2009
1032,Ambos sexos,Nevada,Total Europa,57.0,2010
1033,Ambos sexos,Nevada,Total Europa,60.0,2011
1034,Ambos sexos,Nevada,Total Europa,62.0,2012
1035,Ambos sexos,Nevada,Total Europa,69.0,2013
1036,Ambos sexos,Nevada,Total Europa,56.0,2014
1037,Ambos sexos,Nevada,Total Europa,56.0,2015
1038,Ambos sexos,Nevada,Total Europa,59.0,2016
1039,Ambos sexos,Nevada,Total Europa,56.0,2017
1040,Ambos sexos,Nevada,Total Europa,54.0,2018
1041,Ambos sexos,Nevada,Total Europa,53.0,2019
1042,Ambos sexos,Orce,Europa,11,1998
1043,Ambos sexos,Orce,Europa,11,1999
1044,Ambos sexos,Orce,Europa,11,2000
1045,Ambos sexos,Orce,Europa,11,2001
1046,Ambos sexos,Orce,Total Unión Europea,11.0,2002
1047,Ambos sexos,Orce,Total Europa,19.0,2004
1048,Ambos sexos,Orce,Total Europa,30.0,2005
1049,Ambos sexos,Orce,Total Europa,35.0,2006
1050,Ambos sexos,Orce,Total Europa,43.0,2007
1051,Ambos sexos,Orce,Total Europa,45.0,2008
1052,Ambos sexos,Orce,Total Europa,49.0,2009
1053,Ambos sexos,Orce,Total Europa,49.0,2010
1054,Ambos sexos,Orce,Total Europa,64.0,2011
1055,Ambos sexos,Orce,Total Europa,68.0,2012
1056,Ambos sexos,Orce,Total Europa,73.0,2013
1057,Ambos sexos,Orce,Total Europa,70.0,2014
1058,Ambos sexos,Orce,Total Europa,65.0,2015
1059,Ambos sexos,Orce,Total Europa,70.0,2016
1060,Ambos sexos,Orce,Total Europa,65.0,2017
1061,Ambos sexos,Orce,Total Europa,71.0,2018
1062,Ambos sexos,Orce,Total Europa,72.0,2019
1063,Ambos sexos,Otívar,Europa,20,1998
1064,Ambos sexos,Otívar,Europa,20,1999
1065,Ambos sexos,Otívar,Europa,19,2000
1066,Ambos sexos,Otívar,Europa,19,2001
1067,Ambos sexos,Otívar,Total Unión Europea,20.0,2002
1068,Ambos sexos,Otívar,Total Europa,48.0,2004
1069,Ambos sexos,Otívar,Total Europa,87.0,2005
1070,Ambos sexos,Otívar,Total Europa,113.0,2006
1071,Ambos sexos,Otívar,Total Europa,133.0,2007
1072,Ambos sexos,Otívar,Total Europa,147.0,2008
1073,Ambos sexos,Otívar,Total Europa,156.0,2009
1074,Ambos sexos,Otívar,Total Europa,162.0,2010
1075,Ambos sexos,Otívar,Total Europa,172.0,2011
1076,Ambos sexos,Otívar,Total Europa,188.0,2012
1077,Ambos sexos,Otívar,Total Europa,122.0,2013
1078,Ambos sexos,Otívar,Total Europa,101.0,2014
1079,Ambos sexos,Otívar,Total Europa,86.0,2015
1080,Ambos sexos,Otívar,Total Europa,74.0,2016
1081,Ambos sexos,Otívar,Total Europa,67.0,2017
1082,Ambos sexos,Otívar,Total Europa,55.0,2018
1083,Ambos sexos,Otívar,Total Europa,66.0,2019
1084,Ambos sexos,Pedro Martínez,Europa,0,1998
1085,Ambos sexos,Pedro Martínez,Europa,0,1999
1086,Ambos sexos,Pedro Martínez,Europa,0,2000
1087,Ambos sexos,Pedro Martínez,Europa,0,2001
1088,Ambos sexos,Pedro Martínez,Total Unión Europea,0.0,2002
1089,Ambos sexos,Pedro Martínez,Total Europa,21.0,2004
1090,Ambos sexos,Pedro Martínez,Total Europa,21.0,2005
1091,Ambos sexos,Pedro Martínez,Total Europa,14.0,2006
1092,Ambos sexos,Pedro Martínez,Total Europa,19.0,2007
1093,Ambos sexos,Pedro Martínez,Total Europa,19.0,2008
1094,Ambos sexos,Pedro Martínez,Total Europa,35.0,2009
1095,Ambos sexos,Pedro Martínez,Total Europa,44.0,2010
1096,Ambos sexos,Pedro Martínez,Total Europa,43.0,2011
1097,Ambos sexos,Pedro Martínez,Total Europa,42.0,2012
1098,Ambos sexos,Pedro Martínez,Total Europa,37.0,2013
1099,Ambos sexos,Pedro Martínez,Total Europa,33.0,2014
1100,Ambos sexos,Pedro Martínez,Total Europa,30.0,2015
1101,Ambos sexos,Pedro Martínez,Total Europa,25.0,2016
1102,Ambos sexos,Pedro Martínez,Total Europa,28.0,2017
1103,Ambos sexos,Pedro Martínez,Total Europa,16.0,2018
1104,Ambos sexos,Pedro Martínez,Total Europa,14.0,2019
1105,Ambos sexos,La Peza,Europa,0,1998
1106,Ambos sexos,La Peza,Europa,0,1999
1107,Ambos sexos,La Peza,Europa,0,2000
1108,Ambos sexos,La Peza,Europa,0,2001
1109,Ambos sexos,La Peza,Total Unión Europea,0.0,2002
1110,Ambos sexos,La Peza,Total Europa,28.0,2004
1111,Ambos sexos,La Peza,Total Europa,27.0,2005
1112,Ambos sexos,La Peza,Total Europa,27.0,2006
1113,Ambos sexos,La Peza,Total Europa,28.0,2007
1114,Ambos sexos,La Peza,Total Europa,31.0,2008
1115,Ambos sexos,La Peza,Total Europa,28.0,2009
1116,Ambos sexos,La Peza,Total Europa,30.0,2010
1117,Ambos sexos,La Peza,Total Europa,30.0,2011
1118,Ambos sexos,La Peza,Total Europa,31.0,2012
1119,Ambos sexos,La Peza,Total Europa,32.0,2013
1120,Ambos sexos,La Peza,Total Europa,33.0,2014
1121,Ambos sexos,La Peza,Total Europa,35.0,2015
1122,Ambos sexos,La Peza,Total Europa,34.0,2016
1123,Ambos sexos,La Peza,Total Europa,37.0,2017
1124,Ambos sexos,La Peza,Total Europa,34.0,2018
1125,Ambos sexos,La Peza,Total Europa,30.0,2019
1126,Ambos sexos,El Pinar,Europa,12,1998
1127,Ambos sexos,El Pinar,Europa,12,1999
1128,Ambos sexos,El Pinar,Europa,12,2000
1129,Ambos sexos,El Pinar,Europa,12,2001
1130,Ambos sexos,El Pinar,Total Unión Europea,10.0,2002
1131,Ambos sexos,El Pinar,Total Europa,23.0,2004
1132,Ambos sexos,El Pinar,Total Europa,33.0,2005
1133,Ambos sexos,El Pinar,Total Europa,43.0,2006
1134,Ambos sexos,El Pinar,Total Europa,56.0,2007
1135,Ambos sexos,El Pinar,Total Europa,58.0,2008
1136,Ambos sexos,El Pinar,Total Europa,55.0,2009
1137,Ambos sexos,El Pinar,Total Europa,60.0,2010
1138,Ambos sexos,El Pinar,Total Europa,61.0,2011
1139,Ambos sexos,El Pinar,Total Europa,71.0,2012
1140,Ambos sexos,El Pinar,Total Europa,75.0,2013
1141,Ambos sexos,El Pinar,Total Europa,68.0,2014
1142,Ambos sexos,El Pinar,Total Europa,67.0,2015
1143,Ambos sexos,El Pinar,Total Europa,60.0,2016
1144,Ambos sexos,El Pinar,Total Europa,56.0,2017
1145,Ambos sexos,El Pinar,Total Europa,51.0,2018
1146,Ambos sexos,El Pinar,Total Europa,60.0,2019
1147,Ambos sexos,Pinos Genil,Europa,13,1998
1148,Ambos sexos,Pinos Genil,Europa,12,1999
1149,Ambos sexos,Pinos Genil,Europa,12,2000
1150,Ambos sexos,Pinos Genil,Europa,14,2001
1151,Ambos sexos,Pinos Genil,Total Unión Europea,18.0,2002
1152,Ambos sexos,Pinos Genil,Total Europa,24.0,2004
1153,Ambos sexos,Pinos Genil,Total Europa,30.0,2005
1154,Ambos sexos,Pinos Genil,Total Europa,27.0,2006
1155,Ambos sexos,Pinos Genil,Total Europa,33.0,2007
1156,Ambos sexos,Pinos Genil,Total Europa,37.0,2008
1157,Ambos sexos,Pinos Genil,Total Europa,37.0,2009
1158,Ambos sexos,Pinos Genil,Total Europa,33.0,2010
1159,Ambos sexos,Pinos Genil,Total Europa,34.0,2011
1160,Ambos sexos,Pinos Genil,Total Europa,38.0,2012
1161,Ambos sexos,Pinos Genil,Total Europa,40.0,2013
1162,Ambos sexos,Pinos Genil,Total Europa,40.0,2014
1163,Ambos sexos,Pinos Genil,Total Europa,38.0,2015
1164,Ambos sexos,Pinos Genil,Total Europa,39.0,2016
1165,Ambos sexos,Pinos Genil,Total Europa,43.0,2017
1166,Ambos sexos,Pinos Genil,Total Europa,44.0,2018
1167,Ambos sexos,Pinos Genil,Total Europa,42.0,2019
1168,Ambos sexos,Píñar,Europa,17,1998
1169,Ambos sexos,Píñar,Europa,17,1999
1170,Ambos sexos,Píñar,Europa,17,2000
1171,Ambos sexos,Píñar,Europa,15,2001
1172,Ambos sexos,Píñar,Total Unión Europea,14.0,2002
1173,Ambos sexos,Píñar,Total Europa,27.0,2004
1174,Ambos sexos,Píñar,Total Europa,83.0,2005
1175,Ambos sexos,Píñar,Total Europa,79.0,2006
1176,Ambos sexos,Píñar,Total Europa,98.0,2007
1177,Ambos sexos,Píñar,Total Europa,73.0,2008
1178,Ambos sexos,Píñar,Total Europa,95.0,2009
1179,Ambos sexos,Píñar,Total Europa,103.0,2010
1180,Ambos sexos,Píñar,Total Europa,108.0,2011
1181,Ambos sexos,Píñar,Total Europa,108.0,2012
1182,Ambos sexos,Píñar,Total Europa,110.0,2013
1183,Ambos sexos,Píñar,Total Europa,80.0,2014
1184,Ambos sexos,Píñar,Total Europa,70.0,2015
1185,Ambos sexos,Píñar,Total Europa,52.0,2016
1186,Ambos sexos,Píñar,Total Europa,42.0,2017
1187,Ambos sexos,Píñar,Total Europa,32.0,2018
1188,Ambos sexos,Píñar,Total Europa,30.0,2019
1189,Ambos sexos,Polopos,Europa,16,1998
1190,Ambos sexos,Polopos,Europa,16,1999
1191,Ambos sexos,Polopos,Europa,17,2000
1192,Ambos sexos,Polopos,Europa,22,2001
1193,Ambos sexos,Polopos,Total Unión Europea,29.0,2002
1194,Ambos sexos,Polopos,Total Europa,226.0,2004
1195,Ambos sexos,Polopos,Total Europa,330.0,2005
1196,Ambos sexos,Polopos,Total Europa,303.0,2006
1197,Ambos sexos,Polopos,Total Europa,442.0,2007
1198,Ambos sexos,Polopos,Total Europa,574.0,2008
1199,Ambos sexos,Polopos,Total Europa,576.0,2009
1200,Ambos sexos,Polopos,Total Europa,598.0,2010
1201,Ambos sexos,Polopos,Total Europa,614.0,2011
1202,Ambos sexos,Polopos,Total Europa,644.0,2012
1203,Ambos sexos,Polopos,Total Europa,385.0,2013
1204,Ambos sexos,Polopos,Total Europa,497.0,2014
1205,Ambos sexos,Polopos,Total Europa,337.0,2015
1206,Ambos sexos,Polopos,Total Europa,357.0,2016
1207,Ambos sexos,Polopos,Total Europa,329.0,2017
1208,Ambos sexos,Polopos,Total Europa,328.0,2018
1209,Ambos sexos,Polopos,Total Europa,318.0,2019
1210,Ambos sexos,Quéntar,Europa,4,1998
1211,Ambos sexos,Quéntar,Europa,5,1999
1212,Ambos sexos,Quéntar,Europa,7,2000
1213,Ambos sexos,Quéntar,Europa,7,2001
1214,Ambos sexos,Quéntar,Total Unión Europea,6.0,2002
1215,Ambos sexos,Quéntar,Total Europa,14.0,2006
1216,Ambos sexos,Quéntar,Total Europa,15.0,2007
1217,Ambos sexos,Quéntar,Total Europa,22.0,2008
1218,Ambos sexos,Quéntar,Total Europa,23.0,2009
1219,Ambos sexos,Quéntar,Total Europa,20.0,2010
1220,Ambos sexos,Quéntar,Total Europa,26.0,2011
1221,Ambos sexos,Quéntar,Total Europa,25.0,2012
1222,Ambos sexos,Quéntar,Total Europa,26.0,2013
1223,Ambos sexos,Quéntar,Total Europa,20.0,2014
1224,Ambos sexos,Quéntar,Total Europa,21.0,2015
1225,Ambos sexos,Quéntar,Total Europa,16.0,2016
1226,Ambos sexos,Quéntar,Total Europa,14.0,2017
1227,Ambos sexos,Quéntar,Total Europa,11.0,2018
1228,Ambos sexos,Quéntar,Total Europa,13.0,2019
1229,Ambos sexos,Torre-Cardela,Europa,0,1998
1230,Ambos sexos,Torre-Cardela,Europa,0,1999
1231,Ambos sexos,Torre-Cardela,Europa,0,2000
1232,Ambos sexos,Torre-Cardela,Europa,0,2001
1233,Ambos sexos,Torre-Cardela,Total Unión Europea,0.0,2002
1234,Ambos sexos,Torre-Cardela,Total Europa,51.0,2004
1235,Ambos sexos,Torre-Cardela,Total Europa,51.0,2005
1236,Ambos sexos,Torre-Cardela,Total Europa,52.0,2006
1237,Ambos sexos,Torre-Cardela,Total Europa,48.0,2007
1238,Ambos sexos,Torre-Cardela,Total Europa,44.0,2008
1239,Ambos sexos,Torre-Cardela,Total Europa,41.0,2009
1240,Ambos sexos,Torre-Cardela,Total Europa,43.0,2010
1241,Ambos sexos,Torre-Cardela,Total Europa,42.0,2011
1242,Ambos sexos,Torre-Cardela,Total Europa,36.0,2012
1243,Ambos sexos,Torre-Cardela,Total Europa,34.0,2013
1244,Ambos sexos,Torre-Cardela,Total Europa,32.0,2014
1245,Ambos sexos,Torre-Cardela,Total Europa,34.0,2015
1246,Ambos sexos,Torre-Cardela,Total Europa,32.0,2016
1247,Ambos sexos,Torre-Cardela,Total Europa,31.0,2017
1248,Ambos sexos,Torre-Cardela,Total Europa,29.0,2018
1249,Ambos sexos,Torre-Cardela,Total Europa,30.0,2019
1250,Ambos sexos,El Valle,Europa,7,1998
1251,Ambos sexos,El Valle,Europa,7,1999
1252,Ambos sexos,El Valle,Europa,7,2000
1253,Ambos sexos,El Valle,Europa,8,2001
1254,Ambos sexos,El Valle,Total Unión Europea,9.0,2002
1255,Ambos sexos,El Valle,Total Europa,63.0,2004
1256,Ambos sexos,El Valle,Total Europa,68.0,2005
1257,Ambos sexos,El Valle,Total Europa,67.0,2006
1258,Ambos sexos,El Valle,Total Europa,77.0,2007
1259,Ambos sexos,El Valle,Total Europa,85.0,2008
1260,Ambos sexos,El Valle,Total Europa,94.0,2009
1261,Ambos sexos,El Valle,Total Europa,100.0,2010
1262,Ambos sexos,El Valle,Total Europa,104.0,2011
1263,Ambos sexos,El Valle,Total Europa,110.0,2012
1264,Ambos sexos,El Valle,Total Europa,60.0,2013
1265,Ambos sexos,El Valle,Total Europa,69.0,2014
1266,Ambos sexos,El Valle,Total Europa,66.0,2015
1267,Ambos sexos,El Valle,Total Europa,57.0,2016
1268,Ambos sexos,El Valle,Total Europa,70.0,2017
1269,Ambos sexos,El Valle,Total Europa,66.0,2018
1270,Ambos sexos,El Valle,Total Europa,72.0,2019
1271,Ambos sexos,Villamena,Europa,0,1998
1272,Ambos sexos,Villamena,Europa,0,1999
1273,Ambos sexos,Villamena,Europa,1,2000
1274,Ambos sexos,Villamena,Europa,2,2001
1275,Ambos sexos,Villamena,Total Unión Europea,4.0,2002
1276,Ambos sexos,Villamena,Total Europa,51.0,2004
1277,Ambos sexos,Villamena,Total Europa,59.0,2005
1278,Ambos sexos,Villamena,Total Europa,64.0,2006
1279,Ambos sexos,Villamena,Total Europa,72.0,2007
1280,Ambos sexos,Villamena,Total Europa,71.0,2008
1281,Ambos sexos,Villamena,Total Europa,72.0,2009
1282,Ambos sexos,Villamena,Total Europa,70.0,2010
1283,Ambos sexos,Villamena,Total Europa,73.0,2011
1284,Ambos sexos,Villamena,Total Europa,66.0,2012
1285,Ambos sexos,Villamena,Total Europa,67.0,2013
1286,Ambos sexos,Villamena,Total Europa,72.0,2014
1287,Ambos sexos,Villamena,Total Europa,58.0,2015
1288,Ambos sexos,Villamena,Total Europa,52.0,2016
1289,Ambos sexos,Villamena,Total Europa,47.0,2017
1290,Ambos sexos,Villamena,Total Europa,45.0,2018
1291,Ambos sexos,Villamena,Total Europa,48.0,2019
1292,Ambos sexos,Zagra,Europa,0,1998
1293,Ambos sexos,Zagra,Europa,0,1999
1294,Ambos sexos,Zagra,Europa,0,2000
1295,Ambos sexos,Zagra,Europa,1,2001
1296,Ambos sexos,Zagra,Total Unión Europea,1.0,2002
1297,Ambos sexos,Zagra,Total Europa,12.0,2004
1298,Ambos sexos,Zagra,Total Europa,15.0,2005
1299,Ambos sexos,Zagra,Total Europa,15.0,2006
1300,Ambos sexos,Zagra,Total Europa,18.0,2007
1301,Ambos sexos,Zagra,Total Europa,15.0,2008
1302,Ambos sexos,Zagra,Total Europa,15.0,2009
1303,Ambos sexos,Zagra,Total Europa,12.0,2010
1304,Ambos sexos,Zagra,Total Europa,13.0,2011
1305,Ambos sexos,Zagra,Total Europa,15.0,2012
1306,Ambos sexos,Zagra,Total Europa,15.0,2013
1307,Ambos sexos,Zagra,Total Europa,15.0,2014
1308,Ambos sexos,Zagra,Total Europa,13.0,2015
1309,Ambos sexos,Zagra,Total Europa,8.0,2016
1310,Ambos sexos,Zagra,Total Europa,5.0,2017
1311,Ambos sexos,Zagra,Total Europa,6.0,2018
1312,Ambos sexos,Zagra,Total Europa,5.0,2019
1313,Ambos sexos,Almonaster la Real,Europa,16,1998
1314,Ambos sexos,Almonaster la Real,Europa,16,1999
1315,Ambos sexos,Almonaster la Real,Europa,16,2000
1316,Ambos sexos,Almonaster la Real,Europa,16,2001
1317,Ambos sexos,Almonaster la Real,Total Unión Europea,13,2002
1318,Ambos sexos,Almonaster la Real,Total Europa,25.0,2004
1319,Ambos sexos,Almonaster la Real,Total Europa,26.0,2005
1320,Ambos sexos,Almonaster la Real,Total Europa,29.0,2006
1321,Ambos sexos,Almonaster la Real,Total Europa,29.0,2007
1322,Ambos sexos,Almonaster la Real,Total Europa,35.0,2008
1323,Ambos sexos,Almonaster la Real,Total Europa,37.0,2009
1324,Ambos sexos,Almonaster la Real,Total Europa,46.0,2010
1325,Ambos sexos,Almonaster la Real,Total Europa,54.0,2011
1326,Ambos sexos,Almonaster la Real,Total Europa,51.0,2012
1327,Ambos sexos,Almonaster la Real,Total Europa,46.0,2013
1328,Ambos sexos,Almonaster la Real,Total Europa,30.0,2014
1329,Ambos sexos,Almonaster la Real,Total Europa,30.0,2015
1330,Ambos sexos,Almonaster la Real,Total Europa,26.0,2016
1331,Ambos sexos,Almonaster la Real,Total Europa,26.0,2017
1332,Ambos sexos,Almonaster la Real,Total Europa,34.0,2018
1333,Ambos sexos,Almonaster la Real,Total Europa,36.0,2019
1334,Ambos sexos,Arroyomolinos de León,Europa,0,1998
1335,Ambos sexos,Arroyomolinos de León,Europa,0,1999
1336,Ambos sexos,Arroyomolinos de León,Europa,0,2000
1337,Ambos sexos,Arroyomolinos de León,Europa,0,2001
1338,Ambos sexos,Arroyomolinos de León,Total Unión Europea,0,2002
1339,Ambos sexos,Arroyomolinos de León,Total Europa,3.0,2004
1340,Ambos sexos,Arroyomolinos de León,Total Europa,3.0,2005
1341,Ambos sexos,Arroyomolinos de León,Total Europa,3.0,2006
1342,Ambos sexos,Arroyomolinos de León,Total Europa,2.0,2007
1343,Ambos sexos,Arroyomolinos de León,Total Europa,3.0,2008
1344,Ambos sexos,Arroyomolinos de León,Total Europa,8.0,2009
1345,Ambos sexos,Arroyomolinos de León,Total Europa,8.0,2010
1346,Ambos sexos,Arroyomolinos de León,Total Europa,6.0,2011
1347,Ambos sexos,Arroyomolinos de León,Total Europa,5.0,2012
1348,Ambos sexos,Arroyomolinos de León,Total Europa,3.0,2013
1349,Ambos sexos,Arroyomolinos de León,Total Europa,4.0,2014
1350,Ambos sexos,Arroyomolinos de León,Total Europa,4.0,2015
1351,Ambos sexos,Arroyomolinos de León,Total Europa,4.0,2016
1352,Ambos sexos,Arroyomolinos de León,Total Europa,4.0,2017
1353,Ambos sexos,Arroyomolinos de León,Total Europa,4.0,2018
1354,Ambos sexos,Arroyomolinos de León,Total Europa,3.0,2019
1355,Ambos sexos,Cala,Europa,4,1998
1356,Ambos sexos,Cala,Europa,2,1999
1357,Ambos sexos,Cala,Europa,2,2000
1358,Ambos sexos,Cala,Europa,2,2001
1359,Ambos sexos,Cala,Total Unión Europea,2,2002
1360,Ambos sexos,Cala,Total Europa,5.0,2004
1361,Ambos sexos,Cala,Total Europa,13.0,2005
1362,Ambos sexos,Cala,Total Europa,10.0,2006
1363,Ambos sexos,Cala,Total Europa,6.0,2007
1364,Ambos sexos,Cala,Total Europa,13.0,2008
1365,Ambos sexos,Cala,Total Europa,12.0,2009
1366,Ambos sexos,Cala,Total Europa,7.0,2010
1367,Ambos sexos,Cala,Total Europa,15.0,2011
1368,Ambos sexos,Cala,Total Europa,15.0,2012
1369,Ambos sexos,Cala,Total Europa,20.0,2013
1370,Ambos sexos,Cala,Total Europa,19.0,2014
1371,Ambos sexos,Cala,Total Europa,19.0,2015
1372,Ambos sexos,Cala,Total Europa,20.0,2016
1373,Ambos sexos,Cala,Total Europa,17.0,2017
1374,Ambos sexos,Cala,Total Europa,14.0,2018
1375,Ambos sexos,Cala,Total Europa,9.0,2019
1376,Ambos sexos,Encinasola,Europa,5,1998
1377,Ambos sexos,Encinasola,Europa,4,1999
1378,Ambos sexos,Encinasola,Europa,4,2000
1379,Ambos sexos,Encinasola,Europa,4,2001
1380,Ambos sexos,Encinasola,Total Unión Europea,9,2002
1381,Ambos sexos,Encinasola,Total Europa,14.0,2004
1382,Ambos sexos,Encinasola,Total Europa,25.0,2005
1383,Ambos sexos,Encinasola,Total Europa,33.0,2006
1384,Ambos sexos,Encinasola,Total Europa,35.0,2007
1385,Ambos sexos,Encinasola,Total Europa,50.0,2008
1386,Ambos sexos,Encinasola,Total Europa,56.0,2009
1387,Ambos sexos,Encinasola,Total Europa,60.0,2010
1388,Ambos sexos,Encinasola,Total Europa,57.0,2011
1389,Ambos sexos,Encinasola,Total Europa,57.0,2012
1390,Ambos sexos,Encinasola,Total Europa,36.0,2013
1391,Ambos sexos,Encinasola,Total Europa,25.0,2014
1392,Ambos sexos,Encinasola,Total Europa,40.0,2015
1393,Ambos sexos,Encinasola,Total Europa,35.0,2016
1394,Ambos sexos,Encinasola,Total Europa,27.0,2017
1395,Ambos sexos,Encinasola,Total Europa,23.0,2018
1396,Ambos sexos,Encinasola,Total Europa,22.0,2019
1397,Ambos sexos,Galaroza,Europa,13,1998
1398,Ambos sexos,Galaroza,Europa,13,1999
1399,Ambos sexos,Galaroza,Europa,12,2000
1400,Ambos sexos,Galaroza,Europa,14,2001
1401,Ambos sexos,Galaroza,Total Unión Europea,13,2002
1402,Ambos sexos,Galaroza,Total Europa,13.0,2004
1403,Ambos sexos,Galaroza,Total Europa,17.0,2005
1404,Ambos sexos,Galaroza,Total Europa,21.0,2006
1405,Ambos sexos,Galaroza,Total Europa,34.0,2007
1406,Ambos sexos,Galaroza,Total Europa,60.0,2008
1407,Ambos sexos,Galaroza,Total Europa,63.0,2009
1408,Ambos sexos,Galaroza,Total Europa,64.0,2010
1409,Ambos sexos,Galaroza,Total Europa,62.0,2011
1410,Ambos sexos,Galaroza,Total Europa,61.0,2012
1411,Ambos sexos,Galaroza,Total Europa,55.0,2013
1412,Ambos sexos,Galaroza,Total Europa,49.0,2014
1413,Ambos sexos,Galaroza,Total Europa,41.0,2015
1414,Ambos sexos,Galaroza,Total Europa,30.0,2016
1415,Ambos sexos,Galaroza,Total Europa,31.0,2017
1416,Ambos sexos,Galaroza,Total Europa,31.0,2018
1417,Ambos sexos,Galaroza,Total Europa,32.0,2019
1418,Ambos sexos,Higuera de la Sierra,Europa,5,1998
1419,Ambos sexos,Higuera de la Sierra,Europa,5,1999
1420,Ambos sexos,Higuera de la Sierra,Europa,5,2000
1421,Ambos sexos,Higuera de la Sierra,Europa,7,2001
1422,Ambos sexos,Higuera de la Sierra,Total Unión Europea,7,2002
1423,Ambos sexos,Higuera de la Sierra,Total Europa,19.0,2004
1424,Ambos sexos,Higuera de la Sierra,Total Europa,30.0,2005
1425,Ambos sexos,Higuera de la Sierra,Total Europa,28.0,2006
1426,Ambos sexos,Higuera de la Sierra,Total Europa,37.0,2007
1427,Ambos sexos,Higuera de la Sierra,Total Europa,40.0,2008
1428,Ambos sexos,Higuera de la Sierra,Total Europa,45.0,2009
1429,Ambos sexos,Higuera de la Sierra,Total Europa,34.0,2010
1430,Ambos sexos,Higuera de la Sierra,Total Europa,31.0,2011
1431,Ambos sexos,Higuera de la Sierra,Total Europa,26.0,2012
1432,Ambos sexos,Higuera de la Sierra,Total Europa,27.0,2013
1433,Ambos sexos,Higuera de la Sierra,Total Europa,20.0,2014
1434,Ambos sexos,Higuera de la Sierra,Total Europa,19.0,2015
