,Municipio,variable,value
19573,Gor,julio_2014,9.91
19574,Gorafe,julio_2014,9.64
19575,Génave,julio_2014,5.35
19576,Higuera de Calatrava,julio_2014,4.05
19577,Hinojales,julio_2014,12.11
19578,Hinojares,julio_2014,8.65
19579,Hornos,julio_2014,4.26
19580,Huécija,julio_2014,8.0
19581,Huélago,julio_2014,9.59
19582,Igualeja,julio_2014,7.15
19583,Illar,julio_2014,6.99
19584,Instinción,julio_2014,7.99
19585,Iznate,julio_2014,10.38
19586,Jete,julio_2014,7.21
19587,Jimera de Líbar,julio_2014,12.32
19588,Jubrique,julio_2014,8.71
19589,Juviles,julio_2014,10.45
19590,Júzcar,julio_2014,8.19
19591,La Calahorra,julio_2014,11.1
19592,La Granada de Río-Tinto,julio_2014,23.36
19593,La Granjuela,julio_2014,15.56
19594,La Nava,julio_2014,15.88
19595,La Taha,julio_2014,11.16
19596,Lanteira,julio_2014,13.12
19597,Laroya,julio_2014,13.53
19598,Larva,julio_2014,3.48
19599,Las Tres Villas,julio_2014,6.17
19600,Lentegí,julio_2014,8.1
19601,Linares de la Sierra,julio_2014,28.26
19602,Lobras,julio_2014,8.48
19603,Lora de Estepa,julio_2014,9.47
19604,Los Blázquez,julio_2014,15.98
19605,Los Marines,julio_2014,25.0
19606,Lucainena de las Torres,julio_2014,7.49
19607,Lugros,julio_2014,7.93
19608,Líjar,julio_2014,12.41
19609,Lúcar,julio_2014,8.73
19610,Lújar,julio_2014,6.15
19611,Macharaviaya,julio_2014,8.82
19612,Marchal,julio_2014,17.29
19613,Morelábor,julio_2014,6.72
19614,Murtas,julio_2014,6.1
19615,Nacimiento,julio_2014,6.71
19616,Nigüelas,julio_2014,10.66
19617,Nívar,julio_2014,10.11
19618,Ohanes,julio_2014,10.49
19619,Olula de Castro,julio_2014,2.37
19620,Padules,julio_2014,6.82
19621,Pampaneira,julio_2014,13.31
19622,Parauta,julio_2014,9.56
19623,Partaloa,julio_2014,2.68
19624,Paterna del Río,julio_2014,9.0
19625,Polícar,julio_2014,7.26
19626,Puerto Moral,julio_2014,11.07
19627,Pujerra,julio_2014,7.48
19628,Pórtugos,julio_2014,13.87
19629,Rubite,julio_2014,7.25
19630,Rágol,julio_2014,4.53
19631,Salares,julio_2014,7.24
19632,San Nicolás del Puerto,julio_2014,9.18
19633,San Sebastián de los Ballesteros,julio_2014,8.84
19634,San Silvestre de Guzmán,julio_2014,6.5
19635,Sanlúcar de Guadiana,julio_2014,11.19
19636,Santa Ana la Real,julio_2014,13.48
19637,Santa Cruz de Marchena,julio_2014,7.41
19638,Santa Cruz del Comercio,julio_2014,7.43
19639,Santa Fe de Mondújar,julio_2014,17.44
19640,Santiago de Calatrava,julio_2014,4.15
19641,Sedella,julio_2014,6.75
19642,Senés,julio_2014,7.5
19643,Sierro,julio_2014,9.73
19644,Somontín,julio_2014,7.37
19645,Soportújar,julio_2014,10.62
19646,Sorvilán,julio_2014,7.73
19647,Suflí,julio_2014,10.96
19648,Tahal,julio_2014,7.32
19649,Terque,julio_2014,10.45
19650,Torre Alháquime,julio_2014,10.44
19651,Torres de Albánchez,julio_2014,8.69
19652,Torvizcón,julio_2014,9.01
19653,Totalán,julio_2014,14.94
19654,Trevélez,julio_2014,10.35
19655,Turrillas,julio_2014,6.11
19656,Turón,julio_2014,5.88
19657,Uleila del Campo,julio_2014,10.71
19658,Urrácal,julio_2014,9.62
19659,Valdelarco,julio_2014,13.66
19660,Valsequillo,julio_2014,10.39
19661,Velefique,julio_2014,5.04
19662,Ventas de Huelma,julio_2014,11.39
19663,Villaharta,julio_2014,9.87
19664,Villaluenga del Rosario,julio_2014,9.43
19665,Villanueva de las Cruces,julio_2014,15.54
19666,Villanueva de las Torres,julio_2014,9.6
19667,Villarrodrigo,julio_2014,5.68
19668,Válor,julio_2014,11.56
19669,Víznar,julio_2014,7.77
19670,Zufre,julio_2014,15.23
19671,Zuheros,julio_2014,4.74
19672,Árchez,julio_2014,9.46
19673,Agrón,agosto_2014,8.95
19674,Alamedilla,agosto_2014,3.95
19675,Albanchez,agosto_2014,3.37
19676,Alboloduy,agosto_2014,9.5
19677,Albondón,agosto_2014,8.53
19678,Albuñán,agosto_2014,7.44
19679,Alcolea,agosto_2014,11.38
19680,Alcudia de Monteagud,agosto_2014,7.14
19681,Alcóntar,agosto_2014,5.71
19682,Aldeaquemada,agosto_2014,7.28
19683,Aldeire,agosto_2014,8.39
19684,Alfarnatejo,agosto_2014,5.87
19685,Algatocín,agosto_2014,14.34
19686,Alhabia,agosto_2014,16.01
19687,Alicún,agosto_2014,9.62
19688,Alicún de Ortega,agosto_2014,5.1
19689,Almegíjar,agosto_2014,10.53
19690,Almócita,agosto_2014,11.38
19691,Alpandeire,agosto_2014,11.52
19692,Alquife,agosto_2014,13.41
19693,Alsodux,agosto_2014,7.63
19694,Alájar,agosto_2014,14.54
19695,Armuña de Almanzora,agosto_2014,8.13
19696,Atajate,agosto_2014,15.04
19697,Bacares,agosto_2014,5.62
19698,Bayarque,agosto_2014,5.56
19699,Bayárcal,agosto_2014,8.24
19700,Beas de Guadix,agosto_2014,14.01
19701,Beires,agosto_2014,4.46
19702,Benadalid,agosto_2014,10.67
19703,Benalauría,agosto_2014,11.62
19704,Benaocaz,agosto_2014,13.49
19705,Benarrabá,agosto_2014,11.35
19706,Benatae,agosto_2014,7.63
19707,Benitagla,agosto_2014,0.0
19708,Benizalón,agosto_2014,9.15
19709,Bentarique,agosto_2014,14.12
19710,Berrocal,agosto_2014,12.16
19711,Bubión,agosto_2014,18.1
19712,Busquístar,agosto_2014,10.47
19713,Bédar,agosto_2014,6.19
19714,Bérchules,agosto_2014,8.27
19715,Cabezas Rubias,agosto_2014,10.92
19716,Cacín,agosto_2014,7.91
19717,Calicasas,agosto_2014,9.26
19718,Campofrío,agosto_2014,18.13
19719,Canillas de Albaida,agosto_2014,9.49
19720,Capileira,agosto_2014,11.29
19721,Carataunas,agosto_2014,13.4
19722,Carboneros,agosto_2014,11.54
19723,Carratraca,agosto_2014,14.0
19724,Cartajima,agosto_2014,11.11
19725,Castaño del Robledo,agosto_2014,21.8
19726,Castilleja del Campo,agosto_2014,10.73
19727,Castro de Filabres,agosto_2014,3.73
19728,Cazalilla,agosto_2014,7.93
19729,Cañaveral de León,agosto_2014,13.94
19730,Chercos,agosto_2014,10.71
19731,Cogollos de Guadix,agosto_2014,14.01
19732,Conquista,agosto_2014,5.36
19733,Corteconcepción,agosto_2014,13.49
19734,Cortelazor,agosto_2014,11.76
19735,Cumbres de Enmedio,agosto_2014,16.67
19736,Cumbres de San Bartolomé,agosto_2014,11.03
19737,Cástaras,agosto_2014,4.96
19738,Cáñar,agosto_2014,9.56
19739,Cóbdar,agosto_2014,8.44
19740,Cútar,agosto_2014,8.98
19741,Dehesas de Guadix,agosto_2014,3.09
19742,Diezma,agosto_2014,9.79
19743,Dólar,agosto_2014,7.43
19744,Dúdar,agosto_2014,7.94
19745,El Almendro,agosto_2014,11.82
19746,El Borge,agosto_2014,11.42
19747,El Garrobo,agosto_2014,14.47
19748,El Granado,agosto_2014,12.03
19749,El Guijo,agosto_2014,10.21
19750,El Madroño,agosto_2014,8.22
19751,Enix,agosto_2014,6.14
19752,Escañuela,agosto_2014,6.42
19753,Escúzar,agosto_2014,9.87
19754,Espelúy,agosto_2014,12.59
19755,Faraján,agosto_2014,6.32
19756,Felix,agosto_2014,8.91
19757,Ferreira,agosto_2014,8.28
19758,Fondón,agosto_2014,10.7
19759,Fuente la Lancha,agosto_2014,18.08
19760,Fuente-Tójar,agosto_2014,6.38
19761,Fuenteheridos,agosto_2014,14.56
19762,Genalguacil,agosto_2014,8.24
19763,Gobernador,agosto_2014,6.25
19764,Gor,agosto_2014,10.04
19765,Gorafe,agosto_2014,8.92
19766,Génave,agosto_2014,5.67
19767,Higuera de Calatrava,agosto_2014,3.74
19768,Hinojales,agosto_2014,13.15
19769,Hinojares,agosto_2014,8.11
19770,Hornos,agosto_2014,4.86
19771,Huécija,agosto_2014,7.43
19772,Huélago,agosto_2014,9.36
19773,Igualeja,agosto_2014,7.4
19774,Illar,agosto_2014,6.99
19775,Instinción,agosto_2014,7.13
19776,Iznate,agosto_2014,10.6
19777,Jete,agosto_2014,7.43
19778,Jimera de Líbar,agosto_2014,12.8
19779,Jubrique,agosto_2014,9.8
19780,Juviles,agosto_2014,10.45
19781,Júzcar,agosto_2014,9.91
19782,La Calahorra,agosto_2014,11.23
19783,La Granada de Río-Tinto,agosto_2014,26.64
19784,La Granjuela,agosto_2014,16.18
19785,La Nava,agosto_2014,16.55
19786,La Taha,agosto_2014,10.71
19787,Lanteira,agosto_2014,12.36
19788,Laroya,agosto_2014,14.12
19789,Larva,agosto_2014,4.3
19790,Las Tres Villas,agosto_2014,6.52
19791,Lentegí,agosto_2014,8.66
19792,Linares de la Sierra,agosto_2014,26.52
19793,Lobras,agosto_2014,7.88
19794,Lora de Estepa,agosto_2014,9.82
19795,Los Blázquez,agosto_2014,16.26
19796,Los Marines,agosto_2014,24.29
19797,Lucainena de las Torres,agosto_2014,6.68
19798,Lugros,agosto_2014,7.93
19799,Líjar,agosto_2014,12.87
19800,Lúcar,agosto_2014,8.85
19801,Lújar,agosto_2014,5.95
19802,Macharaviaya,agosto_2014,8.39
19803,Marchal,agosto_2014,17.06
19804,Morelábor,agosto_2014,6.86
19805,Murtas,agosto_2014,6.47
19806,Nacimiento,agosto_2014,7.3
19807,Nigüelas,agosto_2014,10.66
19808,Nívar,agosto_2014,9.57
19809,Ohanes,agosto_2014,9.91
19810,Olula de Castro,agosto_2014,2.37
19811,Padules,agosto_2014,7.44
19812,Pampaneira,agosto_2014,12.69
19813,Parauta,agosto_2014,10.36
19814,Partaloa,agosto_2014,2.83
19815,Paterna del Río,agosto_2014,9.0
19816,Polícar,agosto_2014,5.98
19817,Puerto Moral,agosto_2014,11.07
19818,Pujerra,agosto_2014,6.8
19819,Pórtugos,agosto_2014,13.09
19820,Rubite,agosto_2014,7.69
19821,Rágol,agosto_2014,5.44
19822,Salares,agosto_2014,9.05
19823,San Nicolás del Puerto,agosto_2014,8.7
19824,San Sebastián de los Ballesteros,agosto_2014,8.6
19825,San Silvestre de Guzmán,agosto_2014,6.36
19826,Sanlúcar de Guadiana,agosto_2014,9.84
19827,Santa Ana la Real,agosto_2014,14.61
19828,Santa Cruz de Marchena,agosto_2014,9.26
19829,Santa Cruz del Comercio,agosto_2014,7.79
19830,Santa Fe de Mondújar,agosto_2014,16.92
19831,Santiago de Calatrava,agosto_2014,4.03
19832,Sedella,agosto_2014,7.35
19833,Senés,agosto_2014,6.88
19834,Sierro,agosto_2014,10.47
19835,Somontín,agosto_2014,8.37
19836,Soportújar,agosto_2014,10.62
19837,Sorvilán,agosto_2014,6.33
19838,Suflí,agosto_2014,12.33
19839,Tahal,agosto_2014,6.82
19840,Terque,agosto_2014,11.14
19841,Torre Alháquime,agosto_2014,10.57
19842,Torres de Albánchez,agosto_2014,8.25
19843,Torvizcón,agosto_2014,9.3
19844,Totalán,agosto_2014,16.32
19845,Trevélez,agosto_2014,10.1
19846,Turrillas,agosto_2014,5.68
19847,Turón,agosto_2014,4.5
19848,Uleila del Campo,agosto_2014,11.26
19849,Urrácal,agosto_2014,8.65
19850,Valdelarco,agosto_2014,11.89
19851,Valsequillo,agosto_2014,11.43
19852,Velefique,agosto_2014,5.76
19853,Ventas de Huelma,agosto_2014,10.36
19854,Villaharta,agosto_2014,10.43
19855,Villaluenga del Rosario,agosto_2014,10.09
19856,Villanueva de las Cruces,agosto_2014,15.8
19857,Villanueva de las Torres,agosto_2014,9.75
19858,Villarrodrigo,agosto_2014,6.55
19859,Válor,agosto_2014,11.24
19860,Víznar,agosto_2014,7.87
19861,Zufre,agosto_2014,15.23
19862,Zuheros,agosto_2014,5.6
19863,Árchez,agosto_2014,8.56
19864,Agrón,septiembre_2014,8.95
19865,Alamedilla,septiembre_2014,5.17
19866,Albanchez,septiembre_2014,3.89
19867,Alboloduy,septiembre_2014,8.72
19868,Albondón,septiembre_2014,7.65
19869,Albuñán,septiembre_2014,7.91
19870,Alcolea,septiembre_2014,10.57
19871,Alcudia de Monteagud,septiembre_2014,8.57
19872,Alcóntar,septiembre_2014,4.67
19873,Aldeaquemada,septiembre_2014,8.02
19874,Aldeire,septiembre_2014,8.23
19875,Alfarnatejo,septiembre_2014,6.08
19876,Algatocín,septiembre_2014,15.05
19877,Alhabia,septiembre_2014,13.95
19878,Alicún,septiembre_2014,9.62
19879,Alicún de Ortega,septiembre_2014,5.1
19880,Almegíjar,septiembre_2014,9.7
19881,Almócita,septiembre_2014,11.38
19882,Alpandeire,septiembre_2014,11.15
19883,Alquife,septiembre_2014,13.27
19884,Alsodux,septiembre_2014,7.63
19885,Alájar,septiembre_2014,14.91
19886,Armuña de Almanzora,septiembre_2014,9.94
19887,Atajate,septiembre_2014,16.54
19888,Bacares,septiembre_2014,6.74
19889,Bayarque,septiembre_2014,5.56
19890,Bayárcal,septiembre_2014,7.65
19891,Beas de Guadix,septiembre_2014,11.81
19892,Beires,septiembre_2014,4.46
19893,Benadalid,septiembre_2014,10.28
19894,Benalauría,septiembre_2014,12.24
19895,Benaocaz,septiembre_2014,13.91
19896,Benarrabá,septiembre_2014,10.96
19897,Benatae,septiembre_2014,7.83
19898,Benitagla,septiembre_2014,1.41
19899,Benizalón,septiembre_2014,10.21
19900,Bentarique,septiembre_2014,13.73
19901,Berrocal,septiembre_2014,11.85
19902,Bubión,septiembre_2014,17.14
19903,Busquístar,septiembre_2014,12.84
19904,Bédar,septiembre_2014,6.49
19905,Bérchules,septiembre_2014,8.27
19906,Cabezas Rubias,septiembre_2014,10.92
19907,Cacín,septiembre_2014,7.91
19908,Calicasas,septiembre_2014,8.58
19909,Campofrío,septiembre_2014,20.06
19910,Canillas de Albaida,septiembre_2014,9.6
19911,Capileira,septiembre_2014,12.7
19912,Carataunas,septiembre_2014,13.88
19913,Carboneros,septiembre_2014,12.17
19914,Carratraca,septiembre_2014,13.75
19915,Cartajima,septiembre_2014,11.9
19916,Castaño del Robledo,septiembre_2014,19.43
19917,Castilleja del Campo,septiembre_2014,9.49
19918,Castro de Filabres,septiembre_2014,5.22
19919,Cazalilla,septiembre_2014,6.32
19920,Cañaveral de León,septiembre_2014,15.38
19921,Chercos,septiembre_2014,10.0
19922,Cogollos de Guadix,septiembre_2014,14.16
19923,Conquista,septiembre_2014,8.26
19924,Corteconcepción,septiembre_2014,15.29
19925,Cortelazor,septiembre_2014,14.19
19926,Cumbres de Enmedio,septiembre_2014,12.5
19927,Cumbres de San Bartolomé,septiembre_2014,10.56
19928,Cástaras,septiembre_2014,4.55
19929,Cáñar,septiembre_2014,9.31
19930,Cóbdar,septiembre_2014,10.39
19931,Cútar,septiembre_2014,7.72
19932,Dehesas de Guadix,septiembre_2014,1.99
19933,Diezma,septiembre_2014,10.7
19934,Dólar,septiembre_2014,8.24
19935,Dúdar,septiembre_2014,7.06
19936,El Almendro,septiembre_2014,12.53
19937,El Borge,septiembre_2014,9.87
19938,El Garrobo,septiembre_2014,16.02
19939,El Granado,septiembre_2014,12.93
19940,El Guijo,septiembre_2014,10.21
19941,El Madroño,septiembre_2014,8.22
19942,Enix,septiembre_2014,6.14
19943,Escañuela,septiembre_2014,6.63
19944,Escúzar,septiembre_2014,9.49
19945,Espelúy,septiembre_2014,13.72
19946,Faraján,septiembre_2014,6.32
19947,Felix,septiembre_2014,7.99
19948,Ferreira,septiembre_2014,12.27
19949,Fondón,septiembre_2014,9.89
19950,Fuente la Lancha,septiembre_2014,21.1
19951,Fuente-Tójar,septiembre_2014,6.38
19952,Fuenteheridos,septiembre_2014,17.12
19953,Genalguacil,septiembre_2014,8.7
19954,Gobernador,septiembre_2014,5.26
19955,Gor,septiembre_2014,9.66
19956,Gorafe,septiembre_2014,9.16
19957,Génave,septiembre_2014,5.51
19958,Higuera de Calatrava,septiembre_2014,3.74
19959,Hinojales,septiembre_2014,13.84
19960,Hinojares,septiembre_2014,7.84
19961,Hornos,septiembre_2014,4.56
19962,Huécija,septiembre_2014,7.24
19963,Huélago,septiembre_2014,9.82
19964,Igualeja,septiembre_2014,9.74
19965,Illar,septiembre_2014,6.74
19966,Instinción,septiembre_2014,5.18
19967,Iznate,septiembre_2014,8.28
19968,Jete,septiembre_2014,7.53
19969,Jimera de Líbar,septiembre_2014,12.56
19970,Jubrique,septiembre_2014,9.33
19971,Juviles,septiembre_2014,9.7
19972,Júzcar,septiembre_2014,9.05
19973,La Calahorra,septiembre_2014,10.43
19974,La Granada de Río-Tinto,septiembre_2014,26.64
19975,La Granjuela,septiembre_2014,17.01
19976,La Nava,septiembre_2014,16.55
19977,La Taha,septiembre_2014,10.71
19978,Lanteira,septiembre_2014,12.93
19979,Laroya,septiembre_2014,13.53
19980,Larva,septiembre_2014,2.87
19981,Las Tres Villas,septiembre_2014,6.86
19982,Lentegí,septiembre_2014,8.1
19983,Linares de la Sierra,septiembre_2014,28.26
19984,Lobras,septiembre_2014,6.67
19985,Lora de Estepa,septiembre_2014,7.99
19986,Los Blázquez,septiembre_2014,15.83
19987,Los Marines,septiembre_2014,23.57
19988,Lucainena de las Torres,septiembre_2014,6.51
19989,Lugros,septiembre_2014,6.71
19990,Líjar,septiembre_2014,12.18
19991,Lúcar,septiembre_2014,9.48
19992,Lújar,septiembre_2014,6.55
19993,Macharaviaya,septiembre_2014,7.53
19994,Marchal,septiembre_2014,11.21
19995,Morelábor,septiembre_2014,6.57
19996,Murtas,septiembre_2014,6.65
19997,Nacimiento,septiembre_2014,7.3
19998,Nigüelas,septiembre_2014,11.07
19999,Nívar,septiembre_2014,10.22
20000,Ohanes,septiembre_2014,10.06
20001,Olula de Castro,septiembre_2014,4.14
20002,Padules,septiembre_2014,8.26
20003,Pampaneira,septiembre_2014,12.38
20004,Parauta,septiembre_2014,11.95
20005,Partaloa,septiembre_2014,3.13
20006,Paterna del Río,septiembre_2014,9.25
20007,Polícar,septiembre_2014,6.84
20008,Puerto Moral,septiembre_2014,12.11
20009,Pujerra,septiembre_2014,6.8
20010,Pórtugos,septiembre_2014,11.26
20011,Rubite,septiembre_2014,9.23
20012,Rágol,septiembre_2014,4.23
20013,Salares,septiembre_2014,9.05
20014,San Nicolás del Puerto,septiembre_2014,10.79
20015,San Sebastián de los Ballesteros,septiembre_2014,8.0
20016,San Silvestre de Guzmán,septiembre_2014,5.35
20017,Sanlúcar de Guadiana,septiembre_2014,11.41
20018,Santa Ana la Real,septiembre_2014,12.55
20019,Santa Cruz de Marchena,septiembre_2014,6.94
20020,Santa Cruz del Comercio,septiembre_2014,7.07
20021,Santa Fe de Mondújar,septiembre_2014,17.95
20022,Santiago de Calatrava,septiembre_2014,4.4
20023,Sedella,septiembre_2014,7.5
20024,Senés,septiembre_2014,8.44
20025,Sierro,septiembre_2014,11.72
20026,Somontín,septiembre_2014,7.77
20027,Soportújar,septiembre_2014,10.94
20028,Sorvilán,septiembre_2014,5.62
20029,Suflí,septiembre_2014,13.7
20030,Tahal,septiembre_2014,7.07
20031,Terque,septiembre_2014,9.77
20032,Torre Alháquime,septiembre_2014,9.02
20033,Torres de Albánchez,septiembre_2014,8.8
20034,Torvizcón,septiembre_2014,8.73
20035,Totalán,septiembre_2014,16.04
20036,Trevélez,septiembre_2014,9.72
20037,Turrillas,septiembre_2014,6.55
20038,Turón,septiembre_2014,4.15
20039,Uleila del Campo,septiembre_2014,11.15
20040,Urrácal,septiembre_2014,7.69
20041,Valdelarco,septiembre_2014,11.01
20042,Valsequillo,septiembre_2014,11.43
20043,Velefique,septiembre_2014,4.68
20044,Ventas de Huelma,septiembre_2014,11.39
20045,Villaharta,septiembre_2014,10.99
20046,Villaluenga del Rosario,septiembre_2014,10.53
20047,Villanueva de las Cruces,septiembre_2014,14.77
20048,Villanueva de las Torres,septiembre_2014,10.04
20049,Villarrodrigo,septiembre_2014,6.99
20050,Válor,septiembre_2014,10.75
20051,Víznar,septiembre_2014,8.27
20052,Zufre,septiembre_2014,15.0
20053,Zuheros,septiembre_2014,5.89
20054,Árchez,septiembre_2014,8.33
20055,Agrón,octubre_2014,8.31
20056,Alamedilla,octubre_2014,5.02
20057,Albanchez,octubre_2014,3.76
20058,Alboloduy,octubre_2014,7.01
20059,Albondón,octubre_2014,6.52
20060,Albuñán,octubre_2014,8.14
20061,Alcolea,octubre_2014,10.34
20062,Alcudia de Monteagud,octubre_2014,6.43
20063,Alcóntar,octubre_2014,4.33
20064,Aldeaquemada,octubre_2014,8.21
20065,Aldeire,octubre_2014,8.7
20066,Alfarnatejo,octubre_2014,6.71
20067,Algatocín,octubre_2014,16.59
20068,Alhabia,octubre_2014,12.63
20069,Alicún,octubre_2014,8.79
20070,Alicún de Ortega,octubre_2014,5.29
20071,Almegíjar,octubre_2014,8.03
20072,Almócita,octubre_2014,10.18
20073,Alpandeire,octubre_2014,12.64
20074,Alquife,octubre_2014,11.98
20075,Alsodux,octubre_2014,6.87
20076,Alájar,octubre_2014,14.66
20077,Armuña de Almanzora,octubre_2014,10.84
20078,Atajate,octubre_2014,15.79
20079,Bacares,octubre_2014,5.62
20080,Bayarque,octubre_2014,5.56
20081,Bayárcal,octubre_2014,5.29
20082,Beas de Guadix,octubre_2014,11.81
20083,Beires,octubre_2014,4.46
20084,Benadalid,octubre_2014,12.25
20085,Benalauría,octubre_2014,13.49
20086,Benaocaz,octubre_2014,13.35
20087,Benarrabá,octubre_2014,10.96
20088,Benatae,octubre_2014,7.63
20089,Benitagla,octubre_2014,0.0
20090,Benizalón,octubre_2014,8.8
20091,Bentarique,octubre_2014,11.76
20092,Berrocal,octubre_2014,13.68
20093,Bubión,octubre_2014,17.78
20094,Busquístar,octubre_2014,13.85
20095,Bédar,octubre_2014,6.39
20096,Bérchules,octubre_2014,8.4
20097,Cabezas Rubias,octubre_2014,9.74
20098,Cacín,octubre_2014,7.58
20099,Calicasas,octubre_2014,9.43
20100,Campofrío,octubre_2014,20.36
20101,Canillas de Albaida,octubre_2014,8.91
20102,Capileira,octubre_2014,10.89
20103,Carataunas,octubre_2014,12.92
20104,Carboneros,octubre_2014,12.32
20105,Carratraca,octubre_2014,14.12
20106,Cartajima,octubre_2014,9.92
20107,Castaño del Robledo,octubre_2014,20.85
20108,Castilleja del Campo,octubre_2014,9.49
20109,Castro de Filabres,octubre_2014,4.48
20110,Cazalilla,octubre_2014,7.59
20111,Cañaveral de León,octubre_2014,13.7
20112,Chercos,octubre_2014,8.21
20113,Cogollos de Guadix,octubre_2014,14.46
20114,Conquista,octubre_2014,7.81
20115,Corteconcepción,octubre_2014,13.85
20116,Cortelazor,octubre_2014,13.15
20117,Cumbres de Enmedio,octubre_2014,10.42
20118,Cumbres de San Bartolomé,octubre_2014,10.56
20119,Cástaras,octubre_2014,4.96
20120,Cáñar,octubre_2014,8.33
20121,Cóbdar,octubre_2014,9.74
20122,Cútar,octubre_2014,8.03
20123,Dehesas de Guadix,octubre_2014,3.75
20124,Diezma,octubre_2014,11.75
20125,Dólar,octubre_2014,8.56
20126,Dúdar,octubre_2014,7.65
20127,El Almendro,octubre_2014,12.53
20128,El Borge,octubre_2014,10.7
20129,El Garrobo,octubre_2014,15.5
20130,El Granado,octubre_2014,11.13
20131,El Guijo,octubre_2014,11.52
20132,El Madroño,octubre_2014,8.55
20133,Enix,octubre_2014,5.68
20134,Escañuela,octubre_2014,5.89
20135,Escúzar,octubre_2014,10.13
20136,Espelúy,octubre_2014,12.02
20137,Faraján,octubre_2014,7.11
20138,Felix,octubre_2014,6.45
20139,Ferreira,octubre_2014,10.74
20140,Fondón,octubre_2014,9.89
20141,Fuente la Lancha,octubre_2014,19.18
20142,Fuente-Tójar,octubre_2014,6.66
20143,Fuenteheridos,octubre_2014,13.76
20144,Genalguacil,octubre_2014,9.15
20145,Gobernador,octubre_2014,6.25
20146,Gor,octubre_2014,9.28
20147,Gorafe,octubre_2014,7.71
20148,Génave,octubre_2014,5.02
20149,Higuera de Calatrava,octubre_2014,5.45
20150,Hinojales,octubre_2014,12.11
20151,Hinojares,octubre_2014,8.38
20152,Hornos,octubre_2014,5.17
20153,Huécija,octubre_2014,7.43
20154,Huélago,octubre_2014,12.79
20155,Igualeja,octubre_2014,8.14
20156,Illar,octubre_2014,6.99
20157,Instinción,octubre_2014,6.05
20158,Iznate,octubre_2014,8.17
20159,Jete,octubre_2014,6.67
20160,Jimera de Líbar,octubre_2014,12.8
20161,Jubrique,octubre_2014,9.02
20162,Juviles,octubre_2014,8.96
20163,Júzcar,octubre_2014,9.48
20164,La Calahorra,octubre_2014,10.7
20165,La Granada de Río-Tinto,octubre_2014,24.3
20166,La Granjuela,octubre_2014,14.73
20167,La Nava,octubre_2014,15.2
20168,La Taha,octubre_2014,10.11
20169,Lanteira,octubre_2014,13.69
20170,Laroya,octubre_2014,11.18
20171,Larva,octubre_2014,4.92
20172,Las Tres Villas,octubre_2014,6.52
20173,Lentegí,octubre_2014,6.7
20174,Linares de la Sierra,octubre_2014,27.83
20175,Lobras,octubre_2014,6.06
20176,Lora de Estepa,octubre_2014,7.31
20177,Los Blázquez,octubre_2014,16.26
20178,Los Marines,octubre_2014,22.86
20179,Lucainena de las Torres,octubre_2014,6.03
20180,Lugros,octubre_2014,9.45
20181,Líjar,octubre_2014,12.87
20182,Lúcar,octubre_2014,8.98
20183,Lújar,octubre_2014,5.56
20184,Macharaviaya,octubre_2014,8.39
20185,Marchal,octubre_2014,14.02
20186,Morelábor,octubre_2014,7.74
20187,Murtas,octubre_2014,6.47
20188,Nacimiento,octubre_2014,6.71
20189,Nigüelas,octubre_2014,11.65
20190,Nívar,octubre_2014,10.76
20191,Ohanes,octubre_2014,10.06
20192,Olula de Castro,octubre_2014,3.55
20193,Padules,octubre_2014,7.85
20194,Pampaneira,octubre_2014,14.55
20195,Parauta,octubre_2014,12.75
20196,Partaloa,octubre_2014,2.98
20197,Paterna del Río,octubre_2014,8.52
20198,Polícar,octubre_2014,7.26
20199,Puerto Moral,octubre_2014,12.46
20200,Pujerra,octubre_2014,6.46
20201,Pórtugos,octubre_2014,12.3
20202,Rubite,octubre_2014,9.01
20203,Rágol,octubre_2014,3.32
20204,Salares,octubre_2014,8.14
20205,San Nicolás del Puerto,octubre_2014,10.14
20206,San Sebastián de los Ballesteros,octubre_2014,8.12
20207,San Silvestre de Guzmán,octubre_2014,5.49
20208,Sanlúcar de Guadiana,octubre_2014,8.5
20209,Santa Ana la Real,octubre_2014,12.92
20210,Santa Cruz de Marchena,octubre_2014,5.09
20211,Santa Cruz del Comercio,octubre_2014,5.98
20212,Santa Fe de Mondújar,octubre_2014,15.9
20213,Santiago de Calatrava,octubre_2014,5.41
20214,Sedella,octubre_2014,6.75
20215,Senés,octubre_2014,9.69
20216,Sierro,octubre_2014,10.72
20217,Somontín,octubre_2014,7.57
20218,Soportújar,octubre_2014,11.25
20219,Sorvilán,octubre_2014,5.62
20220,Suflí,octubre_2014,13.24
20221,Tahal,octubre_2014,7.32
20222,Terque,octubre_2014,9.32
20223,Torre Alháquime,octubre_2014,9.41
20224,Torres de Albánchez,octubre_2014,8.25
20225,Torvizcón,octubre_2014,8.87
20226,Totalán,octubre_2014,17.29
20227,Trevélez,octubre_2014,9.85
20228,Turrillas,octubre_2014,4.8
20229,Turón,octubre_2014,3.46
20230,Uleila del Campo,octubre_2014,10.71
20231,Urrácal,octubre_2014,8.01
20232,Valdelarco,octubre_2014,11.45
20233,Valsequillo,octubre_2014,10.91
20234,Velefique,octubre_2014,3.96
20235,Ventas de Huelma,octubre_2014,11.24
20236,Villaharta,octubre_2014,11.54
20237,Villaluenga del Rosario,octubre_2014,9.87
20238,Villanueva de las Cruces,octubre_2014,14.25
