Municipios,Origen,Total,Año,Provincia
Alicún,América,0.0,2017,Almería
Alicún,Asia,0.0,2017,Almería
Alicún,Oceanía,0.0,2017,Almería
Almería,Europa,0.0030707972301408986,2017,Almería
Almería,Africa,0.005117995383568164,2017,Almería
Almería,América,0.0030707972301408986,2017,Almería
Almería,Asia,0.0005117995383568164,2017,Almería
Almería,Oceanía,0.0046061958452113475,2017,Almería
Almócita,Europa,2.8735632183908044,2017,Almería
Almócita,Africa,1.1494252873563218,2017,Almería
Almócita,América,3.4482758620689653,2017,Almería
Almócita,Asia,0.5747126436781609,2017,Almería
Almócita,Oceanía,0.0,2017,Almería
Alsodux,Europa,3.787878787878788,2017,Almería
Alsodux,Africa,0.0,2017,Almería
Alsodux,América,0.0,2017,Almería
Alsodux,Asia,0.0,2017,Almería
Alsodux,Oceanía,0.0,2017,Almería
Antas,Europa,9.41101152368758,2017,Almería
Antas,Africa,6.370038412291934,2017,Almería
Antas,América,4.641485275288092,2017,Almería
Antas,Asia,0.3201024327784891,2017,Almería
Antas,Oceanía,0.03201024327784891,2017,Almería
Arboleas,Europa,0.04481290611696168,2017,Almería
Arboleas,Africa,0.9634774815146763,2017,Almería
Arboleas,América,2.2854582119650457,2017,Almería
Arboleas,Asia,0.4481290611696168,2017,Almería
Arboleas,Oceanía,0.0,2017,Almería
Armuña de Almanzora,Europa,3.669724770642202,2017,Almería
Armuña de Almanzora,Africa,0.6116207951070336,2017,Almería
Armuña de Almanzora,América,1.2232415902140672,2017,Almería
Armuña de Almanzora,Asia,0.3058103975535168,2017,Almería
Armuña de Almanzora,Oceanía,0.0,2017,Almería
Bacares,Europa,1.2295081967213115,2017,Almería
Bacares,Africa,0.0,2017,Almería
Bacares,América,1.639344262295082,2017,Almería
Bacares,Asia,0.0,2017,Almería
Bacares,Oceanía,0.4098360655737705,2017,Almería
Bayárcal,Europa,2.9702970297029703,2017,Almería
Bayárcal,Africa,0.9900990099009901,2017,Almería
Bayárcal,América,0.33003300330033003,2017,Almería
Bayárcal,Asia,0.0,2017,Almería
Bayárcal,Oceanía,0.0,2017,Almería
Bayarque,Europa,6.511627906976744,2017,Almería
Bayarque,Africa,0.46511627906976744,2017,Almería
Bayarque,América,1.3953488372093024,2017,Almería
Bayarque,Asia,0.0,2017,Almería
Bayarque,Oceanía,0.0,2017,Almería
Bédar,Europa,49.327354260089685,2017,Almería
Bédar,Africa,4.708520179372197,2017,Almería
Bédar,América,2.130044843049327,2017,Almería
Bédar,Asia,1.1210762331838564,2017,Almería
Bédar,Oceanía,0.0,2017,Almería
Beires,Europa,1.8181818181818181,2017,Almería
Beires,Africa,0.0,2017,Almería
Beires,América,1.8181818181818181,2017,Almería
Beires,Asia,0.0,2017,Almería
Beires,Oceanía,0.0,2017,Almería
Benahadux,Europa,4.154795821462488,2017,Almería
Benahadux,Africa,1.0921177587844255,2017,Almería
Benahadux,América,1.2345679012345678,2017,Almería
Benahadux,Asia,0.11870845204178537,2017,Almería
Benahadux,Oceanía,0.0,2017,Almería
Benitagla,Europa,0.0,2017,Almería
Benitagla,Africa,0.0,2017,Almería
Benitagla,América,1.5151515151515151,2017,Almería
Benitagla,Asia,0.0,2017,Almería
Benitagla,Oceanía,0.0,2017,Almería
Benizalón,Europa,4.562737642585551,2017,Almería
Benizalón,Africa,0.7604562737642585,2017,Almería
Benizalón,América,2.2813688212927756,2017,Almería
Benizalón,Asia,0.0,2017,Almería
Benizalón,Oceanía,0.0,2017,Almería
Bentarique,Europa,0.42016806722689076,2017,Almería
Bentarique,Africa,0.0,2017,Almería
Bentarique,América,0.0,2017,Almería
Bentarique,Asia,0.0,2017,Almería
Bentarique,Oceanía,0.0,2017,Almería
Berja,Europa,7.014840645527533,2017,Almería
Berja,Africa,3.1222123104371096,2017,Almería
Berja,América,0.6731003162760523,2017,Almería
Berja,Asia,0.17030248966020597,2017,Almería
Berja,Oceanía,0.0,2017,Almería
Canjáyar,Europa,1.1447260834014716,2017,Almería
Canjáyar,Africa,0.49059689288634506,2017,Almería
Canjáyar,América,0.6541291905151267,2017,Almería
Canjáyar,Asia,0.0,2017,Almería
Canjáyar,Oceanía,0.0,2017,Almería
Cantoria,Europa,17.07167025530606,2017,Almería
Cantoria,Africa,0.492156259612427,2017,Almería
Cantoria,América,2.737619194094125,2017,Almería
Cantoria,Asia,0.3691171947093202,2017,Almería
Cantoria,Oceanía,0.030759766225776686,2017,Almería
Carboneras,Europa,6.533112160265407,2017,Almería
Carboneras,Africa,3.8152354217174937,2017,Almería
Carboneras,América,2.143677427587087,2017,Almería
Carboneras,Asia,0.2551996937603675,2017,Almería
Carboneras,Oceanía,0.0,2017,Almería
Castro de Filabres,Europa,5.384615384615385,2017,Almería
Castro de Filabres,Africa,0.7692307692307693,2017,Almería
Castro de Filabres,América,0.0,2017,Almería
Castro de Filabres,Asia,0.0,2017,Almería
Castro de Filabres,Oceanía,0.0,2017,Almería
Chercos,Europa,6.185567010309279,2017,Almería
Chercos,Africa,0.0,2017,Almería
Chercos,América,2.405498281786942,2017,Almería
Chercos,Asia,1.718213058419244,2017,Almería
Chercos,Oceanía,0.0,2017,Almería
Chirivel,Europa,6.568877551020408,2017,Almería
Chirivel,Africa,1.7857142857142856,2017,Almería
Chirivel,América,0.4464285714285714,2017,Almería
Chirivel,Asia,0.0,2017,Almería
Chirivel,Oceanía,0.0,2017,Almería
Cóbdar,Europa,2.564102564102564,2017,Almería
Cóbdar,Africa,0.0,2017,Almería
Cóbdar,América,4.487179487179487,2017,Almería
Cóbdar,Asia,0.641025641025641,2017,Almería
Cóbdar,Oceanía,0.0,2017,Almería
Cuevas del Almanzora,Europa,0.007323324789454412,2017,Almería
Cuevas del Almanzora,Africa,0.007323324789454412,2017,Almería
Cuevas del Almanzora,América,5.690223361406079,2017,Almería
Cuevas del Almanzora,Asia,0.14646649578908824,2017,Almería
Cuevas del Almanzora,Oceanía,0.0,2017,Almería
Dalías,Europa,2.333166081284496,2017,Almería
Dalías,Africa,2.533868539889614,2017,Almería
Dalías,América,0.9031610637230305,2017,Almería
Dalías,Asia,0.17561465127947817,2017,Almería
Dalías,Oceanía,0.0,2017,Almería
El Ejido,Europa,0.007945877224845624,2017,Almería
El Ejido,Africa,0.018162005085361425,2017,Almería
El Ejido,América,0.001135125317835089,2017,Almería
El Ejido,Asia,0.21113330911732656,2017,Almería
El Ejido,Oceanía,0.002270250635670178,2017,Almería
Enix,Europa,16.82027649769585,2017,Almería
Enix,Africa,0.4608294930875576,2017,Almería
Enix,América,2.7649769585253456,2017,Almería
Enix,Asia,0.0,2017,Almería
Enix,Oceanía,0.0,2017,Almería
Felix,Europa,5.900151285930408,2017,Almería
Felix,Africa,0.30257186081694404,2017,Almería
Felix,América,2.5718608169440245,2017,Almería
Felix,Asia,0.15128593040847202,2017,Almería
Felix,Oceanía,0.0,2017,Almería
Fines,Europa,6.103515625,2017,Almería
Fines,Africa,2.63671875,2017,Almería
Fines,América,2.685546875,2017,Almería
Fines,Asia,0.78125,2017,Almería
Fines,Oceanía,0.0,2017,Almería
Fiñana,Europa,2.1847070506454815,2017,Almería
Fiñana,Africa,0.29791459781529295,2017,Almería
Fiñana,América,0.5461767626613704,2017,Almería
Fiñana,Asia,0.09930486593843098,2017,Almería
Fiñana,Oceanía,0.0,2017,Almería
Fondón,Europa,2.9940119760479043,2017,Almería
Fondón,Africa,0.29940119760479045,2017,Almería
Fondón,América,0.6986027944111777,2017,Almería
Fondón,Asia,0.0,2017,Almería
Fondón,Oceanía,0.0,2017,Almería
Gádor,Europa,5.136648007902536,2017,Almería
Gádor,Africa,1.6463615409944024,2017,Almería
Gádor,América,1.1195258478761936,2017,Almería
Gádor,Asia,0.2634178465591044,2017,Almería
Gádor,Oceanía,0.0,2017,Almería
Los Gallardos,Europa,31.502991904259066,2017,Almería
Los Gallardos,Africa,2.815909890883492,2017,Almería
Los Gallardos,América,5.4910242872228086,2017,Almería
Los Gallardos,Asia,0.17599436818021824,2017,Almería
Los Gallardos,Oceanía,0.0,2017,Almería
Garrucha,Europa,9.450726978998384,2017,Almería
Garrucha,Africa,6.185091160858527,2017,Almería
Garrucha,América,7.431340872374798,2017,Almería
Garrucha,Asia,1.5693514885760442,2017,Almería
Garrucha,Oceanía,0.02307869836141242,2017,Almería
Gérgal,Europa,6.213592233009709,2017,Almería
Gérgal,Africa,6.5048543689320395,2017,Almería
Gérgal,América,0.6796116504854369,2017,Almería
Gérgal,Asia,0.0970873786407767,2017,Almería
Gérgal,Oceanía,0.0,2017,Almería
Huécija,Europa,0.998003992015968,2017,Almería
Huécija,Africa,0.39920159680638717,2017,Almería
Huécija,América,0.19960079840319359,2017,Almería
Huécija,Asia,0.0,2017,Almería
Huécija,Oceanía,0.0,2017,Almería
Huércal de Almería,Europa,1.7349425554137172,2017,Almería
Huércal de Almería,Africa,0.667285598236045,2017,Almería
Huércal de Almería,América,1.9322269931530696,2017,Almería
Huércal de Almería,Asia,0.27851920622026227,2017,Almería
Huércal de Almería,Oceanía,0.017407450388766392,2017,Almería
Huércal-Overa,Europa,0.005362217813287575,2017,Almería
Huércal-Overa,Africa,4.080647755911845,2017,Almería
Huércal-Overa,América,0.005362217813287575,2017,Almería
Huércal-Overa,Asia,0.42361520724971846,2017,Almería
Huércal-Overa,Oceanía,0.01072443562657515,2017,Almería
Illar,Europa,1.06951871657754,2017,Almería
Illar,Africa,0.267379679144385,2017,Almería
Illar,América,0.53475935828877,2017,Almería
Illar,Asia,0.0,2017,Almería
Illar,Oceanía,0.0,2017,Almería
Instinción,Europa,4.883720930232558,2017,Almería
Instinción,Africa,1.3953488372093024,2017,Almería
Instinción,América,0.23255813953488372,2017,Almería
Instinción,Asia,0.0,2017,Almería
Instinción,Oceanía,0.0,2017,Almería
Laroya,Europa,4.142011834319527,2017,Almería
Laroya,Africa,0.0,2017,Almería
Laroya,América,0.0,2017,Almería
Laroya,Asia,0.0,2017,Almería
Laroya,Oceanía,0.0,2017,Almería
Láujar de Andarax,Europa,1.1741682974559686,2017,Almería
Láujar de Andarax,Africa,0.7827788649706457,2017,Almería
Láujar de Andarax,América,0.2609262883235486,2017,Almería
Láujar de Andarax,Asia,0.0,2017,Almería
Láujar de Andarax,Oceanía,0.0,2017,Almería
Líjar,Europa,5.3164556962025316,2017,Almería
Líjar,Africa,0.0,2017,Almería
Líjar,América,0.7594936708860759,2017,Almería
Líjar,Asia,0.25316455696202533,2017,Almería
Líjar,Oceanía,0.0,2017,Almería
Lubrín,Europa,16.319444444444446,2017,Almería
Lubrín,Africa,1.3888888888888888,2017,Almería
Lubrín,América,2.9166666666666665,2017,Almería
Lubrín,Asia,0.2777777777777778,2017,Almería
Lubrín,Oceanía,0.0,2017,Almería
Lucainena de las Torres,Europa,7.368421052631578,2017,Almería
Lucainena de las Torres,Africa,5.087719298245614,2017,Almería
Lucainena de las Torres,América,3.8596491228070176,2017,Almería
Lucainena de las Torres,Asia,0.0,2017,Almería
Lucainena de las Torres,Oceanía,0.0,2017,Almería
Lúcar,Europa,7.782101167315175,2017,Almería
Lúcar,Africa,0.0,2017,Almería
Lúcar,América,0.25940337224383914,2017,Almería
Lúcar,Asia,0.0,2017,Almería
Lúcar,Oceanía,0.0,2017,Almería
Macael,Europa,1.6857962697274032,2017,Almería
Macael,Africa,0.41248206599713055,2017,Almería
Macael,América,2.779770444763271,2017,Almería
Macael,Asia,1.0043041606886656,2017,Almería
Macael,Oceanía,0.0,2017,Almería
María,Europa,2.872670807453416,2017,Almería
María,Africa,1.2422360248447204,2017,Almería
María,América,1.0869565217391304,2017,Almería
María,Asia,0.07763975155279502,2017,Almería
María,Oceanía,0.0,2017,Almería
Mojácar,Europa,0.0315955766192733,2017,Almería
Mojácar,Africa,1.6113744075829384,2017,Almería
Mojácar,América,6.540284360189573,2017,Almería
Mojácar,Asia,1.3270142180094786,2017,Almería
Mojácar,Oceanía,0.1263823064770932,2017,Almería
La Mojonera,Europa,1.7322473327979808,2017,Almería
La Mojonera,Africa,0.022943673282092462,2017,Almería
La Mojonera,América,0.4588734656418492,2017,Almería
La Mojonera,Asia,0.10324652976941608,2017,Almería
La Mojonera,Oceanía,0.0,2017,Almería
Nacimiento,Europa,16.42105263157895,2017,Almería
Nacimiento,Africa,2.9473684210526314,2017,Almería
Nacimiento,América,0.42105263157894735,2017,Almería
Nacimiento,Asia,0.0,2017,Almería
Nacimiento,Oceanía,0.0,2017,Almería
Níjar,Europa,0.006897503103876396,2017,Almería
Níjar,Africa,0.02414126086356739,2017,Almería
Níjar,América,1.355359359911712,2017,Almería
Níjar,Asia,0.2000275900124155,2017,Almería
Níjar,Oceanía,0.0,2017,Almería
Ohanes,Europa,2.07667731629393,2017,Almería
Ohanes,Africa,0.3194888178913738,2017,Almería
Ohanes,América,0.0,2017,Almería
Ohanes,Asia,0.0,2017,Almería
Ohanes,Oceanía,0.0,2017,Almería
Olula de Castro,Europa,4.712041884816754,2017,Almería
Olula de Castro,Africa,0.0,2017,Almería
Olula de Castro,América,0.0,2017,Almería
Olula de Castro,Asia,0.0,2017,Almería
Olula de Castro,Oceanía,0.0,2017,Almería
Olula del Río,Europa,4.2792792792792795,2017,Almería
Olula del Río,Africa,1.8018018018018018,2017,Almería
Olula del Río,América,2.413127413127413,2017,Almería
Olula del Río,Asia,1.093951093951094,2017,Almería
Olula del Río,Oceanía,0.0,2017,Almería
Oria,Europa,19.514348785871967,2017,Almería
Oria,Africa,0.8830022075055187,2017,Almería
Oria,América,1.1037527593818985,2017,Almería
Oria,Asia,0.17660044150110377,2017,Almería
Oria,Oceanía,0.04415011037527594,2017,Almería
Padules,Europa,3.669724770642202,2017,Almería
Padules,Africa,0.6880733944954129,2017,Almería
Padules,América,0.0,2017,Almería
Padules,Asia,0.0,2017,Almería
Padules,Oceanía,0.0,2017,Almería
Partaloa,Europa,62.153846153846146,2017,Almería
Partaloa,Africa,0.6153846153846154,2017,Almería
Partaloa,América,1.2307692307692308,2017,Almería
Partaloa,Asia,0.10256410256410256,2017,Almería
Partaloa,Oceanía,0.0,2017,Almería
Paterna del Río,Europa,2.4725274725274726,2017,Almería
Paterna del Río,Africa,0.0,2017,Almería
Paterna del Río,América,1.3736263736263736,2017,Almería
Paterna del Río,Asia,0.0,2017,Almería
Paterna del Río,Oceanía,0.0,2017,Almería
Pechina,Europa,6.458852867830424,2017,Almería
Pechina,Africa,1.546134663341646,2017,Almería
Pechina,América,1.3715710723192018,2017,Almería
Pechina,Asia,0.0,2017,Almería
Pechina,Oceanía,0.0,2017,Almería
Pulpí,Europa,7.598012147984538,2017,Almería
Pulpí,Africa,6.703478741027056,2017,Almería
Pulpí,América,0.011043622308117063,2017,Almería
Pulpí,Asia,0.23191606847045831,2017,Almería
Pulpí,Oceanía,0.0,2017,Almería
Purchena,Europa,4.095354523227384,2017,Almería
Purchena,Africa,1.8337408312958436,2017,Almería
Purchena,América,2.3227383863080684,2017,Almería
Purchena,Asia,0.24449877750611246,2017,Almería
Purchena,Oceanía,0.0,2017,Almería
Rágol,Europa,0.6514657980456027,2017,Almería
Rágol,Africa,0.0,2017,Almería
Rágol,América,0.0,2017,Almería
Rágol,Asia,0.0,2017,Almería
Rágol,Oceanía,0.0,2017,Almería
Rioja,Europa,4.316020482809071,2017,Almería
Rioja,Africa,1.024140453547915,2017,Almería
Rioja,América,2.6335040234089244,2017,Almería
Rioja,Asia,0.0,2017,Almería
Rioja,Oceanía,0.0,2017,Almería
Roquetas de Mar,Europa,0.011781969302614527,2017,Almería
Roquetas de Mar,Africa,0.010710881184195024,2017,Almería
Roquetas de Mar,América,0.0032132643552585075,2017,Almería
Roquetas de Mar,Asia,0.42629307113096193,2017,Almería
Roquetas de Mar,Oceanía,0.01820849801313154,2017,Almería
Santa Cruz de Marchena,Europa,5.777777777777778,2017,Almería
Santa Cruz de Marchena,Africa,0.4444444444444444,2017,Almería
Santa Cruz de Marchena,América,3.111111111111111,2017,Almería
Santa Cruz de Marchena,Asia,0.0,2017,Almería
Santa Cruz de Marchena,Oceanía,0.0,2017,Almería
Santa Fe de Mondújar,Europa,9.324009324009324,2017,Almería
Santa Fe de Mondújar,Africa,0.2331002331002331,2017,Almería
Santa Fe de Mondújar,América,0.4662004662004662,2017,Almería
Santa Fe de Mondújar,Asia,0.0,2017,Almería
Santa Fe de Mondújar,Oceanía,0.0,2017,Almería
Senés,Europa,6.41025641025641,2017,Almería
Senés,Africa,0.3205128205128205,2017,Almería
Senés,América,2.2435897435897436,2017,Almería
Senés,Asia,0.0,2017,Almería
Senés,Oceanía,0.0,2017,Almería
Serón,Europa,2.548076923076923,2017,Almería
Serón,Africa,0.6730769230769231,2017,Almería
Serón,América,0.9134615384615385,2017,Almería
Serón,Asia,0.09615384615384616,2017,Almería
Serón,Oceanía,0.0,2017,Almería
Sierro,Europa,4.5,2017,Almería
Sierro,Africa,0.5,2017,Almería
Sierro,América,0.5,2017,Almería
Sierro,Asia,0.0,2017,Almería
Sierro,Oceanía,0.0,2017,Almería
Somontín,Europa,9.978768577494693,2017,Almería
Somontín,Africa,0.42462845010615713,2017,Almería
Somontín,América,0.21231422505307856,2017,Almería
Somontín,Asia,0.21231422505307856,2017,Almería
Somontín,Oceanía,0.0,2017,Almería
Sorbas,Europa,12.017864393016646,2017,Almería
Sorbas,Africa,3.978887535525782,2017,Almería
Sorbas,América,2.395452699959399,2017,Almería
Sorbas,Asia,0.08120178643930166,2017,Almería
Sorbas,Oceanía,0.0,2017,Almería
Suflí,Europa,13.513513513513514,2017,Almería
Suflí,Africa,0.0,2017,Almería
Suflí,América,0.45045045045045046,2017,Almería
Suflí,Asia,0.45045045045045046,2017,Almería
Suflí,Oceanía,0.0,2017,Almería
Tabernas,Europa,19.78798586572438,2017,Almería
Tabernas,Africa,1.5765153574340853,2017,Almería
Tabernas,América,1.1959771677086164,2017,Almería
Tabernas,Asia,0.10872519706441967,2017,Almería
Tabernas,Oceanía,0.0,2017,Almería
Taberno,Europa,16.260162601626014,2017,Almería
Taberno,Africa,0.8130081300813009,2017,Almería
Taberno,América,1.6260162601626018,2017,Almería
Taberno,Asia,0.10162601626016261,2017,Almería
Taberno,Oceanía,0.0,2017,Almería
Tahal,Europa,10.115606936416185,2017,Almería
Tahal,Africa,2.8901734104046244,2017,Almería
Tahal,América,2.601156069364162,2017,Almería
Tahal,Asia,0.0,2017,Almería
Tahal,Oceanía,0.0,2017,Almería
Terque,Europa,4.404145077720207,2017,Almería
Terque,Africa,1.5544041450777202,2017,Almería
Terque,América,1.2953367875647668,2017,Almería
Terque,Asia,0.0,2017,Almería
Terque,Oceanía,0.0,2017,Almería
Tíjola,Europa,2.4896265560165975,2017,Almería
Tíjola,Africa,0.9681881051175657,2017,Almería
Tíjola,América,2.6832641770401104,2017,Almería
Tíjola,Asia,0.13831258644536654,2017,Almería
Tíjola,Oceanía,0.0,2017,Almería
Las Tres Villas,Europa,2.842809364548495,2017,Almería
Las Tres Villas,Africa,3.0100334448160537,2017,Almería
Las Tres Villas,América,0.8361204013377926,2017,Almería
Las Tres Villas,Asia,0.0,2017,Almería
Las Tres Villas,Oceanía,0.0,2017,Almería
Turre,Europa,25.444678926741034,2017,Almería
Turre,Africa,1.567681640036177,2017,Almería
Turre,América,3.858908652396744,2017,Almería
Turre,Asia,0.9345794392523363,2017,Almería
Turre,Oceanía,0.0,2017,Almería
Turrillas,Europa,8.296943231441048,2017,Almería
Turrillas,Africa,0.43668122270742354,2017,Almería
Turrillas,América,2.6200873362445414,2017,Almería
Turrillas,Asia,0.0,2017,Almería
Turrillas,Oceanía,0.0,2017,Almería
Uleila del Campo,Europa,7.429245283018868,2017,Almería
Uleila del Campo,Africa,1.4150943396226416,2017,Almería
Uleila del Campo,América,1.2971698113207548,2017,Almería
Uleila del Campo,Asia,0.1179245283018868,2017,Almería
Uleila del Campo,Oceanía,0.0,2017,Almería
Urrácal,Europa,13.855421686746988,2017,Almería
Urrácal,Africa,0.0,2017,Almería
Urrácal,América,0.30120481927710846,2017,Almería
Urrácal,Asia,0.0,2017,Almería
Urrácal,Oceanía,0.0,2017,Almería
Velefique,Europa,2.42914979757085,2017,Almería
Velefique,Africa,0.0,2017,Almería
Velefique,América,0.4048582995951417,2017,Almería
Velefique,Asia,0.0,2017,Almería
Velefique,Oceanía,0.0,2017,Almería
Vélez-Blanco,Europa,12.043795620437956,2017,Almería
Vélez-Blanco,Africa,0.7820646506777894,2017,Almería
Vélez-Blanco,América,1.5119916579770596,2017,Almería
Vélez-Blanco,Asia,0.0,2017,Almería
Vélez-Blanco,Oceanía,0.0,2017,Almería
Vélez-Rubio,Europa,9.172796877345744,2017,Almería
Vélez-Rubio,Africa,1.5012760846719713,2017,Almería
Vélez-Rubio,América,4.068458189461042,2017,Almería
Vélez-Rubio,Asia,0.2702296952409548,2017,Almería
Vélez-Rubio,Oceanía,0.0,2017,Almería
Vera,Europa,0.006439979392065946,2017,Almería
Vera,Africa,4.076506955177743,2017,Almería
Vera,América,0.006439979392065946,2017,Almería
Vera,Asia,0.6568778979907265,2017,Almería
Vera,Oceanía,0.019319938176197836,2017,Almería
Viator,Europa,2.1280337671473797,2017,Almería
Viator,Africa,1.8994020400984875,2017,Almería
Viator,América,2.989799507562434,2017,Almería
Viator,Asia,0.08793527963418923,2017,Almería
Viator,Oceanía,0.0,2017,Almería
Vícar,Europa,0.003976301244582289,2017,Almería
Vícar,Africa,0.015905204978329156,2017,Almería
Vícar,América,3.920633027158137,2017,Almería
Vícar,Asia,0.12326533858205097,2017,Almería
Vícar,Oceanía,0.0,2017,Almería
Zurgena,Europa,0.03475842891901286,2017,Almería
Zurgena,Africa,2.467848453249913,2017,Almería
Zurgena,América,1.8769551616266946,2017,Almería
Zurgena,Asia,0.3823427181091415,2017,Almería
Zurgena,Oceanía,0.03475842891901286,2017,Almería
Alcalá de los Gazules,Europa,0.7417268923545074,2017,Cádiz
Alcalá de los Gazules,Africa,0.399391403575504,2017,Cádiz
Alcalá de los Gazules,América,0.399391403575504,2017,Cádiz
Alcalá de los Gazules,Asia,0.07607455306200077,2017,Cádiz
Alcalá de los Gazules,Oceanía,0.019018638265500192,2017,Cádiz
Alcalá del Valle,Europa,1.1650485436893203,2017,Cádiz
Alcalá del Valle,Africa,0.13592233009708737,2017,Cádiz
Alcalá del Valle,América,0.46601941747572817,2017,Cádiz
Alcalá del Valle,Asia,0.0970873786407767,2017,Cádiz
Alcalá del Valle,Oceanía,0.0,2017,Cádiz
Algar,Europa,0.6978367062107467,2017,Cádiz
Algar,Africa,0.13956734124214934,2017,Cádiz
Algar,América,0.5582693649685974,2017,Cádiz
Algar,Asia,0.0,2017,Cádiz
Algar,Oceanía,0.0,2017,Cádiz
Algeciras,Europa,0.0016510777409954346,2017,Cádiz
Algeciras,Africa,0.0057787720934840215,2017,Cádiz
Algeciras,América,0.0016510777409954346,2017,Cádiz
Algeciras,Asia,0.29554291563818286,2017,Cádiz
Algeciras,Oceanía,0.03219601594941098,2017,Cádiz
Algodonales,Europa,3.3214920071047955,2017,Cádiz
Algodonales,Africa,0.10657193605683836,2017,Cádiz
Algodonales,América,0.42628774422735344,2017,Cádiz
Algodonales,Asia,0.08880994671403197,2017,Cádiz
Algodonales,Oceanía,0.0,2017,Cádiz
Arcos de la Frontera,Europa,1.403995739599135,2017,Cádiz
Arcos de la Frontera,Africa,0.44217796856340574,2017,Cádiz
Arcos de la Frontera,América,0.6713358938772875,2017,Cádiz
Arcos de la Frontera,Asia,0.10651002162476196,2017,Cádiz
Arcos de la Frontera,Oceanía,0.006455152825743149,2017,Cádiz
Barbate,Europa,1.2639701969132517,2017,Cádiz
Barbate,Africa,1.3881497250310448,2017,Cádiz
Barbate,América,0.7273372361185028,2017,Cádiz
Barbate,Asia,0.1286145112648572,2017,Cádiz
Barbate,Oceanía,0.022174915735320207,2017,Cádiz
Los Barrios,Europa,2.3316505518952684,2017,Cádiz
Los Barrios,Africa,1.9209377941302304,2017,Cádiz
Los Barrios,América,1.2663643364422006,2017,Cádiz
Los Barrios,Asia,0.4663301103790537,2017,Cádiz
Los Barrios,Oceanía,0.034226063147086504,2017,Cádiz
Benalup-Casas Viejas,Europa,0.9149392423159399,2017,Cádiz
Benalup-Casas Viejas,Africa,0.4145818441744103,2017,Cádiz
Benalup-Casas Viejas,América,0.8148677626876341,2017,Cádiz
Benalup-Casas Viejas,Asia,0.11436740528949249,2017,Cádiz
Benalup-Casas Viejas,Oceanía,0.0,2017,Cádiz
Benaocaz,Europa,2.4745269286754,2017,Cádiz
Benaocaz,Africa,0.727802037845706,2017,Cádiz
Benaocaz,América,0.5822416302765648,2017,Cádiz
Benaocaz,Asia,0.0,2017,Cádiz
Benaocaz,Oceanía,0.0,2017,Cádiz
Bornos,Europa,0.9976976208749041,2017,Cádiz
Bornos,Africa,0.2941928882067025,2017,Cádiz
Bornos,América,0.31977487848554614,2017,Cádiz
Bornos,Asia,0.03837298541826554,2017,Cádiz
Bornos,Oceanía,0.0,2017,Cádiz
El Bosque,Europa,1.1178388448998604,2017,Cádiz
El Bosque,Africa,0.5123428039124359,2017,Cádiz
El Bosque,América,0.5589194224499302,2017,Cádiz
El Bosque,Asia,0.13972985561248255,2017,Cádiz
El Bosque,Oceanía,0.0,2017,Cádiz
Cádiz,Europa,0.0008471130387638925,2017,Cádiz
Cádiz,Africa,0.7064922743290865,2017,Cádiz
Cádiz,América,0.0008471130387638925,2017,Cádiz
Cádiz,Asia,0.26175792897804284,2017,Cádiz
Cádiz,Oceanía,0.016942260775277853,2017,Cádiz
Castellar de la Frontera,Europa,3.57379219060225,2017,Cádiz
Castellar de la Frontera,Africa,0.7610853739245532,2017,Cádiz
Castellar de la Frontera,América,1.4890800794176042,2017,Cádiz
Castellar de la Frontera,Asia,0.09927200529450694,2017,Cádiz
Castellar de la Frontera,Oceanía,0.0,2017,Cádiz
Chiclana de la Frontera,Europa,0.0024053494972819554,2017,Cádiz
Chiclana de la Frontera,Africa,0.7167941501900226,2017,Cádiz
Chiclana de la Frontera,América,0.0012026747486409777,2017,Cádiz
Chiclana de la Frontera,Asia,0.2934526386683985,2017,Cádiz
Chiclana de la Frontera,Oceanía,0.008418723240486843,2017,Cádiz
Chipiona,Europa,1.3871440536013402,2017,Cádiz
Chipiona,Africa,0.7118927973199329,2017,Cádiz
Chipiona,América,1.2039363484087102,2017,Cádiz
Chipiona,Asia,0.23031825795644892,2017,Cádiz
Chipiona,Oceanía,0.0,2017,Cádiz
Conil de la Frontera,Europa,3.4333229022307656,2017,Cádiz
Conil de la Frontera,Africa,1.2383208905181278,2017,Cádiz
Conil de la Frontera,América,1.6630157807680273,2017,Cádiz
Conil de la Frontera,Asia,0.16540748357101345,2017,Cádiz
Conil de la Frontera,Oceanía,0.004470472528946309,2017,Cádiz
Espera,Europa,0.6395497569710923,2017,Cádiz
Espera,Africa,0.15349194167306215,2017,Cádiz
Espera,América,0.25581990278843697,2017,Cádiz
Espera,Asia,0.07674597083653108,2017,Cádiz
Espera,Oceanía,0.0,2017,Cádiz
El Gastor,Europa,3.944315545243619,2017,Cádiz
El Gastor,Africa,0.11600928074245939,2017,Cádiz
El Gastor,América,0.6380510440835266,2017,Cádiz
El Gastor,Asia,0.0,2017,Cádiz
El Gastor,Oceanía,0.0,2017,Cádiz
Grazalema,Europa,1.380952380952381,2017,Cádiz
Grazalema,Africa,0.09523809523809523,2017,Cádiz
Grazalema,América,0.2380952380952381,2017,Cádiz
Grazalema,Asia,0.047619047619047616,2017,Cádiz
Grazalema,Oceanía,0.0,2017,Cádiz
Jerez de la Frontera,Europa,0.0009393419909353497,2017,Cádiz
Jerez de la Frontera,Africa,0.00046967099546767487,2017,Cádiz
