,Municipio,variable,value
15559,Pedroche,noviembre_2016,10.85
15560,Pinos Genil,noviembre_2016,8.6
15561,Polopos,noviembre_2016,5.89
15562,Purchena,noviembre_2016,10.56
15563,Píñar,noviembre_2016,7.54
15564,Quéntar,noviembre_2016,11.53
15565,Rioja,noviembre_2016,14.38
15566,Rosal de la Frontera,noviembre_2016,10.47
15567,Santa Bárbara de Casa,noviembre_2016,7.08
15568,Santa Elena,noviembre_2016,14.7
15569,Santa Eufemia,noviembre_2016,9.98
15570,Sayalonga,noviembre_2016,8.35
15571,Segura de la Sierra,noviembre_2016,5.75
15572,Sorihuela del Guadalimar,noviembre_2016,8.03
15573,Taberno,noviembre_2016,4.42
15574,Torre-Cardela,noviembre_2016,5.66
15575,Torrecampo,noviembre_2016,8.52
15576,Torres,noviembre_2016,4.49
15577,Valenzuela,noviembre_2016,2.73
15578,Villamena,noviembre_2016,8.29
15579,Villanueva de San Juan,noviembre_2016,8.15
15580,Villanueva de Tapia,noviembre_2016,5.94
15581,Villanueva del Duque,noviembre_2016,9.8
15582,Villanueva del Rey,noviembre_2016,12.68
15583,Villaralto,noviembre_2016,6.35
15584,Villardompardo,noviembre_2016,5.6
15585,Viñuela,noviembre_2016,7.67
15586,Zagra,noviembre_2016,4.2
15587,Zahara,noviembre_2016,9.6
15588,Ítrabo,noviembre_2016,6.44
15589,Abla,diciembre_2016,6.41
15590,Abrucena,diciembre_2016,6.37
15591,Aguadulce,diciembre_2016,6.85
15592,Alanís,diciembre_2016,8.17
15593,Albanchez de Mágina,diciembre_2016,3.73
15594,Albuñuelas,diciembre_2016,5.71
15595,Alcaracejos,diciembre_2016,11.3
15596,Alcaucín,diciembre_2016,7.92
15597,Alfarnate,diciembre_2016,5.11
15598,Algar,diciembre_2016,13.65
15599,Algámitas,diciembre_2016,7.17
15600,Almadén de la Plata,diciembre_2016,12.39
15601,Almonaster la Real,diciembre_2016,10.47
15602,Almáchar,diciembre_2016,8.28
15603,Alpujarra de la Sierra,diciembre_2016,5.49
15604,Arenas,diciembre_2016,7.05
15605,Arquillos,diciembre_2016,5.94
15606,Arroyomolinos de León,diciembre_2016,16.07
15607,Añora,diciembre_2016,9.76
15608,Beas de Granada,diciembre_2016,7.77
15609,Benalúa de las Villas,diciembre_2016,3.43
15610,Benamargosa,diciembre_2016,5.58
15611,Benaoján,diciembre_2016,15.09
15612,Bélmez de la Moraleda,diciembre_2016,5.89
15613,Cala,diciembre_2016,17.8
15614,Campotéjar,diciembre_2016,4.74
15615,Canjáyar,diciembre_2016,7.97
15616,Cardeña,diciembre_2016,7.99
15617,Castilléjar,diciembre_2016,6.91
15618,Chiclana de Segura,diciembre_2016,2.69
15619,Chilluévar,diciembre_2016,2.4
15620,Chimeneas,diciembre_2016,6.72
15621,Chirivel,diciembre_2016,3.75
15622,Colomera,diciembre_2016,5.81
15623,Comares,diciembre_2016,5.42
15624,Coripe,diciembre_2016,6.06
15625,Cortes y Graena,diciembre_2016,9.31
15626,Cuevas Bajas,diciembre_2016,6.71
15627,Cuevas del Becerro,diciembre_2016,9.46
15628,Cádiar,diciembre_2016,8.31
15629,Cárcheles,diciembre_2016,3.97
15630,Darro,diciembre_2016,9.51
15631,Dílar,diciembre_2016,6.86
15632,El Castillo de las Guardas,diciembre_2016,14.32
15633,El Gastor,diciembre_2016,9.98
15634,El Pinar,diciembre_2016,9.67
15635,El Real de la Jara,diciembre_2016,13.08
15636,El Ronquillo,diciembre_2016,11.52
15637,El Valle,diciembre_2016,4.25
15638,Encinasola,diciembre_2016,8.86
15639,Fonelas,diciembre_2016,6.2
15640,Frailes,diciembre_2016,2.87
15641,Freila,diciembre_2016,7.49
15642,Fuerte del Rey,diciembre_2016,5.0
15643,Galaroza,diciembre_2016,12.3
15644,Galera,diciembre_2016,8.03
15645,Gaucín,diciembre_2016,11.48
15646,Guadalcázar,diciembre_2016,7.92
15647,Gérgal,diciembre_2016,7.52
15648,Higuera de la Sierra,diciembre_2016,13.82
15649,Huéneja,diciembre_2016,7.44
15650,Huétor de Santillán,diciembre_2016,11.42
15651,Istán,diciembre_2016,9.36
15652,Iznatoraf,diciembre_2016,1.75
15653,Jayena,diciembre_2016,7.77
15654,Jerez del Marquesado,diciembre_2016,11.79
15655,Jimena,diciembre_2016,3.4
15656,La Iruela,diciembre_2016,4.52
15657,La Malahá,diciembre_2016,12.14
15658,La Peza,diciembre_2016,7.74
15659,La Victoria,diciembre_2016,7.22
15660,Lahiguera,diciembre_2016,2.2
15661,Las Navas de la Concepción,diciembre_2016,6.08
15662,Los Guajares,diciembre_2016,7.6
15663,Lubrín,diciembre_2016,5.46
15664,Lupión,diciembre_2016,3.62
15665,Láujar de Andarax,diciembre_2016,9.09
15666,María,diciembre_2016,4.33
15667,Moclinejo,diciembre_2016,10.93
15668,Montejaque,diciembre_2016,10.29
15669,Montillana,diciembre_2016,3.38
15670,Montizón,diciembre_2016,1.7
15671,Nevada,diciembre_2016,6.96
15672,Obejo,diciembre_2016,10.45
15673,Orce,diciembre_2016,5.57
15674,Otívar,diciembre_2016,7.86
15675,Palenciana,diciembre_2016,4.98
15676,Paymogo,diciembre_2016,10.16
15677,Pedro Martínez,diciembre_2016,7.13
15678,Pedroche,diciembre_2016,10.23
15679,Pinos Genil,diciembre_2016,8.53
15680,Polopos,diciembre_2016,5.95
15681,Purchena,diciembre_2016,10.26
15682,Píñar,diciembre_2016,5.2
15683,Quéntar,diciembre_2016,10.69
15684,Rioja,diciembre_2016,14.23
15685,Rosal de la Frontera,diciembre_2016,9.72
15686,Santa Bárbara de Casa,diciembre_2016,7.18
15687,Santa Elena,diciembre_2016,12.63
15688,Santa Eufemia,diciembre_2016,10.1
15689,Sayalonga,diciembre_2016,8.91
15690,Segura de la Sierra,diciembre_2016,4.07
15691,Sorihuela del Guadalimar,diciembre_2016,4.01
15692,Taberno,diciembre_2016,4.63
15693,Torre-Cardela,diciembre_2016,4.55
15694,Torrecampo,diciembre_2016,7.91
15695,Torres,diciembre_2016,2.97
15696,Valenzuela,diciembre_2016,1.66
15697,Villamena,diciembre_2016,8.59
15698,Villanueva de San Juan,diciembre_2016,7.9
15699,Villanueva de Tapia,diciembre_2016,4.83
15700,Villanueva del Duque,diciembre_2016,9.8
15701,Villanueva del Rey,diciembre_2016,11.03
15702,Villaralto,diciembre_2016,4.1
15703,Villardompardo,diciembre_2016,1.97
15704,Viñuela,diciembre_2016,7.17
15705,Zagra,diciembre_2016,2.83
15706,Zahara,diciembre_2016,10.02
15707,Ítrabo,diciembre_2016,5.74
15708,Abla,enero_2017,6.08
15709,Abrucena,enero_2017,6.92
15710,Aguadulce,enero_2017,7.82
15711,Alanís,enero_2017,8.25
15712,Albanchez de Mágina,enero_2017,4.62
15713,Albuñuelas,enero_2017,6.34
15714,Alcaracejos,enero_2017,11.03
15715,Alcaucín,enero_2017,7.99
15716,Alfarnate,enero_2017,5.03
15717,Algar,enero_2017,13.54
15718,Algámitas,enero_2017,7.48
15719,Almadén de la Plata,enero_2017,10.53
15720,Almonaster la Real,enero_2017,9.04
15721,Almáchar,enero_2017,8.16
15722,Alpujarra de la Sierra,enero_2017,6.27
15723,Arenas,enero_2017,6.72
15724,Arquillos,enero_2017,4.9
15725,Arroyomolinos de León,enero_2017,16.11
15726,Añora,enero_2017,10.37
15727,Beas de Granada,enero_2017,7.5
15728,Benalúa de las Villas,enero_2017,3.88
15729,Benamargosa,enero_2017,5.22
15730,Benaoján,enero_2017,14.76
15731,Bélmez de la Moraleda,enero_2017,6.5
15732,Cala,enero_2017,18.97
15733,Campotéjar,enero_2017,5.59
15734,Canjáyar,enero_2017,7.93
15735,Cardeña,enero_2017,8.49
15736,Castilléjar,enero_2017,7.51
15737,Chiclana de Segura,enero_2017,3.04
15738,Chilluévar,enero_2017,2.09
15739,Chimeneas,enero_2017,6.49
15740,Chirivel,enero_2017,4.15
15741,Colomera,enero_2017,5.89
15742,Comares,enero_2017,5.86
15743,Coripe,enero_2017,6.16
15744,Cortes y Graena,enero_2017,9.56
15745,Cuevas Bajas,enero_2017,5.79
15746,Cuevas del Becerro,enero_2017,10.01
15747,Cádiar,enero_2017,9.02
15748,Cárcheles,enero_2017,4.22
15749,Darro,enero_2017,9.17
15750,Dílar,enero_2017,7.4
15751,El Castillo de las Guardas,enero_2017,14.21
15752,El Gastor,enero_2017,10.38
15753,El Pinar,enero_2017,9.75
15754,El Real de la Jara,enero_2017,13.14
15755,El Ronquillo,enero_2017,12.26
15756,El Valle,enero_2017,4.16
15757,Encinasola,enero_2017,9.9
15758,Fonelas,enero_2017,6.22
15759,Frailes,enero_2017,2.61
15760,Freila,enero_2017,7.19
15761,Fuerte del Rey,enero_2017,5.78
15762,Galaroza,enero_2017,10.93
15763,Galera,enero_2017,7.97
15764,Gaucín,enero_2017,11.02
15765,Guadalcázar,enero_2017,9.03
15766,Gérgal,enero_2017,7.48
15767,Higuera de la Sierra,enero_2017,14.39
15768,Huéneja,enero_2017,7.44
15769,Huétor de Santillán,enero_2017,12.07
15770,Istán,enero_2017,8.52
15771,Iznatoraf,enero_2017,1.7
15772,Jayena,enero_2017,6.9
15773,Jerez del Marquesado,enero_2017,11.58
15774,Jimena,enero_2017,4.33
15775,La Iruela,enero_2017,5.77
15776,La Malahá,enero_2017,11.37
15777,La Peza,enero_2017,8.81
15778,La Victoria,enero_2017,8.29
15779,Lahiguera,enero_2017,2.1
15780,Las Navas de la Concepción,enero_2017,6.56
15781,Los Guajares,enero_2017,6.94
15782,Lubrín,enero_2017,5.69
15783,Lupión,enero_2017,3.86
15784,Láujar de Andarax,enero_2017,9.2
15785,María,enero_2017,4.66
15786,Moclinejo,enero_2017,10.71
15787,Montejaque,enero_2017,11.33
15788,Montillana,enero_2017,3.56
15789,Montizón,enero_2017,1.38
15790,Nevada,enero_2017,7.62
15791,Obejo,enero_2017,10.44
15792,Orce,enero_2017,6.14
15793,Otívar,enero_2017,7.96
15794,Palenciana,enero_2017,5.41
15795,Paymogo,enero_2017,9.71
15796,Pedro Martínez,enero_2017,7.89
15797,Pedroche,enero_2017,11.04
15798,Pinos Genil,enero_2017,8.3
15799,Polopos,enero_2017,6.48
15800,Purchena,enero_2017,10.09
15801,Píñar,enero_2017,4.83
15802,Quéntar,enero_2017,11.31
15803,Rioja,enero_2017,14.26
15804,Rosal de la Frontera,enero_2017,10.16
15805,Santa Bárbara de Casa,enero_2017,7.42
15806,Santa Elena,enero_2017,14.09
15807,Santa Eufemia,enero_2017,11.46
15808,Sayalonga,enero_2017,8.49
15809,Segura de la Sierra,enero_2017,3.98
15810,Sorihuela del Guadalimar,enero_2017,4.06
15811,Taberno,enero_2017,4.78
15812,Torre-Cardela,enero_2017,5.24
15813,Torrecampo,enero_2017,9.44
15814,Torres,enero_2017,3.39
15815,Valenzuela,enero_2017,1.93
15816,Villamena,enero_2017,9.1
15817,Villanueva de San Juan,enero_2017,8.13
15818,Villanueva de Tapia,enero_2017,4.6
15819,Villanueva del Duque,enero_2017,9.44
15820,Villanueva del Rey,enero_2017,12.86
15821,Villaralto,enero_2017,5.21
15822,Villardompardo,enero_2017,2.6
15823,Viñuela,enero_2017,7.97
15824,Zagra,enero_2017,2.89
15825,Zahara,enero_2017,11.16
15826,Ítrabo,enero_2017,7.04
15827,Abla,febrero_2017,6.24
15828,Abrucena,febrero_2017,7.01
15829,Aguadulce,febrero_2017,7.91
15830,Alanís,febrero_2017,8.25
15831,Albanchez de Mágina,febrero_2017,5.75
15832,Albuñuelas,febrero_2017,7.3
15833,Alcaracejos,febrero_2017,11.43
15834,Alcaucín,febrero_2017,8.43
15835,Alfarnate,febrero_2017,5.03
15836,Algar,febrero_2017,13.26
15837,Algámitas,febrero_2017,7.71
15838,Almadén de la Plata,febrero_2017,11.8
15839,Almonaster la Real,febrero_2017,9.15
15840,Almáchar,febrero_2017,7.72
15841,Alpujarra de la Sierra,febrero_2017,6.17
15842,Arenas,febrero_2017,6.64
15843,Arquillos,febrero_2017,5.45
15844,Arroyomolinos de León,febrero_2017,16.11
15845,Añora,febrero_2017,11.2
15846,Beas de Granada,febrero_2017,8.4
15847,Benalúa de las Villas,febrero_2017,4.43
15848,Benamargosa,febrero_2017,5.09
15849,Benaoján,febrero_2017,14.83
15850,Bélmez de la Moraleda,febrero_2017,8.44
15851,Cala,febrero_2017,18.05
15852,Campotéjar,febrero_2017,5.59
15853,Canjáyar,febrero_2017,8.5
15854,Cardeña,febrero_2017,9.2
15855,Castilléjar,febrero_2017,7.74
15856,Chiclana de Segura,febrero_2017,2.94
15857,Chilluévar,febrero_2017,3.84
15858,Chimeneas,febrero_2017,7.09
15859,Chirivel,febrero_2017,4.21
15860,Colomera,febrero_2017,7.56
15861,Comares,febrero_2017,5.78
15862,Coripe,febrero_2017,6.01
15863,Cortes y Graena,febrero_2017,9.66
15864,Cuevas Bajas,febrero_2017,5.93
15865,Cuevas del Becerro,febrero_2017,10.14
15866,Cádiar,febrero_2017,8.68
15867,Cárcheles,febrero_2017,5.38
15868,Darro,febrero_2017,10.44
15869,Dílar,febrero_2017,7.3
15870,El Castillo de las Guardas,febrero_2017,14.07
15871,El Gastor,febrero_2017,10.15
15872,El Pinar,febrero_2017,9.54
15873,El Real de la Jara,febrero_2017,13.46
15874,El Ronquillo,febrero_2017,11.0
15875,El Valle,febrero_2017,4.58
15876,Encinasola,febrero_2017,9.9
15877,Fonelas,febrero_2017,6.53
15878,Frailes,febrero_2017,3.35
15879,Freila,febrero_2017,8.09
15880,Fuerte del Rey,febrero_2017,6.21
15881,Galaroza,febrero_2017,10.72
15882,Galera,febrero_2017,7.88
15883,Gaucín,febrero_2017,10.01
15884,Guadalcázar,febrero_2017,9.16
15885,Gérgal,febrero_2017,7.77
15886,Higuera de la Sierra,febrero_2017,14.31
15887,Huéneja,febrero_2017,7.7
15888,Huétor de Santillán,febrero_2017,12.12
15889,Istán,febrero_2017,7.82
15890,Iznatoraf,febrero_2017,2.8
15891,Jayena,febrero_2017,7.72
15892,Jerez del Marquesado,febrero_2017,9.78
15893,Jimena,febrero_2017,4.95
15894,La Iruela,febrero_2017,6.33
15895,La Malahá,febrero_2017,12.12
15896,La Peza,febrero_2017,8.15
15897,La Victoria,febrero_2017,8.38
15898,Lahiguera,febrero_2017,3.64
15899,Las Navas de la Concepción,febrero_2017,6.56
15900,Los Guajares,febrero_2017,6.85
15901,Lubrín,febrero_2017,5.28
15902,Lupión,febrero_2017,4.88
15903,Láujar de Andarax,febrero_2017,8.41
15904,María,febrero_2017,4.89
15905,Moclinejo,febrero_2017,11.38
15906,Montejaque,febrero_2017,11.03
15907,Montillana,febrero_2017,3.89
15908,Montizón,febrero_2017,1.49
15909,Nevada,febrero_2017,7.53
15910,Obejo,febrero_2017,10.79
15911,Orce,febrero_2017,5.98
15912,Otívar,febrero_2017,7.86
15913,Palenciana,febrero_2017,6.34
15914,Paymogo,febrero_2017,9.29
15915,Pedro Martínez,febrero_2017,7.38
15916,Pedroche,febrero_2017,11.23
15917,Pinos Genil,febrero_2017,8.37
15918,Polopos,febrero_2017,6.79
15919,Purchena,febrero_2017,9.72
15920,Píñar,febrero_2017,5.53
15921,Quéntar,febrero_2017,11.42
15922,Rioja,febrero_2017,14.19
15923,Rosal de la Frontera,febrero_2017,9.64
15924,Santa Bárbara de Casa,febrero_2017,6.59
15925,Santa Elena,febrero_2017,14.62
15926,Santa Eufemia,febrero_2017,12.72
15927,Sayalonga,febrero_2017,8.36
15928,Segura de la Sierra,febrero_2017,4.32
15929,Sorihuela del Guadalimar,febrero_2017,4.32
15930,Taberno,febrero_2017,4.17
15931,Torre-Cardela,febrero_2017,5.5
15932,Torrecampo,febrero_2017,8.46
15933,Torres,febrero_2017,4.95
15934,Valenzuela,febrero_2017,2.69
15935,Villamena,febrero_2017,9.72
15936,Villanueva de San Juan,febrero_2017,8.47
15937,Villanueva de Tapia,febrero_2017,4.33
15938,Villanueva del Duque,febrero_2017,9.44
15939,Villanueva del Rey,febrero_2017,12.77
15940,Villaralto,febrero_2017,5.38
15941,Villardompardo,febrero_2017,4.0
15942,Viñuela,febrero_2017,8.02
15943,Zagra,febrero_2017,3.46
15944,Zahara,febrero_2017,11.02
15945,Ítrabo,febrero_2017,6.84
15946,Abla,marzo_2017,6.87
15947,Abrucena,marzo_2017,6.58
15948,Aguadulce,marzo_2017,8.01
15949,Alanís,marzo_2017,8.25
15950,Albanchez de Mágina,marzo_2017,5.57
15951,Albuñuelas,marzo_2017,7.3
15952,Alcaracejos,marzo_2017,10.7
15953,Alcaucín,marzo_2017,7.99
15954,Alfarnate,marzo_2017,5.39
15955,Algar,marzo_2017,13.33
15956,Algámitas,marzo_2017,6.62
15957,Almadén de la Plata,marzo_2017,13.69
15958,Almonaster la Real,marzo_2017,9.58
15959,Almáchar,marzo_2017,7.99
15960,Alpujarra de la Sierra,marzo_2017,5.48
15961,Arenas,marzo_2017,7.23
15962,Arquillos,marzo_2017,8.12
15963,Arroyomolinos de León,marzo_2017,14.88
15964,Añora,marzo_2017,10.95
15965,Beas de Granada,marzo_2017,7.4
15966,Benalúa de las Villas,marzo_2017,5.54
15967,Benamargosa,marzo_2017,5.22
15968,Benaoján,marzo_2017,14.7
15969,Bélmez de la Moraleda,marzo_2017,8.88
15970,Cala,marzo_2017,18.89
15971,Campotéjar,marzo_2017,5.74
15972,Canjáyar,marzo_2017,8.18
15973,Cardeña,marzo_2017,9.01
15974,Castilléjar,marzo_2017,6.77
15975,Chiclana de Segura,marzo_2017,2.94
15976,Chilluévar,marzo_2017,4.72
15977,Chimeneas,marzo_2017,7.62
15978,Chirivel,marzo_2017,3.95
15979,Colomera,marzo_2017,7.78
15980,Comares,marzo_2017,5.02
15981,Coripe,marzo_2017,5.39
15982,Cortes y Graena,marzo_2017,9.36
15983,Cuevas Bajas,marzo_2017,7.49
15984,Cuevas del Becerro,marzo_2017,9.7
15985,Cádiar,marzo_2017,8.88
15986,Cárcheles,marzo_2017,5.09
15987,Darro,marzo_2017,10.57
15988,Dílar,marzo_2017,7.4
15989,El Castillo de las Guardas,marzo_2017,13.8
15990,El Gastor,marzo_2017,9.69
15991,El Pinar,marzo_2017,9.0
15992,El Real de la Jara,marzo_2017,14.05
15993,El Ronquillo,marzo_2017,12.04
15994,El Valle,marzo_2017,4.16
15995,Encinasola,marzo_2017,10.34
15996,Fonelas,marzo_2017,5.72
15997,Frailes,marzo_2017,3.85
15998,Freila,marzo_2017,7.87
15999,Fuerte del Rey,marzo_2017,6.5
16000,Galaroza,marzo_2017,13.13
16001,Galera,marzo_2017,7.61
16002,Gaucín,marzo_2017,9.51
16003,Guadalcázar,marzo_2017,9.22
16004,Gérgal,marzo_2017,8.35
16005,Higuera de la Sierra,marzo_2017,15.0
16006,Huéneja,marzo_2017,7.79
16007,Huétor de Santillán,marzo_2017,11.33
16008,Istán,marzo_2017,7.54
16009,Iznatoraf,marzo_2017,2.5
16010,Jayena,marzo_2017,8.45
16011,Jerez del Marquesado,marzo_2017,10.28
16012,Jimena,marzo_2017,5.88
16013,La Iruela,marzo_2017,7.1
16014,La Malahá,marzo_2017,11.48
16015,La Peza,marzo_2017,8.81
16016,La Victoria,marzo_2017,8.47
16017,Lahiguera,marzo_2017,4.15
16018,Las Navas de la Concepción,marzo_2017,7.43
16019,Los Guajares,marzo_2017,7.33
16020,Lubrín,marzo_2017,5.49
16021,Lupión,marzo_2017,5.56
16022,Láujar de Andarax,marzo_2017,8.02
16023,María,marzo_2017,4.58
16024,Moclinejo,marzo_2017,10.47
16025,Montejaque,marzo_2017,9.03
16026,Montillana,marzo_2017,4.81
16027,Montizón,marzo_2017,2.52
16028,Nevada,marzo_2017,7.53
16029,Obejo,marzo_2017,12.08
16030,Orce,marzo_2017,5.89
16031,Otívar,marzo_2017,7.57
16032,Palenciana,marzo_2017,7.19
16033,Paymogo,marzo_2017,9.21
16034,Pedro Martínez,marzo_2017,7.55
16035,Pedroche,marzo_2017,10.91
16036,Pinos Genil,marzo_2017,7.95
16037,Polopos,marzo_2017,6.67
16038,Purchena,marzo_2017,9.47
16039,Píñar,marzo_2017,5.27
16040,Quéntar,marzo_2017,11.85
16041,Rioja,marzo_2017,14.41
16042,Rosal de la Frontera,marzo_2017,9.46
16043,Santa Bárbara de Casa,marzo_2017,6.04
16044,Santa Elena,marzo_2017,15.59
16045,Santa Eufemia,marzo_2017,11.84
16046,Sayalonga,marzo_2017,8.04
16047,Segura de la Sierra,marzo_2017,4.54
16048,Sorihuela del Guadalimar,marzo_2017,5.88
16049,Taberno,marzo_2017,4.47
16050,Torre-Cardela,marzo_2017,6.65
16051,Torrecampo,marzo_2017,9.08
16052,Torres,marzo_2017,5.02
16053,Valenzuela,marzo_2017,2.94
16054,Villamena,marzo_2017,9.62
16055,Villanueva de San Juan,marzo_2017,8.21
16056,Villanueva de Tapia,marzo_2017,5.19
16057,Villanueva del Duque,marzo_2017,8.24
16058,Villanueva del Rey,marzo_2017,12.86
16059,Villaralto,marzo_2017,5.29
16060,Villardompardo,marzo_2017,4.8
16061,Viñuela,marzo_2017,7.82
16062,Zagra,marzo_2017,3.7
16063,Zahara,marzo_2017,10.52
16064,Ítrabo,marzo_2017,6.14
16065,Abla,abril_2017,7.1
16066,Abrucena,abril_2017,6.32
16067,Aguadulce,abril_2017,7.82
16068,Alanís,abril_2017,8.98
16069,Albanchez de Mágina,abril_2017,5.57
16070,Albuñuelas,abril_2017,6.58
16071,Alcaracejos,abril_2017,9.69
16072,Alcaucín,abril_2017,7.86
16073,Alfarnate,abril_2017,4.31
16074,Algar,abril_2017,13.05
16075,Algámitas,abril_2017,7.32
16076,Almadén de la Plata,abril_2017,13.06
16077,Almonaster la Real,abril_2017,9.63
16078,Almáchar,abril_2017,7.39
16079,Alpujarra de la Sierra,abril_2017,5.19
16080,Arenas,abril_2017,7.23
16081,Arquillos,abril_2017,7.9
16082,Arroyomolinos de León,abril_2017,14.17
16083,Añora,abril_2017,10.56
16084,Beas de Granada,abril_2017,7.1
16085,Benalúa de las Villas,abril_2017,5.54
16086,Benamargosa,abril_2017,5.74
16087,Benaoján,abril_2017,14.43
16088,Bélmez de la Moraleda,abril_2017,8.38
16089,Cala,abril_2017,18.97
16090,Campotéjar,abril_2017,6.22
16091,Canjáyar,abril_2017,8.5
16092,Cardeña,abril_2017,8.94
16093,Castilléjar,abril_2017,6.1
16094,Chiclana de Segura,abril_2017,3.04
16095,Chilluévar,abril_2017,4.32
16096,Chimeneas,abril_2017,7.01
16097,Chirivel,abril_2017,3.76
16098,Colomera,abril_2017,8.21
16099,Comares,abril_2017,4.64
16100,Coripe,abril_2017,5.16
16101,Cortes y Graena,abril_2017,8.65
16102,Cuevas Bajas,abril_2017,7.63
16103,Cuevas del Becerro,abril_2017,10.07
16104,Cádiar,abril_2017,8.95
16105,Cárcheles,abril_2017,5.16
16106,Darro,abril_2017,10.12
16107,Dílar,abril_2017,7.1
16108,El Castillo de las Guardas,abril_2017,13.52
16109,El Gastor,abril_2017,9.16
16110,El Pinar,abril_2017,9.22
16111,El Real de la Jara,abril_2017,14.18
16112,El Ronquillo,abril_2017,11.82
16113,El Valle,abril_2017,3.84
16114,Encinasola,abril_2017,10.87
16115,Fonelas,abril_2017,5.62
16116,Frailes,abril_2017,3.6
16117,Freila,abril_2017,7.98
16118,Fuerte del Rey,abril_2017,7.23
16119,Galaroza,abril_2017,12.28
16120,Galera,abril_2017,7.61
16121,Gaucín,abril_2017,8.75
16122,Guadalcázar,abril_2017,8.91
16123,Gérgal,abril_2017,7.28
16124,Higuera de la Sierra,abril_2017,14.31
16125,Huéneja,abril_2017,7.53
16126,Huétor de Santillán,abril_2017,11.38
16127,Istán,abril_2017,7.75
16128,Iznatoraf,abril_2017,2.7
16129,Jayena,abril_2017,9.54
16130,Jerez del Marquesado,abril_2017,9.88
16131,Jimena,abril_2017,6.34
16132,La Iruela,abril_2017,6.44
16133,La Malahá,abril_2017,11.37
16134,La Peza,abril_2017,8.07
16135,La Victoria,abril_2017,8.42
16136,Lahiguera,abril_2017,4.21
16137,Las Navas de la Concepción,abril_2017,7.81
16138,Los Guajares,abril_2017,7.52
16139,Lubrín,abril_2017,5.28
16140,Lupión,abril_2017,5.9
16141,Láujar de Andarax,abril_2017,8.02
16142,María,abril_2017,4.58
16143,Moclinejo,abril_2017,9.55
16144,Montejaque,abril_2017,8.43
16145,Montillana,abril_2017,4.56
16146,Montizón,abril_2017,2.23
16147,Nevada,abril_2017,6.52
16148,Obejo,abril_2017,11.93
16149,Orce,abril_2017,6.22
16150,Otívar,abril_2017,6.62
16151,Palenciana,abril_2017,7.19
16152,Paymogo,abril_2017,8.95
16153,Pedro Martínez,abril_2017,7.2
16154,Pedroche,abril_2017,10.47
16155,Pinos Genil,abril_2017,7.52
16156,Polopos,abril_2017,6.85
16157,Purchena,abril_2017,9.23
16158,Píñar,abril_2017,4.83
16159,Quéntar,abril_2017,10.99
16160,Rioja,abril_2017,13.75
16161,Rosal de la Frontera,abril_2017,8.81
16162,Santa Bárbara de Casa,abril_2017,5.13
16163,Santa Elena,abril_2017,14.52
16164,Santa Eufemia,abril_2017,11.59
16165,Sayalonga,abril_2017,7.92
16166,Segura de la Sierra,abril_2017,4.98
16167,Sorihuela del Guadalimar,abril_2017,6.4
16168,Taberno,abril_2017,4.17
16169,Torre-Cardela,abril_2017,5.75
16170,Torrecampo,abril_2017,9.26
16171,Torres,abril_2017,5.29
16172,Valenzuela,abril_2017,2.78
16173,Villamena,abril_2017,9.93
16174,Villanueva de San Juan,abril_2017,7.11
16175,Villanueva de Tapia,abril_2017,5.98
16176,Villanueva del Duque,abril_2017,8.51
16177,Villanueva del Rey,abril_2017,12.12
16178,Villaralto,abril_2017,4.7
16179,Villardompardo,abril_2017,4.6
16180,Viñuela,abril_2017,7.04
16181,Zagra,abril_2017,3.23
16182,Zahara,abril_2017,9.82
16183,Ítrabo,abril_2017,6.54
16184,Abla,mayo_2017,6.71
16185,Abrucena,mayo_2017,6.15
16186,Aguadulce,mayo_2017,7.72
16187,Alanís,mayo_2017,8.53
16188,Albanchez de Mágina,mayo_2017,5.0
16189,Albuñuelas,mayo_2017,5.86
16190,Alcaracejos,mayo_2017,9.83
16191,Alcaucín,mayo_2017,7.68
16192,Alfarnate,mayo_2017,4.31
16193,Algar,mayo_2017,12.49
16194,Algámitas,mayo_2017,7.48
16195,Almadén de la Plata,mayo_2017,12.57
16196,Almonaster la Real,mayo_2017,9.52
16197,Almáchar,mayo_2017,8.1
16198,Alpujarra de la Sierra,mayo_2017,4.51
16199,Arenas,mayo_2017,7.06
16200,Arquillos,mayo_2017,8.35
16201,Arroyomolinos de León,mayo_2017,14.48
16202,Añora,mayo_2017,9.85
16203,Beas de Granada,mayo_2017,6.6
16204,Benalúa de las Villas,mayo_2017,5.91
16205,Benamargosa,mayo_2017,5.22
16206,Benaoján,mayo_2017,16.03
16207,Bélmez de la Moraleda,mayo_2017,8.25
16208,Cala,mayo_2017,16.89
16209,Campotéjar,mayo_2017,6.61
16210,Canjáyar,mayo_2017,8.42
16211,Cardeña,mayo_2017,8.55
16212,Castilléjar,mayo_2017,6.03
16213,Chiclana de Segura,mayo_2017,3.34
16214,Chilluévar,mayo_2017,3.44
16215,Chimeneas,mayo_2017,6.64
16216,Chirivel,mayo_2017,4.02
16217,Colomera,mayo_2017,7.56
16218,Comares,mayo_2017,5.4
16219,Coripe,mayo_2017,4.78
16220,Cortes y Graena,mayo_2017,7.95
16221,Cuevas Bajas,mayo_2017,8.26
16222,Cuevas del Becerro,mayo_2017,8.46
16223,Cádiar,mayo_2017,9.08
16224,Cárcheles,mayo_2017,5.09
16225,Darro,mayo_2017,8.78
16226,Dílar,mayo_2017,7.66
