Municipios;Sexo;Periodo;Total
18077 Fornes;Total;2011;""
18077 Fornes;Total;2010;""
18077 Fornes;Total;2009;""
18077 Fornes;Total;2008;""
18077 Fornes;Total;2007;""
18077 Fornes;Total;2006;""
18077 Fornes;Total;2005;""
18077 Fornes;Total;2004;""
18077 Fornes;Total;2003;""
18077 Fornes;Total;2002;""
18077 Fornes;Total;2001;""
18077 Fornes;Total;2000;""
18077 Fornes;Total;1999;""
18077 Fornes;Total;1998;""
18078 Freila;Total;2019;918
18078 Freila;Total;2018;900
18078 Freila;Total;2017;890
18078 Freila;Total;2016;894
18078 Freila;Total;2015;950
18078 Freila;Total;2014;985
18078 Freila;Total;2013;990
18078 Freila;Total;2012;1060
18078 Freila;Total;2011;1092
18078 Freila;Total;2010;1132
18078 Freila;Total;2009;1109
18078 Freila;Total;2008;1126
18078 Freila;Total;2007;1093
18078 Freila;Total;2006;1074
18078 Freila;Total;2005;1039
18078 Freila;Total;2004;1019
18078 Freila;Total;2003;983
18078 Freila;Total;2002;984
18078 Freila;Total;2001;931
18078 Freila;Total;2000;962
18078 Freila;Total;1999;1034
18078 Freila;Total;1998;1034
18079 Fuente Vaqueros;Total;2019;4406
18079 Fuente Vaqueros;Total;2018;4387
18079 Fuente Vaqueros;Total;2017;4388
18079 Fuente Vaqueros;Total;2016;4395
18079 Fuente Vaqueros;Total;2015;4457
18079 Fuente Vaqueros;Total;2014;4479
18079 Fuente Vaqueros;Total;2013;4500
18079 Fuente Vaqueros;Total;2012;4229
18079 Fuente Vaqueros;Total;2011;4325
18079 Fuente Vaqueros;Total;2010;4353
18079 Fuente Vaqueros;Total;2009;4395
18079 Fuente Vaqueros;Total;2008;4327
18079 Fuente Vaqueros;Total;2007;4211
18079 Fuente Vaqueros;Total;2006;4108
18079 Fuente Vaqueros;Total;2005;4024
18079 Fuente Vaqueros;Total;2004;3953
18079 Fuente Vaqueros;Total;2003;3937
18079 Fuente Vaqueros;Total;2002;3923
18079 Fuente Vaqueros;Total;2001;3913
18079 Fuente Vaqueros;Total;2000;3960
18079 Fuente Vaqueros;Total;1999;4038
18079 Fuente Vaqueros;Total;1998;3969
18905 Las Gabias;Total;2019;21115
18905 Las Gabias;Total;2018;20703
18905 Las Gabias;Total;2017;20329
18905 Las Gabias;Total;2016;20012
18905 Las Gabias;Total;2015;19603
18905 Las Gabias;Total;2014;19364
18905 Las Gabias;Total;2013;18946
18905 Las Gabias;Total;2012;18381
18905 Las Gabias;Total;2011;17970
18905 Las Gabias;Total;2010;17415
18905 Las Gabias;Total;2009;16369
18905 Las Gabias;Total;2008;14945
18905 Las Gabias;Total;2007;13950
18905 Las Gabias;Total;2006;13345
18905 Las Gabias;Total;2005;12280
18905 Las Gabias;Total;2004;10400
18905 Las Gabias;Total;2003;9773
18905 Las Gabias;Total;2002;9428
18905 Las Gabias;Total;2001;8851
18905 Las Gabias;Total;2000;8577
18905 Las Gabias;Total;1999;8338
18905 Las Gabias;Total;1998;7906
18082 Galera;Total;2019;1075
18082 Galera;Total;2018;1090
18082 Galera;Total;2017;1104
18082 Galera;Total;2016;1133
18082 Galera;Total;2015;1150
18082 Galera;Total;2014;1183
18082 Galera;Total;2013;1138
18082 Galera;Total;2012;1243
18082 Galera;Total;2011;1236
18082 Galera;Total;2010;1057
18082 Galera;Total;2009;1106
18082 Galera;Total;2008;1134
18082 Galera;Total;2007;1135
18082 Galera;Total;2006;1119
18082 Galera;Total;2005;1127
18082 Galera;Total;2004;1152
18082 Galera;Total;2003;1197
18082 Galera;Total;2002;1243
18082 Galera;Total;2001;1281
18082 Galera;Total;2000;1309
18082 Galera;Total;1999;1360
18082 Galera;Total;1998;1378
18083 Gobernador;Total;2019;233
18083 Gobernador;Total;2018;233
18083 Gobernador;Total;2017;246
18083 Gobernador;Total;2016;262
18083 Gobernador;Total;2015;298
18083 Gobernador;Total;2014;304
18083 Gobernador;Total;2013;326
18083 Gobernador;Total;2012;322
18083 Gobernador;Total;2011;308
18083 Gobernador;Total;2010;286
18083 Gobernador;Total;2009;285
18083 Gobernador;Total;2008;307
18083 Gobernador;Total;2007;312
18083 Gobernador;Total;2006;321
18083 Gobernador;Total;2005;317
18083 Gobernador;Total;2004;320
18083 Gobernador;Total;2003;327
18083 Gobernador;Total;2002;333
18083 Gobernador;Total;2001;341
18083 Gobernador;Total;2000;356
18083 Gobernador;Total;1999;387
18083 Gobernador;Total;1998;390
18084 Gójar;Total;2019;5795
18084 Gójar;Total;2018;5703
18084 Gójar;Total;2017;5606
18084 Gójar;Total;2016;5539
18084 Gójar;Total;2015;5410
18084 Gójar;Total;2014;5390
18084 Gójar;Total;2013;5379
18084 Gójar;Total;2012;5340
18084 Gójar;Total;2011;5315
18084 Gójar;Total;2010;5297
18084 Gójar;Total;2009;5206
18084 Gójar;Total;2008;5096
18084 Gójar;Total;2007;4964
18084 Gójar;Total;2006;4946
18084 Gójar;Total;2005;4813
18084 Gójar;Total;2004;4454
18084 Gójar;Total;2003;3823
18084 Gójar;Total;2002;3673
18084 Gójar;Total;2001;3542
18084 Gójar;Total;2000;3584
18084 Gójar;Total;1999;3502
18084 Gójar;Total;1998;3340
18085 Gor;Total;2019;733
18085 Gor;Total;2018;736
18085 Gor;Total;2017;746
18085 Gor;Total;2016;767
18085 Gor;Total;2015;777
18085 Gor;Total;2014;797
18085 Gor;Total;2013;830
18085 Gor;Total;2012;877
18085 Gor;Total;2011;924
18085 Gor;Total;2010;917
18085 Gor;Total;2009;920
18085 Gor;Total;2008;940
18085 Gor;Total;2007;953
18085 Gor;Total;2006;977
18085 Gor;Total;2005;997
18085 Gor;Total;2004;1048
18085 Gor;Total;2003;1084
18085 Gor;Total;2002;1076
18085 Gor;Total;2001;1132
18085 Gor;Total;2000;1158
18085 Gor;Total;1999;1167
18085 Gor;Total;1998;1165
18086 Gorafe;Total;2019;381
18086 Gorafe;Total;2018;379
18086 Gorafe;Total;2017;390
18086 Gorafe;Total;2016;405
18086 Gorafe;Total;2015;420
18086 Gorafe;Total;2014;415
18086 Gorafe;Total;2013;445
18086 Gorafe;Total;2012;461
18086 Gorafe;Total;2011;471
18086 Gorafe;Total;2010;474
18086 Gorafe;Total;2009;489
18086 Gorafe;Total;2008;501
18086 Gorafe;Total;2007;506
18086 Gorafe;Total;2006;526
18086 Gorafe;Total;2005;540
18086 Gorafe;Total;2004;538
18086 Gorafe;Total;2003;541
18086 Gorafe;Total;2002;547
18086 Gorafe;Total;2001;558
18086 Gorafe;Total;2000;557
18086 Gorafe;Total;1999;575
18086 Gorafe;Total;1998;581
18087 Granada;Total;2019;232462
18087 Granada;Total;2018;232208
18087 Granada;Total;2017;232770
18087 Granada;Total;2016;234758
18087 Granada;Total;2015;235800
18087 Granada;Total;2014;237540
18087 Granada;Total;2013;237818
18087 Granada;Total;2012;239017
18087 Granada;Total;2011;240099
18087 Granada;Total;2010;239154
18087 Granada;Total;2009;234325
18087 Granada;Total;2008;236988
18087 Granada;Total;2007;236207
18087 Granada;Total;2006;237929
18087 Granada;Total;2005;236982
18087 Granada;Total;2004;238292
18087 Granada;Total;2003;237663
18087 Granada;Total;2002;240522
18087 Granada;Total;2001;243341
18087 Granada;Total;2000;244486
18087 Granada;Total;1999;244767
18087 Granada;Total;1998;241471
18088 Guadahortuna;Total;2019;1935
18088 Guadahortuna;Total;2018;1924
18088 Guadahortuna;Total;2017;1932
18088 Guadahortuna;Total;2016;1957
18088 Guadahortuna;Total;2015;1989
18088 Guadahortuna;Total;2014;1984
18088 Guadahortuna;Total;2013;2027
18088 Guadahortuna;Total;2012;1963
18088 Guadahortuna;Total;2011;2013
18088 Guadahortuna;Total;2010;1999
18088 Guadahortuna;Total;2009;2057
18088 Guadahortuna;Total;2008;2112
18088 Guadahortuna;Total;2007;2154
18088 Guadahortuna;Total;2006;2220
18088 Guadahortuna;Total;2005;2261
18088 Guadahortuna;Total;2004;2083
18088 Guadahortuna;Total;2003;2179
18088 Guadahortuna;Total;2002;2057
18088 Guadahortuna;Total;2001;2149
18088 Guadahortuna;Total;2000;2262
18088 Guadahortuna;Total;1999;2285
18088 Guadahortuna;Total;1998;2303
18089 Guadix;Total;2019;18422
18089 Guadix;Total;2018;18718
18089 Guadix;Total;2017;18799
18089 Guadix;Total;2016;18796
18089 Guadix;Total;2015;18928
18089 Guadix;Total;2014;18898
18089 Guadix;Total;2013;18884
18089 Guadix;Total;2012;18920
18089 Guadix;Total;2011;20375
18089 Guadix;Total;2010;20407
18089 Guadix;Total;2009;20395
18089 Guadix;Total;2008;20326
18089 Guadix;Total;2007;20307
18089 Guadix;Total;2006;20296
18089 Guadix;Total;2005;20136
18089 Guadix;Total;2004;20035
18089 Guadix;Total;2003;20163
18089 Guadix;Total;2002;20042
18089 Guadix;Total;2001;19448
18089 Guadix;Total;2000;19542
18089 Guadix;Total;1999;20246
18089 Guadix;Total;1998;20322
18906 Los Guajares;Total;2019;1057
18906 Los Guajares;Total;2018;1028
18906 Los Guajares;Total;2017;1037
18906 Los Guajares;Total;2016;1052
18906 Los Guajares;Total;2015;1087
18906 Los Guajares;Total;2014;1128
18906 Los Guajares;Total;2013;1146
18906 Los Guajares;Total;2012;1170
18906 Los Guajares;Total;2011;1194
18906 Los Guajares;Total;2010;1191
18906 Los Guajares;Total;2009;1243
18906 Los Guajares;Total;2008;1318
18906 Los Guajares;Total;2007;1328
18906 Los Guajares;Total;2006;1337
18906 Los Guajares;Total;2005;1274
18906 Los Guajares;Total;2004;1203
18906 Los Guajares;Total;2003;1229
18906 Los Guajares;Total;2002;1246
18906 Los Guajares;Total;2001;1267
18906 Los Guajares;Total;2000;1292
18906 Los Guajares;Total;1999;1327
18906 Los Guajares;Total;1998;1361
18093 Gualchos;Total;2019;5193
18093 Gualchos;Total;2018;5210
18093 Gualchos;Total;2017;5051
18093 Gualchos;Total;2016;4943
18093 Gualchos;Total;2015;4849
18093 Gualchos;Total;2014;4975
18093 Gualchos;Total;2013;5031
18093 Gualchos;Total;2012;4805
18093 Gualchos;Total;2011;4672
18093 Gualchos;Total;2010;4330
18093 Gualchos;Total;2009;4368
18093 Gualchos;Total;2008;4126
18093 Gualchos;Total;2007;2278
18093 Gualchos;Total;2006;2294
18093 Gualchos;Total;2005;2538
18093 Gualchos;Total;2004;2621
18093 Gualchos;Total;2003;2694
18093 Gualchos;Total;2002;2973
18093 Gualchos;Total;2001;2973
18093 Gualchos;Total;2000;2970
18093 Gualchos;Total;1999;2969
18093 Gualchos;Total;1998;2968
18094 Güejar Sierra;Total;2019;2820
18094 Güejar Sierra;Total;2018;2849
18094 Güejar Sierra;Total;2017;2878
18094 Güejar Sierra;Total;2016;2909
18094 Güejar Sierra;Total;2015;2953
18094 Güejar Sierra;Total;2014;2946
18094 Güejar Sierra;Total;2013;2956
18094 Güejar Sierra;Total;2012;3007
18094 Güejar Sierra;Total;2011;3023
18094 Güejar Sierra;Total;2010;2988
18094 Güejar Sierra;Total;2009;2967
18094 Güejar Sierra;Total;2008;3002
18094 Güejar Sierra;Total;2007;2986
18094 Güejar Sierra;Total;2006;2915
18094 Güejar Sierra;Total;2005;2878
18094 Güejar Sierra;Total;2004;2828
18094 Güejar Sierra;Total;2003;2576
18094 Güejar Sierra;Total;2002;2647
18094 Güejar Sierra;Total;2001;2656
18094 Güejar Sierra;Total;2000;2702
18094 Güejar Sierra;Total;1999;2769
18094 Güejar Sierra;Total;1998;2698
18095 Güevéjar;Total;2019;2595
18095 Güevéjar;Total;2018;2541
18095 Güevéjar;Total;2017;2551
18095 Güevéjar;Total;2016;2540
18095 Güevéjar;Total;2015;2540
18095 Güevéjar;Total;2014;2558
18095 Güevéjar;Total;2013;2546
18095 Güevéjar;Total;2012;2565
18095 Güevéjar;Total;2011;2501
18095 Güevéjar;Total;2010;2455
18095 Güevéjar;Total;2009;2400
18095 Güevéjar;Total;2008;2284
18095 Güevéjar;Total;2007;2234
18095 Güevéjar;Total;2006;2154
18095 Güevéjar;Total;2005;2018
18095 Güevéjar;Total;2004;1859
18095 Güevéjar;Total;2003;1756
18095 Güevéjar;Total;2002;1660
18095 Güevéjar;Total;2001;1582
18095 Güevéjar;Total;2000;1549
18095 Güevéjar;Total;1999;1507
18095 Güevéjar;Total;1998;1438
18096 Huélago;Total;2019;403
18096 Huélago;Total;2018;388
18096 Huélago;Total;2017;395
18096 Huélago;Total;2016;406
18096 Huélago;Total;2015;430
18096 Huélago;Total;2014;438
18096 Huélago;Total;2013;432
18096 Huélago;Total;2012;361
18096 Huélago;Total;2011;351
18096 Huélago;Total;2010;358
18096 Huélago;Total;2009;391
18096 Huélago;Total;2008;416
18096 Huélago;Total;2007;403
18096 Huélago;Total;2006;439
18096 Huélago;Total;2005;455
18096 Huélago;Total;2004;471
18096 Huélago;Total;2003;486
18096 Huélago;Total;2002;512
18096 Huélago;Total;2001;528
18096 Huélago;Total;2000;561
18096 Huélago;Total;1999;617
18096 Huélago;Total;1998;644
18097 Huéneja;Total;2019;1184
18097 Huéneja;Total;2018;1151
18097 Huéneja;Total;2017;1156
18097 Huéneja;Total;2016;1156
18097 Huéneja;Total;2015;1168
18097 Huéneja;Total;2014;1193
18097 Huéneja;Total;2013;1193
18097 Huéneja;Total;2012;1228
18097 Huéneja;Total;2011;1261
18097 Huéneja;Total;2010;1214
18097 Huéneja;Total;2009;1201
18097 Huéneja;Total;2008;1231
18097 Huéneja;Total;2007;1218
18097 Huéneja;Total;2006;1230
18097 Huéneja;Total;2005;1231
18097 Huéneja;Total;2004;1222
18097 Huéneja;Total;2003;1201
18097 Huéneja;Total;2002;1209
18097 Huéneja;Total;2001;1210
18097 Huéneja;Total;2000;1220
18097 Huéneja;Total;1999;1246
18097 Huéneja;Total;1998;1277
18098 Huéscar;Total;2019;7253
18098 Huéscar;Total;2018;7367
18098 Huéscar;Total;2017;7498
18098 Huéscar;Total;2016;7609
18098 Huéscar;Total;2015;7677
18098 Huéscar;Total;2014;7772
18098 Huéscar;Total;2013;7942
18098 Huéscar;Total;2012;8015
18098 Huéscar;Total;2011;8131
18098 Huéscar;Total;2010;8178
18098 Huéscar;Total;2009;8232
18098 Huéscar;Total;2008;8226
18098 Huéscar;Total;2007;8236
18098 Huéscar;Total;2006;8212
18098 Huéscar;Total;2005;8225
18098 Huéscar;Total;2004;8186
18098 Huéscar;Total;2003;8197
18098 Huéscar;Total;2002;8144
18098 Huéscar;Total;2001;8103
18098 Huéscar;Total;2000;8065
18098 Huéscar;Total;1999;8024
18098 Huéscar;Total;1998;8013
18099 Huétor de Santillán;Total;2019;1877
18099 Huétor de Santillán;Total;2018;1882
18099 Huétor de Santillán;Total;2017;1889
18099 Huétor de Santillán;Total;2016;1901
18099 Huétor de Santillán;Total;2015;1872
18099 Huétor de Santillán;Total;2014;1916
18099 Huétor de Santillán;Total;2013;1832
18099 Huétor de Santillán;Total;2012;1836
18099 Huétor de Santillán;Total;2011;1880
18099 Huétor de Santillán;Total;2010;1891
18099 Huétor de Santillán;Total;2009;1824
18099 Huétor de Santillán;Total;2008;1811
18099 Huétor de Santillán;Total;2007;1798
18099 Huétor de Santillán;Total;2006;1784
18099 Huétor de Santillán;Total;2005;1750
18099 Huétor de Santillán;Total;2004;1706
18099 Huétor de Santillán;Total;2003;1698
18099 Huétor de Santillán;Total;2002;1674
18099 Huétor de Santillán;Total;2001;1645
18099 Huétor de Santillán;Total;2000;1645
18099 Huétor de Santillán;Total;1999;1665
18099 Huétor de Santillán;Total;1998;1649
18100 Huétor Tájar;Total;2019;10352
18100 Huétor Tájar;Total;2018;10286
18100 Huétor Tájar;Total;2017;10236
18100 Huétor Tájar;Total;2016;10162
18100 Huétor Tájar;Total;2015;10147
18100 Huétor Tájar;Total;2014;10075
18100 Huétor Tájar;Total;2013;10087
18100 Huétor Tájar;Total;2012;10084
18100 Huétor Tájar;Total;2011;10134
18100 Huétor Tájar;Total;2010;9998
18100 Huétor Tájar;Total;2009;9953
18100 Huétor Tájar;Total;2008;9654
18100 Huétor Tájar;Total;2007;9467
18100 Huétor Tájar;Total;2006;9340
18100 Huétor Tájar;Total;2005;9154
18100 Huétor Tájar;Total;2004;8947
18100 Huétor Tájar;Total;2003;8759
18100 Huétor Tájar;Total;2002;8655
18100 Huétor Tájar;Total;2001;8254
18100 Huétor Tájar;Total;2000;8206
18100 Huétor Tájar;Total;1999;8313
18100 Huétor Tájar;Total;1998;8298
18101 Huétor Vega;Total;2019;12039
18101 Huétor Vega;Total;2018;11966
18101 Huétor Vega;Total;2017;11904
18101 Huétor Vega;Total;2016;11777
18101 Huétor Vega;Total;2015;11849
18101 Huétor Vega;Total;2014;11844
18101 Huétor Vega;Total;2013;11805
18101 Huétor Vega;Total;2012;11853
18101 Huétor Vega;Total;2011;11770
18101 Huétor Vega;Total;2010;11551
18101 Huétor Vega;Total;2009;11324
18101 Huétor Vega;Total;2008;11103
18101 Huétor Vega;Total;2007;10900
18101 Huétor Vega;Total;2006;10743
18101 Huétor Vega;Total;2005;10545
18101 Huétor Vega;Total;2004;10362
18101 Huétor Vega;Total;2003;10193
18101 Huétor Vega;Total;2002;9640
18101 Huétor Vega;Total;2001;9240
18101 Huétor Vega;Total;2000;8870
18101 Huétor Vega;Total;1999;8575
18101 Huétor Vega;Total;1998;8297
18102 Illora;Total;2019;10054
18102 Illora;Total;2018;10135
18102 Illora;Total;2017;10233
18102 Illora;Total;2016;10286
18102 Illora;Total;2015;10423
18102 Illora;Total;2014;10500
18102 Illora;Total;2013;10638
18102 Illora;Total;2012;10716
18102 Illora;Total;2011;10346
18102 Illora;Total;2010;10386
18102 Illora;Total;2009;10440
18102 Illora;Total;2008;10399
18102 Illora;Total;2007;10390
18102 Illora;Total;2006;10304
18102 Illora;Total;2005;10210
18102 Illora;Total;2004;10072
18102 Illora;Total;2003;10130
18102 Illora;Total;2002;10288
18102 Illora;Total;2001;10343
18102 Illora;Total;2000;10495
18102 Illora;Total;1999;10672
18102 Illora;Total;1998;10664
18103 Ítrabo;Total;2019;988
18103 Ítrabo;Total;2018;1002
18103 Ítrabo;Total;2017;1009
18103 Ítrabo;Total;2016;1010
18103 Ítrabo;Total;2015;1018
18103 Ítrabo;Total;2014;1014
18103 Ítrabo;Total;2013;1028
18103 Ítrabo;Total;2012;1070
18103 Ítrabo;Total;2011;1169
18103 Ítrabo;Total;2010;1152
18103 Ítrabo;Total;2009;1140
18103 Ítrabo;Total;2008;1123
18103 Ítrabo;Total;2007;1115
18103 Ítrabo;Total;2006;1117
18103 Ítrabo;Total;2005;1116
18103 Ítrabo;Total;2004;1031
18103 Ítrabo;Total;2003;983
18103 Ítrabo;Total;2002;1010
18103 Ítrabo;Total;2001;1012
18103 Ítrabo;Total;2000;1021
18103 Ítrabo;Total;1999;1029
18103 Ítrabo;Total;1998;1029
18105 Iznalloz;Total;2019;5134
18105 Iznalloz;Total;2018;5085
18105 Iznalloz;Total;2017;5033
18105 Iznalloz;Total;2016;5045
18105 Iznalloz;Total;2015;6016
18105 Iznalloz;Total;2014;6867
18105 Iznalloz;Total;2013;6925
18105 Iznalloz;Total;2012;6995
18105 Iznalloz;Total;2011;7003
18105 Iznalloz;Total;2010;7019
18105 Iznalloz;Total;2009;7065
18105 Iznalloz;Total;2008;7150
18105 Iznalloz;Total;2007;7054
18105 Iznalloz;Total;2006;7046
18105 Iznalloz;Total;2005;6978
18105 Iznalloz;Total;2004;6948
18105 Iznalloz;Total;2003;6885
18105 Iznalloz;Total;2002;6909
18105 Iznalloz;Total;2001;6945
18105 Iznalloz;Total;2000;6964
18105 Iznalloz;Total;1999;7094
18105 Iznalloz;Total;1998;6451
18106 Játar;Total;2019;614
18106 Játar;Total;2018;599
18106 Játar;Total;2017;633
18106 Játar;Total;2016;646
18106 Játar;Total;2015;""
18106 Játar;Total;2014;""
18106 Játar;Total;2013;""
18106 Játar;Total;2012;""
18106 Játar;Total;2011;""
18106 Játar;Total;2010;""
18106 Játar;Total;2009;""
18106 Játar;Total;2008;""
18106 Játar;Total;2007;""
18106 Játar;Total;2006;""
18106 Játar;Total;2005;""
18106 Játar;Total;2004;""
18106 Játar;Total;2003;""
18106 Játar;Total;2002;""
18106 Játar;Total;2001;""
18106 Játar;Total;2000;""
18106 Játar;Total;1999;""
18106 Játar;Total;1998;""
18107 Jayena;Total;2019;1060
18107 Jayena;Total;2018;1104
18107 Jayena;Total;2017;1101
18107 Jayena;Total;2016;1119
18107 Jayena;Total;2015;1178
18107 Jayena;Total;2014;1212
18107 Jayena;Total;2013;1243
18107 Jayena;Total;2012;1151
18107 Jayena;Total;2011;1162
18107 Jayena;Total;2010;1209
18107 Jayena;Total;2009;1225
18107 Jayena;Total;2008;1213
18107 Jayena;Total;2007;1252
18107 Jayena;Total;2006;1285
18107 Jayena;Total;2005;1237
18107 Jayena;Total;2004;1271
18107 Jayena;Total;2003;1296
18107 Jayena;Total;2002;1308
18107 Jayena;Total;2001;1323
18107 Jayena;Total;2000;1342
18107 Jayena;Total;1999;1355
18107 Jayena;Total;1998;1395
18108 Jerez del Marquesado;Total;2019;968
18108 Jerez del Marquesado;Total;2018;977
18108 Jerez del Marquesado;Total;2017;1002
18108 Jerez del Marquesado;Total;2016;1009
18108 Jerez del Marquesado;Total;2015;1021
18108 Jerez del Marquesado;Total;2014;1027
18108 Jerez del Marquesado;Total;2013;1038
18108 Jerez del Marquesado;Total;2012;1061
18108 Jerez del Marquesado;Total;2011;1079
18108 Jerez del Marquesado;Total;2010;1083
18108 Jerez del Marquesado;Total;2009;1109
18108 Jerez del Marquesado;Total;2008;1090
18108 Jerez del Marquesado;Total;2007;1107
18108 Jerez del Marquesado;Total;2006;1091
18108 Jerez del Marquesado;Total;2005;1092
18108 Jerez del Marquesado;Total;2004;1068
18108 Jerez del Marquesado;Total;2003;1066
18108 Jerez del Marquesado;Total;2002;1090
18108 Jerez del Marquesado;Total;2001;1084
18108 Jerez del Marquesado;Total;2000;1106
18108 Jerez del Marquesado;Total;1999;1163
18108 Jerez del Marquesado;Total;1998;1174
18109 Jete;Total;2019;919
18109 Jete;Total;2018;909
18109 Jete;Total;2017;890
18109 Jete;Total;2016;904
18109 Jete;Total;2015;908
18109 Jete;Total;2014;929
18109 Jete;Total;2013;923
18109 Jete;Total;2012;909
18109 Jete;Total;2011;888
18109 Jete;Total;2010;890
18109 Jete;Total;2009;892
18109 Jete;Total;2008;891
18109 Jete;Total;2007;870
18109 Jete;Total;2006;820
18109 Jete;Total;2005;800
18109 Jete;Total;2004;768
18109 Jete;Total;2003;758
18109 Jete;Total;2002;754
18109 Jete;Total;2001;749
18109 Jete;Total;2000;765
18109 Jete;Total;1999;756
18109 Jete;Total;1998;752
18111 Jun;Total;2019;3833
18111 Jun;Total;2018;3785
18111 Jun;Total;2017;3681
18111 Jun;Total;2016;3692
18111 Jun;Total;2015;3620
18111 Jun;Total;2014;3661
18111 Jun;Total;2013;3609
18111 Jun;Total;2012;3558
18111 Jun;Total;2011;3438
18111 Jun;Total;2010;3355
18111 Jun;Total;2009;3241
18111 Jun;Total;2008;3000
18111 Jun;Total;2007;2377
18111 Jun;Total;2006;2326
18111 Jun;Total;2005;2161
18111 Jun;Total;2004;2053
18111 Jun;Total;2003;1978
18111 Jun;Total;2002;1897
18111 Jun;Total;2001;1817
18111 Jun;Total;2000;1779
18111 Jun;Total;1999;1724
18111 Jun;Total;1998;1623
18112 Juviles;Total;2019;153
18112 Juviles;Total;2018;142
18112 Juviles;Total;2017;144
18112 Juviles;Total;2016;148
18112 Juviles;Total;2015;153
18112 Juviles;Total;2014;134
18112 Juviles;Total;2013;135
18112 Juviles;Total;2012;163
18112 Juviles;Total;2011;167
18112 Juviles;Total;2010;170
18112 Juviles;Total;2009;176
18112 Juviles;Total;2008;173
18112 Juviles;Total;2007;177
18112 Juviles;Total;2006;177
18112 Juviles;Total;2005;175
18112 Juviles;Total;2004;178
18112 Juviles;Total;2003;160
18112 Juviles;Total;2002;161
18112 Juviles;Total;2001;173
18112 Juviles;Total;2000;177
18112 Juviles;Total;1999;183
18112 Juviles;Total;1998;187
18115 Láchar;Total;2019;3471
18115 Láchar;Total;2018;3354
18115 Láchar;Total;2017;3270
18115 Láchar;Total;2016;3303
18115 Láchar;Total;2015;3263
18115 Láchar;Total;2014;3260
18115 Láchar;Total;2013;3249
18115 Láchar;Total;2012;3205
18115 Láchar;Total;2011;3179
18115 Láchar;Total;2010;3115
18115 Láchar;Total;2009;3093
18115 Láchar;Total;2008;3005
18115 Láchar;Total;2007;2910
18115 Láchar;Total;2006;2819
18115 Láchar;Total;2005;2732
18115 Láchar;Total;2004;2657
18115 Láchar;Total;2003;2525
18115 Láchar;Total;2002;2455
18115 Láchar;Total;2001;2357
18115 Láchar;Total;2000;2426
18115 Láchar;Total;1999;2477
18115 Láchar;Total;1998;2434
18116 Lanjarón;Total;2019;3507
18116 Lanjarón;Total;2018;3485
18116 Lanjarón;Total;2017;3503
18116 Lanjarón;Total;2016;3587
18116 Lanjarón;Total;2015;3715
18116 Lanjarón;Total;2014;3717
18116 Lanjarón;Total;2013;3791
18116 Lanjarón;Total;2012;3826
18116 Lanjarón;Total;2011;3859
18116 Lanjarón;Total;2010;3861
18116 Lanjarón;Total;2009;3897
18116 Lanjarón;Total;2008;3908
18116 Lanjarón;Total;2007;3823
18116 Lanjarón;Total;2006;3796
18116 Lanjarón;Total;2005;3756
18116 Lanjarón;Total;2004;3757
18116 Lanjarón;Total;2003;3736
18116 Lanjarón;Total;2002;3749
18116 Lanjarón;Total;2001;3751
18116 Lanjarón;Total;2000;3802
18116 Lanjarón;Total;1999;3870
18116 Lanjarón;Total;1998;3877
18117 Lanteira;Total;2019;588
18117 Lanteira;Total;2018;576
18117 Lanteira;Total;2017;559
18117 Lanteira;Total;2016;552
18117 Lanteira;Total;2015;546
18117 Lanteira;Total;2014;526
18117 Lanteira;Total;2013;545
18117 Lanteira;Total;2012;570
18117 Lanteira;Total;2011;572
18117 Lanteira;Total;2010;582
18117 Lanteira;Total;2009;567
18117 Lanteira;Total;2008;605
18117 Lanteira;Total;2007;605
18117 Lanteira;Total;2006;528
18117 Lanteira;Total;2005;488
18117 Lanteira;Total;2004;507
18117 Lanteira;Total;2003;522
18117 Lanteira;Total;2002;560
18117 Lanteira;Total;2001;588
18117 Lanteira;Total;2000;599
18117 Lanteira;Total;1999;643
18117 Lanteira;Total;1998;669
18119 Lecrín;Total;2019;2134
18119 Lecrín;Total;2018;2103
18119 Lecrín;Total;2017;2089
18119 Lecrín;Total;2016;2098
18119 Lecrín;Total;2015;2138
18119 Lecrín;Total;2014;2178
18119 Lecrín;Total;2013;2247
18119 Lecrín;Total;2012;2299
18119 Lecrín;Total;2011;2271
18119 Lecrín;Total;2010;2304
18119 Lecrín;Total;2009;2322
18119 Lecrín;Total;2008;2327
18119 Lecrín;Total;2007;2336
18119 Lecrín;Total;2006;2329
18119 Lecrín;Total;2005;2309
18119 Lecrín;Total;2004;2269
18119 Lecrín;Total;2003;2274
18119 Lecrín;Total;2002;2251
18119 Lecrín;Total;2001;2273
18119 Lecrín;Total;2000;2293
18119 Lecrín;Total;1999;2322
18119 Lecrín;Total;1998;2375
18120 Lentegí;Total;2019;326
18120 Lentegí;Total;2018;328
18120 Lentegí;Total;2017;322
18120 Lentegí;Total;2016;338
18120 Lentegí;Total;2015;346
18120 Lentegí;Total;2014;358
18120 Lentegí;Total;2013;346
18120 Lentegí;Total;2012;333
18120 Lentegí;Total;2011;336
18120 Lentegí;Total;2010;340
18120 Lentegí;Total;2009;333
18120 Lentegí;Total;2008;328
18120 Lentegí;Total;2007;333
18120 Lentegí;Total;2006;342
18120 Lentegí;Total;2005;342
18120 Lentegí;Total;2004;330
18120 Lentegí;Total;2003;329
