Municipios;Sexo;Periodo;Total
11031 San Fernando;Total;2007;95026
11031 San Fernando;Total;2006;93544
11031 San Fernando;Total;2005;92666
11031 San Fernando;Total;2004;90178
11031 San Fernando;Total;2003;88490
11031 San Fernando;Total;2002;88333
11031 San Fernando;Total;2001;88110
11031 San Fernando;Total;2000;88179
11031 San Fernando;Total;1999;87179
11031 San Fernando;Total;1998;84014
11902 San José del Valle;Total;2019;4418
11902 San José del Valle;Total;2018;4402
11902 San José del Valle;Total;2017;4445
11902 San José del Valle;Total;2016;4442
11902 San José del Valle;Total;2015;4427
11902 San José del Valle;Total;2014;4457
11902 San José del Valle;Total;2013;4460
11902 San José del Valle;Total;2012;4447
11902 San José del Valle;Total;2011;4408
11902 San José del Valle;Total;2010;4416
11902 San José del Valle;Total;2009;4403
11902 San José del Valle;Total;2008;4326
11902 San José del Valle;Total;2007;4289
11902 San José del Valle;Total;2006;4244
11902 San José del Valle;Total;2005;4210
11902 San José del Valle;Total;2004;4203
11902 San José del Valle;Total;2003;4173
11902 San José del Valle;Total;2002;4233
11902 San José del Valle;Total;2001;4279
11902 San José del Valle;Total;2000;4254
11902 San José del Valle;Total;1999;4285
11902 San José del Valle;Total;1998;4322
11903 San Martín del Tesorillo;Total;2019;2.753
11903 San Martín del Tesorillo;Total;2018;""
11903 San Martín del Tesorillo;Total;2017;""
11903 San Martín del Tesorillo;Total;2016;""
11903 San Martín del Tesorillo;Total;2015;""
11903 San Martín del Tesorillo;Total;2014;""
11903 San Martín del Tesorillo;Total;2013;""
11903 San Martín del Tesorillo;Total;2012;""
11903 San Martín del Tesorillo;Total;2011;""
11903 San Martín del Tesorillo;Total;2010;""
11903 San Martín del Tesorillo;Total;2009;""
11903 San Martín del Tesorillo;Total;2008;""
11903 San Martín del Tesorillo;Total;2007;""
11903 San Martín del Tesorillo;Total;2006;""
11903 San Martín del Tesorillo;Total;2005;""
11903 San Martín del Tesorillo;Total;2004;""
11903 San Martín del Tesorillo;Total;2003;""
11903 San Martín del Tesorillo;Total;2002;""
11903 San Martín del Tesorillo;Total;2001;""
11903 San Martín del Tesorillo;Total;2000;""
11903 San Martín del Tesorillo;Total;1999;""
11903 San Martín del Tesorillo;Total;1998;""
11033 San Roque;Total;2019;31218
11033 San Roque;Total;2018;30472
11033 San Roque;Total;2017;29969
11033 San Roque;Total;2016;29575
11033 San Roque;Total;2015;29373
11033 San Roque;Total;2014;29491
11033 San Roque;Total;2013;29536
11033 San Roque;Total;2012;30516
11033 San Roque;Total;2011;29965
11033 San Roque;Total;2010;29588
11033 San Roque;Total;2009;29249
11033 San Roque;Total;2008;28653
11033 San Roque;Total;2007;27635
11033 San Roque;Total;2006;26569
11033 San Roque;Total;2005;25548
11033 San Roque;Total;2004;24757
11033 San Roque;Total;2003;25163
11033 San Roque;Total;2002;23981
11033 San Roque;Total;2001;23570
11033 San Roque;Total;2000;22990
11033 San Roque;Total;1999;22719
11033 San Roque;Total;1998;22322
11032 Sanlúcar de Barrameda;Total;2019;68684
11032 Sanlúcar de Barrameda;Total;2018;68037
11032 Sanlúcar de Barrameda;Total;2017;67640
11032 Sanlúcar de Barrameda;Total;2016;67620
11032 Sanlúcar de Barrameda;Total;2015;67433
11032 Sanlúcar de Barrameda;Total;2014;67385
11032 Sanlúcar de Barrameda;Total;2013;67301
11032 Sanlúcar de Barrameda;Total;2012;67308
11032 Sanlúcar de Barrameda;Total;2011;66944
11032 Sanlúcar de Barrameda;Total;2010;66541
11032 Sanlúcar de Barrameda;Total;2009;65805
11032 Sanlúcar de Barrameda;Total;2008;64434
11032 Sanlúcar de Barrameda;Total;2007;63968
11032 Sanlúcar de Barrameda;Total;2006;63509
11032 Sanlúcar de Barrameda;Total;2005;63187
11032 Sanlúcar de Barrameda;Total;2004;62662
11032 Sanlúcar de Barrameda;Total;2003;62308
11032 Sanlúcar de Barrameda;Total;2002;61908
11032 Sanlúcar de Barrameda;Total;2001;61737
11032 Sanlúcar de Barrameda;Total;2000;61966
11032 Sanlúcar de Barrameda;Total;1999;61648
11032 Sanlúcar de Barrameda;Total;1998;61382
11034 Setenil de las Bodegas;Total;2019;2769
11034 Setenil de las Bodegas;Total;2018;2732
11034 Setenil de las Bodegas;Total;2017;2781
11034 Setenil de las Bodegas;Total;2016;2809
11034 Setenil de las Bodegas;Total;2015;2845
11034 Setenil de las Bodegas;Total;2014;2856
11034 Setenil de las Bodegas;Total;2013;2894
11034 Setenil de las Bodegas;Total;2012;2927
11034 Setenil de las Bodegas;Total;2011;2951
11034 Setenil de las Bodegas;Total;2010;2967
11034 Setenil de las Bodegas;Total;2009;2977
11034 Setenil de las Bodegas;Total;2008;2994
11034 Setenil de las Bodegas;Total;2007;3007
11034 Setenil de las Bodegas;Total;2006;3023
11034 Setenil de las Bodegas;Total;2005;3016
11034 Setenil de las Bodegas;Total;2004;3015
11034 Setenil de las Bodegas;Total;2003;3014
11034 Setenil de las Bodegas;Total;2002;3043
11034 Setenil de las Bodegas;Total;2001;3051
11034 Setenil de las Bodegas;Total;2000;3067
11034 Setenil de las Bodegas;Total;1999;3099
11034 Setenil de las Bodegas;Total;1998;3130
11035 Tarifa;Total;2019;18162
11035 Tarifa;Total;2018;18169
11035 Tarifa;Total;2017;18088
11035 Tarifa;Total;2016;18116
11035 Tarifa;Total;2015;18011
11035 Tarifa;Total;2014;17908
11035 Tarifa;Total;2013;18085
11035 Tarifa;Total;2012;17962
11035 Tarifa;Total;2011;17856
11035 Tarifa;Total;2010;17768
11035 Tarifa;Total;2009;17793
11035 Tarifa;Total;2008;17736
11035 Tarifa;Total;2007;17619
11035 Tarifa;Total;2006;17478
11035 Tarifa;Total;2005;17199
11035 Tarifa;Total;2004;16743
11035 Tarifa;Total;2003;16392
11035 Tarifa;Total;2002;16058
11035 Tarifa;Total;2001;15764
11035 Tarifa;Total;2000;15481
11035 Tarifa;Total;1999;15344
11035 Tarifa;Total;1998;15118
11036 Torre Alháquime;Total;2019;790
11036 Torre Alháquime;Total;2018;804
11036 Torre Alháquime;Total;2017;795
11036 Torre Alháquime;Total;2016;795
11036 Torre Alháquime;Total;2015;779
11036 Torre Alháquime;Total;2014;776
11036 Torre Alháquime;Total;2013;789
11036 Torre Alháquime;Total;2012;809
11036 Torre Alháquime;Total;2011;836
11036 Torre Alháquime;Total;2010;833
11036 Torre Alháquime;Total;2009;849
11036 Torre Alháquime;Total;2008;854
11036 Torre Alháquime;Total;2007;875
11036 Torre Alháquime;Total;2006;874
11036 Torre Alháquime;Total;2005;877
11036 Torre Alháquime;Total;2004;883
11036 Torre Alháquime;Total;2003;890
11036 Torre Alháquime;Total;2002;912
11036 Torre Alháquime;Total;2001;924
11036 Torre Alháquime;Total;2000;931
11036 Torre Alháquime;Total;1999;959
11036 Torre Alháquime;Total;1998;988
11037 Trebujena;Total;2019;7028
11037 Trebujena;Total;2018;7054
11037 Trebujena;Total;2017;7069
11037 Trebujena;Total;2016;7056
11037 Trebujena;Total;2015;7072
11037 Trebujena;Total;2014;7090
11037 Trebujena;Total;2013;7089
11037 Trebujena;Total;2012;7091
11037 Trebujena;Total;2011;7041
11037 Trebujena;Total;2010;7034
11037 Trebujena;Total;2009;6966
11037 Trebujena;Total;2008;6920
11037 Trebujena;Total;2007;6906
11037 Trebujena;Total;2006;6911
11037 Trebujena;Total;2005;6893
11037 Trebujena;Total;2004;6843
11037 Trebujena;Total;2003;6887
11037 Trebujena;Total;2002;6942
11037 Trebujena;Total;2001;6943
11037 Trebujena;Total;2000;6937
11037 Trebujena;Total;1999;6919
11037 Trebujena;Total;1998;6927
11038 Ubrique;Total;2019;16597
11038 Ubrique;Total;2018;16615
11038 Ubrique;Total;2017;16683
11038 Ubrique;Total;2016;16766
11038 Ubrique;Total;2015;16836
11038 Ubrique;Total;2014;16884
11038 Ubrique;Total;2013;16877
11038 Ubrique;Total;2012;16859
11038 Ubrique;Total;2011;16873
11038 Ubrique;Total;2010;16915
11038 Ubrique;Total;2009;16979
11038 Ubrique;Total;2008;17071
11038 Ubrique;Total;2007;17162
11038 Ubrique;Total;2006;17205
11038 Ubrique;Total;2005;17362
11038 Ubrique;Total;2004;17404
11038 Ubrique;Total;2003;17478
11038 Ubrique;Total;2002;17534
11038 Ubrique;Total;2001;17395
11038 Ubrique;Total;2000;17586
11038 Ubrique;Total;1999;17960
11038 Ubrique;Total;1998;17960
11039 Vejer de la Frontera;Total;2019;12624
11039 Vejer de la Frontera;Total;2018;12739
11039 Vejer de la Frontera;Total;2017;12782
11039 Vejer de la Frontera;Total;2016;12788
11039 Vejer de la Frontera;Total;2015;12812
11039 Vejer de la Frontera;Total;2014;12897
11039 Vejer de la Frontera;Total;2013;12882
11039 Vejer de la Frontera;Total;2012;12857
11039 Vejer de la Frontera;Total;2011;12854
11039 Vejer de la Frontera;Total;2010;12876
11039 Vejer de la Frontera;Total;2009;12973
11039 Vejer de la Frontera;Total;2008;12991
11039 Vejer de la Frontera;Total;2007;12828
11039 Vejer de la Frontera;Total;2006;12801
11039 Vejer de la Frontera;Total;2005;12776
11039 Vejer de la Frontera;Total;2004;12685
11039 Vejer de la Frontera;Total;2003;12690
11039 Vejer de la Frontera;Total;2002;12727
11039 Vejer de la Frontera;Total;2001;12729
11039 Vejer de la Frontera;Total;2000;12674
11039 Vejer de la Frontera;Total;1999;12731
11039 Vejer de la Frontera;Total;1998;12731
11040 Villaluenga del Rosario;Total;2019;455
11040 Villaluenga del Rosario;Total;2018;438
11040 Villaluenga del Rosario;Total;2017;446
11040 Villaluenga del Rosario;Total;2016;457
11040 Villaluenga del Rosario;Total;2015;471
11040 Villaluenga del Rosario;Total;2014;456
11040 Villaluenga del Rosario;Total;2013;448
11040 Villaluenga del Rosario;Total;2012;471
11040 Villaluenga del Rosario;Total;2011;485
11040 Villaluenga del Rosario;Total;2010;479
11040 Villaluenga del Rosario;Total;2009;479
11040 Villaluenga del Rosario;Total;2008;475
11040 Villaluenga del Rosario;Total;2007;476
11040 Villaluenga del Rosario;Total;2006;481
11040 Villaluenga del Rosario;Total;2005;481
11040 Villaluenga del Rosario;Total;2004;473
11040 Villaluenga del Rosario;Total;2003;449
11040 Villaluenga del Rosario;Total;2002;455
11040 Villaluenga del Rosario;Total;2001;414
11040 Villaluenga del Rosario;Total;2000;440
11040 Villaluenga del Rosario;Total;1999;447
11040 Villaluenga del Rosario;Total;1998;451
11041 Villamartín;Total;2019;12150
11041 Villamartín;Total;2018;12127
11041 Villamartín;Total;2017;12207
11041 Villamartín;Total;2016;12267
11041 Villamartín;Total;2015;12271
11041 Villamartín;Total;2014;12303
11041 Villamartín;Total;2013;12366
11041 Villamartín;Total;2012;12394
11041 Villamartín;Total;2011;12495
11041 Villamartín;Total;2010;12570
11041 Villamartín;Total;2009;12526
11041 Villamartín;Total;2008;12385
11041 Villamartín;Total;2007;12362
11041 Villamartín;Total;2006;12291
11041 Villamartín;Total;2005;12145
11041 Villamartín;Total;2004;12038
11041 Villamartín;Total;2003;12069
11041 Villamartín;Total;2002;12069
11041 Villamartín;Total;2001;11954
11041 Villamartín;Total;2000;11969
11041 Villamartín;Total;1999;12105
11041 Villamartín;Total;1998;11963
11042 Zahara;Total;2019;1387
11042 Zahara;Total;2018;1400
11042 Zahara;Total;2017;1416
11042 Zahara;Total;2016;1427
11042 Zahara;Total;2015;1436
11042 Zahara;Total;2014;1460
11042 Zahara;Total;2013;1471
11042 Zahara;Total;2012;1511
11042 Zahara;Total;2011;1522
11042 Zahara;Total;2010;1519
11042 Zahara;Total;2009;1513
11042 Zahara;Total;2008;1523
11042 Zahara;Total;2007;1529
11042 Zahara;Total;2006;1552
11042 Zahara;Total;2005;1556
11042 Zahara;Total;2004;1543
11042 Zahara;Total;2003;1506
11042 Zahara;Total;2002;1526
11042 Zahara;Total;2001;1555
11042 Zahara;Total;2000;1560
11042 Zahara;Total;1999;1560
11042 Zahara;Total;1998;1552
