Municipios;Sexo;Periodo;Total
41062 Martín de la Jara;Total;2013;2816
41062 Martín de la Jara;Total;2012;2812
41062 Martín de la Jara;Total;2011;2791
41062 Martín de la Jara;Total;2010;2782
41062 Martín de la Jara;Total;2009;2790
41062 Martín de la Jara;Total;2008;2758
41062 Martín de la Jara;Total;2007;2753
41062 Martín de la Jara;Total;2006;2737
41062 Martín de la Jara;Total;2005;2748
41062 Martín de la Jara;Total;2004;2760
41062 Martín de la Jara;Total;2003;2726
41062 Martín de la Jara;Total;2002;2721
41062 Martín de la Jara;Total;2001;2706
41062 Martín de la Jara;Total;2000;2747
41062 Martín de la Jara;Total;1999;2774
41062 Martín de la Jara;Total;1998;2802
41063 Los Molares;Total;2019;3480
41063 Los Molares;Total;2018;3460
41063 Los Molares;Total;2017;3455
41063 Los Molares;Total;2016;3470
41063 Los Molares;Total;2015;3467
41063 Los Molares;Total;2014;3508
41063 Los Molares;Total;2013;3522
41063 Los Molares;Total;2012;3459
41063 Los Molares;Total;2011;3400
41063 Los Molares;Total;2010;3310
41063 Los Molares;Total;2009;3186
41063 Los Molares;Total;2008;3042
41063 Los Molares;Total;2007;2991
41063 Los Molares;Total;2006;2947
41063 Los Molares;Total;2005;2874
41063 Los Molares;Total;2004;2800
41063 Los Molares;Total;2003;2759
41063 Los Molares;Total;2002;2699
41063 Los Molares;Total;2001;2652
41063 Los Molares;Total;2000;2674
41063 Los Molares;Total;1999;2672
41063 Los Molares;Total;1998;2675
41064 Montellano;Total;2019;7056
41064 Montellano;Total;2018;7081
41064 Montellano;Total;2017;7073
41064 Montellano;Total;2016;7050
41064 Montellano;Total;2015;7088
41064 Montellano;Total;2014;7092
41064 Montellano;Total;2013;7154
41064 Montellano;Total;2012;7162
41064 Montellano;Total;2011;7179
41064 Montellano;Total;2010;7146
41064 Montellano;Total;2009;7127
41064 Montellano;Total;2008;7085
41064 Montellano;Total;2007;7037
41064 Montellano;Total;2006;6983
41064 Montellano;Total;2005;6913
41064 Montellano;Total;2004;6854
41064 Montellano;Total;2003;6877
41064 Montellano;Total;2002;6871
41064 Montellano;Total;2001;6833
41064 Montellano;Total;2000;6829
41064 Montellano;Total;1999;6943
41064 Montellano;Total;1998;6943
41065 Morón de la Frontera;Total;2019;27627
41065 Morón de la Frontera;Total;2018;27844
41065 Morón de la Frontera;Total;2017;27930
41065 Morón de la Frontera;Total;2016;28073
41065 Morón de la Frontera;Total;2015;28223
41065 Morón de la Frontera;Total;2014;28241
41065 Morón de la Frontera;Total;2013;28334
41065 Morón de la Frontera;Total;2012;28390
41065 Morón de la Frontera;Total;2011;28489
41065 Morón de la Frontera;Total;2010;28467
41065 Morón de la Frontera;Total;2009;28455
41065 Morón de la Frontera;Total;2008;28259
41065 Morón de la Frontera;Total;2007;28165
41065 Morón de la Frontera;Total;2006;28295
41065 Morón de la Frontera;Total;2005;28117
41065 Morón de la Frontera;Total;2004;27942
41065 Morón de la Frontera;Total;2003;27944
41065 Morón de la Frontera;Total;2002;27786
41065 Morón de la Frontera;Total;2001;27838
41065 Morón de la Frontera;Total;2000;28000
41065 Morón de la Frontera;Total;1999;28207
41065 Morón de la Frontera;Total;1998;28232
41066 Las Navas de la Concepción;Total;2019;1559
41066 Las Navas de la Concepción;Total;2018;1581
41066 Las Navas de la Concepción;Total;2017;1601
41066 Las Navas de la Concepción;Total;2016;1629
41066 Las Navas de la Concepción;Total;2015;1639
41066 Las Navas de la Concepción;Total;2014;1684
41066 Las Navas de la Concepción;Total;2013;1704
41066 Las Navas de la Concepción;Total;2012;1721
41066 Las Navas de la Concepción;Total;2011;1709
41066 Las Navas de la Concepción;Total;2010;1743
41066 Las Navas de la Concepción;Total;2009;1749
41066 Las Navas de la Concepción;Total;2008;1778
41066 Las Navas de la Concepción;Total;2007;1788
41066 Las Navas de la Concepción;Total;2006;1794
41066 Las Navas de la Concepción;Total;2005;1831
41066 Las Navas de la Concepción;Total;2004;1848
41066 Las Navas de la Concepción;Total;2003;1863
41066 Las Navas de la Concepción;Total;2002;1886
41066 Las Navas de la Concepción;Total;2001;1886
41066 Las Navas de la Concepción;Total;2000;1888
41066 Las Navas de la Concepción;Total;1999;1905
41066 Las Navas de la Concepción;Total;1998;1899
41067 Olivares;Total;2019;9394
41067 Olivares;Total;2018;9390
41067 Olivares;Total;2017;9422
41067 Olivares;Total;2016;9415
41067 Olivares;Total;2015;9522
41067 Olivares;Total;2014;9564
41067 Olivares;Total;2013;9568
41067 Olivares;Total;2012;9587
41067 Olivares;Total;2011;9560
41067 Olivares;Total;2010;9534
41067 Olivares;Total;2009;9420
41067 Olivares;Total;2008;9182
41067 Olivares;Total;2007;9012
41067 Olivares;Total;2006;8814
41067 Olivares;Total;2005;8729
41067 Olivares;Total;2004;8573
41067 Olivares;Total;2003;8370
41067 Olivares;Total;2002;8144
41067 Olivares;Total;2001;7894
41067 Olivares;Total;2000;7793
41067 Olivares;Total;1999;7697
41067 Olivares;Total;1998;7687
41068 Osuna;Total;2019;17560
41068 Osuna;Total;2018;17622
41068 Osuna;Total;2017;17735
41068 Osuna;Total;2016;17738
41068 Osuna;Total;2015;17801
41068 Osuna;Total;2014;17818
41068 Osuna;Total;2013;17820
41068 Osuna;Total;2012;17973
41068 Osuna;Total;2011;17973
41068 Osuna;Total;2010;17926
41068 Osuna;Total;2009;17851
41068 Osuna;Total;2008;17813
41068 Osuna;Total;2007;17698
41068 Osuna;Total;2006;17594
41068 Osuna;Total;2005;17431
41068 Osuna;Total;2004;17345
41068 Osuna;Total;2003;17285
41068 Osuna;Total;2002;17238
41068 Osuna;Total;2001;17221
41068 Osuna;Total;2000;17290
41068 Osuna;Total;1999;17306
41068 Osuna;Total;1998;17306
41069 Los Palacios y Villafranca;Total;2019;38354
41069 Los Palacios y Villafranca;Total;2018;38246
41069 Los Palacios y Villafranca;Total;2017;38246
41069 Los Palacios y Villafranca;Total;2016;38173
41069 Los Palacios y Villafranca;Total;2015;38157
41069 Los Palacios y Villafranca;Total;2014;38095
41069 Los Palacios y Villafranca;Total;2013;37936
41069 Los Palacios y Villafranca;Total;2012;37741
41069 Los Palacios y Villafranca;Total;2011;37500
41069 Los Palacios y Villafranca;Total;2010;37279
41069 Los Palacios y Villafranca;Total;2009;36824
41069 Los Palacios y Villafranca;Total;2008;36350
41069 Los Palacios y Villafranca;Total;2007;35775
41069 Los Palacios y Villafranca;Total;2006;35225
41069 Los Palacios y Villafranca;Total;2005;34648
41069 Los Palacios y Villafranca;Total;2004;34105
41069 Los Palacios y Villafranca;Total;2003;33711
41069 Los Palacios y Villafranca;Total;2002;33461
41069 Los Palacios y Villafranca;Total;2001;33095
41069 Los Palacios y Villafranca;Total;2000;32762
41069 Los Palacios y Villafranca;Total;1999;32452
41069 Los Palacios y Villafranca;Total;1998;32114
41904 Palmar de Troya, El;Total;2019;2.340
41904 Palmar de Troya, El;Total;2018;""
41904 Palmar de Troya, El;Total;2017;""
41904 Palmar de Troya, El;Total;2016;""
41904 Palmar de Troya, El;Total;2015;""
41904 Palmar de Troya, El;Total;2014;""
41904 Palmar de Troya, El;Total;2013;""
41904 Palmar de Troya, El;Total;2012;""
41904 Palmar de Troya, El;Total;2011;""
41904 Palmar de Troya, El;Total;2010;""
41904 Palmar de Troya, El;Total;2009;""
41904 Palmar de Troya, El;Total;2008;""
41904 Palmar de Troya, El;Total;2007;""
41904 Palmar de Troya, El;Total;2006;""
41904 Palmar de Troya, El;Total;2005;""
41904 Palmar de Troya, El;Total;2004;""
41904 Palmar de Troya, El;Total;2003;""
41904 Palmar de Troya, El;Total;2002;""
41904 Palmar de Troya, El;Total;2001;""
41904 Palmar de Troya, El;Total;2000;""
41904 Palmar de Troya, El;Total;1999;""
41904 Palmar de Troya, El;Total;1998;""
41070 Palomares del Río;Total;2019;8767
41070 Palomares del Río;Total;2018;8552
41070 Palomares del Río;Total;2017;8418
41070 Palomares del Río;Total;2016;8315
41070 Palomares del Río;Total;2015;8211
41070 Palomares del Río;Total;2014;8022
41070 Palomares del Río;Total;2013;7839
41070 Palomares del Río;Total;2012;7709
41070 Palomares del Río;Total;2011;7519
41070 Palomares del Río;Total;2010;7185
41070 Palomares del Río;Total;2009;6811
41070 Palomares del Río;Total;2008;6411
41070 Palomares del Río;Total;2007;5738
41070 Palomares del Río;Total;2006;5115
41070 Palomares del Río;Total;2005;4728
41070 Palomares del Río;Total;2004;4444
41070 Palomares del Río;Total;2003;4086
41070 Palomares del Río;Total;2002;3902
41070 Palomares del Río;Total;2001;3881
41070 Palomares del Río;Total;2000;3759
41070 Palomares del Río;Total;1999;3651
41070 Palomares del Río;Total;1998;3493
41071 Paradas;Total;2019;6908
41071 Paradas;Total;2018;6924
41071 Paradas;Total;2017;6923
41071 Paradas;Total;2016;6991
41071 Paradas;Total;2015;7024
41071 Paradas;Total;2014;7063
41071 Paradas;Total;2013;7094
41071 Paradas;Total;2012;7085
41071 Paradas;Total;2011;7065
41071 Paradas;Total;2010;7068
41071 Paradas;Total;2009;7065
41071 Paradas;Total;2008;7036
41071 Paradas;Total;2007;6990
41071 Paradas;Total;2006;7027
41071 Paradas;Total;2005;7048
41071 Paradas;Total;2004;7078
41071 Paradas;Total;2003;7067
41071 Paradas;Total;2002;7034
41071 Paradas;Total;2001;7042
41071 Paradas;Total;2000;7028
41071 Paradas;Total;1999;6972
41071 Paradas;Total;1998;6897
41072 Pedrera;Total;2019;5194
41072 Pedrera;Total;2018;5205
41072 Pedrera;Total;2017;5308
41072 Pedrera;Total;2016;5295
41072 Pedrera;Total;2015;5328
41072 Pedrera;Total;2014;5364
41072 Pedrera;Total;2013;5352
41072 Pedrera;Total;2012;5374
41072 Pedrera;Total;2011;5351
41072 Pedrera;Total;2010;5339
41072 Pedrera;Total;2009;5326
41072 Pedrera;Total;2008;5240
41072 Pedrera;Total;2007;5161
41072 Pedrera;Total;2006;5136
41072 Pedrera;Total;2005;5143
41072 Pedrera;Total;2004;5027
41072 Pedrera;Total;2003;5001
41072 Pedrera;Total;2002;5005
41072 Pedrera;Total;2001;5008
41072 Pedrera;Total;2000;5008
41072 Pedrera;Total;1999;5011
41072 Pedrera;Total;1998;5003
41073 El Pedroso;Total;2019;2018
41073 El Pedroso;Total;2018;2037
41073 El Pedroso;Total;2017;2055
41073 El Pedroso;Total;2016;2074
41073 El Pedroso;Total;2015;2124
41073 El Pedroso;Total;2014;2163
41073 El Pedroso;Total;2013;2194
41073 El Pedroso;Total;2012;2194
41073 El Pedroso;Total;2011;2206
41073 El Pedroso;Total;2010;2218
41073 El Pedroso;Total;2009;2267
41073 El Pedroso;Total;2008;2272
41073 El Pedroso;Total;2007;2259
41073 El Pedroso;Total;2006;2296
41073 El Pedroso;Total;2005;2291
41073 El Pedroso;Total;2004;2300
41073 El Pedroso;Total;2003;2308
41073 El Pedroso;Total;2002;2348
41073 El Pedroso;Total;2001;2379
41073 El Pedroso;Total;2000;2380
41073 El Pedroso;Total;1999;2406
41073 El Pedroso;Total;1998;2422
41074 Peñaflor;Total;2019;3656
41074 Peñaflor;Total;2018;3669
41074 Peñaflor;Total;2017;3680
41074 Peñaflor;Total;2016;3697
41074 Peñaflor;Total;2015;3721
41074 Peñaflor;Total;2014;3755
41074 Peñaflor;Total;2013;3738
41074 Peñaflor;Total;2012;3788
41074 Peñaflor;Total;2011;3798
41074 Peñaflor;Total;2010;3814
41074 Peñaflor;Total;2009;3812
41074 Peñaflor;Total;2008;3764
41074 Peñaflor;Total;2007;3740
41074 Peñaflor;Total;2006;3719
41074 Peñaflor;Total;2005;3674
41074 Peñaflor;Total;2004;3698
41074 Peñaflor;Total;2003;3703
41074 Peñaflor;Total;2002;3776
41074 Peñaflor;Total;2001;3827
41074 Peñaflor;Total;2000;3832
41074 Peñaflor;Total;1999;3864
41074 Peñaflor;Total;1998;3895
41075 Pilas;Total;2019;13974
41075 Pilas;Total;2018;13949
41075 Pilas;Total;2017;13988
41075 Pilas;Total;2016;13999
41075 Pilas;Total;2015;13987
41075 Pilas;Total;2014;14014
41075 Pilas;Total;2013;14058
41075 Pilas;Total;2012;13837
41075 Pilas;Total;2011;13690
41075 Pilas;Total;2010;13509
41075 Pilas;Total;2009;13386
41075 Pilas;Total;2008;12988
41075 Pilas;Total;2007;12478
41075 Pilas;Total;2006;12171
41075 Pilas;Total;2005;11918
41075 Pilas;Total;2004;11730
41075 Pilas;Total;2003;11654
41075 Pilas;Total;2002;11443
41075 Pilas;Total;2001;11421
41075 Pilas;Total;2000;11289
41075 Pilas;Total;1999;11221
41075 Pilas;Total;1998;11155
41076 Pruna;Total;2019;2603
41076 Pruna;Total;2018;2658
41076 Pruna;Total;2017;2671
41076 Pruna;Total;2016;2664
41076 Pruna;Total;2015;2696
41076 Pruna;Total;2014;2740
41076 Pruna;Total;2013;2788
41076 Pruna;Total;2012;2836
41076 Pruna;Total;2011;2853
41076 Pruna;Total;2010;2892
41076 Pruna;Total;2009;2913
41076 Pruna;Total;2008;2955
41076 Pruna;Total;2007;2950
41076 Pruna;Total;2006;3006
41076 Pruna;Total;2005;3060
41076 Pruna;Total;2004;3057
41076 Pruna;Total;2003;3067
41076 Pruna;Total;2002;3145
41076 Pruna;Total;2001;3219
41076 Pruna;Total;2000;3264
41076 Pruna;Total;1999;3297
41076 Pruna;Total;1998;3354
41077 La Puebla de Cazalla;Total;2019;10979
41077 La Puebla de Cazalla;Total;2018;11033
41077 La Puebla de Cazalla;Total;2017;11081
41077 La Puebla de Cazalla;Total;2016;11190
41077 La Puebla de Cazalla;Total;2015;11241
41077 La Puebla de Cazalla;Total;2014;11352
41077 La Puebla de Cazalla;Total;2013;11448
41077 La Puebla de Cazalla;Total;2012;11556
41077 La Puebla de Cazalla;Total;2011;11530
41077 La Puebla de Cazalla;Total;2010;11434
41077 La Puebla de Cazalla;Total;2009;11325
41077 La Puebla de Cazalla;Total;2008;11237
41077 La Puebla de Cazalla;Total;2007;11013
41077 La Puebla de Cazalla;Total;2006;10952
41077 La Puebla de Cazalla;Total;2005;10729
41077 La Puebla de Cazalla;Total;2004;10664
41077 La Puebla de Cazalla;Total;2003;10600
41077 La Puebla de Cazalla;Total;2002;10589
41077 La Puebla de Cazalla;Total;2001;10649
41077 La Puebla de Cazalla;Total;2000;10691
41077 La Puebla de Cazalla;Total;1999;10750
41077 La Puebla de Cazalla;Total;1998;10834
41078 La Puebla de los Infantes;Total;2019;2991
41078 La Puebla de los Infantes;Total;2018;3013
41078 La Puebla de los Infantes;Total;2017;3051
41078 La Puebla de los Infantes;Total;2016;3071
41078 La Puebla de los Infantes;Total;2015;3100
41078 La Puebla de los Infantes;Total;2014;3115
41078 La Puebla de los Infantes;Total;2013;3134
41078 La Puebla de los Infantes;Total;2012;3159
41078 La Puebla de los Infantes;Total;2011;3199
41078 La Puebla de los Infantes;Total;2010;3221
41078 La Puebla de los Infantes;Total;2009;3262
41078 La Puebla de los Infantes;Total;2008;3299
41078 La Puebla de los Infantes;Total;2007;3281
41078 La Puebla de los Infantes;Total;2006;3292
41078 La Puebla de los Infantes;Total;2005;3263
41078 La Puebla de los Infantes;Total;2004;3291
41078 La Puebla de los Infantes;Total;2003;3271
41078 La Puebla de los Infantes;Total;2002;3361
41078 La Puebla de los Infantes;Total;2001;3402
41078 La Puebla de los Infantes;Total;2000;3462
41078 La Puebla de los Infantes;Total;1999;3469
41078 La Puebla de los Infantes;Total;1998;3464
41079 La Puebla del Río;Total;2019;11868
41079 La Puebla del Río;Total;2018;11879
41079 La Puebla del Río;Total;2017;11914
41079 La Puebla del Río;Total;2016;11995
41079 La Puebla del Río;Total;2015;12114
41079 La Puebla del Río;Total;2014;12190
41079 La Puebla del Río;Total;2013;12207
41079 La Puebla del Río;Total;2012;12249
41079 La Puebla del Río;Total;2011;12236
41079 La Puebla del Río;Total;2010;12210
41079 La Puebla del Río;Total;2009;12143
41079 La Puebla del Río;Total;2008;11951
41079 La Puebla del Río;Total;2007;11851
41079 La Puebla del Río;Total;2006;11570
41079 La Puebla del Río;Total;2005;11326
41079 La Puebla del Río;Total;2004;11032
41079 La Puebla del Río;Total;2003;10832
41079 La Puebla del Río;Total;2002;10690
41079 La Puebla del Río;Total;2001;10654
41079 La Puebla del Río;Total;2000;10688
41079 La Puebla del Río;Total;1999;10660
41079 La Puebla del Río;Total;1998;10660
41080 El Real de la Jara;Total;2019;1503
41080 El Real de la Jara;Total;2018;1507
41080 El Real de la Jara;Total;2017;1530
41080 El Real de la Jara;Total;2016;1575
41080 El Real de la Jara;Total;2015;1581
41080 El Real de la Jara;Total;2014;1615
41080 El Real de la Jara;Total;2013;1617
41080 El Real de la Jara;Total;2012;1626
41080 El Real de la Jara;Total;2011;1606
41080 El Real de la Jara;Total;2010;1607
41080 El Real de la Jara;Total;2009;1626
41080 El Real de la Jara;Total;2008;1639
41080 El Real de la Jara;Total;2007;1623
41080 El Real de la Jara;Total;2006;1637
41080 El Real de la Jara;Total;2005;1614
41080 El Real de la Jara;Total;2004;1599
41080 El Real de la Jara;Total;2003;1623
41080 El Real de la Jara;Total;2002;1655
41080 El Real de la Jara;Total;2001;1698
41080 El Real de la Jara;Total;2000;1706
41080 El Real de la Jara;Total;1999;1742
41080 El Real de la Jara;Total;1998;1752
41081 La Rinconada;Total;2019;38628
41081 La Rinconada;Total;2018;38406
41081 La Rinconada;Total;2017;38339
41081 La Rinconada;Total;2016;38277
41081 La Rinconada;Total;2015;38180
41081 La Rinconada;Total;2014;38021
41081 La Rinconada;Total;2013;37755
41081 La Rinconada;Total;2012;37508
41081 La Rinconada;Total;2011;37239
41081 La Rinconada;Total;2010;36641
41081 La Rinconada;Total;2009;35928
41081 La Rinconada;Total;2008;35097
41081 La Rinconada;Total;2007;34211
41081 La Rinconada;Total;2006;33370
41081 La Rinconada;Total;2005;32525
41081 La Rinconada;Total;2004;31683
41081 La Rinconada;Total;2003;30761
41081 La Rinconada;Total;2002;29759
41081 La Rinconada;Total;2001;29223
41081 La Rinconada;Total;2000;28487
41081 La Rinconada;Total;1999;27673
41081 La Rinconada;Total;1998;26942
41082 La Roda de Andalucía;Total;2019;4183
41082 La Roda de Andalucía;Total;2018;4243
41082 La Roda de Andalucía;Total;2017;4277
41082 La Roda de Andalucía;Total;2016;4278
41082 La Roda de Andalucía;Total;2015;4282
41082 La Roda de Andalucía;Total;2014;4297
41082 La Roda de Andalucía;Total;2013;4351
41082 La Roda de Andalucía;Total;2012;4381
41082 La Roda de Andalucía;Total;2011;4400
41082 La Roda de Andalucía;Total;2010;4451
41082 La Roda de Andalucía;Total;2009;4421
41082 La Roda de Andalucía;Total;2008;4419
41082 La Roda de Andalucía;Total;2007;4397
41082 La Roda de Andalucía;Total;2006;4382
41082 La Roda de Andalucía;Total;2005;4322
41082 La Roda de Andalucía;Total;2004;4260
41082 La Roda de Andalucía;Total;2003;4214
41082 La Roda de Andalucía;Total;2002;4245
41082 La Roda de Andalucía;Total;2001;4206
41082 La Roda de Andalucía;Total;2000;4193
41082 La Roda de Andalucía;Total;1999;4194
41082 La Roda de Andalucía;Total;1998;4194
41083 El Ronquillo;Total;2019;1364
41083 El Ronquillo;Total;2018;1360
41083 El Ronquillo;Total;2017;1354
41083 El Ronquillo;Total;2016;1397
41083 El Ronquillo;Total;2015;1398
41083 El Ronquillo;Total;2014;1427
41083 El Ronquillo;Total;2013;1429
41083 El Ronquillo;Total;2012;1430
41083 El Ronquillo;Total;2011;1420
41083 El Ronquillo;Total;2010;1432
41083 El Ronquillo;Total;2009;1424
41083 El Ronquillo;Total;2008;1425
41083 El Ronquillo;Total;2007;1395
41083 El Ronquillo;Total;2006;1392
41083 El Ronquillo;Total;2005;1381
41083 El Ronquillo;Total;2004;1370
41083 El Ronquillo;Total;2003;1360
41083 El Ronquillo;Total;2002;1349
41083 El Ronquillo;Total;2001;1394
41083 El Ronquillo;Total;2000;1421
41083 El Ronquillo;Total;1999;1437
41083 El Ronquillo;Total;1998;1437
41084 El Rubio;Total;2019;3408
41084 El Rubio;Total;2018;3445
41084 El Rubio;Total;2017;3457
41084 El Rubio;Total;2016;3497
41084 El Rubio;Total;2015;3524
41084 El Rubio;Total;2014;3520
41084 El Rubio;Total;2013;3580
41084 El Rubio;Total;2012;3573
41084 El Rubio;Total;2011;3565
41084 El Rubio;Total;2010;3549
41084 El Rubio;Total;2009;3587
41084 El Rubio;Total;2008;3569
41084 El Rubio;Total;2007;3548
41084 El Rubio;Total;2006;3566
41084 El Rubio;Total;2005;3584
41084 El Rubio;Total;2004;3586
41084 El Rubio;Total;2003;3622
41084 El Rubio;Total;2002;3654
41084 El Rubio;Total;2001;3700
41084 El Rubio;Total;2000;3719
41084 El Rubio;Total;1999;3702
41084 El Rubio;Total;1998;3710
41085 Salteras;Total;2019;5530
41085 Salteras;Total;2018;5477
41085 Salteras;Total;2017;5499
41085 Salteras;Total;2016;5498
41085 Salteras;Total;2015;5492
41085 Salteras;Total;2014;5468
41085 Salteras;Total;2013;5449
41085 Salteras;Total;2012;5368
41085 Salteras;Total;2011;5298
41085 Salteras;Total;2010;5177
41085 Salteras;Total;2009;5009
41085 Salteras;Total;2008;4897
41085 Salteras;Total;2007;4692
41085 Salteras;Total;2006;4391
41085 Salteras;Total;2005;4142
41085 Salteras;Total;2004;3708
41085 Salteras;Total;2003;3611
41085 Salteras;Total;2002;3391
41085 Salteras;Total;2001;3227
41085 Salteras;Total;2000;3064
41085 Salteras;Total;1999;2986
41085 Salteras;Total;1998;2913
41086 San Juan de Aznalfarache;Total;2019;21416
41086 San Juan de Aznalfarache;Total;2018;21195
41086 San Juan de Aznalfarache;Total;2017;21458
41086 San Juan de Aznalfarache;Total;2016;21556
41086 San Juan de Aznalfarache;Total;2015;21390
41086 San Juan de Aznalfarache;Total;2014;21576
41086 San Juan de Aznalfarache;Total;2013;21801
41086 San Juan de Aznalfarache;Total;2012;21663
41086 San Juan de Aznalfarache;Total;2011;21439
41086 San Juan de Aznalfarache;Total;2010;21025
41086 San Juan de Aznalfarache;Total;2009;20779
41086 San Juan de Aznalfarache;Total;2008;20249
41086 San Juan de Aznalfarache;Total;2007;19943
41086 San Juan de Aznalfarache;Total;2006;20121
41086 San Juan de Aznalfarache;Total;2005;20170
41086 San Juan de Aznalfarache;Total;2004;20001
41086 San Juan de Aznalfarache;Total;2003;20001
41086 San Juan de Aznalfarache;Total;2002;20073
41086 San Juan de Aznalfarache;Total;2001;20049
41086 San Juan de Aznalfarache;Total;2000;20187
41086 San Juan de Aznalfarache;Total;1999;20563
41086 San Juan de Aznalfarache;Total;1998;20563
41088 San Nicolás del Puerto;Total;2019;596
41088 San Nicolás del Puerto;Total;2018;599
41088 San Nicolás del Puerto;Total;2017;593
41088 San Nicolás del Puerto;Total;2016;590
41088 San Nicolás del Puerto;Total;2015;599
41088 San Nicolás del Puerto;Total;2014;621
41088 San Nicolás del Puerto;Total;2013;621
41088 San Nicolás del Puerto;Total;2012;634
41088 San Nicolás del Puerto;Total;2011;626
41088 San Nicolás del Puerto;Total;2010;644
41088 San Nicolás del Puerto;Total;2009;662
41088 San Nicolás del Puerto;Total;2008;681
41088 San Nicolás del Puerto;Total;2007;674
41088 San Nicolás del Puerto;Total;2006;682
41088 San Nicolás del Puerto;Total;2005;693
41088 San Nicolás del Puerto;Total;2004;691
41088 San Nicolás del Puerto;Total;2003;689
41088 San Nicolás del Puerto;Total;2002;696
41088 San Nicolás del Puerto;Total;2001;710
41088 San Nicolás del Puerto;Total;2000;716
41088 San Nicolás del Puerto;Total;1999;692
41088 San Nicolás del Puerto;Total;1998;702
41087 Sanlúcar la Mayor;Total;2019;13808
41087 Sanlúcar la Mayor;Total;2018;13683
41087 Sanlúcar la Mayor;Total;2017;13583
41087 Sanlúcar la Mayor;Total;2016;13539
41087 Sanlúcar la Mayor;Total;2015;13451
41087 Sanlúcar la Mayor;Total;2014;13466
41087 Sanlúcar la Mayor;Total;2013;13498
41087 Sanlúcar la Mayor;Total;2012;13275
41087 Sanlúcar la Mayor;Total;2011;13137
41087 Sanlúcar la Mayor;Total;2010;13016
41087 Sanlúcar la Mayor;Total;2009;12749
41087 Sanlúcar la Mayor;Total;2008;12485
41087 Sanlúcar la Mayor;Total;2007;12221
41087 Sanlúcar la Mayor;Total;2006;11945
41087 Sanlúcar la Mayor;Total;2005;11762
41087 Sanlúcar la Mayor;Total;2004;11516
41087 Sanlúcar la Mayor;Total;2003;11328
41087 Sanlúcar la Mayor;Total;2002;11199
41087 Sanlúcar la Mayor;Total;2001;11052
41087 Sanlúcar la Mayor;Total;2000;10951
41087 Sanlúcar la Mayor;Total;1999;10796
41087 Sanlúcar la Mayor;Total;1998;10655
41089 Santiponce;Total;2019;8554
41089 Santiponce;Total;2018;8442
41089 Santiponce;Total;2017;8445
41089 Santiponce;Total;2016;8442
41089 Santiponce;Total;2015;8453
41089 Santiponce;Total;2014;8439
41089 Santiponce;Total;2013;8382
41089 Santiponce;Total;2012;8397
41089 Santiponce;Total;2011;8366
41089 Santiponce;Total;2010;8238
41089 Santiponce;Total;2009;8135
41089 Santiponce;Total;2008;7948
41089 Santiponce;Total;2007;7794
41089 Santiponce;Total;2006;7742
41089 Santiponce;Total;2005;7558
41089 Santiponce;Total;2004;7428
41089 Santiponce;Total;2003;7278
41089 Santiponce;Total;2002;7164
41089 Santiponce;Total;2001;7070
41089 Santiponce;Total;2000;7000
41089 Santiponce;Total;1999;6905
41089 Santiponce;Total;1998;6841
41090 El Saucejo;Total;2019;4284
41090 El Saucejo;Total;2018;4301
41090 El Saucejo;Total;2017;4310
41090 El Saucejo;Total;2016;4350
41090 El Saucejo;Total;2015;4399
41090 El Saucejo;Total;2014;4407
41090 El Saucejo;Total;2013;4462
41090 El Saucejo;Total;2012;4484
41090 El Saucejo;Total;2011;4448
41090 El Saucejo;Total;2010;4459
41090 El Saucejo;Total;2009;4485
41090 El Saucejo;Total;2008;4457
41090 El Saucejo;Total;2007;4428
41090 El Saucejo;Total;2006;4379
41090 El Saucejo;Total;2005;4334
41090 El Saucejo;Total;2004;4298
41090 El Saucejo;Total;2003;4268
41090 El Saucejo;Total;2002;4245
41090 El Saucejo;Total;2001;4259
41090 El Saucejo;Total;2000;4266
41090 El Saucejo;Total;1999;4221
41090 El Saucejo;Total;1998;4170
41091 Sevilla;Total;2019;688592
41091 Sevilla;Total;2018;688711
41091 Sevilla;Total;2017;689434
41091 Sevilla;Total;2016;690566
41091 Sevilla;Total;2015;693878
41091 Sevilla;Total;2014;696676
41091 Sevilla;Total;2013;700169
41091 Sevilla;Total;2012;702355
41091 Sevilla;Total;2011;703021
41091 Sevilla;Total;2010;704198
41091 Sevilla;Total;2009;703206
41091 Sevilla;Total;2008;699759
41091 Sevilla;Total;2007;699145
41091 Sevilla;Total;2006;704414
41091 Sevilla;Total;2005;704154
41091 Sevilla;Total;2004;704203
41091 Sevilla;Total;2003;709975
41091 Sevilla;Total;2002;704114
41091 Sevilla;Total;2001;702520
41091 Sevilla;Total;2000;700716
41091 Sevilla;Total;1999;701927
41091 Sevilla;Total;1998;701927
41092 Tocina;Total;2019;9501
41092 Tocina;Total;2018;9578
41092 Tocina;Total;2017;9656
41092 Tocina;Total;2016;9689
41092 Tocina;Total;2015;9728
41092 Tocina;Total;2014;9685
41092 Tocina;Total;2013;9640
41092 Tocina;Total;2012;9593
41092 Tocina;Total;2011;9592
41092 Tocina;Total;2010;9524
41092 Tocina;Total;2009;9452
41092 Tocina;Total;2008;9316
41092 Tocina;Total;2007;9271
41092 Tocina;Total;2006;9166
41092 Tocina;Total;2005;9114
41092 Tocina;Total;2004;9005
41092 Tocina;Total;2003;8932
41092 Tocina;Total;2002;8896
41092 Tocina;Total;2001;8884
41092 Tocina;Total;2000;8851
